year,analysis_file,root,car_number,record_index,history_start_index,history_end_index,lap1_s,lap2_s,lap3_s,lap4_s,fourlap_total_s,derived_speed_mph,flag1_count,candidate_start_ts,candidate_mid_ts,candidate_end_ts,candidate_start_utc,candidate_mid_utc,candidate_end_utc,candidate_mid_indianapolis,timestamp_quality,lap1_s_r,lap2_s_r,lap3_s_r,lap4_s_r,candidate_mid_r,timestamp_resolved,root_priority,candidate_id
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,10,0,0,3,41.7908,39.7418,39.7241,39.7456,161.0023,223.59929019647547,4,1558203077.845945,1558203158.3470948,1558203238.848245,2019-05-18T18:11:17.845945+00:00,2019-05-18T18:12:38.347095+00:00,2019-05-18T18:13:58.848245+00:00,2019-05-18T14:12:38.347095-04:00,PARENT_END_DIRECT,41.7908,39.7418,39.7241,39.7456,1558203158.3,True,0,LEGACY_2019_10_44
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,26,0,0,3,41.4186,39.577,39.6792,39.6825,160.3573,224.49866641556073,4,1558203613.6106899,1558203693.7893398,1558203773.96799,2019-05-18T18:20:13.610690+00:00,2019-05-18T18:21:33.789340+00:00,2019-05-18T18:22:53.967990+00:00,2019-05-18T14:21:33.789340-04:00,PARENT_END_DIRECT,41.4186,39.577,39.6792,39.6825,1558203693.8,True,0,LEGACY_2019_26_45
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,15,0,0,3,41.7591,39.6161,39.6358,39.6115,160.6225,224.1280019922489,4,1558201688.5685241,1558201768.879774,1558201849.191024,2019-05-18T17:48:08.568524+00:00,2019-05-18T17:49:28.879774+00:00,2019-05-18T17:50:49.191024+00:00,2019-05-18T13:49:28.879774-04:00,PARENT_END_BACKCALC,41.7591,39.6161,39.6358,39.6115,1558201768.9,True,0,LEGACY_2019_15_46
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,15,0,1,4,39.6161,39.6358,39.6115,39.6605,158.5239,227.095094178228,4,1558201730.327624,1558201809.589574,1558201888.851524,2019-05-18T17:48:50.327624+00:00,2019-05-18T17:50:09.589574+00:00,2019-05-18T17:51:28.851524+00:00,2019-05-18T13:50:09.589574-04:00,PARENT_END_DIRECT,39.6161,39.6358,39.6115,39.6605,1558201809.6,True,0,LEGACY_2019_15_47
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,88,0,0,3,39.1869,39.2732,39.3191,39.4036,157.1828,229.03269314454258,4,1558203351.6749249,1558203430.2663248,1558203508.857725,2019-05-18T18:15:51.674925+00:00,2019-05-18T18:17:10.266325+00:00,2019-05-18T18:18:28.857725+00:00,2019-05-18T14:17:10.266325-04:00,PARENT_END_DIRECT,39.1869,39.2732,39.3191,39.4036,1558203430.3,True,0,LEGACY_2019_88_48
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,66,0,0,3,41.8546,39.6527,39.9934,40.0639,161.56459999999998,222.82108828295307,4,1558197182.0726569,1558197262.8549569,1558197343.6372569,2019-05-18T16:33:02.072657+00:00,2019-05-18T16:34:22.854957+00:00,2019-05-18T16:35:43.637257+00:00,2019-05-18T12:34:22.854957-04:00,PARENT_END_BACKCALC,41.8546,39.6527,39.9934,40.0639,1558197262.9,True,0,LEGACY_2019_66_49
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,66,0,1,4,39.6527,39.9934,40.0639,40.21,159.92000000000002,225.11255627813907,4,1558197223.9272568,1558197303.8872569,1558197383.847257,2019-05-18T16:33:43.927257+00:00,2019-05-18T16:35:03.887257+00:00,2019-05-18T16:36:23.847257+00:00,2019-05-18T12:35:03.887257-04:00,PARENT_END_DIRECT,39.6527,39.9934,40.0639,40.21,1558197303.9,True,0,LEGACY_2019_66_50
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,59,0,0,3,41.0061,39.5426,39.6306,39.7471,159.9264,225.1035476319107,4,1558194594.201768,1558194674.164968,1558194754.1281679,2019-05-18T15:49:54.201768+00:00,2019-05-18T15:51:14.164968+00:00,2019-05-18T15:52:34.128168+00:00,2019-05-18T11:51:14.164968-04:00,PARENT_END_BACKCALC,41.0061,39.5426,39.6306,39.7471,1558194674.2,True,0,LEGACY_2019_59_51
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,59,0,1,4,39.5426,39.6306,39.7471,39.716,158.6363,226.9341884549753,4,1558194635.2078679,1558194714.526018,1558194793.844168,2019-05-18T15:50:35.207868+00:00,2019-05-18T15:51:54.526018+00:00,2019-05-18T15:53:13.844168+00:00,2019-05-18T11:51:54.526018-04:00,PARENT_END_DIRECT,39.5426,39.6306,39.7471,39.716,1558194714.5,True,0,LEGACY_2019_59_52
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,32,0,1,4,39.6294,39.7515,39.8126,40.1565,159.35,225.91779102604332,4,1558203884.604727,1558203964.279727,1558204043.954727,2019-05-18T18:24:44.604727+00:00,2019-05-18T18:26:04.279727+00:00,2019-05-18T18:27:23.954727+00:00,2019-05-18T14:26:04.279727-04:00,PARENT_END_DIRECT,39.6294,39.7515,39.8126,40.1565,1558203964.3,True,0,LEGACY_2019_32_53
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,14,0,1,4,39.3649,39.4391,39.4943,39.5133,157.8116,228.12011284341582,4,1558193235.920726,1558193314.8265262,1558193393.732326,2019-05-18T15:27:15.920726+00:00,2019-05-18T15:28:34.826526+00:00,2019-05-18T15:29:53.732326+00:00,2019-05-18T11:28:34.826526-04:00,PARENT_END_DIRECT,39.3649,39.4391,39.4943,39.5133,1558193314.8,True,0,LEGACY_2019_14_54
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,25,0,1,4,39.4065,39.4404,39.528,39.5745,157.9494,227.92109371735503,4,1558191715.787216,1558191794.761916,1558191873.736616,2019-05-18T15:01:55.787216+00:00,2019-05-18T15:03:14.761916+00:00,2019-05-18T15:04:33.736616+00:00,2019-05-18T11:03:14.761916-04:00,PARENT_END_DIRECT,39.4065,39.4404,39.528,39.5745,1558191794.8,True,0,LEGACY_2019_25_55
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,27,0,1,4,41.828,39.2116,39.2801,39.3881,159.7078,225.4116580404965,4,1558192299.574116,1558192379.428016,1558192459.281916,2019-05-18T15:11:39.574116+00:00,2019-05-18T15:12:59.428016+00:00,2019-05-18T15:14:19.281916+00:00,2019-05-18T11:12:59.428016-04:00,PARENT_END_BACKCALC,41.828,39.2116,39.2801,39.3881,1558192379.4,True,0,LEGACY_2019_27_56
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,27,0,2,5,39.2116,39.2801,39.3881,39.4518,157.33159999999998,228.8160801771545,4,1558192341.402116,1558192420.0679162,1558192498.733716,2019-05-18T15:12:21.402116+00:00,2019-05-18T15:13:40.067916+00:00,2019-05-18T15:14:58.733716+00:00,2019-05-18T11:13:40.067916-04:00,PARENT_END_DIRECT,39.2116,39.2801,39.3881,39.4518,1558192420.1,True,0,LEGACY_2019_27_57
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,31,0,0,3,41.3561,39.738,39.7721,39.865,160.7312,223.9764277252954,4,1558201398.011298,1558201478.376898,1558201558.742498,2019-05-18T17:43:18.011298+00:00,2019-05-18T17:44:38.376898+00:00,2019-05-18T17:45:58.742498+00:00,2019-05-18T13:44:38.376898-04:00,PARENT_END_BACKCALC,41.3561,39.738,39.7721,39.865,1558201478.4,True,0,LEGACY_2019_31_58
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,31,0,1,4,39.738,39.7721,39.865,40.1098,159.4849,225.726698891243,4,1558201439.367398,1558201519.109848,1558201598.852298,2019-05-18T17:43:59.367398+00:00,2019-05-18T17:45:19.109848+00:00,2019-05-18T17:46:38.852298+00:00,2019-05-18T13:45:19.109848-04:00,PARENT_END_DIRECT,39.738,39.7721,39.865,40.1098,1558201519.1,True,0,LEGACY_2019_31_59
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,3,0,2,5,39.2083,39.3775,39.46,39.4879,157.5337,228.52253200426318,4,1558198971.314958,1558199050.081808,1558199128.848658,2019-05-18T17:02:51.314958+00:00,2019-05-18T17:04:10.081808+00:00,2019-05-18T17:05:28.848658+00:00,2019-05-18T13:04:10.081808-04:00,PARENT_END_DIRECT,39.2083,39.3775,39.46,39.4879,1558199050.1,True,0,LEGACY_2019_3_60
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,4,0,1,4,39.5514,39.5246,39.6225,40.0829,158.78140000000002,226.7268080518247,4,1558202045.0645711,1558202124.4552712,1558202203.845971,2019-05-18T17:54:05.064571+00:00,2019-05-18T17:55:24.455271+00:00,2019-05-18T17:56:43.845971+00:00,2019-05-18T13:55:24.455271-04:00,PARENT_END_DIRECT,39.5514,39.5246,39.6225,40.0829,1558202124.5,True,0,LEGACY_2019_4_61
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,9,0,0,3,41.3518,39.4031,39.4315,39.5284,159.7148,225.40177867048013,4,1558199814.5222712,1558199894.379671,1558199974.237071,2019-05-18T17:16:54.522271+00:00,2019-05-18T17:18:14.379671+00:00,2019-05-18T17:19:34.237071+00:00,2019-05-18T13:18:14.379671-04:00,PARENT_END_BACKCALC,41.3518,39.4031,39.4315,39.5284,1558199894.4,True,0,LEGACY_2019_9_62
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,9,0,1,4,39.4031,39.4315,39.5284,39.6109,157.97390000000001,227.88574568330588,4,1558199855.874071,1558199934.8610208,1558200013.847971,2019-05-18T17:17:35.874071+00:00,2019-05-18T17:18:54.861021+00:00,2019-05-18T17:20:13.847971+00:00,2019-05-18T13:18:54.861021-04:00,PARENT_END_DIRECT,39.4031,39.4315,39.5284,39.6109,1558199934.9,True,0,LEGACY_2019_9_63
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,66,0,0,3,40.926,39.6965,39.6848,39.7542,160.0615,224.913548854659,4,1526756419.1331,1526756499.16385,1526756579.1946,2018-05-19T19:00:19.133100+00:00,2018-05-19T19:01:39.163850+00:00,2018-05-19T19:02:59.194600+00:00,2018-05-19T15:01:39.163850-04:00,PARENT_END_BACKCALC,40.926,39.6965,39.6848,39.7542,1526756499.2,True,1,LEGACY_2018_66_64
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,66,0,1,4,39.6965,39.6848,39.7542,39.8054,158.9409,226.4992836960153,4,1526756460.0591,1526756539.5295498,1526756619.0,2018-05-19T19:01:00.059100+00:00,2018-05-19T19:02:19.529550+00:00,2018-05-19T19:03:39+00:00,2018-05-19T15:02:19.529550-04:00,PARENT_END_DIRECT,39.6965,39.6848,39.7542,39.8054,1526756539.5,True,1,LEGACY_2018_66_65
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,25,0,2,5,39.7846,39.7846,39.8047,39.8599,159.2338,226.0826533060192,4,1526755314.8593001,1526755394.4762,1526755474.0931,2018-05-19T18:41:54.859300+00:00,2018-05-19T18:43:14.476200+00:00,2018-05-19T18:44:34.093100+00:00,2018-05-19T14:43:14.476200-04:00,PARENT_END_BACKCALC,39.7846,39.7846,39.8047,39.8599,1526755394.5,True,1,LEGACY_2018_25_66
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,25,0,3,6,39.7846,39.8047,39.8599,39.9069,159.3561,225.90914310779445,4,1526755354.6439,1526755434.32195,1526755514.0,2018-05-19T18:42:34.643900+00:00,2018-05-19T18:43:54.321950+00:00,2018-05-19T18:45:14+00:00,2018-05-19T14:43:54.321950-04:00,PARENT_END_DIRECT,39.7846,39.8047,39.8599,39.9069,1526755434.3,True,1,LEGACY_2018_25_67
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,26,0,0,3,40.6724,39.7337,39.818,39.9202,160.1443,224.79726097026244,4,1526756963.8978,1526757043.96995,1526757124.0421,2018-05-19T19:09:23.897800+00:00,2018-05-19T19:10:43.969950+00:00,2018-05-19T19:12:04.042100+00:00,2018-05-19T15:10:43.969950-04:00,PARENT_END_BACKCALC,40.6724,39.7337,39.818,39.9202,1526757044.0,True,1,LEGACY_2018_26_68
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,26,0,1,4,39.7337,39.818,39.9202,39.9579,159.4298,225.80471154075335,4,1526757004.5702,1526757084.2851,1526757164.0,2018-05-19T19:10:04.570200+00:00,2018-05-19T19:11:24.285100+00:00,2018-05-19T19:12:44+00:00,2018-05-19T15:11:24.285100-04:00,PARENT_END_DIRECT,39.7337,39.818,39.9202,39.9579,1526757084.3,True,1,LEGACY_2018_26_69
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,27,0,2,5,39.6725,39.5854,39.7919,40.0933,159.1431,226.2115039860352,4,1526756184.8569,1526756264.4284499,1526756344.0,2018-05-19T18:56:24.856900+00:00,2018-05-19T18:57:44.428450+00:00,2018-05-19T18:59:04+00:00,2018-05-19T14:57:44.428450-04:00,PARENT_END_DIRECT,39.6725,39.5854,39.7919,40.0933,1526756264.4,True,1,LEGACY_2018_27_70
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,4,0,0,3,41.1567,39.512,39.6111,39.5717,159.8515,225.20902212365854,4,1526755604.5607,1526755684.48645,1526755764.4122,2018-05-19T18:46:44.560700+00:00,2018-05-19T18:48:04.486450+00:00,2018-05-19T18:49:24.412200+00:00,2018-05-19T14:48:04.486450-04:00,PARENT_END_BACKCALC,41.1567,39.512,39.6111,39.5717,1526755684.5,True,1,LEGACY_2018_4_71
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,4,0,1,4,39.512,39.6111,39.5717,39.5878,158.2826,227.44129803275914,4,1526755645.7174,1526755724.8587,1526755804.0,2018-05-19T18:47:25.717400+00:00,2018-05-19T18:48:44.858700+00:00,2018-05-19T18:50:04+00:00,2018-05-19T14:48:44.858700-04:00,PARENT_END_DIRECT,39.512,39.6111,39.5717,39.5878,1526755724.9,True,1,LEGACY_2018_4_72
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,7,0,0,3,39.787,39.7591,39.787,39.787,159.12009999999998,226.24420170676117,4,1526743775.2027,1526743854.76275,1526743934.3228,2018-05-19T15:29:35.202700+00:00,2018-05-19T15:30:54.762750+00:00,2018-05-19T15:32:14.322800+00:00,2018-05-19T11:30:54.762750-04:00,PARENT_END_BACKCALC,39.787,39.7591,39.787,39.787,1526743854.8,True,1,LEGACY_2018_7_73
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,7,0,1,4,39.7591,39.787,39.787,39.8063,159.1394,226.21676341622504,4,1526743814.9897,1526743894.5594,1526743974.1291,2018-05-19T15:30:14.989700+00:00,2018-05-19T15:31:34.559400+00:00,2018-05-19T15:32:54.129100+00:00,2018-05-19T11:31:34.559400-04:00,PARENT_END_BACKCALC,39.7591,39.787,39.787,39.8063,1526743894.6,True,1,LEGACY_2018_7_74
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,7,0,2,5,39.787,39.787,39.8063,39.8709,159.25119999999998,226.05795121167066,4,1526743854.7488,1526743934.3744001,1526744014.0,2018-05-19T15:30:54.748800+00:00,2018-05-19T15:32:14.374400+00:00,2018-05-19T15:33:34+00:00,2018-05-19T11:32:14.374400-04:00,PARENT_END_DIRECT,39.787,39.787,39.8063,39.8709,1526743934.4,True,1,LEGACY_2018_7_75
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,98,0,0,3,40.3255,39.7218,39.8197,39.7832,159.65019999999998,225.4929840363495,4,1526756709.4908001,1526756789.3159,1526756869.141,2018-05-19T19:05:09.490800+00:00,2018-05-19T19:06:29.315900+00:00,2018-05-19T19:07:49.141000+00:00,2018-05-19T15:06:29.315900-04:00,PARENT_END_BACKCALC,40.3255,39.7218,39.8197,39.7832,1526756789.3,True,1,LEGACY_2018_98_76
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,98,0,1,4,39.7218,39.8197,39.7832,39.859,159.1837,226.15380846154477,4,1526756749.8163,1526756829.40815,1526756909.0,2018-05-19T19:05:49.816300+00:00,2018-05-19T19:07:09.408150+00:00,2018-05-19T19:08:29+00:00,2018-05-19T15:07:09.408150-04:00,PARENT_END_DIRECT,39.7218,39.8197,39.7832,39.859,1526756829.4,True,1,LEGACY_2018_98_77
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,59,0,0,3,40.6687,39.8661,39.8524,39.8671,160.2543,224.64295809847226,4,1526755048.8037999,1526755128.93095,1526755209.0581,2018-05-19T18:37:28.803800+00:00,2018-05-19T18:38:48.930950+00:00,2018-05-19T18:40:09.058100+00:00,2018-05-19T14:38:48.930950-04:00,PARENT_END_BACKCALC,40.6687,39.8661,39.8524,39.8671,1526755128.9,True,1,LEGACY_2018_59_78
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,59,0,1,4,39.8661,39.8524,39.8671,39.9419,159.5275,225.66642114995847,4,1526755089.4725,1526755169.2362502,1526755249.0,2018-05-19T18:38:09.472500+00:00,2018-05-19T18:39:29.236250+00:00,2018-05-19T18:40:49+00:00,2018-05-19T14:39:29.236250-04:00,PARENT_END_DIRECT,39.8661,39.8524,39.8671,39.9419,1526755169.2,True,1,LEGACY_2018_59_79
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,13,0,0,3,40.416,39.4684,39.5436,39.5527,158.9807,226.442580766093,4,1526754470.4186,1526754549.90895,1526754629.3993,2018-05-19T18:27:50.418600+00:00,2018-05-19T18:29:09.908950+00:00,2018-05-19T18:30:29.399300+00:00,2018-05-19T14:29:09.908950-04:00,PARENT_END_BACKCALC,40.416,39.4684,39.5436,39.5527,1526754549.9,True,1,LEGACY_2018_13_80
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,13,0,1,4,39.4684,39.5436,39.5527,39.6007,158.1654,227.60983122731014,4,1526754510.8346,1526754589.9173,1526754669.0,2018-05-19T18:28:30.834600+00:00,2018-05-19T18:29:49.917300+00:00,2018-05-19T18:31:09+00:00,2018-05-19T14:29:49.917300-04:00,PARENT_END_DIRECT,39.4684,39.5436,39.5527,39.6007,1526754589.9,True,1,LEGACY_2018_13_81
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,17,0,0,3,40.9112,40.0243,40.5358,40.4942,161.9655,222.26955740574383,4,1526755871.4246,1526755952.4073498,1526756033.3901,2018-05-19T18:51:11.424600+00:00,2018-05-19T18:52:32.407350+00:00,2018-05-19T18:53:53.390100+00:00,2018-05-19T14:52:32.407350-04:00,PARENT_END_BACKCALC,40.9112,40.0243,40.5358,40.4942,1526755952.4,True,1,LEGACY_2018_17_82
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,17,0,1,4,40.0243,40.5358,40.4942,40.6099,161.6642,222.68381002101887,4,1526755912.3358,1526755993.1678998,1526756074.0,2018-05-19T18:51:52.335800+00:00,2018-05-19T18:53:13.167900+00:00,2018-05-19T18:54:34+00:00,2018-05-19T14:53:13.167900-04:00,PARENT_END_DIRECT,40.0243,40.5358,40.4942,40.6099,1526755993.2,True,1,LEGACY_2018_17_83
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,18,0,1,4,39.4156,39.4224,39.5001,39.4941,157.8322,228.09033898025876,4,1526754236.1678,1526754315.0839,1526754394.0,2018-05-19T18:23:56.167800+00:00,2018-05-19T18:25:15.083900+00:00,2018-05-19T18:26:34+00:00,2018-05-19T14:25:15.083900-04:00,PARENT_END_DIRECT,39.4156,39.4224,39.5001,39.4941,1526754315.1,True,1,LEGACY_2018_18_84
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,32,0,0,3,39.8453,39.745,39.8074,39.8642,159.2619,226.04276352347927,4,1526754734.8159,1526754814.44685,1526754894.0778,2018-05-19T18:32:14.815900+00:00,2018-05-19T18:33:34.446850+00:00,2018-05-19T18:34:54.077800+00:00,2018-05-19T14:33:34.446850-04:00,PARENT_END_BACKCALC,39.8453,39.745,39.8074,39.8642,1526754814.4,True,1,LEGACY_2018_32_85
2018,2018_74622252638746b2821d6822ae31527a_analysis.json,stint,32,0,1,4,39.745,39.8074,39.8642,39.9222,159.3388,225.9336708949735,4,1526754774.6612,1526754854.3306,1526754934.0,2018-05-19T18:32:54.661200+00:00,2018-05-19T18:34:14.330600+00:00,2018-05-19T18:35:34+00:00,2018-05-19T14:34:14.330600-04:00,PARENT_END_DIRECT,39.745,39.8074,39.8642,39.9222,1526754854.3,True,1,LEGACY_2018_32_86
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,10,0,3,6,39.4707,39.6126,39.6845,39.6841,158.4519,227.19828541027277,4,1558212415.504634,1558212494.730584,1558212573.956534,2019-05-18T20:46:55.504634+00:00,2019-05-18T20:48:14.730584+00:00,2019-05-18T20:49:33.956534+00:00,2019-05-18T16:48:14.730584-04:00,PARENT_END_DIRECT,39.4707,39.6126,39.6845,39.6841,1558212494.7,True,1,LEGACY_2019_10_87
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,15,0,2,5,39.6605,39.3793,39.3793,39.6078,158.0269,227.8093160088567,4,1558212336.601534,1558212415.6149838,1558212494.628434,2019-05-18T20:45:36.601534+00:00,2019-05-18T20:46:55.614984+00:00,2019-05-18T20:48:14.628434+00:00,2019-05-18T16:46:55.614984-04:00,PARENT_END_BACKCALC,39.6605,39.3793,39.3793,39.6078,1558212415.6,True,1,LEGACY_2019_15_88
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,15,0,3,6,39.3793,39.3793,39.6078,39.5751,157.9415,227.93249399302908,4,1558212376.262034,1558212455.232784,1558212534.203534,2019-05-18T20:46:16.262034+00:00,2019-05-18T20:47:35.232784+00:00,2019-05-18T20:48:54.203534+00:00,2019-05-18T16:47:35.232784-04:00,PARENT_END_BACKCALC,39.3793,39.3793,39.6078,39.5751,1558212455.2,True,1,LEGACY_2019_15_89
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,15,0,4,7,39.3793,39.6078,39.5751,39.753,158.3152,227.3944637027904,4,1558212415.6413338,1558212494.7989337,1558212573.956534,2019-05-18T20:46:55.641334+00:00,2019-05-18T20:48:14.798934+00:00,2019-05-18T20:49:33.956534+00:00,2019-05-18T16:48:14.798934-04:00,PARENT_END_DIRECT,39.3793,39.6078,39.5751,39.753,1558212494.8,True,1,LEGACY_2019_15_90
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,98,0,15,18,39.4642,39.6596,39.4642,39.6596,158.24759999999998,227.4916017683681,4,1558212297.1209338,1558212376.2447338,1558212455.3685338,2019-05-18T20:44:57.120934+00:00,2019-05-18T20:46:16.244734+00:00,2019-05-18T20:47:35.368534+00:00,2019-05-18T16:46:16.244734-04:00,PARENT_END_BACKCALC,39.4642,39.6596,39.4642,39.6596,1558212376.2,True,1,LEGACY_2019_98_91
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,66,3,4,7,39.6191,39.6813,39.7435,39.7358,158.7797,226.72923553829617,4,1558212373.795234,1558212453.1850839,1558212532.574934,2019-05-18T20:46:13.795234+00:00,2019-05-18T20:47:33.185084+00:00,2019-05-18T20:48:52.574934+00:00,2019-05-18T16:47:33.185084-04:00,PARENT_END_BACKCALC,39.6191,39.6813,39.7435,39.7358,1558212453.2,True,1,LEGACY_2019_66_92
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,66,3,5,8,39.6813,39.7435,39.7358,41.3816,160.54219999999998,224.24010633964159,4,1558212413.4143338,1558212493.6854339,1558212573.956534,2019-05-18T20:46:53.414334+00:00,2019-05-18T20:48:13.685434+00:00,2019-05-18T20:49:33.956534+00:00,2019-05-18T16:48:13.685434-04:00,PARENT_END_DIRECT,39.6813,39.7435,39.7358,41.3816,1558212493.7,True,1,LEGACY_2019_66_93
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,4,0,2,5,39.4579,39.5109,39.5662,39.5561,158.0911,227.7168037922438,4,1558212415.865434,1558212494.910984,1558212573.956534,2019-05-18T20:46:55.865434+00:00,2019-05-18T20:48:14.910984+00:00,2019-05-18T20:49:33.956534+00:00,2019-05-18T16:48:14.910984-04:00,PARENT_END_DIRECT,39.4579,39.5109,39.5662,39.5561,1558212494.9,True,1,LEGACY_2019_4_94
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,10,0,4,7,39.518299999999996,39.5561,39.615,39.694,158.3834,227.29654749171945,4,1558214760.929835,1558214840.121535,1558214919.313235,2019-05-18T21:26:00.929835+00:00,2019-05-18T21:27:20.121535+00:00,2019-05-18T21:28:39.313235+00:00,2019-05-18T17:27:20.121535-04:00,PARENT_END_DIRECT,39.5183,39.5561,39.615,39.694,1558214840.1,True,1,LEGACY_2019_10_95
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,15,1,1,4,39.753,41.3107,39.3761,39.4162,159.856,225.20268241417278,4,1558216022.5530112,1558216102.4810112,1558216182.4090111,2019-05-18T21:47:02.553011+00:00,2019-05-18T21:48:22.481011+00:00,2019-05-18T21:49:42.409011+00:00,2019-05-18T17:48:22.481011-04:00,PARENT_END_BACKCALC,39.753,41.3107,39.3761,39.4162,1558216102.5,True,1,LEGACY_2019_15_96
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,15,1,2,5,41.3107,39.3761,39.4162,39.4298,159.5328,225.65892405825008,4,1558216062.306011,1558216142.072411,1558216221.838811,2019-05-18T21:47:42.306011+00:00,2019-05-18T21:49:02.072411+00:00,2019-05-18T21:50:21.838811+00:00,2019-05-18T17:49:02.072411-04:00,PARENT_END_BACKCALC,41.3107,39.3761,39.4162,39.4298,1558216142.1,True,1,LEGACY_2019_15_97
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,15,1,3,6,39.3761,39.4162,39.4298,39.6005,157.8226,228.1042132115426,4,1558216103.6167111,1558216182.528011,1558216261.439311,2019-05-18T21:48:23.616711+00:00,2019-05-18T21:49:42.528011+00:00,2019-05-18T21:51:01.439311+00:00,2019-05-18T17:49:42.528011-04:00,PARENT_END_DIRECT,39.3761,39.4162,39.4298,39.6005,1558216182.5,True,1,LEGACY_2019_15_98
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,59,0,2,5,39.86,39.6954,39.7075,39.7335,158.9964,226.42022083518873,4,1558213840.308239,1558213919.806439,1558213999.304639,2019-05-18T21:10:40.308239+00:00,2019-05-18T21:11:59.806439+00:00,2019-05-18T21:13:19.304639+00:00,2019-05-18T17:11:59.806439-04:00,PARENT_END_BACKCALC,39.86,39.6954,39.7075,39.7335,1558213919.8,True,1,LEGACY_2019_59_99
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,59,0,3,6,39.6954,39.7075,39.7335,39.86,158.9964,226.42022083518873,4,1558213880.1682389,1558213959.6664388,1558214039.164639,2019-05-18T21:11:20.168239+00:00,2019-05-18T21:12:39.666439+00:00,2019-05-18T21:13:59.164639+00:00,2019-05-18T17:12:39.666439-04:00,PARENT_END_BACKCALC,39.6954,39.7075,39.7335,39.86,1558213959.7,True,1,LEGACY_2019_59_100
