wait_minutes,target_time_utc,forecast_ambient_c,delta_ambient_c,expected_delta_track_c,track_uncertainty_sd_c,expected_physical_delta_speed_mph,median_total_delta_speed_mph,q10_delta_speed_mph,q90_delta_speed_mph,q05_delta_speed_mph,q95_delta_speed_mph,p_improve,expected_future_speed_mph,median_future_speed_mph
0.0,2025-05-17 15:53:29.200500+00:00,20.555555555555557,0.0,0.0,0.0,0.0,0.0,-0.7199597912553156,0.7687547502819057,-1.1702080190504822,1.2722536368737916,0.48865,231.596,231.596
1.0,2025-05-17 15:54:29.200500+00:00,20.555555555555557,0.0,0.01629928609614336,0.09709999999999999,-0.0006374415575494819,-0.00021646589638673412,-0.7216732206789647,0.7574608668570072,-1.1714233707282948,1.2655257597780054,0.49755,231.59536255844245,231.59578353410362
2.0,2025-05-17 15:55:29.200500+00:00,20.555555555555557,0.0,0.03259857219228672,0.19419999999999998,-0.0012739416568118547,-0.00023938185600156823,-0.722954594807888,0.7418816529502278,-1.1724446038826462,1.2592263475658654,0.4981,231.59472605834318,231.595760618144
3.0,2025-05-17 15:56:29.200500+00:00,20.555555555555557,0.0,0.04889785828843009,0.2913,-0.0017340831660477985,-0.00022150123798314164,-0.7254034731324266,0.7442134366748958,-1.1743657869704136,1.2498520576234067,0.4984,231.59426591683396,231.59577849876203
4.0,2025-05-17 15:57:29.200500+00:00,20.555555555555557,0.0,0.06519714438457344,0.38839999999999997,-0.0024128209533690373,-0.000594573547924155,-0.7250699379741932,0.7457746796718319,-1.175634038933225,1.2508732374768685,0.49815,231.59358717904664,231.5954054264521
5.0,2025-05-17 15:58:29.200500+00:00,20.555555555555557,0.0,0.0814964304807168,0.48549999999999993,-0.0031903354008945214,-0.0009976448235823924,-0.7258512667130228,0.7418648301311386,-1.177037883438401,1.241743804896229,0.4965,231.59280966459912,231.59500235517643
6.0,2025-05-17 15:59:29.200500+00:00,20.555555555555557,0.0,0.09779571657686018,0.5826,-0.0037937477277401113,-0.0020847532920574745,-0.7246395515893964,0.7377038355776112,-1.1760959074317707,1.2389727159515296,0.4956,231.59220625227226,231.59391524670795
7.0,2025-05-17 16:00:29.200500+00:00,20.57358055555556,0.018025000000001512,0.1445530640235061,0.6797,-0.0020790147407643766,0.000617298248302137,-0.7278958511051135,0.7412871576613846,-1.176368011715371,1.2386598172794383,0.5011,231.59392098525925,231.5966172982483
8.0,2025-05-17 16:01:29.200500+00:00,20.610617592592593,0.05506203703703605,0.22343633604557114,0.7767999999999999,0.001954562372933387,0.004001775361467116,-0.7192408023749749,0.74475661628022,-1.1745021196704606,1.231415674593329,0.5053,231.59795456237293,231.60000177536148
9.0,2025-05-17 16:02:29.200500+00:00,20.64765462962963,0.09209907407407414,0.30231960806764224,0.8738999999999999,0.006407612890207034,0.008665250760647522,-0.7144252250611811,0.7488815083913692,-1.1757431578730457,1.2431332975212968,0.50915,231.6024076128902,231.60466525076066
10.0,2025-05-17 16:03:29.200500+00:00,20.68469166666667,0.12913611111111223,0.38120288008971326,0.9709999999999999,0.011061391013439469,0.012127146140571908,-0.7109218074601196,0.7570354132771118,-1.164981292045329,1.2411732064092746,0.5131,231.60706139101345,231.6081271461406
