timestamp_utc,ambient_c
2025-05-17 17:15:00+00:00,21.666666666666668
2025-05-17 17:18:30.521000+00:00,21.79661790123457
2025-05-17 17:30:00+00:00,22.22222222222222
2025-05-17 17:45:00+00:00,22.22222222222222
2025-05-17 18:00:00+00:00,21.666666666666668
2025-05-17 18:15:00+00:00,21.666666666666668
2025-05-17 18:30:00+00:00,21.666666666666668
2025-05-17 18:45:00+00:00,21.666666666666668
2025-05-17 19:00:00+00:00,22.22222222222222
2025-05-17 19:15:00+00:00,22.22222222222222
2025-05-17 19:30:00+00:00,22.22222222222222
2025-05-17 19:45:00+00:00,22.22222222222222
