year,session_date,local_time,timezone_name,local_datetime,utc_datetime,utc_offset_hours,source_sheet,source_row_index,source_block_occurrence,ambient_f,ambient_c,track_f,track_c,humidity,wind_raw,wind,wind_direction,pressure_raw,pressure,pressure_quality,sensor_1_name,sensor_1_f,sensor_2_name,sensor_2_f,sensor_3_name,sensor_3_f,sensor_4_name,sensor_4_f,sensor_avg_f
2022,2022-05-21,12:45:00,America/Indiana/Indianapolis,2022-05-21 12:45:00-04:00,2022-05-21 16:45:00+00:00,-4.0,2022 Temp Archive,392,1,81.0,27.22222222222222,107.0,41.666666666666664,0.55,3.0,3.0,S,29.16,29.16,VALID,I2,109.6,I3T,102.0,I5,109.0,I6,108.3,107.225
2022,2022-05-21,13:00:00,America/Indiana/Indianapolis,2022-05-21 13:00:00-04:00,2022-05-21 17:00:00+00:00,-4.0,2022 Temp Archive,393,1,82.0,27.77777777777778,110.0,43.333333333333336,0.51,10.0,10.0,S,29.18,29.18,VALID,I2,112.8,I3T,105.1,I5,111.4,I6,111.0,110.075
2022,2022-05-21,13:15:00,America/Indiana/Indianapolis,2022-05-21 13:15:00-04:00,2022-05-21 17:15:00+00:00,-4.0,2022 Temp Archive,394,1,82.0,27.77777777777778,107.0,41.666666666666664,0.53,1.0,1.0,S,29.19,29.19,VALID,I2,109.6,I3T,101.3,I5,107.87,I6,107.8,106.6425
2022,2022-05-21,13:30:00,America/Indiana/Indianapolis,2022-05-21 13:30:00-04:00,2022-05-21 17:30:00+00:00,-4.0,2022 Temp Archive,395,1,82.0,27.77777777777778,106.0,41.111111111111114,0.53,1.0,1.0,SSW,29.2,29.2,VALID,I2,108.7,I3T,100.8,I5,106.2,I6,107.2,105.725
2022,2022-05-21,13:45:00,America/Indiana/Indianapolis,2022-05-21 13:45:00-04:00,2022-05-21 17:45:00+00:00,-4.0,2022 Temp Archive,396,1,81.0,27.22222222222222,101.0,38.333333333333336,0.57,0.0,0.0,S,29.21,29.21,VALID,I2,104.0,I3T,96.6,I5,101.7,I6,103.3,101.4
2022,2022-05-21,14:00:00,America/Indiana/Indianapolis,2022-05-21 14:00:00-04:00,2022-05-21 18:00:00+00:00,-4.0,2022 Temp Archive,397,1,81.0,27.22222222222222,100.0,37.77777777777778,0.6,2.0,2.0,SSW,29.21,29.21,VALID,I2,104.7,I3T,97.0,I5,102.4,I6,103.6,101.925
2022,2022-05-21,14:15:00,America/Indiana/Indianapolis,2022-05-21 14:15:00-04:00,2022-05-21 18:15:00+00:00,-4.0,2022 Temp Archive,398,1,82.0,27.77777777777778,103.0,39.44444444444444,0.61,0.0,0.0,S,29.2,29.2,VALID,I2,105.3,I3T,97.3,I5,102.9,I6,103.5,102.25
2022,2022-05-21,14:30:00,America/Indiana/Indianapolis,2022-05-21 14:30:00-04:00,2022-05-21 18:30:00+00:00,-4.0,2022 Temp Archive,399,1,81.0,27.22222222222222,93.0,33.888888888888886,0.67,3.0,3.0,N,29.19,29.19,VALID,I2,95.5,I3T,86.7,I5,91.9,I6,98.1,93.05
2022,2022-05-21,14:45:00,America/Indiana/Indianapolis,2022-05-21 14:45:00-04:00,2022-05-21 18:45:00+00:00,-4.0,2022 Temp Archive,400,1,80.0,26.666666666666668,92.0,33.333333333333336,0.67,1.0,1.0,W,29.18,29.18,VALID,I2,96.8,I3T,87.3,I5,89.1,I6,93.4,91.65
2022,2022-05-21,15:00:00,America/Indiana/Indianapolis,2022-05-21 15:00:00-04:00,2022-05-21 19:00:00+00:00,-4.0,2022 Temp Archive,401,1,76.0,24.444444444444443,94.0,34.44444444444444,0.69,12.0,12.0,NW,29.19,29.19,VALID,I2,97.2,I3T,90.5,I5,90.7,I6,96.4,93.7
2022,2022-05-21,15:15:00,America/Indiana/Indianapolis,2022-05-21 15:15:00-04:00,2022-05-21 19:15:00+00:00,-4.0,2022 Temp Archive,402,1,74.0,23.333333333333332,97.0,36.111111111111114,0.69,5.0,5.0,NNW,29.21,29.21,VALID,I2,100.4,I3T,93.7,I5,94.3,I6,98.8,96.8
2022,2022-05-21,15:30:00,America/Indiana/Indianapolis,2022-05-21 15:30:00-04:00,2022-05-21 19:30:00+00:00,-4.0,2022 Temp Archive,403,1,71.0,21.666666666666668,95.0,35.0,0.72,11.0,11.0,NW,29.21,29.21,VALID,I2,99.0,I3T,90.7,I5,92.7,I6,97.9,95.075
2022,2022-05-21,15:45:00,America/Indiana/Indianapolis,2022-05-21 15:45:00-04:00,2022-05-21 19:45:00+00:00,-4.0,2022 Temp Archive,404,1,69.0,20.555555555555557,91.0,32.77777777777778,0.75,5.0,5.0,NNW,29.22,29.22,VALID,I2,94.6,I3T,87.6,I5,89.2,I6,93.9,91.325
2022,2022-05-21,16:00:00,America/Indiana/Indianapolis,2022-05-21 16:00:00-04:00,2022-05-21 20:00:00+00:00,-4.0,2022 Temp Archive,405,1,70.0,21.11111111111111,90.0,32.22222222222222,0.74,0.0,0.0,WNW,29.23,29.23,VALID,I2,93.4,I3T,86.2,I5,88.2,I6,91.9,89.92500000000001
2022,2022-05-21,16:15:00,America/Indiana/Indianapolis,2022-05-21 16:15:00-04:00,2022-05-21 20:15:00+00:00,-4.0,2022 Temp Archive,406,1,70.0,21.11111111111111,84.0,28.88888888888889,0.76,3.0,3.0,NNE,29.2,29.2,VALID,I2,86.5,I3T,81.5,I5,83.3,I6,86.4,84.42500000000001
2023,2023-05-20,08:15:00,America/Indiana/Indianapolis,2023-05-20 08:15:00-04:00,2023-05-20 12:15:00+00:00,-4.0,2023 Temp Archive,466,1,55.0,12.77777777777778,65.0,18.333333333333332,0.76,4.0,4.0,N,29.29,29.29,VALID,SF,67.1,I3,58.6,I5,61.7,I6,70.9,64.57499999999999
2023,2023-05-20,08:30:00,America/Indiana/Indianapolis,2023-05-20 08:30:00-04:00,2023-05-20 12:30:00+00:00,-4.0,2023 Temp Archive,467,1,55.0,12.77777777777778,66.0,18.88888888888889,0.75,5.0,5.0,NNE,29.29,29.29,VALID,SF,68.5,I3,58.5,I5,63.7,I6,72.9,65.9
2023,2023-05-20,08:45:00,America/Indiana/Indianapolis,2023-05-20 08:45:00-04:00,2023-05-20 12:45:00+00:00,-4.0,2023 Temp Archive,468,1,56.0,13.333333333333334,68.0,20.0,0.73,6.0,6.0,N,29.3,29.3,VALID,SF,71.1,I3,58.6,I5,65.7,I6,75.0,67.6
2023,2023-05-20,09:00:00,America/Indiana/Indianapolis,2023-05-20 09:00:00-04:00,2023-05-20 13:00:00+00:00,-4.0,2023 Temp Archive,469,1,56.0,13.333333333333334,69.0,20.555555555555557,0.71,9.0,9.0,NNE,29.3,29.3,VALID,SF,72.9,I3,58.8,I5,67.6,I6,77.0,69.07499999999999
2023,2023-05-20,09:15:00,America/Indiana/Indianapolis,2023-05-20 09:15:00-04:00,2023-05-20 13:15:00+00:00,-4.0,2023 Temp Archive,470,1,57.0,13.88888888888889,71.0,21.666666666666668,0.7,9.0,9.0,NNE,29.31,29.31,VALID,SF,75.0,I3,59.2,I5,69.4,I6,79.5,70.775
2023,2023-05-20,09:30:00,America/Indiana/Indianapolis,2023-05-20 09:30:00-04:00,2023-05-20 13:30:00+00:00,-4.0,2023 Temp Archive,471,1,57.0,13.88888888888889,72.0,22.22222222222222,0.68,8.0,8.0,NNE,29.31,29.31,VALID,SF,77.4,I3,59.4,I5,70.7,I6,82.0,72.375
2023,2023-05-20,10:45:00,America/Indiana/Indianapolis,2023-05-20 10:45:00-04:00,2023-05-20 14:45:00+00:00,-4.0,2023 Temp Archive,472,1,60.0,15.555555555555555,83.0,28.333333333333332,0.59,3.0,3.0,NNW,29.32,29.32,VALID,SF,90.7,I3,61.0,I5,84.9,I6,95.5,83.025
2023,2023-05-20,11:00:00,America/Indiana/Indianapolis,2023-05-20 11:00:00-04:00,2023-05-20 15:00:00+00:00,-4.0,2023 Temp Archive,473,1,60.0,15.555555555555555,85.0,29.444444444444443,0.55,6.0,6.0,N,29.32,29.32,VALID,SF,93.2,I3,61.3,I5,87.6,I6,98.4,85.125
2023,2023-05-20,11:15:00,America/Indiana/Indianapolis,2023-05-20 11:15:00-04:00,2023-05-20 15:15:00+00:00,-4.0,2023 Temp Archive,474,1,62.0,16.666666666666668,87.0,30.555555555555557,0.54,3.0,3.0,N,29.31,29.31,VALID,SF,96.6,I3,61.9,I5,90.0,I6,100.6,87.275
2023,2023-05-20,11:30:00,America/Indiana/Indianapolis,2023-05-20 11:30:00-04:00,2023-05-20 15:30:00+00:00,-4.0,2023 Temp Archive,475,1,62.0,16.666666666666668,92.0,33.333333333333336,0.53,8.0,8.0,NNE,29.32,29.32,VALID,SF,99.1,I3,72.3,I5,92.7,I6,103.5,91.9
2023,2023-05-20,11:45:00,America/Indiana/Indianapolis,2023-05-20 11:45:00-04:00,2023-05-20 15:45:00+00:00,-4.0,2023 Temp Archive,476,1,62.0,16.666666666666668,94.0,34.44444444444444,0.53,14.0,14.0,N,29.32,29.32,VALID,SF,101.7,I3,75.9,I5,94.6,I6,105.3,94.375
2023,2023-05-20,12:00:00,America/Indiana/Indianapolis,2023-05-20 12:00:00-04:00,2023-05-20 16:00:00+00:00,-4.0,2023 Temp Archive,477,1,62.0,16.666666666666668,97.0,36.111111111111114,0.55,9.0,9.0,N,29.32,29.32,VALID,SF,103.6,I3,79.7,I5,96.1,I6,107.4,96.7
2023,2023-05-20,12:15:00,America/Indiana/Indianapolis,2023-05-20 12:15:00-04:00,2023-05-20 16:15:00+00:00,-4.0,2023 Temp Archive,478,1,62.0,16.666666666666668,99.0,37.22222222222222,0.53,10.0,10.0,NNE,29.32,29.32,VALID,SF,106.0,I3,82.4,I5,96.8,I6,109.6,98.7
2023,2023-05-20,12:30:00,America/Indiana/Indianapolis,2023-05-20 12:30:00-04:00,2023-05-20 16:30:00+00:00,-4.0,2023 Temp Archive,479,1,63.0,17.22222222222222,102.0,38.888888888888886,0.53,4.0,4.0,N,29.32,29.32,VALID,SF,107.8,I3,87.1,I5,100.4,I6,111.2,101.625
2023,2023-05-20,12:45:00,America/Indiana/Indianapolis,2023-05-20 12:45:00-04:00,2023-05-20 16:45:00+00:00,-4.0,2023 Temp Archive,480,1,62.0,16.666666666666668,104.0,40.0,0.56,7.0,7.0,NNE,29.32,29.32,VALID,SF,108.7,I3,90.5,I5,103.1,I6,112.3,103.65
2023,2023-05-20,13:00:00,America/Indiana/Indianapolis,2023-05-20 13:00:00-04:00,2023-05-20 17:00:00+00:00,-4.0,2023 Temp Archive,481,1,64.0,17.77777777777778,106.0,41.111111111111114,0.53,6.0,6.0,NNW,29.32,29.32,VALID,SF,110.3,I3,93.6,I5,105.4,I6,113.7,105.75
2023,2023-05-20,13:15:00,America/Indiana/Indianapolis,2023-05-20 13:15:00-04:00,2023-05-20 17:15:00+00:00,-4.0,2023 Temp Archive,482,1,64.0,17.77777777777778,108.0,42.22222222222222,0.53,5.0,5.0,NNW,29.32,29.32,VALID,SF,113.2,I3,96.6,I5,107.4,I6,115.0,108.05
2023,2023-05-20,13:30:00,America/Indiana/Indianapolis,2023-05-20 13:30:00-04:00,2023-05-20 17:30:00+00:00,-4.0,2023 Temp Archive,483,1,64.0,17.77777777777778,109.0,42.77777777777778,0.54,5.0,5.0,N,29.32,29.32,VALID,SF,112.5,I3,96.8,I5,109.8,I6,116.1,108.8
2023,2023-05-20,13:45:00,America/Indiana/Indianapolis,2023-05-20 13:45:00-04:00,2023-05-20 17:45:00+00:00,-4.0,2023 Temp Archive,484,1,64.0,17.77777777777778,109.0,42.77777777777778,0.54,5.0,5.0,N,29.32,29.32,VALID,SF,112.5,I3,96.8,I5,109.8,I6,116.1,108.8
2023,2023-05-20,14:00:00,America/Indiana/Indianapolis,2023-05-20 14:00:00-04:00,2023-05-20 18:00:00+00:00,-4.0,2023 Temp Archive,485,1,66.0,18.88888888888889,111.0,43.888888888888886,0.51,3.0,3.0,N,29.32,29.32,VALID,SF,117.5,I3,102.9,I5,107.4,I6,117.7,111.375
2023,2023-05-20,14:15:00,America/Indiana/Indianapolis,2023-05-20 14:15:00-04:00,2023-05-20 18:15:00+00:00,-4.0,2023 Temp Archive,486,1,66.0,18.88888888888889,113.0,45.0,0.5,6.0,6.0,NNE,29.32,29.32,VALID,SF,118.9,I3,103.8,I5,109.8,I6,118.6,112.775
2023,2023-05-20,14:30:00,America/Indiana/Indianapolis,2023-05-20 14:30:00-04:00,2023-05-20 18:30:00+00:00,-4.0,2023 Temp Archive,487,1,66.0,18.88888888888889,113.0,45.0,0.51,5.0,5.0,N,29.32,29.32,VALID,SF,116.1,I3,103.8,I5,113.0,I6,118.0,112.725
2023,2023-05-20,14:45:00,America/Indiana/Indianapolis,2023-05-20 14:45:00-04:00,2023-05-20 18:45:00+00:00,-4.0,2023 Temp Archive,488,1,66.0,18.88888888888889,112.0,44.44444444444444,0.5,6.0,6.0,NNE,29.32,29.32,VALID,SF,116.8,I3,102.9,I5,111.2,I6,116.8,111.925
2023,2023-05-20,15:00:00,America/Indiana/Indianapolis,2023-05-20 15:00:00-04:00,2023-05-20 19:00:00+00:00,-4.0,2023 Temp Archive,489,1,66.0,18.88888888888889,112.0,44.44444444444444,0.5,10.0,10.0,NNW,29.32,29.32,VALID,SF,115.5,I3,103.8,I5,112.6,I6,115.0,111.725
2023,2023-05-20,15:15:00,America/Indiana/Indianapolis,2023-05-20 15:15:00-04:00,2023-05-20 19:15:00+00:00,-4.0,2023 Temp Archive,490,1,65.0,18.333333333333332,112.0,44.44444444444444,0.52,7.0,7.0,NNE,29.32,29.32,VALID,SF,114.3,I3,106.2,I5,114.6,I6,114.8,112.475
2023,2023-05-20,15:30:00,America/Indiana/Indianapolis,2023-05-20 15:30:00-04:00,2023-05-20 19:30:00+00:00,-4.0,2023 Temp Archive,491,1,66.0,18.88888888888889,113.0,45.0,0.51,10.0,10.0,N,29.32,29.32,VALID,SF,116.1,I3,106.3,I5,113.4,I6,114.8,112.65
2023,2023-05-20,15:45:00,America/Indiana/Indianapolis,2023-05-20 15:45:00-04:00,2023-05-20 19:45:00+00:00,-4.0,2023 Temp Archive,492,1,66.0,18.88888888888889,112.0,44.44444444444444,0.51,8.0,8.0,N,29.32,29.32,VALID,SF,114.3,I3,108.0,I5,114.3,I6,109.8,111.6
2023,2023-05-20,16:00:00,America/Indiana/Indianapolis,2023-05-20 16:00:00-04:00,2023-05-20 20:00:00+00:00,-4.0,2023 Temp Archive,493,1,66.0,18.88888888888889,112.0,44.44444444444444,0.53,3.0,3.0,NNE,29.32,29.32,VALID,SF,114.1,I3,109.2,I5,114.4,I6,111.0,112.175
2023,2023-05-20,16:15:00,America/Indiana/Indianapolis,2023-05-20 16:15:00-04:00,2023-05-20 20:15:00+00:00,-4.0,2023 Temp Archive,494,1,66.0,18.88888888888889,112.0,44.44444444444444,0.52,9.0,9.0,NNE,29.32,29.32,VALID,SF,112.8,I3,109.4,I5,113.9,I6,111.6,111.925
2023,2023-05-20,16:30:00,America/Indiana/Indianapolis,2023-05-20 16:30:00-04:00,2023-05-20 20:30:00+00:00,-4.0,2023 Temp Archive,495,1,66.0,18.88888888888889,112.0,44.44444444444444,0.52,6.0,6.0,N,29.32,29.32,VALID,SF,113.4,I3,110.1,I5,113.9,I6,110.5,111.975
2023,2023-05-20,16:45:00,America/Indiana/Indianapolis,2023-05-20 16:45:00-04:00,2023-05-20 20:45:00+00:00,-4.0,2023 Temp Archive,496,1,66.0,18.88888888888889,111.0,43.888888888888886,0.51,10.0,10.0,NNE,29.32,29.32,VALID,SF,111.9,I3,106.7,I5,114.3,I6,110.5,110.85
2023,2023-05-20,17:00:00,America/Indiana/Indianapolis,2023-05-20 17:00:00-04:00,2023-05-20 21:00:00+00:00,-4.0,2023 Temp Archive,497,1,66.0,18.88888888888889,107.0,41.666666666666664,0.52,8.0,8.0,N,29.32,29.32,VALID,SF,104.5,I3,104.2,I5,111.0,I6,107.8,106.875
2023,2023-05-20,17:15:00,America/Indiana/Indianapolis,2023-05-20 17:15:00-04:00,2023-05-20 21:15:00+00:00,-4.0,2023 Temp Archive,498,1,66.0,18.88888888888889,107.0,41.666666666666664,0.52,6.0,6.0,N,29.32,29.32,VALID,SF,104.0,I3,104.5,I5,109.9,I6,108.0,106.6
2023,2023-05-20,17:30:00,America/Indiana/Indianapolis,2023-05-20 17:30:00-04:00,2023-05-20 21:30:00+00:00,-4.0,2023 Temp Archive,499,1,67.0,19.444444444444443,105.0,40.55555555555556,0.5,3.0,3.0,NE,29.32,29.32,VALID,SF,100.0,I3,104.7,I5,107.6,I6,106.2,104.625
2023,2023-05-20,17:45:00,America/Indiana/Indianapolis,2023-05-20 17:45:00-04:00,2023-05-20 21:45:00+00:00,-4.0,2023 Temp Archive,500,1,66.0,18.88888888888889,102.0,38.888888888888886,0.51,9.0,9.0,N,29.32,29.32,VALID,SF,96.6,I3,100.9,I5,107.1,I6,104.5,102.275
2023,2023-05-20,17:50:00,America/Indiana/Indianapolis,2023-05-20 17:50:00-04:00,2023-05-20 21:50:00+00:00,-4.0,2023 Temp Archive,501,1,66.0,18.88888888888889,102.0,38.888888888888886,0.52,6.0,6.0,N,29.32,29.32,VALID,SF,96.1,I3,101.5,I5,105.3,I6,104.4,101.825
2024,2024-05-18,08:45:00,America/Indiana/Indianapolis,2024-05-18 08:45:00-04:00,2024-05-18 12:45:00+00:00,-4.0,2024 Temp Archive,462,1,63.0,17.22222222222222,76.0,24.444444444444443,0.95,1.0,1.0,S,29.12,29.12,VALID,I2,75.2,I3T,75.2,I5,77.7,I6,77.0,76.275
2024,2024-05-18,09:00:00,America/Indiana/Indianapolis,2024-05-18 09:00:00-04:00,2024-05-18 13:00:00+00:00,-4.0,2024 Temp Archive,463,1,63.0,17.22222222222222,78.0,25.555555555555557,0.95,1.0,1.0,S,29.12,29.12,VALID,I2,77.5,I3T,75.9,I5,79.5,I6,78.8,77.925
2024,2024-05-18,09:15:00,America/Indiana/Indianapolis,2024-05-18 09:15:00-04:00,2024-05-18 13:15:00+00:00,-4.0,2024 Temp Archive,464,1,64.0,17.77777777777778,79.0,26.11111111111111,0.95,3.0,3.0,SE,29.12,29.12,VALID,I2,79.7,I3T,76.3,I5,81.0,I6,80.2,79.3
2024,2024-05-18,09:30:00,America/Indiana/Indianapolis,2024-05-18 09:30:00-04:00,2024-05-18 13:30:00+00:00,-4.0,2024 Temp Archive,465,1,65.0,18.333333333333332,81.0,27.22222222222222,0.94,3.0,3.0,NNW,29.12,29.12,VALID,I2,81.0,I3T,76.3,I5,83.3,I6,84.4,81.25
2024,2024-05-18,09:45:00,America/Indiana/Indianapolis,2024-05-18 09:45:00-04:00,2024-05-18 13:45:00+00:00,-4.0,2024 Temp Archive,466,1,66.0,18.88888888888889,84.0,28.88888888888889,0.91,2.0,2.0,NNW,29.12,29.12,VALID,I2,86.7,I3T,75.6,I5,87.3,I6,87.1,84.17500000000001
2024,2024-05-18,10:00:00,America/Indiana/Indianapolis,2024-05-18 10:00:00-04:00,2024-05-18 14:00:00+00:00,-4.0,2024 Temp Archive,467,1,68.0,20.0,87.0,30.555555555555557,0.87,1.0,1.0,NNW,29.12,29.12,VALID,I2,90.1,I3T,75.2,I5,91.2,I6,91.4,86.975
2024,2024-05-18,10:45:00,America/Indiana/Indianapolis,2024-05-18 10:45:00-04:00,2024-05-18 14:45:00+00:00,-4.0,2024 Temp Archive,468,1,72.0,22.22222222222222,94.0,34.44444444444444,0.79,1.0,1.0,NNW,29.12,29.12,VALID,I2,100.2,I3T,74.8,I5,98.2,I6,102.2,93.85
2024,2024-05-18,11:00:00,America/Indiana/Indianapolis,2024-05-18 11:00:00-04:00,2024-05-18 15:00:00+00:00,-4.0,2024 Temp Archive,469,1,73.0,22.77777777777778,95.0,35.0,0.76,2.0,2.0,NW,29.12,29.12,VALID,I2,102.4,I3T,76.6,I5,95.5,I6,105.3,94.95
2024,2024-05-18,11:15:00,America/Indiana/Indianapolis,2024-05-18 11:15:00-04:00,2024-05-18 15:15:00+00:00,-4.0,2024 Temp Archive,470,1,75.0,23.88888888888889,98.0,36.666666666666664,0.72,2.0,2.0,SW,29.12,29.12,VALID,I2,104.0,I3T,79.5,I5,102.7,I6,106.0,98.05
2024,2024-05-18,11:30:00,America/Indiana/Indianapolis,2024-05-18 11:30:00-04:00,2024-05-18 15:30:00+00:00,-4.0,2024 Temp Archive,471,1,76.0,24.444444444444443,99.0,37.22222222222222,0.7,1.0,1.0,E,29.12,29.12,VALID,I2,100.9,I3T,79.9,I5,105.6,I6,107.6,98.5
2024,2024-05-18,11:45:00,America/Indiana/Indianapolis,2024-05-18 11:45:00-04:00,2024-05-18 15:45:00+00:00,-4.0,2024 Temp Archive,472,1,75.0,23.88888888888889,100.0,37.77777777777778,0.68,2.0,2.0,SE,29.12,29.12,VALID,I2,100.9,I3T,84.0,I5,107.8,I6,109.2,100.475
2024,2024-05-18,12:00:00,America/Indiana/Indianapolis,2024-05-18 12:00:00-04:00,2024-05-18 16:00:00+00:00,-4.0,2024 Temp Archive,473,1,77.0,25.0,104.0,40.0,0.67,3.0,3.0,WSW,29.12,29.12,VALID,I2,108.5,I3T,85.3,I5,108.9,I6,114.4,104.275
2024,2024-05-18,12:15:00,America/Indiana/Indianapolis,2024-05-18 12:15:00-04:00,2024-05-18 16:15:00+00:00,-4.0,2024 Temp Archive,474,1,77.0,25.0,102.0,38.888888888888886,0.65,1.0,1.0,SE,29.12,29.12,VALID,I2,105.8,I3T,88.5,I5,101.8,I6,111.2,101.825
2024,2024-05-18,12:30:00,America/Indiana/Indianapolis,2024-05-18 12:30:00-04:00,2024-05-18 16:30:00+00:00,-4.0,2024 Temp Archive,475,1,78.0,25.555555555555557,105.0,40.55555555555556,0.64,2.0,2.0,S,29.13,29.13,VALID,I2,104.9,I3T,92.8,I5,107.6,I6,115.7,105.25
2024,2024-05-18,12:45:00,America/Indiana/Indianapolis,2024-05-18 12:45:00-04:00,2024-05-18 16:45:00+00:00,-4.0,2024 Temp Archive,476,1,78.0,25.555555555555557,108.0,42.22222222222222,0.62,1.0,1.0,S,29.13,29.13,VALID,I2,107.8,I3T,99.0,I5,111.7,I6,113.9,108.1
2024,2024-05-18,13:00:00,America/Indiana/Indianapolis,2024-05-18 13:00:00-04:00,2024-05-18 17:00:00+00:00,-4.0,2024 Temp Archive,477,1,78.0,25.555555555555557,106.0,41.111111111111114,0.61,2.0,2.0,WSW,29.13,29.13,VALID,I2,105.4,I3T,97.3,I5,111.7,I6,109.0,105.85
2024,2024-05-18,13:15:00,America/Indiana/Indianapolis,2024-05-18 13:15:00-04:00,2024-05-18 17:15:00+00:00,-4.0,2024 Temp Archive,478,1,79.0,26.11111111111111,113.0,45.0,0.58,4.0,4.0,S,29.12,29.12,VALID,I2,114.4,I3T,101.3,I5,119.7,I6,117.1,113.125
2024,2024-05-18,13:30:00,America/Indiana/Indianapolis,2024-05-18 13:30:00-04:00,2024-05-18 17:30:00+00:00,-4.0,2024 Temp Archive,479,1,79.0,26.11111111111111,114.0,45.55555555555556,0.59,4.0,4.0,SSW,29.12,29.12,VALID,I2,113.7,I3T,100.9,I5,121.8,I6,120.2,114.15
2024,2024-05-18,13:45:00,America/Indiana/Indianapolis,2024-05-18 13:45:00-04:00,2024-05-18 17:45:00+00:00,-4.0,2024 Temp Archive,480,1,79.0,26.11111111111111,114.0,45.55555555555556,0.59,5.0,5.0,S,29.12,29.12,VALID,I2,119.1,I3T,109.8,I5,114.1,I6,113.5,114.125
2024,2024-05-18,14:00:00,America/Indiana/Indianapolis,2024-05-18 14:00:00-04:00,2024-05-18 18:00:00+00:00,-4.0,2024 Temp Archive,481,1,80.0,26.666666666666668,113.0,45.0,0.58,5.0,5.0,SSW,29.12,29.12,VALID,I2,117.5,I3T,109.2,I5,115.7,I6,109.2,112.9
2024,2024-05-18,14:15:00,America/Indiana/Indianapolis,2024-05-18 14:15:00-04:00,2024-05-18 18:15:00+00:00,-4.0,2024 Temp Archive,482,1,79.0,26.11111111111111,117.0,47.22222222222222,0.57,2.0,2.0,ESE,29.12,29.12,VALID,I2,113.0,I3T,115.2,I5,122.0,I6,116.6,116.7
2024,2024-05-18,14:30:00,America/Indiana/Indianapolis,2024-05-18 14:30:00-04:00,2024-05-18 18:30:00+00:00,-4.0,2024 Temp Archive,483,1,80.0,26.666666666666668,120.0,48.888888888888886,0.57,3.0,3.0,WSW,29.11,29.11,VALID,I2,121.1,I3T,119.3,I5,119.1,I6,120.6,120.025
2024,2024-05-18,14:45:00,America/Indiana/Indianapolis,2024-05-18 14:45:00-04:00,2024-05-18 18:45:00+00:00,-4.0,2024 Temp Archive,484,1,80.0,26.666666666666668,118.0,47.77777777777778,0.54,1.0,1.0,N,29.11,29.11,VALID,I2,118.8,I3T,113.7,I5,122.7,I6,117.9,118.275
2024,2024-05-18,15:00:00,America/Indiana/Indianapolis,2024-05-18 15:00:00-04:00,2024-05-18 19:00:00+00:00,-4.0,2024 Temp Archive,485,1,81.0,27.22222222222222,119.0,48.333333333333336,0.53,2.0,2.0,ESE,29.11,29.11,VALID,I2,117.3,I3T,108.7,I5,127.8,I6,122.2,119.0
2024,2024-05-18,15:15:00,America/Indiana/Indianapolis,2024-05-18 15:15:00-04:00,2024-05-18 19:15:00+00:00,-4.0,2024 Temp Archive,486,1,80.0,26.666666666666668,121.0,49.44444444444444,0.55,2.0,2.0,WSW,29.11,29.11,VALID,I2,117.9,I3T,116.6,I5,130.3,I6,121.8,121.65
2024,2024-05-18,15:30:00,America/Indiana/Indianapolis,2024-05-18 15:30:00-04:00,2024-05-18 19:30:00+00:00,-4.0,2024 Temp Archive,487,1,82.0,27.77777777777778,123.0,50.55555555555556,0.53,2.0,2.0,SSW,29.11,29.11,VALID,I2,121.6,I3T,120.2,I5,130.6,I6,121.1,123.375
2024,2024-05-18,15:45:00,America/Indiana/Indianapolis,2024-05-18 15:45:00-04:00,2024-05-18 19:45:00+00:00,-4.0,2024 Temp Archive,488,1,83.0,28.333333333333332,121.0,49.44444444444444,0.51,2.0,2.0,S,29.11,29.11,VALID,I2,119.3,I3T,111.9,I5,130.5,I6,120.7,120.6
2024,2024-05-18,16:00:00,America/Indiana/Indianapolis,2024-05-18 16:00:00-04:00,2024-05-18 20:00:00+00:00,-4.0,2024 Temp Archive,489,1,82.0,27.77777777777778,118.0,47.77777777777778,0.51,6.0,6.0,S,29.11,29.11,VALID,I2,119.78,I3T,113.7,I5,126.0,I6,113.4,118.22
2024,2024-05-18,16:15:00,America/Indiana/Indianapolis,2024-05-18 16:15:00-04:00,2024-05-18 20:15:00+00:00,-4.0,2024 Temp Archive,490,1,81.0,27.22222222222222,122.0,50.0,0.51,0.0,0.0,NNW,29.1,29.1,VALID,I2,121.1,I3T,120.0,I5,129.7,I6,117.3,122.025
2024,2024-05-18,16:30:00,America/Indiana/Indianapolis,2024-05-18 16:30:00-04:00,2024-05-18 20:30:00+00:00,-4.0,2024 Temp Archive,491,1,82.0,27.77777777777778,123.0,50.55555555555556,0.51,4.0,4.0,S,29.1,29.1,VALID,I2,122.2,I3T,122.0,I5,129.7,I6,117.7,122.9
2024,2024-05-18,16:45:00,America/Indiana/Indianapolis,2024-05-18 16:45:00-04:00,2024-05-18 20:45:00+00:00,-4.0,2024 Temp Archive,492,1,81.0,27.22222222222222,124.0,51.111111111111114,0.51,5.0,5.0,S,29.09,29.09,VALID,I2,122.4,I3T,123.4,I5,130.5,I6,118.2,123.625
2024,2024-05-18,17:00:00,America/Indiana/Indianapolis,2024-05-18 17:00:00-04:00,2024-05-18 21:00:00+00:00,-4.0,2024 Temp Archive,493,1,82.0,27.77777777777778,122.0,50.0,0.5,4.0,4.0,S,29.09,29.09,VALID,I2,117.3,I3T,123.6,I5,129.5,I6,116.8,121.8
