case_id,driver_name,car_number,before_time_utc,after_time_utc,actual_wait_min,before_speed_mph,after_speed_mph,actual_delta_speed_mph,current_track_c,current_ambient_c,inside_product_120,status,validation_band,model_expected_delta_speed_mph,model_median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,absolute_error_mph,signed_error_mph,actual_improved,predicted_direction_improved,direction_correct,inside_80,inside_90,expected_delta_track_c,track_residual_mode,_label,_inside_flag,_inside_by_time
2025_23_Andretti_Marco,"Andretti, Marco",98,2025-05-17 20:57:21.750500+00:00,2025-05-17 21:36:23.144000+00:00,39.023225,229.475,229.859,0.3840000000000145,40.09768487654321,22.77777777777778,True,BACKTEST_INCLUDED,PRODUCT_120,-0.049984305045806,-0.0470728623441826,-0.7906360420740972,0.6835756316283887,-1.269655291776526,1.1464162968604588,0.45735,0.4339843050458206,-0.4339843050458206,True,False,False,True,True,0.0920240860331768,EMPIRICAL_STANDARDIZED,"Andretti, Marco #98",True,True
2025_06_Rossi_Alexander,"Rossi, Alexander",20,2025-05-17 18:17:50.781500+00:00,2025-05-17 19:39:19.737500+00:00,81.4826,231.349,231.701,0.3520000000000038,43.467206172839504,21.666666666666668,True,BACKTEST_INCLUDED,PRODUCT_120,0.0513412846247271,0.0515619897135045,-0.7133507517477615,0.8291703986927901,-1.195273013346566,1.3070700814352203,0.54115,0.3006587153752767,-0.3006587153752767,True,True,True,True,True,1.5687571633923847,EMPIRICAL_STANDARDIZED,"Rossi, Alexander #20",True,True
2025_07_Rossi_Alexander,"Rossi, Alexander",20,2025-05-17 19:39:19.737500+00:00,2025-05-17 21:10:07.551000+00:00,90.79689166666668,231.701,231.673,-0.0279999999999915,42.22222222222222,22.22222222222222,True,BACKTEST_INCLUDED,PRODUCT_120,0.0416308804594735,0.0430525648386724,-0.7152135815908146,0.8076570575751083,-1.188054914050093,1.2840291328295963,0.5349,0.0696308804594651,0.0696308804594651,False,True,False,True,True,1.8040740997527935,EMPIRICAL_STANDARDIZED,"Rossi, Alexander #20",True,True
2025_22_Andretti_Marco,"Andretti, Marco",98,2025-05-17 19:02:05.635500+00:00,2025-05-17 20:57:21.750500+00:00,115.26858333333332,229.356,229.475,0.1189999999999997,43.73378333333333,22.22222222222222,True,BACKTEST_INCLUDED,PRODUCT_120,0.040250899975958,0.0340455382257774,-0.7385605142485396,0.8098186902342484,-1.2028664699282634,1.2740999680358478,0.52795,0.0787491000240417,-0.0787491000240417,True,True,True,True,True,1.785589055276659,EMPIRICAL_STANDARDIZED,"Andretti, Marco #98",True,True
