year,delta_track_temp_c,delta_air_temp_c,delta_speed_mph,frozen_predicted_delta_speed_mph,frozen_residual_mph
2023,7.7777777777777715,1.931121826171875,0.8480000000000132,0.08136015928948315,0.76663984071053
2024,-2.2222222222222214,0.214111328125,1.2530000000000143,0.11644211105523002,1.1365578889447843
2024,1.1111111111111145,0.50457763671875,0.6009999999999991,0.053336809522433686,0.5476631904775654
