wait_minutes,target_time_utc,forecast_ambient_c,delta_ambient_c,expected_delta_track_c,track_uncertainty_sd_c,expected_physical_delta_speed_mph,median_total_delta_speed_mph,q10_delta_speed_mph,q90_delta_speed_mph,q05_delta_speed_mph,q95_delta_speed_mph,p_improve,expected_future_speed_mph,median_future_speed_mph
0.0,2025-05-17 19:02:05.635500+00:00,22.22222222222222,0.0,0.0,0.0,0.0,0.0,-0.7687547502819057,0.7199597912553156,-1.1702080190504822,1.1702080190504822,0.481,229.356,229.356
1.0,2025-05-17 19:03:05.635500+00:00,22.22222222222222,0.0,0.0073465747725805644,0.09709999999999999,-0.00023787733631998017,-0.0008714224709857531,-0.7599055608687169,0.72221115318958,-1.1794681474849804,1.1737024241163796,0.49265,229.35576212266366,229.355128577529
2.0,2025-05-17 19:04:05.635500+00:00,22.22222222222222,0.0,0.014693149545161129,0.19419999999999998,-0.00047480606418438034,-0.002150892198305821,-0.7467548776693481,0.7247155211881684,-1.187689965168566,1.1768503449083108,0.4911,229.35552519393582,229.3538491078017
3.0,2025-05-17 19:05:05.635500+00:00,22.22222222222222,0.0,0.022039724317741694,0.2913,-0.0008863040821001082,-0.002523799255817597,-0.7495258293423307,0.7254275142801977,-1.1930577904746915,1.1821803791700738,0.49115,229.3551136959179,229.35347620074418
4.0,2025-05-17 19:06:05.635500+00:00,22.22222222222222,0.0,0.029386299090322258,0.38839999999999997,-0.0009291202494064993,-0.0029456190387291818,-0.7504700057403092,0.7282855342324828,-1.2016448231900578,1.184467905888888,0.49265,229.3550708797506,229.35305438096125
5.0,2025-05-17 19:07:05.635500+00:00,22.22222222222222,0.0,0.03673287386290282,0.48549999999999993,-0.0010601745657012529,-0.003474980991648776,-0.7420079416305811,0.7241537875089569,-1.2102087498761231,1.1862215694694258,0.4922,229.3549398254343,229.35252501900834
6.0,2025-05-17 19:08:05.635500+00:00,22.22222222222222,0.0,0.04407944863548339,0.5826,-0.001486342494624849,-0.0037536023684354106,-0.7452033389338274,0.7271748594358524,-1.2068584710441297,1.1883208312050948,0.49245,229.35451365750538,229.35224639763155
7.0,2025-05-17 19:09:05.635500+00:00,22.22222222222222,0.0,0.05142602340806395,0.6797,-0.0018243993997320036,-0.00630542031410611,-0.747486977901018,0.7266230948291755,-1.2156582101800393,1.192937418887037,0.491,229.35417560060026,229.3496945796859
8.0,2025-05-17 19:10:05.635500+00:00,22.22222222222222,0.0,0.058772598180644516,0.7767999999999999,-0.001324442301684892,-0.004962459564932685,-0.7409729972008395,0.7270407526652619,-1.2127952867589686,1.1932214504553535,0.49175,229.3546755576983,229.35103754043507
9.0,2025-05-17 19:11:05.635500+00:00,22.22222222222222,0.0,0.06611917295322509,0.8738999999999999,-0.0019352613050419385,-0.006021403161225587,-0.7404355975186232,0.7317121762135004,-1.2132748349321416,1.1934055032464757,0.49125,229.35406473869494,229.34997859683878
10.0,2025-05-17 19:12:05.635500+00:00,22.22222222222222,0.0,0.07346574772580564,0.9709999999999999,-0.002034883436283576,-0.005124931054351551,-0.7449703158039366,0.7292696519837809,-1.2162406612454695,1.188467645628912,0.4921,229.3539651165637,229.35087506894564
11.0,2025-05-17 19:13:05.635500+00:00,22.22222222222222,0.0,0.08081232249838619,1.0680999999999998,-0.0034636779552611715,-0.007135040360552251,-0.7474013079963115,0.7264172942071733,-1.227739880030583,1.1893571344091118,0.48915,229.35253632204473,229.34886495963943
12.0,2025-05-17 19:14:05.635500+00:00,22.22222222222222,0.0,0.08815889727096678,1.1652,-0.0037752208750921204,-0.007828129490956686,-0.7443197634242529,0.7232761957644216,-1.2346352626540273,1.1937758408204064,0.49065,229.3522247791249,229.34817187050905
13.0,2025-05-17 19:15:05.635500+00:00,22.22222222222222,0.0,0.09550547204354734,1.2623,-0.002413163949916008,-0.008036476969339693,-0.74622463054507,0.7315247145656096,-1.2238518423835687,1.1971915528637251,0.4905,229.35358683605008,229.34796352303064
14.0,2025-05-17 19:16:05.635500+00:00,22.22222222222222,0.0,0.1028520468161279,1.3594,-0.00391634875566931,-0.00836107018060273,-0.7482744481293694,0.7252183485110022,-1.2302655312190849,1.2046258164113346,0.4892,229.35208365124433,229.3476389298194
15.0,2025-05-17 19:17:05.635500+00:00,22.22222222222222,0.0,0.11019862158870847,1.4565,-0.003680242340778523,-0.008326736177447152,-0.7491978838467173,0.731223332660969,-1.2294193804825768,1.1948709920521938,0.4903,229.35231975765922,229.34767326382254
16.0,2025-05-17 19:18:05.635500+00:00,22.22222222222222,0.0,0.11754519636128903,1.4894399999999999,-0.004385276491770108,-0.008797892389378545,-0.75237983539675,0.7266860722814699,-1.231312399421009,1.2016517464849916,0.48945,229.35161472350822,229.34720210761063
17.0,2025-05-17 19:19:05.635500+00:00,22.22222222222222,0.0,0.1248917711338696,1.5223799999999998,-0.004245503133095532,-0.009855813131441056,-0.750320884455692,0.7285177269117644,-1.222194593303423,1.2024478788356492,0.4879,229.3517544968669,229.34614418686854
18.0,2025-05-17 19:20:05.635500+00:00,22.22222222222222,0.0,0.13223834590645017,1.5553199999999998,-0.004084149528162567,-0.008652368838773152,-0.7488868920300027,0.7281216528808645,-1.228649811731483,1.1970098126156667,0.4893,229.35191585047184,229.34734763116123
19.0,2025-05-17 19:21:05.635500+00:00,22.22222222222222,0.0,0.13958492067903072,1.58826,-0.0051527965463078985,-0.010719429557011183,-0.7487397207929121,0.7280529921005227,-1.2359395899627175,1.204105502342619,0.48795,229.3508472034537,229.34528057044298
20.0,2025-05-17 19:22:05.635500+00:00,22.22222222222222,0.0,0.14693149545161127,1.6212,-0.005478719229620554,-0.011480404213521405,-0.7572350300026329,0.7262601056852788,-1.235604479336636,1.2009465749401216,0.4869,229.35052128077038,229.34451959578647
21.0,2025-05-17 19:23:05.635500+00:00,22.22222222222222,0.0,0.15427807022419185,1.65414,-0.006203838998692511,-0.009518789080435169,-0.7546720630928935,0.7256062331099057,-1.2304765353627423,1.2093031953099846,0.4889,229.3497961610013,229.34648121091956
22.0,2025-05-17 19:24:05.635500+00:00,22.22222222222222,0.0,0.16162464499677237,1.68708,-0.006387170816009052,-0.013552781826707752,-0.7519019077329754,0.7217884137373147,-1.2335809735436807,1.2004252085977263,0.48655,229.349612829184,229.34244721817328
23.0,2025-05-17 19:25:05.635500+00:00,22.22222222222222,0.0,0.16897121976935303,1.7200199999999999,-0.00620153056737289,-0.012396676663360823,-0.7523828048615441,0.7204623436590183,-1.2340553691239737,1.1995596041497611,0.48655,229.3497984694326,229.34360332333662
24.0,2025-05-17 19:26:05.635500+00:00,22.22222222222222,0.0,0.17631779454193355,1.7529599999999999,-0.006806257285898971,-0.013028157061358112,-0.7553980442694213,0.72718355069347,-1.239313850647168,1.1965677994243955,0.48655,229.3491937427141,229.34297184293862
25.0,2025-05-17 19:27:05.635500+00:00,22.22222222222222,0.0,0.18366436931451416,1.7858999999999998,-0.006545672228565323,-0.013018663022044836,-0.7504247945822958,0.7296035843379894,-1.235957295199452,1.2014459235019355,0.48585,229.34945432777144,229.34298133697794
26.0,2025-05-17 19:28:05.635500+00:00,22.22222222222222,0.0,0.19101094408709468,1.8188399999999998,-0.007215952319255179,-0.014435299399725404,-0.7560964492525128,0.7279175163749196,-1.2424128236853513,1.2058842426146592,0.4869,229.34878404768074,229.34156470060026
27.0,2025-05-17 19:29:05.635500+00:00,22.22222222222222,0.0,0.19835751885967529,1.8517799999999998,-0.006255029411827469,-0.01226314971662227,-0.7592202032169881,0.7286295877622976,-1.2361135393360037,1.1966480742111636,0.48685,229.34974497058818,229.34373685028336
28.0,2025-05-17 19:30:05.635500+00:00,22.22222222222222,0.0,0.2057040936322558,1.88472,-0.007963326128908635,-0.012472520242809038,-0.7596031504497169,0.7302265579474094,-1.244753725224646,1.2030562863421257,0.48655,229.3480366738711,229.3435274797572
29.0,2025-05-17 19:31:05.635500+00:00,22.22222222222222,0.0,0.2130506684048364,1.91766,-0.006869619111420777,-0.012718498466951864,-0.7611614707857509,0.7252207457882565,-1.2385052603225237,1.2114069623024137,0.48815,229.34913038088857,229.34328150153306
30.0,2025-05-17 19:32:05.635500+00:00,22.22222222222222,0.0,0.22039724317741693,1.9506,-0.00770075936972036,-0.013221673857736871,-0.7593729747816189,0.730795162882301,-1.231043015021707,1.1989424513482574,0.4844,229.34829924063027,229.34277832614225
31.0,2025-05-17 19:33:05.635500+00:00,22.22222222222222,0.0,0.2277438179499975,1.9722,-0.00842331620769085,-0.018309166653028106,-0.7638590269247817,0.7294447663544986,-1.2415300068019532,1.2044654074477716,0.4831,229.3475766837923,229.33769083334695
32.0,2025-05-17 19:34:05.635500+00:00,22.22222222222222,0.0,0.23509039272257806,1.9937999999999998,-0.00874913761573693,-0.01702784645405113,-0.7635447089680906,0.7369644995461293,-1.2422867990987758,1.201453210278665,0.48445,229.34725086238427,229.33897215354594
33.0,2025-05-17 19:35:05.635500+00:00,22.22222222222222,0.0,0.24243696749515864,2.0154,-0.00807605934713057,-0.012717043169098514,-0.7672859489020517,0.7271174131129223,-1.2502603066278386,1.2057970564309106,0.4871,229.34792394065286,229.3432829568309
34.0,2025-05-17 19:36:05.635500+00:00,22.22222222222222,0.0,0.2497835422677392,2.037,-0.007739252311999965,-0.015109105599791731,-0.7524046507536915,0.7336478722586471,-1.2328131402867208,1.2056497938218256,0.48435,229.348260747688,229.3408908944002
35.0,2025-05-17 19:37:05.635500+00:00,22.22222222222222,0.0,0.25713011704031974,2.0585999999999998,-0.009906963233348519,-0.016472801608320462,-0.7635915619558166,0.7285667414350964,-1.2424400090247865,1.1977501752412316,0.48455,229.34609303676663,229.33952719839166
36.0,2025-05-17 19:38:05.635500+00:00,22.22222222222222,0.0,0.26447669181290034,2.0802,-0.010834813931012365,-0.014848359901844979,-0.7633781674967853,0.7236995567149797,-1.2466808496600579,1.2093564039374416,0.48435,229.34516518606898,229.34115164009816
37.0,2025-05-17 19:39:05.635500+00:00,22.22222222222222,0.0,0.2718232665854809,2.1018,-0.00899207431716279,-0.015874052885512226,-0.7586160355068579,0.7252780394957582,-1.2418820644329458,1.2014349863056188,0.48475,229.34700792568285,229.34012594711447
38.0,2025-05-17 19:40:05.635500+00:00,22.22222222222222,0.0,0.27916984135806144,2.1233999999999997,-0.011582640760830152,-0.02099071685294366,-0.7577725595967171,0.7241447454351999,-1.2489104526759685,1.2061616689882355,0.48105,229.34441735923917,229.33500928314706
39.0,2025-05-17 19:41:05.635500+00:00,22.22222222222222,0.0,0.28651641613064205,2.145,-0.011192671094249986,-0.017626815372196524,-0.7632415255192377,0.7347367293069854,-1.2456051164268693,1.2038144919082507,0.48275,229.34480732890574,229.33837318462778
40.0,2025-05-17 19:42:05.635500+00:00,22.22222222222222,0.0,0.29386299090322254,2.1666,-0.011720282212079896,-0.020275658155886354,-0.7582157731434455,0.7213578600879859,-1.2497641098916956,1.2086731041644565,0.48185,229.3442797177879,229.3357243418441
41.0,2025-05-17 19:43:05.635500+00:00,22.22222222222222,0.0,0.30120956567580315,2.1882,-0.010863513528430804,-0.018059527104750846,-0.7618314929863692,0.7281942089430029,-1.235587470560055,1.2001684193979767,0.48265,229.34513648647157,229.33794047289524
42.0,2025-05-17 19:44:05.635500+00:00,22.22222222222222,0.0,0.3085561404483837,2.2098,-0.011906869890308206,-0.01939046304033816,-0.7659411120108895,0.7339994026912188,-1.2330744588064257,1.2081238292274723,0.4817,229.34409313010968,229.33660953695966
43.0,2025-05-17 19:45:05.635500+00:00,22.22917962962963,0.006957407407409022,0.3276591169771523,2.2314,-0.009963549533421946,-0.014929781898192133,-0.7631272350993751,0.735635722035967,-1.2406093907386628,1.2029788946133768,0.4864,229.34603645046658,229.3410702181018
44.0,2025-05-17 19:46:05.635500+00:00,22.303253703703703,0.08103148148148165,0.4601736636015821,2.253,-0.0014793400026455103,-0.008808303784271741,-0.7503107230640526,0.7363955389529289,-1.213676884056168,1.2123184142951458,0.49145,229.35452065999735,229.34719169621573
45.0,2025-05-17 19:47:05.635500+00:00,22.377327777777776,0.15510555555555428,0.5926882102260121,2.2746,0.008830312414778657,0.0013945189605292039,-0.7452630266019591,0.7502081522714088,-1.2358627530841948,1.2159144795690076,0.50125,229.36483031241477,229.35739451896052
46.0,2025-05-17 19:48:05.635500+00:00,22.451401851851852,0.22917962962963045,0.7252027568504482,2.2963,0.01743646109676885,0.011544734181534448,-0.7329889774326396,0.7587595230338321,-1.2153745323791016,1.2382771993894675,0.51055,229.37343646109676,229.36754473418154
47.0,2025-05-17 19:49:05.635500+00:00,22.525475925925925,0.3032537037037031,0.857717303474878,2.318,0.027715187445696246,0.022280701408434786,-0.729298910048149,0.7730304392217058,-1.2089074736594405,1.2411331118217819,0.52,229.3837151874457,229.37828070140844
48.0,2025-05-17 19:50:05.635500+00:00,22.59955,0.37732777777777926,0.9902318500993141,2.3397,0.037857554233064014,0.030542042296637758,-0.7130594238705962,0.7767464943188361,-1.195480922453434,1.2451817095293132,0.52685,229.39385755423305,229.38654204229664
49.0,2025-05-17 19:51:05.635500+00:00,22.673624074074073,0.4514018518518519,1.1227463967237439,2.3613999999999997,0.0468490592707823,0.037684270649623874,-0.7048658732616175,0.7946065139675409,-1.181461240071383,1.2640395580114776,0.5338,229.40284905927078,229.39368427064963
50.0,2025-05-17 19:52:05.635500+00:00,22.747698148148146,0.5254759259259245,1.255260943348174,2.3830999999999998,0.0548437533927656,0.04964898795293656,-0.7008840961896351,0.8027186222803914,-1.1693321283467895,1.2624143021898795,0.54095,229.41084375339275,229.40564898795293
51.0,2025-05-17 19:53:05.635500+00:00,22.821772222222222,0.5995500000000007,1.38777548997261,2.4048,0.06609952371328817,0.05860680702632452,-0.6925409099352663,0.8171421210924005,-1.1700098183671697,1.2833651176527685,0.55015,229.42209952371329,229.41460680702633
52.0,2025-05-17 19:54:05.635500+00:00,22.895846296296295,0.6736240740740733,1.5202900365970398,2.4265,0.0756472485279103,0.0677120123244433,-0.6809265510279779,0.8229125325797637,-1.1595205741045496,1.2950815532272508,0.55725,229.4316472485279,229.42371201232444
53.0,2025-05-17 19:55:05.635500+00:00,22.96992037037037,0.7476981481481495,1.652804583221476,2.4482,0.08386914302649333,0.07336218505501713,-0.6665284433459956,0.8371222892135731,-1.136180938643443,1.2930012659971728,0.5633,229.4398691430265,229.429362185055
54.0,2025-05-17 19:56:05.635500+00:00,23.043994444444444,0.8217722222222221,1.785319129845906,2.4699,0.09394214857694744,0.08557199057675602,-0.6631799747033716,0.8329377479764446,-1.1337854669613385,1.3134507991498439,0.5731,229.44994214857695,229.44157199057676
55.0,2025-05-17 19:57:05.635500+00:00,23.118068518518516,0.8958462962962948,1.9178336764703359,2.4916,0.10378879620375264,0.09817229821424549,-0.6521752795339003,0.8513050277847986,-1.1377116243568275,1.3149346836278875,0.5807,229.45978879620375,229.45417229821425
56.0,2025-05-17 19:58:05.635500+00:00,23.192142592592592,0.9699203703703709,2.0503482230947716,2.5133,0.11290020280289659,0.10374165989639554,-0.6459361851641947,0.8606757390345788,-1.1192842350682979,1.3340140756881878,0.58705,229.4689002028029,229.4597416598964
57.0,2025-05-17 19:59:05.635500+00:00,23.266216666666665,1.0439944444444436,2.182862769719202,2.5349999999999997,0.12152375433762692,0.11607650058932895,-0.6443816087861011,0.8677454170838989,-1.1082673805593926,1.3432888434439083,0.5957,229.47752375433762,229.4720765005893
58.0,2025-05-17 20:00:05.635500+00:00,23.32985462962963,1.107632407407408,2.297742713709359,2.5566999999999998,0.13127629062189658,0.12251400044313109,-0.631437606004615,0.8794436454933826,-1.1003223153911592,1.3450287407639203,0.60075,229.48727629062188,229.4785140004431
59.0,2025-05-17 20:01:05.635500+00:00,23.29281759259259,1.07059537037037,2.2425053025560118,2.5784,0.12491256552791895,0.1167160648885109,-0.6414214800543941,0.8781275906549624,-1.1169459179337011,1.342015402307965,0.6003,229.48091256552792,229.47271606488852
60.0,2025-05-17 20:02:05.635500+00:00,23.255780555555553,1.0335583333333318,2.187267891402665,2.6001,0.12025595757455271,0.10989253570230192,-0.6373882072007556,0.8694229455445813,-1.1158278821072174,1.3398232323338375,0.594,229.47625595757455,229.4658925357023
61.0,2025-05-17 20:03:05.635500+00:00,23.21874351851852,0.9965212962962973,2.1320304802493237,2.6205583333333333,0.11536306683129867,0.10598759701036212,-0.6412212720763043,0.8661799395384364,-1.112908661396238,1.3329325580119762,0.58665,229.4713630668313,229.46198759701036
62.0,2025-05-17 20:04:05.635500+00:00,23.18170648148148,0.9594842592592592,2.0767930690959764,2.6410166666666663,0.1115441210765725,0.10103212265797015,-0.6499983477340164,0.8650743905897708,-1.1169286240322471,1.332440108601667,0.5874,229.46754412107657,229.45703212265798
63.0,2025-05-17 20:05:05.635500+00:00,23.144669444444443,0.9224472222222211,2.021555657942629,2.661475,0.10543341995420853,0.09692876518405422,-0.6591563145893291,0.8580535194169913,-1.1343527782267153,1.3288742306006707,0.5815,229.4614334199542,229.45292876518405
64.0,2025-05-17 20:06:05.635500+00:00,23.107632407407408,0.8854101851851865,1.9663182467892881,2.6819333333333333,0.10018603992682273,0.08856199730706311,-0.6622504916086286,0.8527983242901198,-1.135521028752896,1.321108550771387,0.5736,229.45618603992682,229.44456199730706
65.0,2025-05-17 20:07:05.635500+00:00,23.07059537037037,0.8483731481481485,1.911080835635941,2.7023916666666667,0.09486836841818168,0.08401483467562679,-0.6620912507158938,0.8464704376677514,-1.1436430612609838,1.320578567797122,0.5726,229.45086836841818,229.44001483467562
66.0,2025-05-17 20:08:05.635500+00:00,23.033558333333332,0.8113361111111104,1.8558434244825939,2.7228499999999998,0.0897337640611155,0.08181353387446577,-0.6751601187822467,0.8508631674643504,-1.1509247487655223,1.3057978950192424,0.5661,229.44573376406112,229.43781353387445
67.0,2025-05-17 20:09:05.635500+00:00,22.996521296296297,0.7742990740740758,1.8006060133292525,2.7433083333333332,0.08283875034448618,0.07235763623978254,-0.6852507273732936,0.8447906522927295,-1.1503857563566247,1.3166676112884086,0.55855,229.43883875034447,229.42835763623978
68.0,2025-05-17 20:10:05.635500+00:00,22.95948425925926,0.7372620370370377,1.7453686021759056,2.7637666666666667,0.07957251677605096,0.07094384285269004,-0.6854709861452454,0.8244999411077502,-1.1499264140244496,1.308627197029418,0.55855,229.43557251677603,229.4269438428527
69.0,2025-05-17 20:11:05.635500+00:00,22.92244722222222,0.7002249999999997,1.6901311910225585,2.7842249999999997,0.07267181692718402,0.06424221187006138,-0.6854790299832282,0.8322797992230606,-1.1646657420176412,1.2922447841163418,0.5536,229.4286718169272,229.42024221187006
70.0,2025-05-17 20:12:05.635500+00:00,22.885410185185187,0.6631879629629651,1.6348937798692171,2.804683333333333,0.0666464375259098,0.0578458604009621,-0.6981573456577688,0.8165808488222386,-1.1680224738363516,1.2904683591407107,0.5473,229.4226464375259,229.41384586040095
71.0,2025-05-17 20:13:05.635500+00:00,22.84837314814815,0.626150925925927,1.5796563687158702,2.8251416666666667,0.06286407156184695,0.05458464871347982,-0.6943513866087747,0.8073296665320451,-1.1716716989408753,1.281326938986024,0.545,229.41886407156184,229.41058464871347
72.0,2025-05-17 20:14:05.635500+00:00,22.81133611111111,0.5891138888888889,1.5244189575625229,2.8455999999999997,0.059023606461016516,0.05132835972110336,-0.6981401496047004,0.8096864182518436,-1.1803780698948632,1.2696925415553053,0.5432,229.415023606461,229.4073283597211
73.0,2025-05-17 20:15:05.635500+00:00,22.774299074074076,0.5520768518518544,1.4691815464091817,2.866058333333333,0.05350346982083961,0.047863816033565064,-0.7117961142193453,0.8110715065917926,-1.1895202417330508,1.2645110961459896,0.5385,229.40950346982083,229.40386381603355
74.0,2025-05-17 20:16:05.635500+00:00,22.737262037037038,0.5150398148148163,1.4139441352558348,2.8865166666666666,0.04860773169706222,0.04183155725517747,-0.7038658092400286,0.7950506884384433,-1.176641894937847,1.2571908073441618,0.5342,229.40460773169707,229.39783155725516
75.0,2025-05-17 20:17:05.635500+00:00,22.700225,0.4780027777777782,1.3587067241024875,2.906975,0.04359001834861083,0.03711242987474944,-0.7155599339727541,0.8032976570576035,-1.1934646319156477,1.2549885397119833,0.5331,229.39959001834862,229.39311242987475
