wait_minutes,target_time_utc,forecast_ambient_c,delta_ambient_c,expected_delta_track_c,track_uncertainty_sd_c,expected_physical_delta_speed_mph,median_total_delta_speed_mph,q10_delta_speed_mph,q90_delta_speed_mph,q05_delta_speed_mph,q95_delta_speed_mph,p_improve,expected_future_speed_mph,median_future_speed_mph
0.0,2025-05-17 16:40:25.418500+00:00,20.555555555555557,0.0,0.0,0.0,0.0,0.0,-0.7199597912553156,0.7687547502819057,-1.2722536368737916,1.2722536368737916,0.48875,230.053,230.053
1.0,2025-05-17 16:41:25.418500+00:00,20.555555555555557,0.0,0.010332791111111114,0.09709999999999999,-0.0003703908786757024,-0.0002918198930068156,-0.7315987944541357,0.7607050670125906,-1.2702595854978629,1.268673680840227,0.49685,230.0526296091213,230.052708180107
2.0,2025-05-17 16:42:25.418500+00:00,20.555555555555557,0.0,0.02066558222222223,0.19419999999999998,-0.0006550858657301614,-1.879588921908416e-05,-0.7435126228184633,0.7549273805614511,-1.2659306093480371,1.2635163267966008,0.499,230.05234491413427,230.05298120411078
3.0,2025-05-17 16:43:25.418500+00:00,20.555555555555557,0.0,0.030998373333333346,0.2913,-0.001025322273653914,-0.000577211484607443,-0.7455064581290622,0.7520707970938325,-1.2640485730934112,1.2608950459965356,0.49755,230.05197467772635,230.0524227885154
4.0,2025-05-17 16:44:25.418500+00:00,20.555555555555557,0.0,0.04133116444444446,0.38839999999999997,-0.001473079207873318,-0.0008997996864481539,-0.7436841371227778,0.7480370941287297,-1.2597990578103093,1.2566826073408046,0.4964,230.05152692079213,230.05210020031356
5.0,2025-05-17 16:45:25.418500+00:00,20.571245987654322,0.015690432098764973,0.07817713965985726,0.48549999999999993,0.0002155327650878319,-0.00019702864465153617,-0.7404386401664251,0.7473629481551756,-1.2583256347082148,1.2547859443465101,0.4998,230.05321553276508,230.05280297135533
6.0,2025-05-17 16:46:25.418500+00:00,20.60828302469136,0.05272746913580306,0.1510939166968961,0.5826,0.004707596541340416,0.0039264737092166956,-0.7408142811812156,0.7559103123077272,-1.2464774656808713,1.2612178012828041,0.5053,230.05770759654135,230.0569264737092
7.0,2025-05-17 16:47:25.418500+00:00,20.645320061728395,0.0897645061728376,0.22401069373392893,0.6797,0.008804574161787275,0.0084922888717301,-0.7383240140212302,0.7573477321298882,-1.2403768717477004,1.2635024795519085,0.5115,230.06180457416178,230.06149228887173
8.0,2025-05-17 16:48:25.418500+00:00,20.682357098765433,0.1268015432098757,0.2969274707709677,0.7767999999999999,0.013811749205673187,0.01309352838315453,-0.7321209969391552,0.7646062467080561,-1.236824345958941,1.2655249506968351,0.51625,230.06681174920567,230.06609352838316
9.0,2025-05-17 16:49:25.418500+00:00,20.71939413580247,0.16383858024691378,0.36984424780800657,0.8738999999999999,0.018603159704624072,0.016006265696731786,-0.725758569916913,0.7666856349616705,-1.2277188710801528,1.2638028320810213,0.51875,230.0716031597046,230.06900626569674
10.0,2025-05-17 16:50:25.418500+00:00,20.756431172839505,0.20087561728394832,0.4427610248450393,0.9709999999999999,0.023107419152093852,0.02171610417508643,-0.7196826000896097,0.7701819344742324,-1.223713405028983,1.2764657663700312,0.5221,230.0761074191521,230.07471610417508
11.0,2025-05-17 16:51:25.418500+00:00,20.793468209876544,0.2379126543209864,0.5156778018820782,1.0680999999999998,0.02763217413546321,0.025270000177222387,-0.7185739938225248,0.7816549865575211,-1.2155148446628654,1.2727124618261336,0.52605,230.08063217413547,230.0782700001772
12.0,2025-05-17 16:52:25.418500+00:00,20.83050524691358,0.2749496913580245,0.588594578919117,1.1652,0.032239736317089214,0.030966207844823457,-0.7161987710681075,0.7829161294435176,-1.2128594626319598,1.2794735838434013,0.531,230.08523973631708,230.0839662078448
13.0,2025-05-17 16:53:25.418500+00:00,20.867542283950616,0.31198672839505903,0.6615113559561498,1.2623,0.03716889605901648,0.03552579348498969,-0.7043407299749197,0.7856533435956671,-1.2104445635124355,1.286395698950924,0.53195,230.09016889605903,230.088525793485
14.0,2025-05-17 16:54:25.418500+00:00,20.904579320987654,0.3490237654320971,0.7344281329931888,1.3594,0.03993607121576362,0.03955621628538761,-0.7061981624110355,0.7922057536339226,-1.1983937137422627,1.2817669245300325,0.5372,230.09293607121577,230.09255621628537
15.0,2025-05-17 16:55:25.418500+00:00,20.941616358024692,0.3860608024691352,0.8073449100302275,1.4565,0.04584104779005738,0.04453633615294382,-0.7036259379520602,0.7964990716987856,-1.209028307844788,1.2924707932427084,0.5418,230.09884104779005,230.09753633615293
16.0,2025-05-17 16:56:25.418500+00:00,20.978653395061727,0.42309783950616975,0.8802616870672603,1.4894399999999999,0.05020447448573492,0.049183521419443356,-0.6965112518089268,0.8017840518434062,-1.1975102728227107,1.2945715347496456,0.54445,230.10320447448572,230.10218352141945
17.0,2025-05-17 16:57:25.418500+00:00,21.015690432098765,0.46013487654320784,0.9531784641042991,1.5223799999999998,0.0540219756839618,0.052701072247012544,-0.6974397508103859,0.8077088520576388,-1.1965833288057006,1.301779114350859,0.54865,230.10702197568395,230.105701072247
18.0,2025-05-17 16:58:25.418500+00:00,21.052727469135803,0.4971719135802459,1.026095241141338,1.5553199999999998,0.05835575486637622,0.05606178209534622,-0.6923049867310237,0.8130143079740559,-1.1920457581402613,1.3000942432329707,0.5497,230.11135575486637,230.10906178209535
19.0,2025-05-17 16:59:25.418500+00:00,21.089764506172838,0.5342089506172805,1.0990120181783707,1.58826,0.06402031315065791,0.06256581396947972,-0.6880517278368211,0.8125935239014763,-1.192231366354048,1.3083309747383163,0.5565,230.11702031315065,230.11556581396948
20.0,2025-05-17 17:00:25.418500+00:00,21.126801543209876,0.5712459876543186,1.1719287952154096,1.6212,0.0681528032790128,0.06504388183837974,-0.6802775863157126,0.8190432157266855,-1.1768320949306559,1.3106884877568283,0.5571,230.12115280327902,230.1180438818384
21.0,2025-05-17 17:01:25.418500+00:00,21.163838580246914,0.6082830246913566,1.2448455722524483,1.65414,0.07221096717704738,0.0716021216334055,-0.6766566690167748,0.8232285156897469,-1.1716327186061404,1.3161433673257514,0.56135,230.12521096717705,230.12460212163342
22.0,2025-05-17 17:02:25.418500+00:00,21.200875617283952,0.6453200617283947,1.3177623492894872,1.68708,0.07778576265270143,0.07416152863726386,-0.6735770989636096,0.8317294489660895,-1.1734507089773278,1.3173257335937967,0.56705,230.1307857626527,230.12716152863726
23.0,2025-05-17 17:03:25.418500+00:00,21.237912654320986,0.6823570987654293,1.3906791263265201,1.7200199999999999,0.08280763505886483,0.08026836592220299,-0.6789082716677857,0.839291136554736,-1.1679047251200982,1.3268130456119813,0.5692,230.13580763505885,230.1332683659222
24.0,2025-05-17 17:04:25.418500+00:00,21.274949691358024,0.7193941358024674,1.4635959033635588,1.7529599999999999,0.08678884747897772,0.08275127084670228,-0.6670930380004075,0.8415593709302234,-1.1593195767389395,1.332265209668548,0.57185,230.13978884747897,230.1357512708467
25.0,2025-05-17 17:05:25.418500+00:00,21.311986728395063,0.7564311728395055,1.5365126804005977,1.7858999999999998,0.09098653093693619,0.08718925323642969,-0.6680851862691269,0.8511089667132716,-1.167197580633399,1.3301006017680086,0.5752,230.14398653093693,230.14018925323643
26.0,2025-05-17 17:06:25.418500+00:00,21.3490237654321,0.7934682098765435,1.6094294574376364,1.8188399999999998,0.0944078152579703,0.09287387657171844,-0.6560587604861491,0.8509297970470453,-1.1551393732939532,1.330474154035267,0.579,230.14740781525796,230.14587387657173
27.0,2025-05-17 17:07:25.418500+00:00,21.386060802469135,0.8305052469135781,1.6823462344746694,1.8517799999999998,0.09970085703833699,0.09480365960751355,-0.6518492154115262,0.8548325762128964,-1.1483121639154783,1.3461492313570977,0.58125,230.15270085703833,230.14780365960752
28.0,2025-05-17 17:08:25.418500+00:00,21.423097839506173,0.8675422839506162,1.7552630115117083,1.88472,0.10338638427552332,0.10003683683012232,-0.6434841183343651,0.8589316088520473,-1.139713534153642,1.3466045316693736,0.58495,230.15638638427552,230.15303683683013
29.0,2025-05-17 17:09:25.418500+00:00,21.46013487654321,0.9045793209876543,1.828179788548747,1.91766,0.10959555833597422,0.10778088686367826,-0.6442852724572037,0.8710807871962596,-1.1453485521803592,1.3483787068787307,0.5892,230.16259555833597,230.16078088686368
30.0,2025-05-17 17:10:25.418500+00:00,21.497171913580246,0.9416163580246888,1.9010965655857799,1.9506,0.1127116536474593,0.11009234526436507,-0.6392748411725683,0.868317841009702,-1.138469165746007,1.3544128635460166,0.59075,230.16571165364746,230.16309234526437
31.0,2025-05-17 17:11:25.418500+00:00,21.534208950617284,0.9786533950617269,1.9740133426228186,1.9722,0.11762280601253423,0.11902532689356471,-0.6390601034344018,0.8779240834373968,-1.128477862361559,1.3603876665334507,0.59745,230.17062280601255,230.17202532689356
32.0,2025-05-17 17:12:25.418500+00:00,21.571245987654322,1.015690432098765,2.0469301196598573,1.9937999999999998,0.12298339001355416,0.12344192560423811,-0.6327556489450654,0.8806238536108134,-1.134901065021506,1.3640037376752108,0.602,230.17598339001356,230.17644192560422
33.0,2025-05-17 17:13:25.418500+00:00,21.60828302469136,1.052727469135803,2.119846896696896,2.0154,0.1268456970070472,0.12498254297859888,-0.6327685812009268,0.8874899050243361,-1.1254689197530139,1.3648010292779735,0.6046,230.17984569700704,230.17798254297858
34.0,2025-05-17 17:14:25.418500+00:00,21.645320061728395,1.0897645061728376,2.192763673733929,2.037,0.1316605774860479,0.12748109487464215,-0.6224060892675013,0.8942666184188632,-1.1210025813642295,1.3747167511151142,0.60705,230.18466057748606,230.18048109487464
35.0,2025-05-17 17:15:25.418500+00:00,21.682357098765433,1.1268015432098757,2.265680450770968,2.0585999999999998,0.1352440766331185,0.1327470402961994,-0.6231737838409531,0.9041457567356712,-1.1181976248630523,1.3722247608702167,0.6093,230.1882440766331,230.1857470402962
36.0,2025-05-17 17:16:25.418500+00:00,21.71939413580247,1.1638385802469138,2.3385972278080067,2.0802,0.14006929708510718,0.138882482335088,-0.6208885089129821,0.8995741561467269,-1.1070322758302455,1.3820799397651296,0.6136,230.19306929708512,230.19188248233507
37.0,2025-05-17 17:17:25.418500+00:00,21.756431172839505,1.2008756172839483,2.4115140048450394,2.1018,0.14379785149213023,0.14350675772417248,-0.6149589571882661,0.8950088131375036,-1.1028404031486398,1.385318564211809,0.61625,230.19679785149214,230.19650675772417
38.0,2025-05-17 17:18:25.418500+00:00,21.793468209876544,1.2379126543209864,2.4844307818820783,2.1233999999999997,0.14738240225990454,0.1479545110705193,-0.6116067610752278,0.9048544225833643,-1.117081681144077,1.3898280334131692,0.61865,230.2003824022599,230.2009545110705
39.0,2025-05-17 17:19:25.418500+00:00,21.83050524691358,1.2749496913580245,2.5573475589191172,2.145,0.1534300701971736,0.1519581461680542,-0.6013521813078341,0.9194889803298396,-1.1010587464304835,1.4035846132870722,0.62385,230.20643007019717,230.20495814616805
40.0,2025-05-17 17:20:25.418500+00:00,21.867542283950616,1.311986728395059,2.63026433595615,2.1666,0.15852937513570883,0.15474006007053537,-0.5996141042055536,0.9283885949931414,-1.0939379860407952,1.401057849030628,0.62785,230.2115293751357,230.20774006007053
41.0,2025-05-17 17:21:25.418500+00:00,21.904579320987654,1.3490237654320971,2.703181112993189,2.1882,0.1628554844307437,0.16245092750326257,-0.5937978616623929,0.936164904691901,-1.0920933395263237,1.40238754827922,0.6294,230.21585548443073,230.21545092750327
42.0,2025-05-17 17:22:25.418500+00:00,21.941616358024692,1.3860608024691352,2.7760978900302278,2.2098,0.16790603237157994,0.16477789461490708,-0.5933946361667963,0.9407610995580729,-1.0789140310180265,1.4132059956742393,0.6334,230.22090603237157,230.2177778946149
