year,regime_code,technical_regime,chronology_source,car_number,driver_name,from_source_rank,to_source_rank,from_timestamp_utc,to_timestamp_utc,from_speed_mph,to_speed_mph,delta_speed_mph,transition_id,from_link_quality,from_before_time,from_after_time,from_bracket_minutes,from_interp_fraction,from_ambient_c,from_track_c,from_humidity_raw,from_wind_raw,from_pressure_raw,to_link_quality,to_before_time,to_after_time,to_bracket_minutes,to_interp_fraction,to_ambient_c,to_track_c,to_humidity_raw,to_wind_raw,to_pressure_raw,physical_linkage_quality,delta_ambient_c,delta_track_c,delta_humidity_raw,delta_wind_raw,delta_pressure_raw
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,12,"Power, Will",10,38,2025-05-17 19:06:38.382500+00:00,2025-05-17 21:23:24.045500+00:00,232.144,231.62,-0.5240000000000009,2025_12_10_TO_38,INTERPOLATED,2025-05-17 19:00:00+00:00,2025-05-17 19:15:00+00:00,15.0,0.4426472222222222,22.22222222222222,43.397058641975306,0.47,2.7867638888888893,28.95,INTERPOLATED,2025-05-17 21:15:00+00:00,2025-05-17 21:30:00+00:00,15.0,0.5600505555555556,22.77777777777778,38.57774969135802,0.4743994944444444,2.800252777777778,28.965600505555557,PRIMARY_SAFE,0.5555555555555571,-4.819308950617284,0.0043994944444444295,0.013488888888888884,0.015600505555557476
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,14,"Ferrucci, Santino",50,17,2025-05-17 16:31:18.040000+00:00,2025-05-17 19:25:50.279500+00:00,230.837,231.593,0.7560000000000002,2025_14_50_TO_17,INTERPOLATED,2025-05-17 16:30:00+00:00,2025-05-17 16:45:00+00:00,15.0,0.08671111111111111,20.555555555555557,41.666666666666664,0.4808671111111111,0.0,28.910867111111113,INTERPOLATED,2025-05-17 19:15:00+00:00,2025-05-17 19:30:00+00:00,15.0,0.7225327777777778,22.22222222222222,42.376370679012346,0.47,0.7225327777777778,28.957225327777778,PRIMARY_SAFE,1.6666666666666643,0.7097040123456821,-0.010867111111111105,0.7225327777777778,0.04635821666666473
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,17,"Larson, Kyle",59,21,2025-05-17 16:40:25.418500+00:00,2025-05-17 19:15:28.051000+00:00,230.053,231.326,1.272999999999996,2025_17_59_TO_21,INTERPOLATED,2025-05-17 16:30:00+00:00,2025-05-17 16:45:00+00:00,15.0,0.6949094444444445,20.555555555555557,41.666666666666664,0.48694909444444445,0.0,28.916949094444444,INTERPOLATED,2025-05-17 19:15:00+00:00,2025-05-17 19:30:00+00:00,15.0,0.031167777777777777,22.22222222222222,42.76046234567902,0.47,0.031167777777777777,28.950311677777776,PRIMARY_SAFE,1.6666666666666643,1.0937956790123522,-0.01694909444444448,0.031167777777777777,0.033362583333332196
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,18,"Veekay, Rinus",67,64,2025-05-17 17:42:14.277000+00:00,2025-05-17 20:25:02.352500+00:00,229.228,229.519,0.2909999999999968,2025_18_67_TO_64,INTERPOLATED,2025-05-17 17:30:00+00:00,2025-05-17 17:45:00+00:00,15.0,0.8158633333333334,22.22222222222222,45.24866111111111,0.47,0.5524100000000001,28.928158633333332,INTERPOLATED,2025-05-17 20:15:00+00:00,2025-05-17 20:30:00+00:00,15.0,0.6692805555555555,22.40595524691358,40.739288580246914,0.4733856111111111,1.338561111111111,28.956692805555555,PRIMARY_SAFE,0.1837330246913602,-4.509372530864198,0.003385611111111131,0.786151111111111,0.028534172222222765
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,20,"Rossi, Alexander",40,45,2025-05-17 15:25:39.338000+00:00,2025-05-17 18:17:50.781500+00:00,231.51,231.349,-0.1610000000000013,2025_20_40_TO_45,INTERPOLATED,2025-05-17 15:15:00+00:00,2025-05-17 15:30:00+00:00,15.0,0.7103755555555555,20.0,36.18395925925926,0.4957924888888889,0.7103755555555555,28.9,INTERPOLATED,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,15.0,0.18975722222222222,21.666666666666668,43.467206172839504,0.4781024277777778,1.3795144444444445,28.931897572222223,PRIMARY_SAFE,1.6666666666666679,7.283246913580243,-0.0176900611111111,0.669138888888889,0.03189757222222411
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,20,"Rossi, Alexander",45,14,2025-05-17 18:17:50.781500+00:00,2025-05-17 19:39:19.737500+00:00,231.349,231.701,0.3520000000000038,2025_20_45_TO_14,INTERPOLATED,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,15.0,0.18975722222222222,21.666666666666668,43.467206172839504,0.4781024277777778,1.3795144444444445,28.931897572222223,INTERPOLATED,2025-05-17 19:30:00+00:00,2025-05-17 19:45:00+00:00,15.0,0.6219305555555555,22.22222222222222,42.22222222222222,0.47,0.37806944444444446,28.953780694444443,PRIMARY_SAFE,0.5555555555555536,-1.2449839506172822,-0.00810242777777781,-1.001445,0.021883122222220663
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,20,"Rossi, Alexander",14,37,2025-05-17 19:39:19.737500+00:00,2025-05-17 21:10:07.551000+00:00,231.701,231.673,-0.0279999999999915,2025_20_14_TO_37,INTERPOLATED,2025-05-17 19:30:00+00:00,2025-05-17 19:45:00+00:00,15.0,0.6219305555555555,22.22222222222222,42.22222222222222,0.47,0.37806944444444446,28.953780694444443,INTERPOLATED,2025-05-17 21:00:00+00:00,2025-05-17 21:15:00+00:00,15.0,0.6750566666666667,22.77777777777778,39.249937037037036,0.48,0.0,28.96,PRIMARY_SAFE,0.5555555555555571,-2.9722851851851857,0.010000000000000009,-0.37806944444444446,0.006219305555557497
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,23,"Hunter-Reay, Ryan",57,27,2025-05-17 15:30:25.714000+00:00,2025-05-17 20:38:07.263500+00:00,230.236,230.363,0.1270000000000095,2025_23_57_TO_27,INTERPOLATED,2025-05-17 15:30:00+00:00,2025-05-17 15:45:00+00:00,15.0,0.02857111111111111,20.015872839506173,36.68253950617284,0.4902857111111111,1.028571111111111,28.90028571111111,INTERPOLATED,2025-05-17 20:30:00+00:00,2025-05-17 20:45:00+00:00,15.0,0.5414038888888889,22.523002160493828,40.55555555555556,0.48,0.9171922222222222,28.95458596111111,PRIMARY_SAFE,2.507129320987655,3.87301604938272,-0.010285711111111095,-0.11137888888888892,0.054300250000000716
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,24,"Harvey, Jack",28,60,2025-05-17 15:34:59.779500+00:00,2025-05-17 20:52:54.799000+00:00,230.348,230.012,-0.3360000000000127,2025_24_28_TO_60,INTERPOLATED,2025-05-17 15:30:00+00:00,2025-05-17 15:45:00+00:00,15.0,0.3330883333333333,20.185049074074076,36.85171574074074,0.4933308833333333,1.3330883333333334,28.903330883333332,INTERPOLATED,2025-05-17 20:45:00+00:00,2025-05-17 21:00:00+00:00,15.0,0.5275544444444444,22.77777777777778,40.26246975308642,0.48,0.0,28.955275544444444,PRIMARY_SAFE,2.5927287037037026,3.4107540123456843,-0.013330883333333321,-1.3330883333333334,0.0519446611111114
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,27,"Kirkwood, Kyle",25,49,2025-05-17 17:27:57.697000+00:00,2025-05-17 19:46:03.512500+00:00,230.917,230.868,-0.0490000000000065,2025_27_25_TO_49,INTERPOLATED,2025-05-17 17:15:00+00:00,2025-05-17 17:30:00+00:00,15.0,0.8641077777777778,22.146726543209876,43.737897530864196,0.4713589222222222,2.864107777777778,28.92,INTERPOLATED,2025-05-17 19:45:00+00:00,2025-05-17 20:00:00+00:00,15.0,0.07056944444444445,22.300632716049382,42.22222222222222,0.4692943055555555,0.0,28.950705694444444,PRIMARY_SAFE,0.15390617283950547,-1.515675308641974,-0.0020646166666666854,-2.864107777777778,0.0307056944444426
