year,regime_code,technical_regime,chronology_source,car_number,driver_name,from_source_rank,to_source_rank,from_timestamp_utc,to_timestamp_utc,from_speed_mph,to_speed_mph,delta_speed_mph,transition_id,from_link_quality,from_before_time,from_after_time,from_bracket_minutes,from_interp_fraction,from_ambient_c,from_track_c,from_humidity_raw,from_wind_raw,from_pressure_raw,to_link_quality,to_before_time,to_after_time,to_bracket_minutes,to_interp_fraction,to_ambient_c,to_track_c,to_humidity_raw,to_wind_raw,to_pressure_raw,physical_linkage_quality,delta_ambient_c,delta_track_c,delta_humidity_raw,delta_wind_raw,delta_pressure_raw
2025,C,AEROSCREEN_HYBRID,TIMING71_2025_GLOBAL_ONE_TO_ONE_CLEAN,76,"Daly, Conor",46,13,2025-05-17 18:28:06.608000+00:00,2025-05-17 21:49:18.959500+00:00,231.221,231.725,0.5039999999999907,2025_76_46_TO_13,INTERPOLATED,2025-05-17 18:15:00+00:00,2025-05-17 18:30:00+00:00,15.0,0.8740088888888888,21.666666666666668,41.946646913580246,0.4712599111111111,2.7480177777777777,28.93874008888889,OUTSIDE_RANGE,,,,,,,,,,EXCLUDED_PHYSICAL_LINKAGE,,,,,
