wait_minutes,target_time_utc,forecast_ambient_c,delta_ambient_c,expected_delta_track_c,track_uncertainty_sd_c,expected_physical_delta_speed_mph,median_total_delta_speed_mph,q10_delta_speed_mph,q90_delta_speed_mph,q05_delta_speed_mph,q95_delta_speed_mph,p_improve,expected_future_speed_mph,median_future_speed_mph
0.0,2025-05-17 19:00:00+00:00,24.0,0.0,0.0,0.0,0.0,0.0,-0.7199597912553156,0.7199597912553156,-1.2722536368737916,1.1702080190504822,0.4935,232.1,232.1
1.0,2025-05-17 19:01:00+00:00,24.006666666666668,0.006666666666667709,0.024005623300001763,0.09709999999999999,0.0003760210079387293,0.001148488193589668,-0.7228812876661,0.7220508701074402,-1.263660725947207,1.1751247554593665,0.5105,232.10037602100795,232.1011484881936
2.0,2025-05-17 19:02:00+00:00,24.013333333333332,0.013333333333331865,0.04801124659999752,0.19419999999999998,0.0008160681952684046,0.002148043974144272,-0.7278751555871716,0.7247852243897599,-1.250128362705461,1.1817093349438639,0.5126,232.10081606819526,232.10214804397413
3.0,2025-05-17 19:03:00+00:00,24.02,0.019999999999999574,0.07201686989999928,0.2913,0.0011298592395621782,0.0030146060628271467,-0.7288945865184983,0.7249309307085025,-1.2505031336046823,1.1851674240217933,0.5112,232.10112985923956,232.10301460606283
4.0,2025-05-17 19:04:00+00:00,24.026666666666667,0.026666666666667282,0.09602249320000104,0.38839999999999997,0.0015356194422272253,0.004533737268750499,-0.7301909703884297,0.7259345736760225,-1.2396144907974935,1.1899045840768718,0.5135,232.10153561944222,232.10453373726875
5.0,2025-05-17 19:05:00+00:00,24.033333333333335,0.03333333333333499,0.1200281165000028,0.48549999999999993,0.0017931382497133822,0.005121592900074072,-0.7328900311775567,0.7263191621844644,-1.2351030516026524,1.1936556296874532,0.51175,232.10179313824972,232.10512159290008
6.0,2025-05-17 19:06:00+00:00,24.04,0.03999999999999915,0.14403373979999856,0.5826,0.0025812046793308803,0.006149843978746412,-0.7297329078663902,0.7291155731767549,-1.2331151020025484,1.2006398246741665,0.5135,232.10258120467932,232.10614984397873
7.0,2025-05-17 19:07:00+00:00,24.046666666666667,0.046666666666666856,0.16803936310000034,0.6797,0.002728403738389468,0.0066558427423224625,-0.7327526428759725,0.7310429243241442,-1.226477140517188,1.2064898400183002,0.51255,232.10272840373838,232.10665584274233
8.0,2025-05-17 19:08:00+00:00,24.053333333333335,0.053333333333334565,0.1920449864000021,0.7767999999999999,0.003361081211111599,0.0075179573989083695,-0.7310117481555091,0.731766646909262,-1.2318069896277464,1.2011874599015597,0.5132,232.10336108121112,232.1075179573989
9.0,2025-05-17 19:09:00+00:00,24.060000000000002,0.060000000000002274,0.21605060970000384,0.8738999999999999,0.0036291642737499396,0.008211589728943754,-0.7304140504167308,0.7292149072573172,-1.2244954760495845,1.207617585260417,0.5131,232.10362916427374,232.10821158972894
10.0,2025-05-17 19:10:00+00:00,24.066666666666666,0.06666666666666643,0.2400562329999996,0.9709999999999999,0.004282932510795473,0.008847183755768486,-0.7297122042181934,0.7329149344067691,-1.22317787177367,1.2080948400195657,0.5133,232.10428293251078,232.10884718375576
11.0,2025-05-17 19:11:00+00:00,24.073333333333334,0.07333333333333414,0.26406185630000134,1.0680999999999998,0.004251467799081435,0.00860933449605656,-0.728985050427621,0.7374213445503989,-1.2324327093020297,1.2092305392755445,0.5123,232.1042514677991,232.10860933449604
12.0,2025-05-17 19:12:00+00:00,24.080000000000002,0.08000000000000185,0.2880674796000031,1.1652,0.005601226750936388,0.010840352922233308,-0.73094831646224,0.7325441055283908,-1.2281608630482594,1.2157042986988977,0.5148,232.10560122675093,232.11084035292222
13.0,2025-05-17 19:13:00+00:00,24.08666666666667,0.08666666666666956,0.3120731029000049,1.2623,0.005268914551804123,0.011216120524454497,-0.7309316700196318,0.7313102997978828,-1.2348962130940744,1.2109657075360274,0.51335,232.1052689145518,232.11121612052446
14.0,2025-05-17 19:14:00+00:00,24.093333333333334,0.09333333333333371,0.3360787262000007,1.3594,0.006095677353495189,0.011258845963116939,-0.7280672102733136,0.7338882089237645,-1.2146817082288908,1.22200033720099,0.5138,232.1060956773535,232.1112588459631
15.0,2025-05-17 19:15:00+00:00,24.1,0.10000000000000142,0.36008434950000245,1.4565,0.006256742104071783,0.012689020214818991,-0.7348322933856287,0.7387120366518837,-1.2303789706366854,1.2179062428160632,0.51565,232.10625674210408,232.11268902021482
16.0,2025-05-17 19:16:00+00:00,24.10666666666667,0.10666666666666913,0.3840899728000042,1.4894399999999999,0.0073193669771671735,0.013309271679931227,-0.731339858395973,0.7344235276214803,-1.2210405717546438,1.214531213584463,0.5153,232.10731936697715,232.11330927167992
17.0,2025-05-17 19:17:00+00:00,24.113333333333333,0.11333333333333329,0.4080955960999999,1.5223799999999998,0.00732174234809398,0.012716601275553827,-0.7326329000598765,0.7354980283129341,-1.236253115448136,1.2065577291037968,0.51575,232.1073217423481,232.11271660127554
18.0,2025-05-17 19:18:00+00:00,24.12,0.120000000000001,0.4321012194000017,1.5553199999999998,0.007424315189191982,0.014170499818727606,-0.7260730166874562,0.7374899324132866,-1.2194829426415963,1.2182545448782935,0.5147,232.10742431518918,232.11417049981873
19.0,2025-05-17 19:19:00+00:00,24.12666666666667,0.1266666666666687,0.45610684270000346,1.58826,0.00837040299359407,0.01320860912268684,-0.7254067477588982,0.7411092553172476,-1.2159183438607457,1.2260835582532306,0.5136,232.1083704029936,232.1132086091227
20.0,2025-05-17 19:20:00+00:00,24.133333333333333,0.13333333333333286,0.4801124659999992,1.6212,0.008170589857627674,0.014517900331326326,-0.7266764564521637,0.736574226834998,-1.229045041741967,1.2164301305909215,0.51615,232.10817058985762,232.11451790033132
21.0,2025-05-17 19:21:00+00:00,24.14,0.14000000000000057,0.504118089300001,1.65414,0.00881934617413077,0.01430196913235943,-0.7227324508655916,0.7397439620238895,-1.224664945272244,1.215728903212044,0.5143,232.10881934617413,232.11430196913236
22.0,2025-05-17 19:22:00+00:00,24.14666666666667,0.14666666666666828,0.5281237126000027,1.68708,0.009244099688714737,0.016275176050484112,-0.7298129450622268,0.7419817945279186,-1.2238223925697187,1.2184035960164505,0.5184,232.1092440996887,232.11627517605046
23.0,2025-05-17 19:23:00+00:00,24.153333333333332,0.15333333333333243,0.5521293358999986,1.7200199999999999,0.009785834267553698,0.015366498515282635,-0.7288786990850199,0.7403967725508913,-1.2257688661938806,1.230248668366394,0.5174,232.10978583426754,232.11536649851527
24.0,2025-05-17 19:24:00+00:00,24.16,0.16000000000000014,0.5761349592000002,1.7529599999999999,0.010089010449749813,0.01771322550870753,-0.7289697118839922,0.7464506331022994,-1.2324008661321535,1.221811710202755,0.51865,232.11008901044974,232.1177132255087
25.0,2025-05-17 19:25:00+00:00,24.166666666666668,0.16666666666666785,0.6001405825000021,1.7858999999999998,0.010178947909169433,0.018851907913474197,-0.7281704592502213,0.7441499149060634,-1.2278201614143636,1.2272113958552318,0.51835,232.11017894790916,232.11885190791347
