wait_minutes,future_ambient_temp_c
0.0,23.5266052246094
15.0,23.5266052246094
30.0,24.014611816406273
45.0,24.014611816406273
60.0,24.014611816406273
75.0,24.014611816406273
90.0,25.423455810546898
105.0,25.423455810546898
120.0,25.423455810546898
135.0,25.423455810546898
150.0,26.288995361328148
165.0,26.288995361328148
180.0,26.288995361328148
