wait_minutes,future_ambient_temp_c,delta_ambient_temp_c,expected_delta_track_temp_c,track_temp_uncertainty_sd_c,expected_delta_speed_mph,median_delta_speed_mph,lower_80_mph,upper_80_mph,lower_90_mph,upper_90_mph,p_improve,expected_track_temp_c
42.0,24.014611816406273,0.48800659179687145,1.3597189833312753,2.2097737228182264,0.044916231496335196,0.044514263373040645,-0.6818333870403227,0.7882239166870244,-1.1675892235411294,1.270462242207103,0.5393666666666667,41.35971898333128
43.0,24.014611816406273,0.48800659179687145,1.3724594892413284,2.231368336686973,0.043121396001785404,0.046028752247151854,-0.6838649521185295,0.7947353134508984,-1.1643946614232095,1.2836374030421498,0.5401666666666667,41.37245948924133
44.0,24.014611816406273,0.48800659179687145,1.3851999951513818,2.2529629505557196,0.044204071477408444,0.0403690485643725,-0.6934177761319484,0.773379755252031,-1.1859575591654288,1.245790457801577,0.5343333333333333,41.38519999515138
45.0,24.014611816406273,0.48800659179687145,1.397940501061435,2.2745575644244664,0.042524135496867406,0.04225352756673277,-0.6959805912647872,0.8011286868836177,-1.1682527744091213,1.289360793149468,0.5348666666666667,41.397940501061434
46.0,24.014611816406273,0.48800659179687145,1.4106810069714881,2.296259183935327,0.04309895092914753,0.046022336792334737,-0.6938765291259902,0.792473809810936,-1.1631699645683624,1.2509409491907015,0.5416333333333333,41.41068100697149
47.0,24.014611816406273,0.48800659179687145,1.4234215128815415,2.317960803446187,0.042563977473358015,0.04358175961782277,-0.6877323568264009,0.7871700222745571,-1.1669762809870001,1.272996891988103,0.5391666666666667,41.42342151288154
48.0,24.014611816406273,0.48800659179687145,1.4361620187915944,2.3396624229570477,0.040151533482195696,0.03789327121399006,-0.6905787548627943,0.7764725948281461,-1.1903974427281252,1.2522662853976867,0.5321333333333333,41.43616201879159
49.0,24.014611816406273,0.48800659179687145,1.4489025247016478,2.361364042467908,0.040817483687496575,0.042812069239372884,-0.6891153504815811,0.7905092360160051,-1.1567691409166059,1.2854728673369098,0.5359333333333334,41.44890252470165
50.0,24.014611816406273,0.48800659179687145,1.461643030611701,2.3830656619787685,0.04006136145448449,0.040814869071109955,-0.6869443966913067,0.7705872859714178,-1.1714031229923296,1.242777378993784,0.5336666666666666,41.461643030611704
51.0,24.014611816406273,0.48800659179687145,1.4743835365217541,2.4047672814896286,0.040652910710295406,0.03912306811583923,-0.6899171377372755,0.7978865802571637,-1.1544645520366223,1.274918436144313,0.5335333333333333,41.474383536521756
52.0,24.014611816406273,0.48800659179687145,1.4871240424318075,2.426468901000489,0.03886751288311224,0.03900495383494454,-0.703457136976614,0.7858126643513855,-1.1666393248854356,1.2618935481524836,0.5317333333333333,41.48712404243181
53.0,24.014611816406273,0.48800659179687145,1.4998645483418604,2.4481705205113493,0.03782699173549126,0.03843137054584134,-0.6962555336977074,0.7819730117001339,-1.1898300459198656,1.2580713593251074,0.5339333333333334,41.49986454834186
54.0,24.014611816406273,0.48800659179687145,1.5126050542519138,2.46987214002221,0.038335308802428185,0.04011566273654902,-0.7088050291793896,0.8043054471545226,-1.2048738210959662,1.2794863340650093,0.5342,41.512605054251914
55.0,24.014611816406273,0.48800659179687145,1.525345560161967,2.49157375953307,0.0375426347722707,0.038932747315815384,-0.6993671258359262,0.7779039252402858,-1.192835411652095,1.2607316804574975,0.5319,41.525345560161966
56.0,24.014611816406273,0.48800659179687145,1.5380860660720201,2.5132753790439306,0.03743244123321287,0.04061770743995056,-0.6844528493064166,0.8066551746989208,-1.1589488075385046,1.2840811661586136,0.5346,41.53808606607202
57.0,24.014611816406273,0.48800659179687145,1.5508265719820733,2.5349769985547908,0.03686481534641025,0.03626442266943541,-0.7066708106609842,0.7745528253721098,-1.187906706121659,1.2564692540325408,0.531,41.55082657198207
58.0,24.014611816406273,0.48800659179687145,1.5635670778921265,2.5566786180656513,0.036281862730044565,0.03934101860653651,-0.7049711187810693,0.7924667003728326,-1.199000192808001,1.2576747995015278,0.5360333333333334,41.563567077892124
59.0,24.014611816406273,0.48800659179687145,1.5763075838021798,2.5783802375765115,0.03513836561990761,0.03711399608804988,-0.6803968654156418,0.7797140736219622,-1.172538329297833,1.2373610026893442,0.5324333333333333,41.576307583802176
60.0,24.014611816406273,0.48800659179687145,1.589048089712233,2.600081857087372,0.03539728069995553,0.03342934375817451,-0.7202146233242462,0.7799176848131111,-1.200142177430369,1.2681648309942153,0.5289,41.589048089712236
61.0,24.014611816406273,0.48800659179687145,1.6017885956222861,2.6205408002029316,0.035401576160316826,0.03711903339422587,-0.7208978164612153,0.7744689235272213,-1.1930848127241431,1.2526722755470383,0.5322,41.60178859562229
62.0,24.014611816406273,0.48800659179687145,1.6145291015323395,2.6409997433184906,0.034783113849617,0.028704333716903084,-0.7250866118394462,0.7823995467563271,-1.2056763288538035,1.2431369100272942,0.5242333333333333,41.61452910153234
63.0,24.014611816406273,0.48800659179687145,1.6272696074423927,2.66145868643405,0.03451629538890933,0.03227219740658403,-0.7074362276991952,0.7930680634467386,-1.2108751488551697,1.266317689581551,0.5267,41.62726960744239
