year,current_time_utc,future_time_utc,requested_horizon_min,actual_horizon_min,target_error_min,current_track_temp_c,future_track_temp_c,delta_track_temp_c,current_ambient_temp_c,future_ambient_temp_c,delta_ambient_temp_c,current_shortwave_wm2,future_shortwave_wm2,current_wind_ms,future_wind_ms
2020,2020-08-15 12:30:00+00:00,2020-08-15 15:00:00+00:00,150,150.0,0.0,27.22222222222222,38.333333333333336,11.111111111111114,19.094506835937523,25.113610839843773,6.01910400390625,138.1,697.5,0.673767997843418,0.4815214243127341
2020,2020-08-15 12:30:00+00:00,2020-08-15 15:30:00+00:00,180,180.0,0.0,27.22222222222222,40.55555555555556,13.333333333333336,19.094506835937523,25.113610839843773,6.01910400390625,138.1,697.5,0.673767997843418,0.4815214243127341
2020,2020-08-15 12:45:00+00:00,2020-08-15 13:00:00+00:00,15,15.0,0.0,27.77777777777778,28.88888888888889,1.1111111111111107,21.178826904296898,21.178826904296898,0.0,335.20000000000005,335.20000000000005,1.3135441473597769,1.3135441473597769
2020,2020-08-15 12:45:00+00:00,2020-08-15 13:15:00+00:00,30,30.0,0.0,27.77777777777778,30.0,2.2222222222222214,21.178826904296898,21.178826904296898,0.0,335.20000000000005,335.20000000000005,1.3135441473597769,1.3135441473597769
2020,2020-08-15 12:45:00+00:00,2020-08-15 13:30:00+00:00,45,45.0,0.0,27.77777777777778,31.11111111111111,3.333333333333332,21.178826904296898,21.178826904296898,0.0,335.20000000000005,335.20000000000005,1.3135441473597769,1.3135441473597769
2020,2020-08-15 12:45:00+00:00,2020-08-15 14:45:00+00:00,120,120.0,0.0,27.77777777777778,37.22222222222222,9.444444444444443,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 12:45:00+00:00,2020-08-15 15:15:00+00:00,150,150.0,0.0,27.77777777777778,39.44444444444444,11.666666666666664,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 12:45:00+00:00,2020-08-15 15:45:00+00:00,180,180.0,0.0,27.77777777777778,41.666666666666664,13.888888888888886,21.178826904296898,26.437951660156273,5.259124755859375,335.20000000000005,827.3000000000001,1.3135441473597769,0.6330890744471747
2020,2020-08-15 13:00:00+00:00,2020-08-15 13:15:00+00:00,15,15.0,0.0,28.88888888888889,30.0,1.1111111111111107,21.178826904296898,21.178826904296898,0.0,335.20000000000005,335.20000000000005,1.3135441473597769,1.3135441473597769
2020,2020-08-15 13:00:00+00:00,2020-08-15 13:30:00+00:00,30,30.0,0.0,28.88888888888889,31.11111111111111,2.2222222222222214,21.178826904296898,21.178826904296898,0.0,335.20000000000005,335.20000000000005,1.3135441473597769,1.3135441473597769
2020,2020-08-15 13:00:00+00:00,2020-08-15 15:00:00+00:00,120,120.0,0.0,28.88888888888889,38.333333333333336,9.444444444444446,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 13:00:00+00:00,2020-08-15 15:30:00+00:00,150,150.0,0.0,28.88888888888889,40.55555555555556,11.666666666666668,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 13:00:00+00:00,2020-08-15 16:00:00+00:00,180,180.0,0.0,28.88888888888889,43.333333333333336,14.444444444444446,21.178826904296898,26.437951660156273,5.259124755859375,335.20000000000005,827.3000000000001,1.3135441473597769,0.6330890744471747
2020,2020-08-15 13:15:00+00:00,2020-08-15 13:30:00+00:00,15,15.0,0.0,30.0,31.11111111111111,1.1111111111111107,21.178826904296898,21.178826904296898,0.0,335.20000000000005,335.20000000000005,1.3135441473597769,1.3135441473597769
2020,2020-08-15 13:15:00+00:00,2020-08-15 14:45:00+00:00,90,90.0,0.0,30.0,37.22222222222222,7.222222222222221,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 13:15:00+00:00,2020-08-15 15:15:00+00:00,120,120.0,0.0,30.0,39.44444444444444,9.444444444444443,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 13:15:00+00:00,2020-08-15 15:45:00+00:00,150,150.0,0.0,30.0,41.666666666666664,11.666666666666664,21.178826904296898,26.437951660156273,5.259124755859375,335.20000000000005,827.3000000000001,1.3135441473597769,0.6330890744471747
2020,2020-08-15 13:15:00+00:00,2020-08-15 16:15:00+00:00,180,180.0,0.0,30.0,46.666666666666664,16.666666666666664,21.178826904296898,26.437951660156273,5.259124755859375,335.20000000000005,827.3000000000001,1.3135441473597769,0.6330890744471747
2020,2020-08-15 13:30:00+00:00,2020-08-15 15:00:00+00:00,90,90.0,0.0,31.11111111111111,38.333333333333336,7.222222222222225,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 13:30:00+00:00,2020-08-15 15:30:00+00:00,120,120.0,0.0,31.11111111111111,40.55555555555556,9.444444444444446,21.178826904296898,25.113610839843773,3.934783935546875,335.20000000000005,697.5,1.3135441473597769,0.4815214243127341
2020,2020-08-15 13:30:00+00:00,2020-08-15 16:00:00+00:00,150,150.0,0.0,31.11111111111111,43.333333333333336,12.222222222222225,21.178826904296898,26.437951660156273,5.259124755859375,335.20000000000005,827.3000000000001,1.3135441473597769,0.6330890744471747
2020,2020-08-15 13:30:00+00:00,2020-08-15 16:30:00+00:00,180,180.0,0.0,31.11111111111111,47.77777777777778,16.666666666666668,21.178826904296898,26.437951660156273,5.259124755859375,335.20000000000005,827.3000000000001,1.3135441473597769,0.6330890744471747
2020,2020-08-15 14:45:00+00:00,2020-08-15 15:00:00+00:00,15,15.0,0.0,37.22222222222222,38.333333333333336,1.1111111111111143,25.113610839843773,25.113610839843773,0.0,697.5,697.5,0.4815214243127341,0.4815214243127341
2020,2020-08-15 14:45:00+00:00,2020-08-15 15:15:00+00:00,30,30.0,0.0,37.22222222222222,39.44444444444444,2.2222222222222214,25.113610839843773,25.113610839843773,0.0,697.5,697.5,0.4815214243127341,0.4815214243127341
2020,2020-08-15 14:45:00+00:00,2020-08-15 15:30:00+00:00,45,45.0,0.0,37.22222222222222,40.55555555555556,3.3333333333333357,25.113610839843773,25.113610839843773,0.0,697.5,697.5,0.4815214243127341,0.4815214243127341
2020,2020-08-15 14:45:00+00:00,2020-08-15 15:45:00+00:00,60,60.0,0.0,37.22222222222222,41.666666666666664,4.444444444444443,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 14:45:00+00:00,2020-08-15 16:15:00+00:00,90,90.0,0.0,37.22222222222222,46.666666666666664,9.444444444444443,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 14:45:00+00:00,2020-08-15 16:45:00+00:00,120,120.0,0.0,37.22222222222222,48.888888888888886,11.666666666666664,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 14:45:00+00:00,2020-08-15 17:15:00+00:00,150,150.0,0.0,37.22222222222222,50.55555555555556,13.333333333333336,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 14:45:00+00:00,2020-08-15 17:45:00+00:00,180,180.0,0.0,37.22222222222222,53.333333333333336,16.111111111111114,25.113610839843773,28.430261230468773,3.316650390625,697.5,920.0,0.4815214243127341,0.8244819405075211
2020,2020-08-15 15:00:00+00:00,2020-08-15 15:15:00+00:00,15,15.0,0.0,38.333333333333336,39.44444444444444,1.1111111111111072,25.113610839843773,25.113610839843773,0.0,697.5,697.5,0.4815214243127341,0.4815214243127341
2020,2020-08-15 15:00:00+00:00,2020-08-15 15:30:00+00:00,30,30.0,0.0,38.333333333333336,40.55555555555556,2.2222222222222214,25.113610839843773,25.113610839843773,0.0,697.5,697.5,0.4815214243127341,0.4815214243127341
2020,2020-08-15 15:00:00+00:00,2020-08-15 15:45:00+00:00,45,45.0,0.0,38.333333333333336,41.666666666666664,3.3333333333333286,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:00:00+00:00,2020-08-15 16:00:00+00:00,60,60.0,0.0,38.333333333333336,43.333333333333336,5.0,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:00:00+00:00,2020-08-15 16:30:00+00:00,90,90.0,0.0,38.333333333333336,47.77777777777778,9.444444444444443,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:00:00+00:00,2020-08-15 17:00:00+00:00,120,120.0,0.0,38.333333333333336,50.0,11.666666666666664,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 15:00:00+00:00,2020-08-15 17:30:00+00:00,150,150.0,0.0,38.333333333333336,51.666666666666664,13.333333333333329,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 15:00:00+00:00,2020-08-15 18:00:00+00:00,180,180.0,0.0,38.333333333333336,50.0,11.666666666666664,25.113610839843773,28.430261230468773,3.316650390625,697.5,920.0,0.4815214243127341,0.8244819405075211
2020,2020-08-15 15:15:00+00:00,2020-08-15 15:30:00+00:00,15,15.0,0.0,39.44444444444444,40.55555555555556,1.1111111111111143,25.113610839843773,25.113610839843773,0.0,697.5,697.5,0.4815214243127341,0.4815214243127341
2020,2020-08-15 15:15:00+00:00,2020-08-15 15:45:00+00:00,30,30.0,0.0,39.44444444444444,41.666666666666664,2.2222222222222214,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:15:00+00:00,2020-08-15 16:00:00+00:00,45,45.0,0.0,39.44444444444444,43.333333333333336,3.888888888888893,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:15:00+00:00,2020-08-15 16:15:00+00:00,60,60.0,0.0,39.44444444444444,46.666666666666664,7.222222222222221,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:15:00+00:00,2020-08-15 16:45:00+00:00,90,90.0,0.0,39.44444444444444,48.888888888888886,9.444444444444443,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 15:15:00+00:00,2020-08-15 17:15:00+00:00,120,120.0,0.0,39.44444444444444,50.55555555555556,11.111111111111114,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 15:15:00+00:00,2020-08-15 17:45:00+00:00,150,150.0,0.0,39.44444444444444,53.333333333333336,13.888888888888893,25.113610839843773,28.430261230468773,3.316650390625,697.5,920.0,0.4815214243127341,0.8244819405075211
2020,2020-08-15 15:15:00+00:00,2020-08-15 18:15:00+00:00,180,180.0,0.0,39.44444444444444,51.111111111111114,11.666666666666671,25.113610839843773,28.430261230468773,3.316650390625,697.5,920.0,0.4815214243127341,0.8244819405075211
2020,2020-08-15 15:30:00+00:00,2020-08-15 15:45:00+00:00,15,15.0,0.0,40.55555555555556,41.666666666666664,1.1111111111111072,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:30:00+00:00,2020-08-15 16:00:00+00:00,30,30.0,0.0,40.55555555555556,43.333333333333336,2.7777777777777786,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:30:00+00:00,2020-08-15 16:15:00+00:00,45,45.0,0.0,40.55555555555556,46.666666666666664,6.111111111111107,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:30:00+00:00,2020-08-15 16:30:00+00:00,60,60.0,0.0,40.55555555555556,47.77777777777778,7.222222222222221,25.113610839843773,26.437951660156273,1.3243408203125,697.5,827.3000000000001,0.4815214243127341,0.6330890744471747
2020,2020-08-15 15:30:00+00:00,2020-08-15 17:00:00+00:00,90,90.0,0.0,40.55555555555556,50.0,9.444444444444443,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 15:30:00+00:00,2020-08-15 17:30:00+00:00,120,120.0,0.0,40.55555555555556,51.666666666666664,11.111111111111107,25.113610839843773,27.686303710937523,2.57269287109375,697.5,555.0,0.4815214243127341,1.0142571245011491
2020,2020-08-15 15:30:00+00:00,2020-08-15 18:00:00+00:00,150,150.0,0.0,40.55555555555556,50.0,9.444444444444443,25.113610839843773,28.430261230468773,3.316650390625,697.5,920.0,0.4815214243127341,0.8244819405075211
2020,2020-08-15 15:30:00+00:00,2020-08-15 18:30:00+00:00,180,180.0,0.0,40.55555555555556,53.888888888888886,13.333333333333329,25.113610839843773,28.430261230468773,3.316650390625,697.5,920.0,0.4815214243127341,0.8244819405075211
2020,2020-08-15 15:45:00+00:00,2020-08-15 16:00:00+00:00,15,15.0,0.0,41.666666666666664,43.333333333333336,1.6666666666666714,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.6330890744471747,0.6330890744471747
2020,2020-08-15 15:45:00+00:00,2020-08-15 16:15:00+00:00,30,30.0,0.0,41.666666666666664,46.666666666666664,5.0,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.6330890744471747,0.6330890744471747
2020,2020-08-15 15:45:00+00:00,2020-08-15 16:30:00+00:00,45,45.0,0.0,41.666666666666664,47.77777777777778,6.111111111111114,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.6330890744471747,0.6330890744471747
2020,2020-08-15 15:45:00+00:00,2020-08-15 16:45:00+00:00,60,60.0,0.0,41.666666666666664,48.888888888888886,7.222222222222221,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 15:45:00+00:00,2020-08-15 17:15:00+00:00,90,90.0,0.0,41.666666666666664,50.55555555555556,8.888888888888893,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 15:45:00+00:00,2020-08-15 17:45:00+00:00,120,120.0,0.0,41.666666666666664,53.333333333333336,11.666666666666671,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 15:45:00+00:00,2020-08-15 18:15:00+00:00,150,150.0,0.0,41.666666666666664,51.111111111111114,9.44444444444445,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 15:45:00+00:00,2020-08-15 18:45:00+00:00,180,180.0,0.0,41.666666666666664,50.55555555555556,8.888888888888893,26.437951660156273,29.144738769531273,2.706787109375,827.3000000000001,876.0,0.6330890744471747,0.9724943463088004
2020,2020-08-15 16:00:00+00:00,2020-08-15 16:15:00+00:00,15,15.0,0.0,43.333333333333336,46.666666666666664,3.3333333333333286,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.6330890744471747,0.6330890744471747
2020,2020-08-15 16:00:00+00:00,2020-08-15 16:30:00+00:00,30,30.0,0.0,43.333333333333336,47.77777777777778,4.444444444444443,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.6330890744471747,0.6330890744471747
2020,2020-08-15 16:00:00+00:00,2020-08-15 16:45:00+00:00,45,45.0,0.0,43.333333333333336,48.888888888888886,5.55555555555555,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:00:00+00:00,2020-08-15 17:00:00+00:00,60,60.0,0.0,43.333333333333336,50.0,6.666666666666664,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:00:00+00:00,2020-08-15 17:30:00+00:00,90,90.0,0.0,43.333333333333336,51.666666666666664,8.333333333333329,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:00:00+00:00,2020-08-15 18:00:00+00:00,120,120.0,0.0,43.333333333333336,50.0,6.666666666666664,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 16:00:00+00:00,2020-08-15 18:30:00+00:00,150,150.0,0.0,43.333333333333336,53.888888888888886,10.55555555555555,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 16:00:00+00:00,2020-08-15 19:00:00+00:00,180,180.0,0.0,43.333333333333336,50.55555555555556,7.222222222222221,26.437951660156273,29.144738769531273,2.706787109375,827.3000000000001,876.0,0.6330890744471747,0.9724943463088004
2020,2020-08-15 16:15:00+00:00,2020-08-15 16:30:00+00:00,15,15.0,0.0,46.666666666666664,47.77777777777778,1.1111111111111143,26.437951660156273,26.437951660156273,0.0,827.3000000000001,827.3000000000001,0.6330890744471747,0.6330890744471747
2020,2020-08-15 16:15:00+00:00,2020-08-15 16:45:00+00:00,30,30.0,0.0,46.666666666666664,48.888888888888886,2.2222222222222214,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:15:00+00:00,2020-08-15 17:00:00+00:00,45,45.0,0.0,46.666666666666664,50.0,3.3333333333333357,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:15:00+00:00,2020-08-15 17:15:00+00:00,60,60.0,0.0,46.666666666666664,50.55555555555556,3.888888888888893,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:15:00+00:00,2020-08-15 17:45:00+00:00,90,90.0,0.0,46.666666666666664,53.333333333333336,6.666666666666671,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 16:15:00+00:00,2020-08-15 18:15:00+00:00,120,120.0,0.0,46.666666666666664,51.111111111111114,4.44444444444445,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 16:15:00+00:00,2020-08-15 18:45:00+00:00,150,150.0,0.0,46.666666666666664,50.55555555555556,3.888888888888893,26.437951660156273,29.144738769531273,2.706787109375,827.3000000000001,876.0,0.6330890744471747,0.9724943463088004
2020,2020-08-15 16:15:00+00:00,2020-08-15 19:15:00+00:00,180,180.0,0.0,46.666666666666664,51.111111111111114,4.44444444444445,26.437951660156273,29.144738769531273,2.706787109375,827.3000000000001,876.0,0.6330890744471747,0.9724943463088004
2020,2020-08-15 16:30:00+00:00,2020-08-15 16:45:00+00:00,15,15.0,0.0,47.77777777777778,48.888888888888886,1.1111111111111072,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:30:00+00:00,2020-08-15 17:00:00+00:00,30,30.0,0.0,47.77777777777778,50.0,2.2222222222222214,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:30:00+00:00,2020-08-15 17:15:00+00:00,45,45.0,0.0,47.77777777777778,50.55555555555556,2.7777777777777786,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:30:00+00:00,2020-08-15 17:30:00+00:00,60,60.0,0.0,47.77777777777778,51.666666666666664,3.8888888888888857,26.437951660156273,27.686303710937523,1.24835205078125,827.3000000000001,555.0,0.6330890744471747,1.0142571245011491
2020,2020-08-15 16:30:00+00:00,2020-08-15 18:00:00+00:00,90,90.0,0.0,47.77777777777778,50.0,2.2222222222222214,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 16:30:00+00:00,2020-08-15 18:30:00+00:00,120,120.0,0.0,47.77777777777778,53.888888888888886,6.111111111111107,26.437951660156273,28.430261230468773,1.9923095703125,827.3000000000001,920.0,0.6330890744471747,0.8244819405075211
2020,2020-08-15 16:30:00+00:00,2020-08-15 19:00:00+00:00,150,150.0,0.0,47.77777777777778,50.55555555555556,2.7777777777777786,26.437951660156273,29.144738769531273,2.706787109375,827.3000000000001,876.0,0.6330890744471747,0.9724943463088004
2020,2020-08-15 16:30:00+00:00,2020-08-15 19:30:00+00:00,180,180.0,0.0,47.77777777777778,53.333333333333336,5.555555555555557,26.437951660156273,29.652551269531273,3.214599609375,827.3000000000001,779.0,0.6330890744471747,0.5772180226017434
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:00:00+00:00,15,15.0,0.0,48.888888888888886,50.0,1.1111111111111143,27.686303710937523,27.686303710937523,0.0,555.0,555.0,1.0142571245011491,1.0142571245011491
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:15:00+00:00,30,30.0,0.0,48.888888888888886,50.55555555555556,1.6666666666666714,27.686303710937523,27.686303710937523,0.0,555.0,555.0,1.0142571245011491,1.0142571245011491
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:30:00+00:00,45,45.0,0.0,48.888888888888886,51.666666666666664,2.7777777777777786,27.686303710937523,27.686303710937523,0.0,555.0,555.0,1.0142571245011491,1.0142571245011491
2020,2020-08-15 16:45:00+00:00,2020-08-15 17:45:00+00:00,60,60.0,0.0,48.888888888888886,53.333333333333336,4.44444444444445,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,1.0142571245011491,0.8244819405075211
2020,2020-08-15 16:45:00+00:00,2020-08-15 18:15:00+00:00,90,90.0,0.0,48.888888888888886,51.111111111111114,2.2222222222222285,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,1.0142571245011491,0.8244819405075211
2020,2020-08-15 16:45:00+00:00,2020-08-15 18:45:00+00:00,120,120.0,0.0,48.888888888888886,50.55555555555556,1.6666666666666714,27.686303710937523,29.144738769531273,1.45843505859375,555.0,876.0,1.0142571245011491,0.9724943463088004
2020,2020-08-15 16:45:00+00:00,2020-08-15 19:15:00+00:00,150,150.0,0.0,48.888888888888886,51.111111111111114,2.2222222222222285,27.686303710937523,29.144738769531273,1.45843505859375,555.0,876.0,1.0142571245011491,0.9724943463088004
2020,2020-08-15 16:45:00+00:00,2020-08-15 19:45:00+00:00,180,180.0,0.0,48.888888888888886,54.44444444444444,5.555555555555557,27.686303710937523,29.652551269531273,1.96624755859375,555.0,779.0,1.0142571245011491,0.5772180226017434
2020,2020-08-15 17:00:00+00:00,2020-08-15 17:15:00+00:00,15,15.0,0.0,50.0,50.55555555555556,0.5555555555555571,27.686303710937523,27.686303710937523,0.0,555.0,555.0,1.0142571245011491,1.0142571245011491
2020,2020-08-15 17:00:00+00:00,2020-08-15 17:30:00+00:00,30,30.0,0.0,50.0,51.666666666666664,1.6666666666666643,27.686303710937523,27.686303710937523,0.0,555.0,555.0,1.0142571245011491,1.0142571245011491
2020,2020-08-15 17:00:00+00:00,2020-08-15 17:45:00+00:00,45,45.0,0.0,50.0,53.333333333333336,3.3333333333333357,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,1.0142571245011491,0.8244819405075211
2020,2020-08-15 17:00:00+00:00,2020-08-15 18:00:00+00:00,60,60.0,0.0,50.0,50.0,0.0,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,1.0142571245011491,0.8244819405075211
2020,2020-08-15 17:00:00+00:00,2020-08-15 18:30:00+00:00,90,90.0,0.0,50.0,53.888888888888886,3.8888888888888857,27.686303710937523,28.430261230468773,0.74395751953125,555.0,920.0,1.0142571245011491,0.8244819405075211
2020,2020-08-15 17:00:00+00:00,2020-08-15 19:00:00+00:00,120,120.0,0.0,50.0,50.55555555555556,0.5555555555555571,27.686303710937523,29.144738769531273,1.45843505859375,555.0,876.0,1.0142571245011491,0.9724943463088004
2020,2020-08-15 17:00:00+00:00,2020-08-15 19:30:00+00:00,150,150.0,0.0,50.0,53.333333333333336,3.3333333333333357,27.686303710937523,29.652551269531273,1.96624755859375,555.0,779.0,1.0142571245011491,0.5772180226017434
2020,2020-08-15 17:00:00+00:00,2020-08-15 20:00:00+00:00,180,180.0,0.0,50.0,54.44444444444444,4.444444444444443,27.686303710937523,29.652551269531273,1.96624755859375,555.0,779.0,1.0142571245011491,0.5772180226017434
