attempt_id,section_rows,valid_section_speed_rows,valid_section_time_rows,unique_section_names,section_names,covered_laps,n_covered_laps,full_lap_coverage_rows
75519828-93ba-5485-a4bf-a06b93f7cec3,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
757828a3-822d-5bd8-b9f0-681a6918b48b,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
7799cc62-18bb-568d-9de2-16cb3622a0de,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
784d352d-2b04-566e-8aef-19317c10d0fa,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
79d389ee-b055-582a-8985-c09472aa4d69,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
7d5d82b7-9765-51c9-b149-cb7de00d3905,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
7d60bb86-6562-54bb-b274-1e7b707149cf,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
800cac62-19f0-5021-a1f2-0f648d96ff75,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,0
801c0897-ff3b-5c53-8a26-f5c6d21b22be,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
81f0c457-15fb-5f7f-9649-8663a142764d,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
83034975-303c-57b1-9190-95bc705d3941,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
85c917fa-1c7a-52cb-a47f-468b4bdae9a5,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
86528548-acb2-5972-a3cd-583a1a3f0514,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8706f570-3435-5de5-89d4-8c45a08fd99c,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
88cb337e-a17d-5daf-a5c7-2770ed90181f,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
893c5471-df02-55c0-946f-0af9d0a835d9,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8ac7badc-828c-5c70-bbf4-d92f136c2564,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8c31470a-6324-527c-bfc3-fe19d8c1dc4d,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8c6dd650-69c2-52af-8840-a92c88cb517e,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8e0c8731-4ddc-515a-949e-7902dd01eaeb,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8ea0aaac-52bc-55eb-a43e-39b83d6e866a,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
8f660bff-74bd-551e-9007-95b730f87e7d,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8fa25fec-e5a6-5844-b3d7-f67c9dc91378,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
8ff02437-bce9-5d86-b3c7-906d93963538,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
90108456-7f40-5313-a9ff-43273b65d2f0,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
90eea27e-6e83-5e24-8428-811eae3ff157,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
917d4c7e-5c5e-5976-aa32-50a7bc958440,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
939cb422-2442-550d-9cc5-80f8c372c5d7,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
945afc8b-1f85-54cf-a7c0-a36c707605f6,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
94ddc0d9-ad14-53ef-acdc-7dbbb9f2ac67,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
954d29f8-6770-5c41-9322-b23c885935ef,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
95cca25b-de13-5fc7-81bf-9426674aa35c,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
970e09d9-9783-53a2-ac70-f2117bee1d09,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
98202c3a-5d68-52fe-91b3-2d520c933594,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
98dc390f-b38c-5384-b51e-9f479c8859a6,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
9a2e168d-3dda-5e76-8daf-588c20d91341,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
9b56a28b-8dc8-56aa-843d-d47deb300592,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
9c85ad9a-de5a-5a03-9262-9ef6823db9e8,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
9ed5a76f-1d6e-5759-8ffc-9c1344b26bfc,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
9ef8122c-6313-510b-9d16-813050842537,26,26,26,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3,3,18
9f01c29b-9065-53ec-8e2f-27c95ba69f0a,14,14,14,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2,2,9
a0403bbb-d597-5780-bb01-764b8a6d60c9,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
a21e6e46-405e-5d8b-933f-63c35adeec21,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
a3016f3b-449e-576c-bf0f-284c71eddb34,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
a31aaceb-bf6d-5c61-a607-3022328ecc2c,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
a453921d-72c6-5030-aea8-b3500366bce1,32,32,32,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,27
a49549a1-2253-5bd5-9923-b0b7fdbb20d7,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
a5d8e516-48e0-58b8-ac13-213c753fc12d,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
a6295479-1996-5baa-b116-ab56a03c118d,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
a73699bb-b202-59f3-a140-bd7e85f00aff,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
a7f0ef57-a971-5870-9606-1fe1cd378e2a,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
aaf63a9f-e624-503d-accf-8f1798a60779,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
ad6c40ac-4389-5426-b8e5-1d130ac9da81,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
adc26df0-920d-5dc7-a952-03b3fb57700a,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
ae5fc451-f8e7-53f2-aeb0-2d119f29fcf0,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
b00ea2c4-0065-5682-8f57-f58c18792485,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,17
b1fff6ff-974e-5d54-b847-db825d74fd15,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b3147013-0fda-5982-bea1-85788019ef89,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b33e0cec-e805-5abd-897a-65b4bd5a164a,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b3ac1729-6563-5819-a04b-0f76aeae5b0f,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b4a08fbf-93db-50a2-9416-96b3b9d1b41a,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b58b5c13-1a21-50cf-ab5b-8962cc4486f0,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b671a083-ccd6-5511-a882-53e7bf202c19,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b817b1da-3d3e-5619-bf2d-926dc0e7bfd0,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
b8ca157e-4b17-5bdb-9141-e069ade27377,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,0
ba018dfd-9f05-5b0d-adf9-6fee90441a6d,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
bb305266-c60f-5f5b-b658-92109cb4b844,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,0
bb599e9f-cbdc-5c79-9791-ce325ef01086,35,35,35,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,27
bbf879f3-b407-5099-8ff9-3f4c67ad6bf7,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
bc323143-126d-5650-815e-a8a6635437b3,35,35,35,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,27
bcd24d81-7b19-5290-b6d7-b3ce5ce41195,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c044edbc-0f6c-5aab-bdef-9c4156b50617,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c10dbae2-ca30-5e09-88ab-298fcf7fa163,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c150c8f9-470c-58e6-8766-44b6b751369f,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c2deab22-d3a0-5601-80f8-4cbf631c8f88,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c3b3df7f-41cc-5c26-b09e-ec23b8860365,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,0
c4594c6a-a280-5ab3-865f-7da469cc26fa,23,23,23,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3,3,18
c4c9ba22-d28c-5937-b36c-72fffbbb67b5,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c52b77d3-be73-50d2-86d6-940d8843fb36,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c8097625-d9cf-5926-bba2-649d12e5c0e0,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c86d0077-2b68-5d21-8710-1ed94d3da903,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c8919a56-98b9-5688-90ea-6aa29ed080e0,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
c9ee13fe-3b9e-555c-9a7d-a078015b8b91,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
cb6ab391-510a-562a-a1bc-a173959477a0,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
cbdbf766-10d3-516e-83ad-3cb56f8c02fb,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
cda49858-f649-523a-85fb-8d53847f80bf,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
ce3385d5-652c-5485-8ae9-aa95231574ad,35,35,35,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,27
ceaa8d7b-ed45-5e08-915d-df9fd734c673,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
cef4544c-d721-54eb-bf70-ce8535756a5e,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
cf5e2385-35ca-51eb-a4d9-6ab7da79af04,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d155ad85-3d5c-5b55-95d6-40ba696a0bde,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d1af19f4-254b-5058-b545-543906d4584e,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d208b8e3-e26b-5e24-9235-a7bc3437ab10,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d21081ad-a290-598a-a343-73123d94cb55,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d2ae8749-6312-5afd-b193-dd23dc071124,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d3cf5026-1b00-5bfb-8172-34a03ecce358,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d5a2b4ee-b067-59ca-8f42-44e0bc51b5c8,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d676bd2f-154f-5e4b-aaf0-c7335ff329dd,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
d8f3d4d6-6f33-5dbd-80ed-75cd29056b63,14,14,14,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2,2,9
da382ef1-8a14-55c3-9fcd-4129d8dddf01,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,34
da571070-dc03-5eb8-ac88-efd026c446d8,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
db54aa3f-0c36-5472-94f1-5c4555dd1a53,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
dd0ff96a-0d57-5ba5-8691-ebf2359edec4,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
dd861da8-2808-5250-a9ca-b0d6cd1a136f,23,23,23,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3,3,18
dda33fdd-49c8-5082-a03d-252bf1a6fa49,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
dde71df5-4fd6-5d14-89ce-1f65485e19f0,68,68,68,17,Back Stretch 1|Back Stretch 2|Back Stretch 3|Back Stretch 4|Front Stretch 1|Front Stretch 2|Front Stretch 3|Front Stretch 4|Front Stretch 5|Turn 1 Entry|Turn 1 Exit|Turn 2 Entry|Turn 2 Exit|Turn 3 Entry|Turn 3 Exit|Turn 4 Entry|Turn 4 Exit,1|2|3|4,4,68
df3c02a3-9655-512c-a2e6-4ffe9eadc505,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
e10faf3a-59f8-5528-9a9b-1ea63c1322c9,36,36,36,9,BS to T3|FS to SF|SS1 to T2|SS2 to T4|T/SSF to T1|T1 to SS1|T2 to BS|T3 to SS2|T4 to FS,1|2|3|4,4,36
