year,analysis_file,car_number,stint_index,lap_index,lap_number,laptime_s,timestamp_ms,timestamp_utc,timestamp_indianapolis,flag
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,1,2,38.9275,1747503396335,2025-05-17T17:36:36.335000+00:00,2025-05-17T13:36:36.335000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,2,3,38.9392,1747503434680,2025-05-17T17:37:14.680000+00:00,2025-05-17T13:37:14.680000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,3,4,39.0905,1747503474735,2025-05-17T17:37:54.735000+00:00,2025-05-17T13:37:54.735000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,4,5,39.0871,1747503513086,2025-05-17T17:38:33.086000+00:00,2025-05-17T13:38:33.086000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,0,1,41.9963,1747503636538,2025-05-17T17:40:36.538000+00:00,2025-05-17T13:40:36.538000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,1,2,39.2308,1747503675054,2025-05-17T17:41:15.054000+00:00,2025-05-17T13:41:15.054000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,2,3,39.2621,1747503715079,2025-05-17T17:41:55.079000+00:00,2025-05-17T13:41:55.079000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,3,4,39.2902,1747503755128,2025-05-17T17:42:35.128000+00:00,2025-05-17T13:42:35.128000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,4,5,39.266,1747503793500,2025-05-17T17:43:13.500000+00:00,2025-05-17T13:43:13.500000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,2,0,0,1,41.4324,1747505220195,2025-05-17T18:07:00.195000+00:00,2025-05-17T14:07:00.195000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,2,0,1,2,38.6151,1747505258737,2025-05-17T18:07:38.737000+00:00,2025-05-17T14:07:38.737000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,2,0,2,3,38.6252,1747505297102,2025-05-17T18:08:17.102000+00:00,2025-05-17T14:08:17.102000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,2,0,3,4,38.6271,1747505335449,2025-05-17T18:08:55.449000+00:00,2025-05-17T14:08:55.449000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,2,0,4,5,38.6362,1747505373835,2025-05-17T18:09:33.835000+00:00,2025-05-17T14:09:33.835000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,0,1,41.5278,1747505504024,2025-05-17T18:11:44.024000+00:00,2025-05-17T14:11:44.024000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,1,2,39.2006,1747505544046,2025-05-17T18:12:24.046000+00:00,2025-05-17T14:12:24.046000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,2,3,39.0314,1747505582426,2025-05-17T18:13:02.426000+00:00,2025-05-17T14:13:02.426000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,3,4,39.2578,1747505620828,2025-05-17T18:13:40.828000+00:00,2025-05-17T14:13:40.828000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,4,5,39.2812,1747505660900,2025-05-17T18:14:20.900000+00:00,2025-05-17T14:14:20.900000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,5,6,41.3998,1747505774027,2025-05-17T18:16:14.027000+00:00,2025-05-17T14:16:14.027000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,6,7,38.8206,1747505812386,2025-05-17T18:16:52.386000+00:00,2025-05-17T14:16:52.386000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,7,8,38.8893,1747505850769,2025-05-17T18:17:30.769000+00:00,2025-05-17T14:17:30.769000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,8,9,38.8778,1747505890817,2025-05-17T18:18:10.817000+00:00,2025-05-17T14:18:10.817000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,9,10,39.0213,1747505929177,2025-05-17T18:18:49.177000+00:00,2025-05-17T14:18:49.177000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,5,6,41.8583,1747506388200,2025-05-17T18:26:28.200000+00:00,2025-05-17T14:26:28.200000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,6,7,38.8996,1747506428223,2025-05-17T18:27:08.223000+00:00,2025-05-17T14:27:08.223000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,7,8,38.8977,1747506466565,2025-05-17T18:27:46.565000+00:00,2025-05-17T14:27:46.565000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,8,9,38.9319,1747506504955,2025-05-17T18:28:24.955000+00:00,2025-05-17T14:28:24.955000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,76,0,9,10,38.966,1747506544993,2025-05-17T18:29:04.993000+00:00,2025-05-17T14:29:04.993000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,5,6,40.7515,1747508427174,2025-05-17T19:00:27.174000+00:00,2025-05-17T15:00:27.174000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,6,7,39.1984,1747508467244,2025-05-17T19:01:07.244000+00:00,2025-05-17T15:01:07.244000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,7,8,39.2576,1747508507286,2025-05-17T19:01:47.286000+00:00,2025-05-17T15:01:47.286000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,8,9,39.2774,1747508545663,2025-05-17T19:02:25.663000+00:00,2025-05-17T15:02:25.663000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,98,0,9,10,39.2278,1747508584027,2025-05-17T19:03:04.027000+00:00,2025-05-17T15:03:04.027000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,4,5,41.4574,1747508700823,2025-05-17T19:05:00.823000+00:00,2025-05-17T15:05:00.823000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,5,6,38.7638,1747508740844,2025-05-17T19:05:40.844000+00:00,2025-05-17T15:05:40.844000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,6,7,38.7848,1747508779188,2025-05-17T19:06:19.188000+00:00,2025-05-17T15:06:19.188000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,7,8,38.7879,1747508819201,2025-05-17T19:06:59.201000+00:00,2025-05-17T15:06:59.201000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,12,0,8,9,38.7395,1747508855921,2025-05-17T19:07:35.921000+00:00,2025-05-17T15:07:35.921000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,6,0,5,6,41.7695,1747508967667,2025-05-17T19:09:27.667000+00:00,2025-05-17T15:09:27.667000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,6,0,6,7,39.0525,1747509006035,2025-05-17T19:10:06.035000+00:00,2025-05-17T15:10:06.035000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,6,0,7,8,39.1262,1747509046087,2025-05-17T19:10:46.087000+00:00,2025-05-17T15:10:46.087000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,6,0,8,9,39.1257,1747509084467,2025-05-17T19:11:24.467000+00:00,2025-05-17T15:11:24.467000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,6,0,9,10,39.15,1747509122848,2025-05-17T19:12:02.848000+00:00,2025-05-17T15:12:02.848000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,17,0,5,6,41.6206,1747509231317,2025-05-17T19:13:51.317000+00:00,2025-05-17T15:13:51.317000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,17,0,6,7,38.8021,1747509269666,2025-05-17T19:14:29.666000+00:00,2025-05-17T15:14:29.666000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,17,0,7,8,38.8883,1747509308051,2025-05-17T19:15:08.051000+00:00,2025-05-17T15:15:08.051000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,17,0,8,9,38.9354,1747509348067,2025-05-17T19:15:48.067000+00:00,2025-05-17T15:15:48.067000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,17,0,9,10,38.9984,1747509386436,2025-05-17T19:16:26.436000+00:00,2025-05-17T15:16:26.436000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,28,0,5,6,41.1705,1747509581580,2025-05-17T19:19:41.580000+00:00,2025-05-17T15:19:41.580000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,28,0,6,7,38.8887,1747509619971,2025-05-17T19:20:19.971000+00:00,2025-05-17T15:20:19.971000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,28,0,7,8,38.8865,1747509660045,2025-05-17T19:21:00.045000+00:00,2025-05-17T15:21:00.045000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,28,0,8,9,38.8941,1747509696754,2025-05-17T19:21:36.754000+00:00,2025-05-17T15:21:36.754000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,5,6,40.8214,1747509853554,2025-05-17T19:24:13.554000+00:00,2025-05-17T15:24:13.554000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,6,7,38.8371,1747509891900,2025-05-17T19:24:51.900000+00:00,2025-05-17T15:24:51.900000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,7,8,38.8373,1747509930258,2025-05-17T19:25:30.258000+00:00,2025-05-17T15:25:30.258000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,8,9,38.8351,1747509970298,2025-05-17T19:26:10.298000+00:00,2025-05-17T15:26:10.298000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,14,0,9,10,38.9358,1747510008659,2025-05-17T19:26:48.659000+00:00,2025-05-17T15:26:48.659000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,15,0,5,6,41.2517,1747510123742,2025-05-17T19:28:43.742000+00:00,2025-05-17T15:28:43.742000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,15,0,6,7,39.1385,1747510202179,2025-05-17T19:30:02.179000+00:00,2025-05-17T15:30:02.179000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,15,0,7,8,39.2382,1747510242245,2025-05-17T19:30:42.245000+00:00,2025-05-17T15:30:42.245000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,15,0,8,9,39.2083,1747510280605,2025-05-17T19:31:20.605000+00:00,2025-05-17T15:31:20.605000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,77,0,5,6,41.6801,1747510396037,2025-05-17T19:33:16.037000+00:00,2025-05-17T15:33:16.037000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,77,0,6,7,38.7773,1747510436076,2025-05-17T19:33:56.076000+00:00,2025-05-17T15:33:56.076000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,77,0,7,8,38.8971,1747510474444,2025-05-17T19:34:34.444000+00:00,2025-05-17T15:34:34.444000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,77,0,8,9,38.9527,1747510512815,2025-05-17T19:35:12.815000+00:00,2025-05-17T15:35:12.815000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,77,0,9,10,38.9065,1747510552854,2025-05-17T19:35:52.854000+00:00,2025-05-17T15:35:52.854000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,10,11,41.1458,1747510661289,2025-05-17T19:37:41.289000+00:00,2025-05-17T15:37:41.289000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,11,12,38.671,1747510701328,2025-05-17T19:38:21.328000+00:00,2025-05-17T15:38:21.328000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,12,13,38.8792,1747510739684,2025-05-17T19:38:59.684000+00:00,2025-05-17T15:38:59.684000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,13,14,38.8304,1747510778094,2025-05-17T19:39:38.094000+00:00,2025-05-17T15:39:38.094000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,20,0,14,15,38.9919,1747510818147,2025-05-17T19:40:18.147000+00:00,2025-05-17T15:40:18.147000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,27,0,5,6,40.8838,1747511066726,2025-05-17T19:44:26.726000+00:00,2025-05-17T15:44:26.726000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,27,0,6,7,39.0036,1747511105117,2025-05-17T19:45:05.117000+00:00,2025-05-17T15:45:05.117000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,27,0,7,8,39.0055,1747511145168,2025-05-17T19:45:45.168000+00:00,2025-05-17T15:45:45.168000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,27,0,8,9,38.9944,1747511183545,2025-05-17T19:46:23.545000+00:00,2025-05-17T15:46:23.545000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,27,0,9,10,38.93,1747511221908,2025-05-17T19:47:01.908000+00:00,2025-05-17T15:47:01.908000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,5,6,41.4886,1747511343727,2025-05-17T19:49:03.727000+00:00,2025-05-17T15:49:03.727000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,6,7,38.9097,1747511383787,2025-05-17T19:49:43.787000+00:00,2025-05-17T15:49:43.787000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,7,8,38.9394,1747511422209,2025-05-17T19:50:22.209000+00:00,2025-05-17T15:50:22.209000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,8,9,39.0034,1747511462260,2025-05-17T19:51:02.260000+00:00,2025-05-17T15:51:02.260000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,06,0,9,10,39.0067,1747511500644,2025-05-17T19:51:40.644000+00:00,2025-05-17T15:51:40.644000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,7,0,5,6,41.5108,1747511610757,2025-05-17T19:53:30.757000+00:00,2025-05-17T15:53:30.757000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,7,0,6,7,38.8304,1747511649157,2025-05-17T19:54:09.157000+00:00,2025-05-17T15:54:09.157000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,7,0,7,8,38.7789,1747511689223,2025-05-17T19:54:49.223000+00:00,2025-05-17T15:54:49.223000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,7,0,8,9,38.8518,1747511727617,2025-05-17T19:55:27.617000+00:00,2025-05-17T15:55:27.617000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,7,0,9,10,38.8393,1747511765983,2025-05-17T19:56:05.983000+00:00,2025-05-17T15:56:05.983000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,8,0,5,6,41.2628,1747511901149,2025-05-17T19:58:21.149000+00:00,2025-05-17T15:58:21.149000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,8,0,6,7,38.8335,1747511939682,2025-05-17T19:58:59.682000+00:00,2025-05-17T15:58:59.682000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,8,0,7,8,38.8754,1747511978098,2025-05-17T19:59:38.098000+00:00,2025-05-17T15:59:38.098000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,8,0,8,9,38.9272,1747512018140,2025-05-17T20:00:18.140000+00:00,2025-05-17T16:00:18.140000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,21,0,4,5,41.2975,1747512180260,2025-05-17T20:03:00.260000+00:00,2025-05-17T16:03:00.260000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,21,0,5,6,38.8525,1747512218625,2025-05-17T20:03:38.625000+00:00,2025-05-17T16:03:38.625000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,21,0,6,7,38.9401,1747512256977,2025-05-17T20:04:16.977000+00:00,2025-05-17T16:04:16.977000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,21,0,7,8,38.9435,1747512297012,2025-05-17T20:04:57.012000+00:00,2025-05-17T16:04:57.012000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,21,0,8,9,38.9694,1747512335395,2025-05-17T20:05:35.395000+00:00,2025-05-17T16:05:35.395000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,9,0,4,5,41.1691,1747512463885,2025-05-17T20:07:43.885000+00:00,2025-05-17T16:07:43.885000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,9,0,5,6,38.7702,1747512503936,2025-05-17T20:08:23.936000+00:00,2025-05-17T16:08:23.936000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,51,0,5,6,41.8043,1747512684093,2025-05-17T20:11:24.093000+00:00,2025-05-17T16:11:24.093000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,51,0,6,7,39.4487,1747512724151,2025-05-17T20:12:04.151000+00:00,2025-05-17T16:12:04.151000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,51,0,7,8,40.0273,1747512764222,2025-05-17T20:12:44.222000+00:00,2025-05-17T16:12:44.222000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,30,0,5,6,41.1782,1747512920977,2025-05-17T20:15:20.977000+00:00,2025-05-17T16:15:20.977000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,30,0,6,7,38.7468,1747512959327,2025-05-17T20:15:59.327000+00:00,2025-05-17T16:15:59.327000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,30,0,7,8,38.8389,1747512997683,2025-05-17T20:16:37.683000+00:00,2025-05-17T16:16:37.683000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,30,0,8,9,38.8811,1747513036054,2025-05-17T20:17:16.054000+00:00,2025-05-17T16:17:16.054000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,30,0,9,10,38.9907,1747513076122,2025-05-17T20:17:56.122000+00:00,2025-05-17T16:17:56.122000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,5,0,5,6,41.3579,1747513187877,2025-05-17T20:19:47.877000+00:00,2025-05-17T16:19:47.877000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,5,0,6,7,38.6964,1747513226312,2025-05-17T20:20:26.312000+00:00,2025-05-17T16:20:26.312000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,5,6,40.8288,1747513404813,2025-05-17T20:23:24.813000+00:00,2025-05-17T16:23:24.813000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,6,7,39.1007,1747513443159,2025-05-17T20:24:03.159000+00:00,2025-05-17T16:24:03.159000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,7,8,39.0825,1747513483185,2025-05-17T20:24:43.185000+00:00,2025-05-17T16:24:43.185000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,8,9,39.1754,1747513521545,2025-05-17T20:25:21.545000+00:00,2025-05-17T16:25:21.545000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,18,0,9,10,39.4915,1747513561546,2025-05-17T20:26:01.546000+00:00,2025-05-17T16:26:01.546000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,5,6,41.7747,1747513678360,2025-05-17T20:27:58.360000+00:00,2025-05-17T16:27:58.360000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,6,7,38.9142,1747513718394,2025-05-17T20:28:38.394000+00:00,2025-05-17T16:28:38.394000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,7,8,38.9637,1747513756769,2025-05-17T20:29:16.769000+00:00,2025-05-17T16:29:16.769000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,8,9,38.9931,1747513795117,2025-05-17T20:29:55.117000+00:00,2025-05-17T16:29:55.117000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,90,0,9,10,38.9779,1747513835184,2025-05-17T20:30:35.184000+00:00,2025-05-17T16:30:35.184000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,28,0,9,10,41.2747,1747513946962,2025-05-17T20:32:26.962000+00:00,2025-05-17T16:32:26.962000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,28,0,10,11,38.8949,1747513985338,2025-05-17T20:33:05.338000+00:00,2025-05-17T16:33:05.338000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,28,0,11,12,38.8852,1747514023702,2025-05-17T20:33:43.702000+00:00,2025-05-17T16:33:43.702000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,23,0,5,6,42.8814,1747514188876,2025-05-17T20:36:28.876000+00:00,2025-05-17T16:36:28.876000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,23,0,6,7,39.0208,1747514228891,2025-05-17T20:37:08.891000+00:00,2025-05-17T16:37:08.891000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,23,0,7,8,39.0438,1747514267249,2025-05-17T20:37:47.249000+00:00,2025-05-17T16:37:47.249000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,23,0,8,9,39.1288,1747514307269,2025-05-17T20:38:27.269000+00:00,2025-05-17T16:38:27.269000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,23,0,9,10,39.0818,1747514345636,2025-05-17T20:39:05.636000+00:00,2025-05-17T16:39:05.636000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,33,0,5,6,41.4617,1747514510721,2025-05-17T20:41:50.721000+00:00,2025-05-17T16:41:50.721000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,33,0,6,7,38.7904,1747514549095,2025-05-17T20:42:29.095000+00:00,2025-05-17T16:42:29.095000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,33,0,7,8,38.8833,1747514587648,2025-05-17T20:43:07.648000+00:00,2025-05-17T16:43:07.648000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,33,0,8,9,38.8448,1747514625992,2025-05-17T20:43:45.992000+00:00,2025-05-17T16:43:45.992000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,33,0,9,10,38.8995,1747514666021,2025-05-17T20:44:26.021000+00:00,2025-05-17T16:44:26.021000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,26,0,1,2,41.1013,1747514797745,2025-05-17T20:46:37.745000+00:00,2025-05-17T16:46:37.745000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,26,0,2,3,39.1173,1747514836121,2025-05-17T20:47:16.121000+00:00,2025-05-17T16:47:16.121000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,26,0,3,4,39.0871,1747514876129,2025-05-17T20:47:56.129000+00:00,2025-05-17T16:47:56.129000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,26,0,4,5,39.0924,1747514916169,2025-05-17T20:48:36.169000+00:00,2025-05-17T16:48:36.169000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,26,0,5,6,39.0942,1747514954537,2025-05-17T20:49:14.537000+00:00,2025-05-17T16:49:14.537000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,24,0,5,6,42.1077,1747515076333,2025-05-17T20:51:16.333000+00:00,2025-05-17T16:51:16.333000-04:00,yellow
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,24,0,6,7,39.0065,1747515116349,2025-05-17T20:51:56.349000+00:00,2025-05-17T16:51:56.349000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,24,0,7,8,39.0799,1747515154881,2025-05-17T20:52:34.881000+00:00,2025-05-17T16:52:34.881000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,24,0,8,9,39.177,1747515193245,2025-05-17T20:53:13.245000+00:00,2025-05-17T16:53:13.245000-04:00,green
2025,2025_03072250-77e5-43d5-9844-4550ecd8ae34_analysis.json,24,0,9,10,39.2503,1747515233249,2025-05-17T20:53:53.249000+00:00,2025-05-17T16:53:53.249000-04:00,green
