year,analysis_file,root,car_number,record_index,parent_start_ts,parent_end_ts,parent_start_utc,parent_end_utc,history_count,record_repr
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,24,0,1558207693.9619,1558207748.96441,2019-05-18T19:28:13.961900+00:00,2019-05-18T19:29:08.964410+00:00,3,"[1, 1558207693.9619, 0.0, 1558207748.96441, False, 0, 41.0405, 2, 41.0405, [[46.1755, 9], [41.0405, 9], [41.0405, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,24,1,1558207773.985736,1558212573.956534,2019-05-18T19:29:33.985736+00:00,2019-05-18T20:49:33.956534+00:00,151,"[1, 1558207773.985736, 17.0, 1558212573.956534, False, 0, 39.5567, 76, 43.121251677852385, [[46.1755, 1], [39.5567, 1], [39.7184, 1], [39.9054, 1], [40.2065, 1], [46.1755, 1], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 9], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 1], [40.2065, 1], [46.1755, 9], [40.2065, 9], [46.1755, 9], [40.2065, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,27,0,1558207393.960866,1558207518.95983,2019-05-18T19:23:13.960866+00:00,2019-05-18T19:25:18.959830+00:00,4,"[1, 1558207393.960866, 0.0, 1558207518.95983, False, 0, 39.1713, 2, 40.5681, [[39.4518, 9], [41.6844, 9], [39.4518, 1], [39.1713, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,27,1,1558207543.964259,1558212573.956534,2019-05-18T19:25:43.964259+00:00,2019-05-18T20:49:33.956534+00:00,3,"[1, 1558207543.964259, 0.0, 1558212573.956534, False, 0, 39.2488, 0, 39.2778, [[39.2488, 1], [39.2778, 1], [39.3238, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,5T,0,1558209748.962636,1558210013.971969,2019-05-18T20:02:28.962636+00:00,2019-05-18T20:06:53.971969+00:00,2,"[1, 1558209748.962636, 3.0, 1558210013.971969, False, 0, 39.716, 1, None, [[39.716, 0], [39.793, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,3,0,1558211143.963274,1558212573.956534,2019-05-18T20:25:43.963274+00:00,2019-05-18T20:49:33.956534+00:00,32,"[1, 1558211143.963274, 11.0, 1558212573.956534, False, 0, 39.3339, 16, 39.53843000000001, [[12060.2201, 9], [39.4879, 9], [40.8443, 9], [39.4879, 1], [39.3339, 1], [39.3339, 1], [39.4879, 1], [39.4879, 1], [39.4879, 1], [39.5304, 9], [39.4879, 9], [39.5304, 9], [39.4879, 1], [39.5304, 1], [39.4879, 1], [39.5304, 1], [39.4879, 1], [39.5304, 9], [39.4879, 9], [39.5304, 9], [39.4879, 9], [39.5304, 1], [39.4879, 1], [39.5304, 1], [39.4879, 1], [39.5304, 1], [39.4879, 9], [39.5304, 9], [39.4879, 9], [39.5304, 9], [39.4879, 9], [39.5304, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_1_analysis.json,stint,4,0,1558207133.743392,1558212573.956534,2019-05-18T19:18:53.743392+00:00,2019-05-18T20:49:33.956534+00:00,6,"[1, 1558207133.743392, 0.0, 1558212573.956534, False, 0, 39.4579, 1, 39.654475000000005, [[40.0829, 0], [40.0829, 9], [39.4579, 1], [39.5109, 1], [39.5662, 1], [39.5561, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,77,0,1558199513.870232,1558199723.87043,2019-05-18T17:11:53.870232+00:00,2019-05-18T17:15:23.870430+00:00,6,"[1, 1558199513.870232, 5.0, 1558199723.87043, True, 0, 39.3764, 1, 39.63096, [[46.1755, 0], [40.2539, 9], [39.3764, 1], [39.4116, 1], [39.5047, 1], [39.6082, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,10,0,1558214634.373853,1558214874.645812,2019-05-18T21:23:54.373853+00:00,2019-05-18T21:27:54.645812+00:00,8,"[1, 1558214634.373853, 0.0, 1558214874.645812, True, 0, 39.518299999999996, 4, 39.976000000000006, [[39.7456, 9], [40.1247, 9], [39.6841, 9], [41.6398, 9], [39.518299999999996, 1], [39.5561, 1], [39.615, 1], [39.694, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,15,0,1558216040.511943,1558216224.158177,2019-05-18T21:47:20.511943+00:00,2019-05-18T21:50:24.158177+00:00,7,"[1, 1558216040.511943, 0.0, 1558216224.158177, True, 0, 39.3761, 1, 39.81438333333333, [[41.3107, 9], [39.753, 1], [41.3107, 1], [39.3761, 1], [39.4162, 1], [39.4298, 1], [39.6005, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,60,0,1558194868.875969,1558195078.84023,2019-05-18T15:54:28.875969+00:00,2019-05-18T15:57:58.840230+00:00,5,"[1, 1558194868.875969, 5.0, 1558195078.84023, True, 0, 39.3759, 0, 39.526575, [[41.176, 0], [39.3759, 1], [39.4859, 1], [39.54, 1], [39.7045, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,63,0,1558196023.846146,1558196233.841428,2019-05-18T16:13:43.846146+00:00,2019-05-18T16:17:13.841428+00:00,6,"[1, 1558196023.846146, 5.0, 1558196233.841428, True, 0, 38.9585, 1, 39.55368, [[40.0282, 0], [40.8649, 9], [38.9585, 1], [39.1186, 1], [39.2825, 1], [39.5439, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,59,0,1558213883.960693,1558214078.975833,2019-05-18T21:11:23.960693+00:00,2019-05-18T21:14:38.975833+00:00,9,"[1, 1558213883.960693, 0.0, 1558214078.975833, True, 0, 39.6954, 1, 39.978412500000005, [[39.7279, 9], [41.1812, 1], [39.86, 1], [39.6954, 1], [39.7075, 1], [39.7335, 1], [39.86, 1], [39.9297, 1], [39.86, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,81,0,1558214243.961224,1558214328.962064,2019-05-18T21:17:23.961224+00:00,2019-05-18T21:18:48.962064+00:00,3,"[1, 1558214243.961224, 0.0, 1558214328.962064, True, 0, 39.527, 0, 39.6209, [[39.527, 1], [39.586, 1], [39.6558, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,24,0,1558215499.894595,1558215691.564602,2019-05-18T21:38:19.894595+00:00,2019-05-18T21:41:31.564602+00:00,7,"[1, 1558215499.894595, 0.0, 1558215691.564602, True, 0, 39.4864, 1, 39.68916666666667, [[42.2543, 9], [39.7551, 1], [39.4864, 1], [39.645, 1], [39.7297, 1], [39.7551, 1], [39.7637, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,21,0,1558191978.734024,1558192183.733642,2019-05-18T15:06:18.734024+00:00,2019-05-18T15:09:43.733642+00:00,5,"[1, 1558191978.734024, 5.0, 1558192183.733642, True, 0, 38.9948, 0, 39.116375, [[40.4822, 0], [38.9948, 1], [39.1172, 1], [39.1649, 1], [39.1886, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,22,0,1558196598.842386,1558196808.847107,2019-05-18T16:23:18.842386+00:00,2019-05-18T16:26:48.847107+00:00,5,"[1, 1558196598.842386, 5.0, 1558196808.847107, True, 0, 39.042, 0, 39.155249999999995, [[40.5805, 0], [39.042, 1], [39.1539, 1], [39.1768, 1], [39.2483, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,23,0,1558193723.73575,1558193933.736843,2019-05-18T15:35:23.735750+00:00,2019-05-18T15:38:53.736843+00:00,6,"[1, 1558193723.73575, 5.0, 1558193933.736843, True, 0, 39.421, 1, 39.7829, [[39.5745, 0], [40.961, 9], [39.421, 1], [39.4892, 1], [39.4822, 1], [39.5611, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,30,0,1558196288.847643,1558196503.865886,2019-05-18T16:18:08.847643+00:00,2019-05-18T16:21:43.865886+00:00,5,"[1, 1558196288.847643, 5.0, 1558196503.865886, True, 0, 39.3392, 0, 39.42184999999999, [[41.7447, 1], [39.3392, 1], [39.4293, 1], [39.4969, 1], [39.422, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,42,0,1558212973.972524,1558213083.95708,2019-05-18T20:56:13.972524+00:00,2019-05-18T20:58:03.957080+00:00,3,"[1, 1558212973.972524, 0.0, 1558213083.95708, True, 0, 39.5254, 0, 39.60225, [[39.5254, 1], [39.5701, 1], [39.6344, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,33,0,1558195748.848867,1558195958.845046,2019-05-18T16:09:08.848867+00:00,2019-05-18T16:12:38.845046+00:00,5,"[1, 1558195748.848867, 5.0, 1558195958.845046, True, 0, 39.259, 0, 39.426425, [[42.6162, 0], [39.259, 1], [39.4561, 1], [39.4936, 1], [39.497, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,2,0,1558199213.849905,1558199423.853516,2019-05-18T17:06:53.849905+00:00,2019-05-18T17:10:23.853516+00:00,5,"[1, 1558199213.849905, 5.0, 1558199423.853516, True, 0, 39.1083, 0, 39.173100000000005, [[40.5748, 1], [39.1083, 1], [39.1758, 1], [39.1681, 1], [39.2402, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,5,0,1558200078.872667,1558200173.845899,2019-05-18T17:21:18.872667+00:00,2019-05-18T17:22:53.845899+00:00,2,"[1, 1558200078.872667, 2.0, 1558200173.845899, True, 0, 39.4461, 0, 39.4461, [[40.4506, 1], [39.4461, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,4,0,1558207133.743392,1558207348.963186,2019-05-18T19:18:53.743392+00:00,2019-05-18T19:22:28.963186+00:00,6,"[1, 1558207133.743392, 0.0, 1558207348.963186, True, 0, 39.4579, 1, 39.634800000000006, [[40.0829, 0], [40.0829, 9], [39.4579, 1], [39.5109, 1], [39.5662, 1], [39.5561, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,7,0,1558195473.843673,1558195688.846524,2019-05-18T16:04:33.843673+00:00,2019-05-18T16:08:08.846524+00:00,5,"[1, 1558195473.843673, 5.0, 1558195688.846524, True, 0, 39.2987, 0, 39.385374999999996, [[40.7725, 1], [39.2987, 1], [39.4361, 1], [39.3971, 1], [39.4096, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,48,0,1558215819.026621,1558215955.174418,2019-05-18T21:43:39.026621+00:00,2019-05-18T21:45:55.174418+00:00,4,"[1, 1558215819.026621, 0.0, 1558215955.174418, True, 0, 39.3381, 0, 39.5401, [[39.3381, 1], [39.4374, 1], [39.5441, 1], [39.6388, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,lap,12,0,1558194008.734003,1558194218.739481,2019-05-18T15:40:08.734003+00:00,2019-05-18T15:43:38.739481+00:00,6,"[1, 1558194008.734003, 5.0, 1558194218.739481, True, 0, 39.0569, 1, 39.46052, [[39.5611, 0], [40.836, 9], [39.0569, 1], [39.0969, 1], [39.1544, 1], [39.1584, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,10,0,1558214634.373853,1558214919.313235,2019-05-18T21:23:54.373853+00:00,2019-05-18T21:28:39.313235+00:00,8,"[1, 1558214634.373853, 0.0, 1558214919.313235, False, 0, 39.518299999999996, 4, 40.023, [[39.7456, 9], [40.1247, 9], [39.6841, 9], [41.6398, 9], [39.518299999999996, 1], [39.5561, 1], [39.615, 1], [39.694, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,15,0,1558215979.892131,1558216010.145257,2019-05-18T21:46:19.892131+00:00,2019-05-18T21:46:50.145257+00:00,3,"[1, 1558215979.892131, 0.0, 1558216010.145257, False, 0, 39.6605, 3, 39.753, [[39.6605, 9], [39.753, 9], [39.6916, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,15,1,1558216040.511943,1558216261.439311,2019-05-18T21:47:20.511943+00:00,2019-05-18T21:51:01.439311+00:00,7,"[1, 1558216040.511943, 0.0, 1558216261.439311, False, 0, 39.3761, 1, 39.85716, [[41.3107, 9], [39.753, 1], [41.3107, 1], [39.3761, 1], [39.4162, 1], [39.4298, 1], [39.6005, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,66,0,1558214398.962428,1558214468.962933,2019-05-18T21:19:58.962428+00:00,2019-05-18T21:21:08.962933+00:00,5,"[1, 1558214398.962428, 0.0, 1558214468.962933, False, 0, 39.4738, 3, 40.81353333333333, [[41.3816, 9], [39.7751, 9], [41.2839, 9], [41.3816, 1], [39.4738, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,66,1,1558214493.968321,1558214639.099346,2019-05-18T21:21:33.968321+00:00,2019-05-18T21:23:59.099346+00:00,3,"[1, 1558214493.968321, 0.0, 1558214639.099346, False, 0, 39.6072, 0, 39.6613, [[39.6072, 1], [39.6613, 1], [39.6916, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,59,0,1558213883.960693,1558214118.954339,2019-05-18T21:11:23.960693+00:00,2019-05-18T21:15:18.954339+00:00,9,"[1, 1558213883.960693, 0.0, 1558214118.954339, False, 0, 39.6954, 1, 39.99532857142857, [[39.7279, 9], [41.1812, 1], [39.86, 1], [39.6954, 1], [39.7075, 1], [39.7335, 1], [39.86, 1], [39.9297, 1], [39.86, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,81,0,1558214118.954339,1558214163.946,2019-05-18T21:15:18.954339+00:00,2019-05-18T21:16:03.946000+00:00,2,"[1, 1558214118.954339, 0.0, 1558214163.946, False, 0, 39.8856, 2, None, [[39.8856, 9], [41.4484, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,81,1,1558214188.956075,1558214213.969034,2019-05-18T21:16:28.956075+00:00,2019-05-18T21:16:53.969034+00:00,2,"[1, 1558214188.956075, 0.0, 1558214213.969034, False, 0, 39.4854, 0, None, [[39.8856, 1], [39.4854, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,81,2,1558214243.961224,1558214368.956612,2019-05-18T21:17:23.961224+00:00,2019-05-18T21:19:28.956612+00:00,3,"[1, 1558214243.961224, 0.0, 1558214368.956612, False, 0, 39.527, 0, 39.586, [[39.527, 1], [39.586, 1], [39.6558, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,32,0,1558214939.109684,1558214989.012534,2019-05-18T21:28:59.109684+00:00,2019-05-18T21:29:49.012534+00:00,6,"[1, 1558214939.109684, 0.0, 1558214989.012534, False, 0, 39.6916, 3, 40.30185, [[40.1565, 9], [39.6916, 9], [40.1565, 9], [41.2028, 1], [40.1565, 1], [39.7538, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,32,1,1558215034.051654,1558215069.164249,2019-05-18T21:30:34.051654+00:00,2019-05-18T21:31:09.164249+00:00,2,"[1, 1558215034.051654, 0.0, 1558215069.164249, False, 0, 39.7301, 0, None, [[40.1565, 1], [39.7301, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,32,2,1558215094.392966,1558215130.08417,2019-05-18T21:31:34.392966+00:00,2019-05-18T21:32:10.084170+00:00,2,"[1, 1558215094.392966, 15.0, 1558215130.08417, False, 0, 39.8555, 1, None, [[39.8555, 1], [40.1565, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,0,1558213278.954829,1558213328.961762,2019-05-18T21:01:18.954829+00:00,2019-05-18T21:02:08.961762+00:00,2,"[1, 1558213278.954829, 0.0, 1558213328.961762, False, 0, 42.1047, 2, None, [[46.1755, 9], [42.1047, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,1,1558213353.960442,1558213483.956672,2019-05-18T21:02:33.960442+00:00,2019-05-18T21:04:43.956672+00:00,37,"[1, 1558213353.960442, 0.0, 1558213483.956672, False, 0, 39.4393, 14, 42.87288285714287, [[39.4393, 1], [39.6974, 1], [39.7884, 1], [46.1755, 1], [39.7551, 1], [46.1755, 1], [39.7551, 9], [46.1755, 9], [39.7551, 1], [46.1755, 1], [39.7551, 1], [46.1755, 1], [39.7551, 1], [46.1755, 1], [39.7551, 9], [46.1755, 9], [39.7551, 9], [46.1755, 9], [39.7551, 1], [46.1755, 1], [39.7551, 1], [46.1755, 1], [39.7551, 1], [46.1755, 1], [39.7551, 9], [46.1755, 9], [39.7551, 9], [46.1755, 9], [39.7551, 9], [46.1755, 1], [39.7551, 1], [46.1755, 1], [39.7551, 1], [46.1755, 1], [39.7551, 9], [46.1755, 9], [39.7551, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,2,1558215439.277668,1558215470.844468,2019-05-18T21:37:19.277668+00:00,2019-05-18T21:37:50.844468+00:00,3,"[1, 1558215439.277668, 0.0, 1558215470.844468, False, 0, 39.6916, 3, 39.7551, [[39.6916, 9], [39.7551, 9], [39.6916, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,24,3,1558215499.894595,1558215729.910142,2019-05-18T21:38:19.894595+00:00,2019-05-18T21:42:09.910142+00:00,7,"[1, 1558215499.894595, 0.0, 1558215729.910142, False, 0, 39.4864, 1, 39.674260000000004, [[42.2543, 9], [39.7551, 1], [39.4864, 1], [39.645, 1], [39.7297, 1], [39.7551, 1], [39.7637, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,31,0,1558213673.95672,1558213748.9603,2019-05-18T21:07:53.956720+00:00,2019-05-18T21:09:08.960300+00:00,5,"[1, 1558213673.95672, 0.0, 1558213748.9603, False, 0, 39.6441, 0, 39.7335, [[39.6441, 1], [39.6835, 1], [39.7585, 1], [39.7585, 1], [39.7279, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,31,1,1558213803.955872,1558213848.956289,2019-05-18T21:10:03.955872+00:00,2019-05-18T21:10:48.956289+00:00,1,"[1, 1558213803.955872, 0.0, 1558213848.956289, False, 0, 40.1098, 1, None, [[40.1098, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,42,0,1558212973.972524,1558213113.961793,2019-05-18T20:56:13.972524+00:00,2019-05-18T20:58:33.961793+00:00,3,"[1, 1558212973.972524, 0.0, 1558213113.961793, False, 0, 39.5254, 0, 39.5701, [[39.5254, 1], [39.5701, 1], [39.6344, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,0,1558212598.73061,1558212603.752905,2019-05-18T20:49:58.730610+00:00,2019-05-18T20:50:03.752905+00:00,1,"[1, 1558212598.73061, 0.0, 1558212603.752905, False, 0, 51.5065, 0, None, [[51.5065, 0]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,1,1558212633.961743,1558212663.954657,2019-05-18T20:50:33.961743+00:00,2019-05-18T20:51:03.954657+00:00,5,"[1, 1558212633.961743, 0.0, 1558212663.954657, False, 0, 39.6008, 1, 43.59923333333334, [[40.7163, 9], [51.5065, 1], [39.6008, 1], [39.6904, 1], [51.5065, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,2,1558212728.949807,1558212758.965286,2019-05-18T20:52:08.949807+00:00,2019-05-18T20:52:38.965286+00:00,2,"[1, 1558212728.949807, 0.0, 1558212758.965286, False, 0, 39.6559, 0, None, [[39.6559, 1], [51.5065, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,3,1558212788.95505,1558212813.972723,2019-05-18T20:53:08.955050+00:00,2019-05-18T20:53:33.972723+00:00,2,"[1, 1558212788.95505, 0.0, 1558212813.972723, False, 0, 39.6916, 1, None, [[39.9725, 1], [39.6916, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,4,1558215204.475473,1558215249.593862,2019-05-18T21:33:24.475473+00:00,2019-05-18T21:34:09.593862+00:00,2,"[1, 1558215204.475473, 0.0, 1558215249.593862, False, 0, 39.9725, 2, None, [[39.9725, 9], [40.6285, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,5,1558215279.479672,1558215369.503024,2019-05-18T21:34:39.479672+00:00,2019-05-18T21:36:09.503024+00:00,5,"[1, 1558215279.479672, 0.0, 1558215369.503024, False, 0, 39.5843, 0, 39.73363333333333, [[39.9725, 1], [39.5843, 1], [39.6441, 1], [39.9725, 1], [39.6938, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,5T,6,1558215394.54569,1558215429.285878,2019-05-18T21:36:34.545690+00:00,2019-05-18T21:37:09.285878+00:00,2,"[1, 1558215394.54569, 17.0, 1558215429.285878, False, 0, 39.699, 0, None, [[39.699, 1], [39.9725, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,48,0,1558215744.049071,1558215789.295143,2019-05-18T21:42:24.049071+00:00,2019-05-18T21:43:09.295143+00:00,2,"[1, 1558215744.049071, 0.0, 1558215789.295143, False, 0, 39.7751, 2, None, [[39.7751, 9], [40.909, 9]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_2_analysis.json,stint,48,1,1558215819.026621,1558215989.897992,2019-05-18T21:43:39.026621+00:00,2019-05-18T21:46:29.897992+00:00,4,"[1, 1558215819.026621, 0.0, 1558215989.897992, False, 0, 39.3381, 0, 39.49075, [[39.3381, 1], [39.4374, 1], [39.5441, 1], [39.6388, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,77,0,1558199513.870232,1558199723.87043,2019-05-18T17:11:53.870232+00:00,2019-05-18T17:15:23.870430+00:00,6,"[1, 1558199513.870232, 5.0, 1558199723.87043, True, 0, 39.3764, 1, 39.63096, [[46.1755, 0], [40.2539, 9], [39.3764, 1], [39.4116, 1], [39.5047, 1], [39.6082, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,10,0,1558203028.851053,1558203238.848245,2019-05-18T18:10:28.851053+00:00,2019-05-18T18:13:58.848245+00:00,4,"[1, 1558203028.851053, 5.0, 1558203238.848245, True, 0, 39.7241, 0, 39.73716666666667, [[41.7908, 1], [39.7418, 1], [39.7241, 1], [39.7456, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,28,0,1558202578.860761,1558202793.853216,2019-05-18T18:02:58.860761+00:00,2019-05-18T18:06:33.853216+00:00,4,"[1, 1558202578.860761, 5.0, 1558202793.853216, True, 0, 39.3605, 0, 39.53979999999999, [[39.3605, 1], [39.4598, 1], [39.5725, 1], [39.5871, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,26,0,1558203563.947785,1558203773.96799,2019-05-18T18:19:23.947785+00:00,2019-05-18T18:22:53.967990+00:00,4,"[1, 1558203563.947785, 5.0, 1558203773.96799, True, 0, 39.577, 0, 39.646233333333335, [[41.4186, 1], [39.577, 1], [39.6792, 1], [39.6825, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,15,0,1558201678.851655,1558201888.851524,2019-05-18T17:47:58.851655+00:00,2019-05-18T17:51:28.851524+00:00,5,"[1, 1558201678.851655, 5.0, 1558201888.851524, True, 0, 39.6115, 0, 39.63097500000001, [[41.7591, 1], [39.6161, 1], [39.6358, 1], [39.6115, 1], [39.6605, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,60,0,1558194868.875969,1558195078.84023,2019-05-18T15:54:28.875969+00:00,2019-05-18T15:57:58.840230+00:00,5,"[1, 1558194868.875969, 5.0, 1558195078.84023, True, 0, 39.3759, 0, 39.526575, [[41.176, 0], [39.3759, 1], [39.4859, 1], [39.54, 1], [39.7045, 1]]]"
2019,2019_5250b13f10ce468d85c6ed97731ec2e3_analysis.json,lap,88,0,1558203298.966911,1558203508.857725,2019-05-18T18:14:58.966911+00:00,2019-05-18T18:18:28.857725+00:00,4,"[1, 1558203298.966911, 5.0, 1558203508.857725, True, 0, 39.1869, 0, 39.331966666666666, [[39.1869, 1], [39.2732, 1], [39.3191, 1], [39.4036, 1]]]"
