year,car_number,driver_name,team_name,attempt_id,first_complete_attempt_order,source_car_attempt_index,lap1_s,lap2_s,lap3_s,lap4_s,four_lap_average_speed_mph,lap1_to_lap4_delta_mph,first_half_vs_second_half_fade_mph,four_lap_slope_mph_per_lap,attempt_order,attempt_order_basis,timestamp_utc,chronology_quality,elapsed_session_position_minutes,own_car_fast_friday_baseline_reference,own_car_fast_friday_four_lap_average_mph,fast_friday_reference_type,fast_friday_baseline_quality,day1_minus_own_fast_friday_four_lap_mph,track_temperature,track_temperature_trend_c_per_min,air_temperature_c,dew_point_c,humidity_pct,pressure_hpa,air_density_kg_m3,wind_speed_ms,gust_ms,wind_direction_deg,wind_u_ms,wind_v_ms,solar_elevation_deg_assembled,solar_zenith_deg_assembled,solar_azimuth_deg_assembled,shortwave_radiation_wm2,cloud_cover_pct,team_year_id,teammate_identifiers,physical_link_quality
2022,30,Christian Lundgaard,Rahal Letterman Lanigan Racing,b1fff6ff-974e-5d54-b847-db825d74fd15,1,1,39.54357922,39.38610196,39.71861567,39.90476064,227.053,-2.06,-1.9865,-0.8093,,UNKNOWN,,UNKNOWN,,225.883,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Rahal Letterman Lanigan Racing,15|45,UNAVAILABLE
2022,33,Ed Carpenter,ECR,db54aa3f-0c36-5472-94f1-5c4555dd1a53,1,1,38.6342368,38.66112238,38.70152097,38.91067406,232.397,-1.655,-0.949,-0.5208,,UNKNOWN,,UNKNOWN,,228.334,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|ECR,20|21,UNAVAILABLE
2022,4,Dalton Kellett,A.J. Foyt Enterprises,ce3385d5-652c-5485-8ae9-aa95231574ad,1,1,39.18614726,39.2322681,39.38075944,39.46364521,228.916,-1.615,-1.24,-0.571,,UNKNOWN,,UNKNOWN,,227.157,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|A.J. Foyt Enterprises,11|14,UNAVAILABLE
2022,45,Jack Harvey,Rahal Letterman Lanigan Racing,488dda2c-a88d-5f03-95ca-3decb53cd2c9,1,1,39.06233046,39.92069089,39.46814482,40.24324808,226.851,-6.761,-2.088,-1.7698,,UNKNOWN,,UNKNOWN,,224.319,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Rahal Letterman Lanigan Racing,15|30,UNAVAILABLE
2022,48,Jimmie Johnson,Chip Ganassi Racing,98dc390f-b38c-5384-b51e-9f479c8859a6,1,1,38.60424218,38.72166865,38.77071002,38.8103339,232.398,-1.238,-0.766,-0.4008,,UNKNOWN,,UNKNOWN,,229.094,229.094,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,3.304,,,,,,,,,,,,,,,,,,2022|Chip Ganassi Racing,1|10|8|9,UNAVAILABLE
2022,5,Pato O'Ward,Arrow McLaren,e2318f1b-020c-5e41-abb3-2159a17b3a27,1,1,38.5602461,38.59745428,38.65912957,38.66527472,233.037,-0.634,-0.503,-0.2274,,UNKNOWN,,UNKNOWN,,230.111,230.111,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,2.926,,,,,,,,,,,,,,,,,,2022|Arrow McLaren,6|7,UNAVAILABLE
2022,51,Takuma Sato,Dale Coyne Racing with RWR,3f221659-74ff-5901-97dc-08071a734690,1,1,38.73983617,38.70002322,38.770543,38.83076259,232.196,-0.544,-0.4835,-0.2055,,UNKNOWN,,UNKNOWN,,229.68,229.68,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,2.516,,,,,,,,,,,,,,,,,,2022|Dale Coyne Racing with RWR,,UNAVAILABLE
2022,6,Juan Pablo Montoya,Arrow McLaren,bb599e9f-cbdc-5c79-9791-ce325ef01086,1,1,39.21944587,39.23603088,39.49152468,39.51857593,228.622,-1.737,-1.6105,-0.6695,,UNKNOWN,,UNKNOWN,,223.764,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Arrow McLaren,5|7,UNAVAILABLE
2022,60,Simon Pagenaud,Meyer Shank Racing,782b5ff7-fb2c-5c01-9209-dfd3f4cb289b,1,1,38.76152617,38.83897362,39.01373283,39.04470619,231.275,-1.684,-1.361,-0.609,,UNKNOWN,,UNKNOWN,,229.184,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Meyer Shank Racing,,UNAVAILABLE
2022,7,Felix Rosenqvist,Arrow McLaren,8c6dd650-69c2-52af-8840-a92c88cb517e,1,1,38.54191648,38.60490454,38.80464448,38.70435037,232.775,-0.98,-1.09,-0.414,,UNKNOWN,,UNKNOWN,,231.493,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Arrow McLaren,5|6,UNAVAILABLE
2022,77,Callum Ilott,Juncos Hollinger Racing,3cd6d98a-da75-5822-8dae-05e83ad8457c,1,1,38.96188229,38.96677433,39.02743629,39.42146806,230.212,-2.693,-1.526,-0.8438,,UNKNOWN,,UNKNOWN,,230.147,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Juncos Hollinger Racing,,UNAVAILABLE
2022,8,Marcus Ericsson,Chip Ganassi Racing,6bdde501-b1fc-5382-8f09-3918fb5aa07e,1,1,38.67175415,38.72533411,38.79761869,38.79427397,232.275,-0.735,-0.584,-0.2638,,UNKNOWN,,UNKNOWN,,231.782,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Chip Ganassi Racing,1|10|48|9,UNAVAILABLE
2022,9,Scott Dixon,Chip Ganassi Racing,ed8e8f45-6cb1-51cb-a3a7-3aa60a373517,1,1,38.66809882,38.7453398,38.79644797,38.8617816,232.151,-1.16,-0.733,-0.3786,,UNKNOWN,,UNKNOWN,,231.53,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Chip Ganassi Racing,1|10|48|8,UNAVAILABLE
2022,98,Marco Andretti,Andretti Herta w/ Marco & Curb-Agajanian,c044edbc-0f6c-5aab-bdef-9c4156b50617,1,1,39.05555001,40.92155338,39.99555605,39.24321637,226.108,-1.102,1.995,0.1786,,UNKNOWN,,UNKNOWN,,229.85,,GENERAL_FAST_FRIDAY_BEST_SPEED,VERY_HIGH,,,,,,,,,,,,,,,,,,,2022|Andretti Herta w/ Marco & Curb-Agajanian,,UNAVAILABLE
2023,8,Marcus Ericsson,,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,1,1,38.57297149,38.67956559,38.6882117,38.74150377,232.735,-1.015,-0.5335,-0.3097,1,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 15:24:22+00:00,UNKNOWN,0,233.112,233.112,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-0.377,32.29012346,,15.30934736,7.043988885,57.91804373,992.8685556,1.194498465,4.463453075,6.363722443,339.0512724,1.595828964,-4.168422156,54.58866307,35.41133693,114.163751,851.408,1,2023|UNKNOWN,,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR
2023,7,Alexander Rossi,,14c2e6a1-d204-5d45-adf6-473781a78254,1,1,38.43246775,38.50152081,38.56222873,38.66045808,233.528,-1.381,-0.8745,-0.4511,2,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 15:33:22+00:00,UNKNOWN,9,233.134,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,33.33333333,0.1851851852,15.78115212,7.537228317,58.06698053,993.0224444,1.192576372,4.498080696,6.74324076,334.982524,1.902214391,-4.076065549,56.15094479,33.84905521,116.6767002,859.2682778,4.775555556,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,9,Scott Dixon,,ad6c40ac-4389-5426-b8e5-1d130ac9da81,1,1,38.57743563,38.61832225,38.6692618,38.69835919,232.914,-0.729,-0.518,-0.2494,3,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 15:37:44+00:00,UNKNOWN,13.36666667,233.506,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,33.90617284,,15.8575257,7.519627991,57.71209396,993.0515556,1.192301996,4.538822457,6.739331855,335.3149846,1.895545954,-4.124053204,56.89660337,33.10339663,117.9566128,869.6682222,4.484444444,2023|UNKNOWN,,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR
2023,55,Benjamin Pedersen,,5ff6581d-9433-56e7-89ca-1cba397b1eb5,1,1,38.57743563,38.65199036,38.69752723,38.75268039,232.739,-1.055,-0.6645,-0.3439,4,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 15:46:28+00:00,UNKNOWN,22.1,233.197,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,34.44444444,0.07407407407,16.01027286,7.484427338,57.00232081,993.1097778,1.19175366,4.620305977,6.731514045,335.979906,1.880727911,-4.220200214,58.36043995,31.63956005,120.6475459,890.4681111,3.902222222,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,66,Tony Kanaan,,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,1,1,38.54323695,38.66045808,38.81317923,38.85758694,232.446,-1.889,-1.4025,-0.6583,5,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:00:52+00:00,UNKNOWN,36.5,233.097,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,36.17530864,,16.26378116,7.418814341,55.80665029,993.2086667,1.19084986,4.753237844,6.724466202,337.0556076,1.852990652,-4.37717896,60.68010925,29.31989075,125.5147933,923.7154444,2.971111111,2023|UNKNOWN,,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR
2023,33,Ed Carpenter,,04dd64f3-9175-537b-b611-47d98856e4b7,1,1,38.56470729,38.66527472,38.71883671,38.8103339,232.62,-1.477,-0.8995,-0.4753,6,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:05:13+00:00,UNKNOWN,40.85,232.916,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,36.49753086,,16.34814693,7.363274447,55.32584286,993.2521667,1.190572931,4.786683547,6.749897539,337.2831158,1.848511318,-4.415353359,61.35391997,28.64608003,127.1031613,928.8121944,2.826111111,2023|UNKNOWN,,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR
2023,50,RC Enerson,,66a44749-a775-58cd-858d-98e243eba973,1,1,38.79878948,38.88814473,38.97808133,39.09236222,231.129,-1.742,-1.138,-0.576,7,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:09:35+00:00,UNKNOWN,45.21666667,231.242,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,36.11111111,0.1111111111,16.43283594,7.307521756,54.84319326,993.2958333,1.190295043,4.820257393,6.775426314,337.5114958,1.843739093,-4.453707163,62.01599796,27.98400204,128.7579391,933.9284722,2.680555556,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,29,Devlin DeFrancesco,,f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,1,1,38.81234232,38.89553955,38.95800327,38.99395594,231.273,-1.08,-0.7255,-0.3611,8,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:23:23+00:00,UNKNOWN,59.01666667,232.323,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,38.1537037,,16.70047907,7.13132623,53.31787314,993.4338333,1.189417509,4.926361,6.856105038,338.2332461,1.826837602,-4.575117165,64.00106884,25.99893116,134.4189752,950.0974722,2.220555556,2023|UNKNOWN,,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR
2023,21,Rinus VeeKay,,5d48192b-5510-5e99-b8c1-6f8dbd074ad7,1,1,38.47765303,38.52607787,38.60473895,38.63655877,233.395,-0.962,-0.719,-0.3362,9,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:32:35+00:00,UNKNOWN,68.21666667,234.171,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,38.88888889,0.1111111111,17.39502118,6.62927867,49.36833646,992.7973611,1.185966205,4.48175043,6.35163238,333.7911617,1.979339333,-4.020982806,65.21884145,24.78115855,138.5906807,959.8258333,1.543055556,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,5,Pato O'Ward,,86528548-acb2-5972-a3cd-583a1a3f0514,1,1,38.48966552,38.56355059,38.63606118,38.65033046,233.252,-0.972,-0.705,-0.3354,10,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:37:19+00:00,UNKNOWN,72.95,233.796,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,38.88888889,0.1111111111,17.50661593,6.544210938,48.72866626,992.8841389,1.185640683,4.518482074,6.33092801,333.6792022,2.003479487,-4.050030888,65.8071609,24.1928391,140.8703455,965.5531667,1.621944444,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,77,Callum Ilott,,f7e8b948-2fd0-5183-971b-aaea5c66c226,1,1,39.13741145,39.44358253,39.69216521,39.81578563,227.72,-3.918,-2.6735,-1.3183,11,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:41:46+00:00,UNKNOWN,77.4,228.942,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,38.88888889,0.1111111111,17.61153071,6.464235289,48.12728617,992.9657222,1.185334753,4.553014992,6.311462986,333.5739444,2.026285007,-4.07726803,66.33419078,23.66580922,143.0991654,970.9376667,1.696111111,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,11,Takuma Sato,,55b6b39a-d64a-5a38-9dbc-84a9faac294b,1,1,38.53845067,38.58603614,38.65995988,38.81702946,232.857,-1.676,-1.061,-0.5474,12,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 16:51:32+00:00,UNKNOWN,87.16666667,233.412,233.412,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-0.555,40.48395062,,17.84179311,6.288708208,46.80740328,993.1447778,1.184663674,4.628806341,6.268741997,333.3429293,2.076711685,-4.136800299,67.39336058,22.60663942,148.2877947,982.7553333,1.858888889,2023|UNKNOWN,,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR
2023,14,Santino Ferrucci,,cda49858-f649-523a-85fb-8d53847f80bf,1,1,38.53333562,38.58735964,38.60821669,38.68039677,233.147,-0.888,-0.507,-0.279,13,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 17:01:01+00:00,UNKNOWN,96.65,233.758,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,41.11111111,0.07407407407,18.05018408,6.126390699,45.60806289,993.2983056,1.184047598,4.700765987,6.242665893,333.229876,2.117281662,-4.196941652,68.27824119,21.72175881,153.7157603,993.0338889,2.016944444,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,10,Alex Palou,,096ff05c-1785-53cf-be2f-65bbb6ce7cd1,1,1,38.42081896,38.511241,38.60788545,38.70301884,233.398,-1.708,-1.1465,-0.5709,14,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 17:05:46+00:00,UNKNOWN,101.4,233.268,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,41.11111111,0.07407407407,18.09119525,6.078949407,45.35043427,993.2903889,1.183885344,4.729997486,6.293865314,333.6373441,2.100361437,-4.238084243,68.66246116,21.33753884,156.5737477,993.1922222,2.096111111,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,27,Kyle Kirkwood,,dda33fdd-49c8-5082-a03d-252bf1a6fa49,1,1,38.60523573,38.70867849,38.79745144,38.80062943,232.39,-1.174,-0.853,-0.4054,15,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 17:14:58+00:00,UNKNOWN,110.6,233.608,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,42.21975309,,18.17062742,5.987063115,44.85144831,993.2750556,1.183571098,4.786614283,6.393030509,334.4265454,2.066227635,-4.317682209,69.28417007,20.71582993,162.3509714,993.4988889,2.249444444,2023|UNKNOWN,,REALIZED_INTERPOLATED_TRACK_PLUS_ISSUE_GATED_HRRR
2023,44,Katherine Legge,,939cb422-2442-550d-9cc5-80f8c372c5d7,1,1,38.8607748,38.89705247,39.01525496,39.02405182,231.07,-0.969,-0.835,-0.3608,16,AVAILABLE_TIMESTAMP_ORDER,2023-05-20 17:19:59+00:00,UNKNOWN,115.6166667,231.42,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,42.22222222,0.07407407407,18.21394098,5.936958453,44.57935633,993.2666944,1.183399752,4.817486848,6.447104284,334.8568889,2.046857091,-4.361026895,69.55079367,20.44920633,165.6198208,993.6661111,2.333055556,2023|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2023,06,Helio Castroneves,,5d44896c-c256-5478-aa5d-74307895b1b0,1,1,38.81652721,38.89570764,39.38713616,39.14336911,230.41,-1.936,-2.4115,-0.8695,,UNKNOWN,,UNKNOWN,,232.138,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,12,Will Power,,0051ca1a-7c05-591e-9776-995fe0689445,1,1,38.64103764,38.72366791,38.77371659,38.81368139,232.33,-1.036,-0.668,-0.3408,,UNKNOWN,,UNKNOWN,,233.07,233.07,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-0.74,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,15,Graham Rahal,,6d879c45-8d0a-5f3e-8231-8af530bf9285,1,1,39.03522278,39.17744772,39.35286401,39.96554082,228.526,-5.367,-3.1955,-1.7125,,UNKNOWN,,UNKNOWN,,230.669,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,18,David Malukas,,e676cc29-ed11-5299-abcd-0696a7eb4668,1,1,38.93845129,38.95125899,39.04182681,39.06199138,230.779,-0.731,-0.6335,-0.2729,,UNKNOWN,,UNKNOWN,,232.366,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,2,Josef Newgarden,,ba018dfd-9f05-5b0d-adf9-6fee90441a6d,1,1,38.58487816,38.65780114,38.77354955,38.79444119,232.542,-1.26,-0.9775,-0.4475,,UNKNOWN,,UNKNOWN,,233.085,233.085,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-0.543,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,20,Conor Daly,,6ac7f239-a4c8-58cb-b816-ca8512d9e76b,1,1,38.60523573,38.67590878,38.76753693,38.83461631,232.433,-1.377,-0.9635,-0.4681,,UNKNOWN,,UNKNOWN,,232.987,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,23,Ryan Hunter-Reay,,11a85bb9-a5f7-54be-afd7-706bdf4d7c8c,1,1,38.73983617,38.76937392,38.93963059,38.98297743,231.613,-1.449,-1.232,-0.5362,,UNKNOWN,,UNKNOWN,,232.861,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,24,Stefan Wilson,,42d64630-9541-5086-8ac4-faa32bc37e7e,1,1,38.81284446,38.90091936,38.99446279,38.89604384,231.356,-0.496,-0.5255,-0.2043,,UNKNOWN,,UNKNOWN,,232.57,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,26,Colton Herta,,a0403bbb-d597-5780-bb01-764b8a6d60c9,1,1,38.7148394,38.81435096,38.83444875,38.84199078,231.951,-0.761,-0.4405,-0.2403,,UNKNOWN,,UNKNOWN,,233.555,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,28,Romain Grosjean,,19a014d1-8e9c-5310-a9ef-9ea6b3e3f3cf,1,1,38.69636254,38.77655656,38.83361092,38.86782349,231.997,-1.026,-0.6835,-0.3419,,UNKNOWN,,UNKNOWN,,232.942,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,3,Scott McLaughlin,,506daaba-7e0d-53d8-b6ec-c466d0af30b3,1,1,38.54142132,38.6546465,38.73700158,38.90344166,232.503,-2.173,-1.334,-0.7014,,UNKNOWN,,UNKNOWN,,233.347,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,30,Jack Harvey,,eddc7e1d-b0e2-52e1-a6c1-a4f18d0682dc,1,1,39.05063566,39.09558871,39.14456086,39.16415001,230.098,-0.668,-0.478,-0.2292,,UNKNOWN,,UNKNOWN,,231.166,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,45,Christian Lundgaard,,f504e7df-42b4-563e-a2a2-529b0200caba,1,1,39.0076455,39.0477554,39.02134468,39.09083407,230.522,-0.491,-0.1675,-0.1317,,UNKNOWN,,UNKNOWN,,231.153,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,51,Sting Ray Robb,,945afc8b-1f85-54cf-a7c0-a36c707605f6,1,1,39.07725573,39.11614888,39.18563542,39.17352566,229.955,-0.566,-0.487,-0.2106,,UNKNOWN,,UNKNOWN,,231.699,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,6,Felix Rosenqvist,,9c85ad9a-de5a-5a03-9262-9ef6823db9e8,1,1,38.53614048,38.60507013,38.61799083,38.6815605,233.099,-0.878,-0.478,-0.2712,,UNKNOWN,,UNKNOWN,,233.458,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,60,Simon Pagenaud,,368dae23-2a23-508f-9f4a-968aafca6e0d,1,1,38.8745389,38.82054556,38.83746521,38.84920035,231.687,0.151,0.025,0.0352,,UNKNOWN,,UNKNOWN,,232.595,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,78,Agustin Canapino,,6ae025d8-4be3-5efa-ab70-c02c7b475629,1,1,38.70734665,38.85758694,38.98939488,39.07437155,231.32,-2.184,-1.4835,-0.7335,,UNKNOWN,,UNKNOWN,,232.92,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2023,98,Marco Andretti,,801c0897-ff3b-5c53-8a26-f5c6d21b22be,1,1,38.73783524,38.79327066,38.9269989,38.92767238,231.682,-1.133,-0.965,-0.4196,,UNKNOWN,,UNKNOWN,,234.202,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,,,,,,,,,,,,,,,,,,2023|UNKNOWN,,UNAVAILABLE
2024,3,Scott McLaughlin,,4440ce15-ba43-554c-842f-0116f2faf94b,1,,38.53845067,38.55975048,38.57710492,38.61103246,233.332,-0.439,-0.272,-0.1422,1,AVAILABLE_TIMESTAMP_ORDER,2024-05-18 15:05:43+00:00,UNKNOWN,0,233.623,233.623,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-0.291,35,0.03703703704,19.78700378,18.33131539,91.37714846,985.9095278,1.163012528,1.609188989,1.926922744,130.9474696,-1.215437752,1.054609062,51.13124565,38.86875435,109.6977455,389.2076667,97.33222222,2024|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2024,4,Kyffin Simpson,,eedcdd73-d218-5ab6-a4d2-c18478503d31,1,,38.77087704,38.81066862,38.79761869,38.82757966,231.948,-0.339,-0.1305,-0.0939,2,AVAILABLE_TIMESTAMP_ORDER,2024-05-18 15:10:30+00:00,UNKNOWN,4.783333333,230.62,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,35,0.03703703704,19.92871704,18.32722321,90.59177131,985.9175,1.162462079,1.546591419,1.85263511,129.6869561,-1.190171626,0.9876418979,51.99353384,38.00646616,110.8634992,404.61,95.1,2024|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2024,12,Will Power,,dde71df5-4fd6-5d14-89ce-1f65485e19f0,1,1,38.45660813,38.48966552,38.5227798,38.53630548,233.758,-0.484,-0.3425,-0.1653,3,AVAILABLE_TIMESTAMP_ORDER,2024-05-18 15:56:00+00:00,UNKNOWN,50.28333333,233.451,233.451,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,0.307,37.77777778,0.03703703704,22.51052856,17.81363729,74.82513061,985.1466667,1.151700823,1.202222093,1.345436434,99.19384666,-1.186777662,0.192085242,59.75972289,30.24027711,124.1119537,740.3866667,33,2024|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2024,11,Marcus Armstrong,,a31aaceb-bf6d-5c61-a607-3022328ecc2c,1,,38.72633391,38.74016968,38.75835458,38.82573715,232.183,-0.595,-0.352,-0.1894,4,AVAILABLE_TIMESTAMP_ORDER,2024-05-18 15:56:15+00:00,UNKNOWN,50.53333333,232.105,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,37.77777778,0.03703703704,22.51576958,17.81116829,74.78780038,985.14375,1.151678384,1.203265612,1.34640993,99.23544022,-1.187667899,0.1931142022,59.79948822,30.20051178,124.1981883,740.6125,33,2024|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2024,60,Felix Rosenqvist,,61c1e429-5f49-5a6a-a7cd-58dfd7893778,1,,38.64684513,38.68771278,38.70967742,38.76319564,232.547,-0.699,-0.4155,-0.2229,5,AVAILABLE_TIMESTAMP_ORDER,2024-05-18 17:35:09+00:00,UNKNOWN,149.4333333,233.252,,GENERAL_FAST_FRIDAY_BEST_SPEED,HIGH,,45.55555556,0.03703703704,24.22790634,17.57452002,66.49795894,985.5515,1.145659036,2.244995039,2.601423075,114.3192469,-2.045785379,0.9245349679,69.80886325,20.19113675,175.9321848,825.9925,21.76833333,2024|UNKNOWN,,PAST_SAFE_TRACK_PLUS_ISSUE_GATED_HRRR
2024,7,Alexander Rossi,,3072c6a1-a1c0-561e-a338-3e9b559cea21,1,1,38.54505274,38.65082842,38.65248836,38.68322309,232.962,-0.834,-0.422,-0.2512,6,AVAILABLE_TIMESTAMP_ORDER,2024-05-18 17:53:59+00:00,UNKNOWN,168.2666667,233.355,233.355,FOUR_LAP_QUALIFYING_SIM,VERY_HIGH,-0.393,,,24.51809647,17.36708878,64.45508474,985.7398333,1.144878223,2.430316596,2.840395813,120.9855077,-2.083504455,1.251178621,69.66334378,20.33665622,188.7511124,919.2175,13.60722222,2024|UNKNOWN,,HRRR_ONLY
