attempt_id,session_id,car_number,driver_name,car_attempt_index,performance_time_utc,performance_timing_source,timing_class,timing_basis,forecast_selection_class,availability_lag_minutes,availability_policy_id,availability_policy_hash,selected_issue_time_utc,selected_issue_age_minutes,before_forecast_snapshot_id,after_forecast_snapshot_id,before_valid_time_utc,after_valid_time_utc,before_forecast_lead_hours,after_forecast_lead_hours,before_valid_offset_minutes,after_valid_offset_minutes,interpolation_weight_after,forecast_available_before_target,forecast_available_after_target,leakage_safe,performance_alignment_usable,decision_state_usable,chronology_usable,semantic_note,forecast_DPT_2m,forecast_DPT_2m_before,forecast_DPT_2m_after,forecast_DPT_2m_interpolation_method,forecast_DSWRF_surface,forecast_DSWRF_surface_before,forecast_DSWRF_surface_after,forecast_DSWRF_surface_interpolation_method,forecast_GUST_surface,forecast_GUST_surface_before,forecast_GUST_surface_after,forecast_GUST_surface_interpolation_method,forecast_PRES_surface,forecast_PRES_surface_before,forecast_PRES_surface_after,forecast_PRES_surface_interpolation_method,forecast_TCDC_atmosphere,forecast_TCDC_atmosphere_before,forecast_TCDC_atmosphere_after,forecast_TCDC_atmosphere_interpolation_method,forecast_TMP_2m,forecast_TMP_2m_before,forecast_TMP_2m_after,forecast_TMP_2m_interpolation_method,forecast_UGRD_10m,forecast_UGRD_10m_before,forecast_UGRD_10m_after,forecast_UGRD_10m_interpolation_method,forecast_VGRD_10m,forecast_VGRD_10m_before,forecast_VGRD_10m_after,forecast_VGRD_10m_interpolation_method,forecast_cloud_cover_pct,forecast_cloud_cover_pct_before,forecast_cloud_cover_pct_after,forecast_cloud_cover_pct_interpolation_method,forecast_dewpoint_c,forecast_dewpoint_c_before,forecast_dewpoint_c_after,forecast_dewpoint_c_interpolation_method,forecast_gust_ms,forecast_gust_ms_before,forecast_gust_ms_after,forecast_gust_ms_interpolation_method,forecast_pressure_hpa,forecast_pressure_hpa_before,forecast_pressure_hpa_after,forecast_pressure_hpa_interpolation_method,forecast_relative_humidity_pct,forecast_relative_humidity_pct_before,forecast_relative_humidity_pct_after,forecast_relative_humidity_pct_interpolation_method,forecast_shortwave_radiation_wm2,forecast_shortwave_radiation_wm2_before,forecast_shortwave_radiation_wm2_after,forecast_shortwave_radiation_wm2_interpolation_method,forecast_temp_c,forecast_temp_c_before,forecast_temp_c_after,forecast_temp_c_interpolation_method,forecast_wind_direction_deg,forecast_wind_direction_deg_before,forecast_wind_direction_deg_after,forecast_wind_direction_deg_interpolation_method,forecast_wind_speed_10m_ms,forecast_wind_speed_10m_ms_before,forecast_wind_speed_10m_ms_after,forecast_wind_speed_10m_ms_interpolation_method
b4a08fbf-93db-50a2-9416-96b3b9d1b41a,INDY500_DAY1_2020,9,Scott Dixon,3.0,2020-08-15T19:15:00Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T17:00:00Z,135.0,17e40711-cd34-5381-a644-b600712fb827,71253df2-32c4-524f-ac16-79648d659928,2020-08-15T19:00:00Z,2020-08-15T20:00:00Z,2.0,3.0,-15.0,45.0,0.25,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.550724029541,291.6977996826172,291.1094970703125,LINEAR,846.75,863.0,798.0,LINEAR,1.4691199511289597,1.2805441319942474,2.0348474085330963,LINEAR,98687.5,98690.0,98680.0,LINEAR,0.0,0.0,0.0,LINEAR,304.17382049560547,303.9997863769531,304.6959228515625,LINEAR,0.06622338294982912,-0.0609350204467773,0.4476985931396484,LINEAR,-0.4453883171081543,-0.4775066375732422,-0.3490333557128906,LINEAR,0.0,0.0,0.0,LINEAR,18.40072402954104,18.54779968261721,17.959497070312523,LINEAR,1.4691199511289597,1.2805441319942474,2.0348474085330963,LINEAR,986.875,986.9,986.8,LINEAR,47.04299853586396,47.926078586067305,44.3937583852539,LINEAR,846.75,863.0,798.0,LINEAR,31.02382049560549,30.849786376953148,31.545922851562523,LINEAR,352.43933747943237,7.272257121343063,307.94057855370033,CIRCULAR_SHORTEST_ARC,0.5029536912407051,0.4813789210625584,0.5676780017751452,LINEAR
eda9cf9f-a821-5b18-9ef9-84f838678dfc,INDY500_DAY1_2020,45,Spencer Pigot,2.0,2020-08-15T19:21:40Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T17:00:00Z,141.66666666666666,17e40711-cd34-5381-a644-b600712fb827,71253df2-32c4-524f-ac16-79648d659928,2020-08-15T19:00:00Z,2020-08-15T20:00:00Z,2.0,3.0,-21.666666666666668,38.333333333333336,0.3611111111111111,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.4853570726183,291.6977996826172,291.1094970703125,LINEAR,839.5277777777778,863.0,798.0,LINEAR,1.552931426299943,1.2805441319942474,2.0348474085330963,LINEAR,98686.38888888889,98690.0,98680.0,LINEAR,0.0,0.0,0.0,LINEAR,304.2511689927843,303.9997863769531,304.6959228515625,LINEAR,0.12273822890387641,-0.0609350204467773,0.4476985931396484,LINEAR,-0.43111350801255965,-0.4775066375732422,-0.3490333557128906,LINEAR,0.0,0.0,0.0,LINEAR,18.335357072618294,18.54779968261721,17.959497070312523,LINEAR,1.552931426299943,1.2805441319942474,2.0348474085330963,LINEAR,986.8638888888888,986.9,986.8,LINEAR,46.650518513551354,47.926078586067305,44.3937583852539,LINEAR,839.5277777777778,863.0,798.0,LINEAR,31.10116899278431,30.849786376953148,31.545922851562523,LINEAR,345.8469287496943,7.272257121343063,307.94057855370033,CIRCULAR_SHORTEST_ARC,0.5125424779865481,0.4813789210625584,0.5676780017751452,LINEAR
59dbbaed-31a4-576f-ae4e-a507faf360c3,INDY500_DAY1_2020,15,Graham Rahal,2.0,2020-08-15T19:26:40Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T17:00:00Z,146.66666666666666,17e40711-cd34-5381-a644-b600712fb827,71253df2-32c4-524f-ac16-79648d659928,2020-08-15T19:00:00Z,2020-08-15T20:00:00Z,2.0,3.0,-26.666666666666668,33.333333333333336,0.4444444444444444,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.4363318549262,291.6977996826172,291.1094970703125,LINEAR,834.1111111111111,863.0,798.0,LINEAR,1.6157900326781802,1.2805441319942474,2.0348474085330963,LINEAR,98685.55555555556,98690.0,98680.0,LINEAR,0.0,0.0,0.0,LINEAR,304.3091803656684,303.9997863769531,304.6959228515625,LINEAR,0.1651243633694119,-0.0609350204467773,0.4476985931396484,LINEAR,-0.4204074011908637,-0.4775066375732422,-0.3490333557128906,LINEAR,0.0,0.0,0.0,LINEAR,18.28633185492624,18.54779968261721,17.959497070312523,LINEAR,1.6157900326781802,1.2805441319942474,2.0348474085330963,LINEAR,986.8555555555555,986.9,986.8,LINEAR,46.3561584968169,47.926078586067305,44.3937583852539,LINEAR,834.1111111111111,863.0,798.0,LINEAR,31.159180365668426,30.849786376953148,31.545922851562523,LINEAR,340.9026222023908,7.272257121343063,307.94057855370033,CIRCULAR_SHORTEST_ARC,0.5197340680459303,0.4813789210625584,0.5676780017751452,LINEAR
b58b5c13-1a21-50cf-ab5b-8962cc4486f0,INDY500_DAY1_2020,81,Ben Hanley,2.0,2020-08-15T19:30:50Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T18:00:00Z,90.83333333333333,4fa0a7aa-aa49-56e9-8d1b-b0148b121fb5,1a93ea54-e387-5e8e-a26a-411f25ec60e3,2020-08-15T19:00:00Z,2020-08-15T20:00:00Z,1.0,2.0,-30.833333333333332,29.166666666666668,0.5138888888888888,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.9975600772434,292.3856506347656,291.6304473876953,LINEAR,782.1666666666666,813.0,753.0,LINEAR,2.078262427200874,1.8524579405784607,2.291861265897751,LINEAR,98686.25,98640.0,98730.0,LINEAR,0.0,0.0,0.0,LINEAR,303.8856608072917,303.455078125,304.29296875,LINEAR,-0.5080077648162842,-0.7032184600830078,-0.3233489990234375,LINEAR,-0.4240429666307237,-0.6803855895996094,-0.1815567016601562,LINEAR,0.0,0.0,0.0,LINEAR,18.847560077243404,19.235650634765648,18.480447387695335,LINEAR,2.078262427200874,1.8524579405784607,2.291861265897751,LINEAR,986.8625,986.4,987.3,LINEAR,49.20791641445687,51.61293336415456,46.932900380959055,LINEAR,782.1666666666666,813.0,753.0,LINEAR,30.73566080729169,30.305078125000023,31.142968750000023,LINEAR,53.520600006454444,45.945435491862625,60.68629616890618,CIRCULAR_SHORTEST_ARC,0.6662215467130082,0.9784890153375893,0.3708334007167827,LINEAR
7799cc62-18bb-568d-9de2-16cb3622a0de,INDY500_DAY1_2020,3,Helio Castroneves,2.0,2020-08-15T19:39:10Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T18:00:00Z,99.16666666666667,4fa0a7aa-aa49-56e9-8d1b-b0148b121fb5,1a93ea54-e387-5e8e-a26a-411f25ec60e3,2020-08-15T19:00:00Z,2020-08-15T20:00:00Z,1.0,2.0,-39.166666666666664,20.833333333333332,0.6527777777777778,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.8926707373725,292.3856506347656,291.6304473876953,LINEAR,773.8333333333334,813.0,753.0,LINEAR,2.1392906668285527,1.8524579405784607,2.291861265897751,LINEAR,98698.75,98640.0,98730.0,LINEAR,0.0,0.0,0.0,LINEAR,304.0020345052083,303.455078125,304.29296875,LINEAR,-0.4552481174468994,-0.7032184600830078,-0.3233489990234375,LINEAR,-0.354761176639133,-0.6803855895996094,-0.1815567016601562,LINEAR,0.0,0.0,0.0,LINEAR,18.742670737372528,19.235650634765648,18.480447387695335,LINEAR,2.1392906668285527,1.8524579405784607,2.291861265897751,LINEAR,986.9875,986.4,987.3,LINEAR,48.557911833457496,51.61293336415456,46.932900380959055,LINEAR,773.8333333333334,813.0,753.0,LINEAR,30.852034505208355,30.305078125000023,31.142968750000023,LINEAR,55.567941767154934,45.945435491862625,60.68629616890618,CIRCULAR_SHORTEST_ARC,0.5818249335712294,0.9784890153375893,0.3708334007167827,LINEAR
63886d30-e3e7-575f-a896-d317da3b03c2,INDY500_DAY1_2020,22,Simon Pagenaud,2.0,2020-08-15T19:58:20Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T18:00:00Z,118.33333333333333,4fa0a7aa-aa49-56e9-8d1b-b0148b121fb5,1a93ea54-e387-5e8e-a26a-411f25ec60e3,2020-08-15T19:00:00Z,2020-08-15T20:00:00Z,1.0,2.0,-58.333333333333336,1.6666666666666667,0.9722222222222222,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.6514252556695,292.3856506347656,291.6304473876953,LINEAR,754.6666666666666,813.0,753.0,LINEAR,2.279655617972215,1.8524579405784607,2.291861265897751,LINEAR,98727.5,98640.0,98730.0,LINEAR,0.0,0.0,0.0,LINEAR,304.2696940104167,303.455078125,304.29296875,LINEAR,-0.33390092849731445,-0.7032184600830078,-0.3233489990234375,LINEAR,-0.19541305965847433,-0.6803855895996094,-0.1815567016601562,LINEAR,0.0,0.0,0.0,LINEAR,18.50142525566951,19.235650634765648,18.480447387695335,LINEAR,2.279655617972215,1.8524579405784607,2.291861265897751,LINEAR,987.275,986.4,987.3,LINEAR,47.06290129715893,51.61293336415456,46.932900380959055,LINEAR,754.6666666666666,813.0,753.0,LINEAR,31.11969401041669,30.305078125000023,31.142968750000023,LINEAR,60.27682781676607,45.945435491862625,60.68629616890618,CIRCULAR_SHORTEST_ARC,0.3877127233451385,0.9784890153375893,0.3708334007167827,LINEAR
fe1f030c-0baa-54f3-8c55-6ad8fd58f371,INDY500_DAY1_2020,51,James Davison,2.0,2020-08-15T20:05:00Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T18:00:00Z,125.0,1a93ea54-e387-5e8e-a26a-411f25ec60e3,b678d1f3-a2e8-5add-b963-c0af5e74c6f4,2020-08-15T20:00:00Z,2020-08-15T21:00:00Z,2.0,3.0,-5.0,55.0,0.08333333333333333,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.5811297098796,291.6304473876953,291.03863525390625,LINEAR,742.0916666666667,753.0,622.1,LINEAR,2.2880970425903797,2.291861265897751,2.246690586209297,LINEAR,98721.66666666667,98730.0,98630.0,LINEAR,0.0,0.0,0.0,LINEAR,304.332768758138,304.29296875,304.77056884765625,LINEAR,-0.22979164123535156,-0.3233489990234375,0.7993392944335938,LINEAR,-0.22453991572062168,-0.1815567016601562,-0.6973552703857422,LINEAR,0.0,0.0,0.0,LINEAR,18.43112970987958,18.480447387695335,17.888635253906273,LINEAR,2.2880970425903797,2.291861265897751,2.246690586209297,LINEAR,987.2166666666666,987.3,986.3,LINEAR,46.68927074305926,46.932900380959055,44.00934472616152,LINEAR,742.0916666666667,753.0,622.1,LINEAR,31.182768758138042,31.142968750000023,31.620568847656273,LINEAR,51.55426478127683,60.68629616890618,311.10191951735396,CIRCULAR_SHORTEST_ARC,0.42832869425574316,0.3708334007167827,1.0607769231843078,LINEAR
fb65c8cf-d1c6-583e-9563-6c22e29bb081,INDY500_DAY1_2020,59,Max Chilton,2.0,2020-08-15T20:10:00Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T18:00:00Z,130.0,1a93ea54-e387-5e8e-a26a-411f25ec60e3,b678d1f3-a2e8-5add-b963-c0af5e74c6f4,2020-08-15T20:00:00Z,2020-08-15T21:00:00Z,2.0,3.0,-10.0,50.0,0.16666666666666666,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.5318120320638,291.6304473876953,291.03863525390625,LINEAR,731.1833333333334,753.0,622.1,LINEAR,2.2843328192830086,2.291861265897751,2.246690586209297,LINEAR,98713.33333333333,98730.0,98630.0,LINEAR,0.0,0.0,0.0,LINEAR,304.37256876627606,304.29296875,304.77056884765625,LINEAR,-0.13623428344726562,-0.3233489990234375,0.7993392944335938,LINEAR,-0.26752312978108717,-0.1815567016601562,-0.6973552703857422,LINEAR,0.0,0.0,0.0,LINEAR,18.381812032063824,18.480447387695335,17.888635253906273,LINEAR,2.2843328192830086,2.291861265897751,2.246690586209297,LINEAR,987.1333333333333,987.3,986.3,LINEAR,46.44564110515947,46.932900380959055,44.00934472616152,LINEAR,731.1833333333334,753.0,622.1,LINEAR,31.222568766276066,31.142968750000023,31.620568847656273,LINEAR,42.422233393647474,60.68629616890618,311.10191951735396,CIRCULAR_SHORTEST_ARC,0.4858239877947036,0.3708334007167827,1.0607769231843078,LINEAR
757828a3-822d-5bd8-b9f0-681a6918b48b,INDY500_DAY1_2020,5,Pato O'Ward,2.0,2020-08-15T20:22:30Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T18:00:00Z,142.5,1a93ea54-e387-5e8e-a26a-411f25ec60e3,b678d1f3-a2e8-5add-b963-c0af5e74c6f4,2020-08-15T20:00:00Z,2020-08-15T21:00:00Z,2.0,3.0,-22.5,37.5,0.375,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.4085178375244,291.6304473876953,291.03863525390625,LINEAR,703.9125,753.0,622.1,LINEAR,2.2749222610145807,2.291861265897751,2.246690586209297,LINEAR,98692.5,98730.0,98630.0,LINEAR,0.0,0.0,0.0,LINEAR,304.4720687866211,304.29296875,304.77056884765625,LINEAR,0.09765911102294922,-0.3233489990234375,0.7993392944335938,LINEAR,-0.3749811649322509,-0.1815567016601562,-0.6973552703857422,LINEAR,0.0,0.0,0.0,LINEAR,18.258517837524437,18.480447387695335,17.888635253906273,LINEAR,2.2749222610145807,2.291861265897751,2.246690586209297,LINEAR,986.925,987.3,986.3,LINEAR,45.83656701040998,46.932900380959055,44.00934472616152,LINEAR,703.9125,753.0,622.1,LINEAR,31.322068786621116,31.142968750000023,31.620568847656273,LINEAR,19.59215492457409,60.68629616890618,311.10191951735396,CIRCULAR_SHORTEST_ARC,0.6295622216421046,0.3708334007167827,1.0607769231843078,LINEAR
49fbc16c-9d6c-5076-a96b-2b64ebe2bbac,INDY500_DAY1_2020,7,Oliver Askew,2.0,2020-08-15T20:35:50Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T19:00:00Z,95.83333333333333,0757d889-e794-549a-bfa5-adecc87af97f,258c9c57-83f7-59d3-af60-1611bd1840cc,2020-08-15T20:00:00Z,2020-08-15T21:00:00Z,1.0,2.0,-35.833333333333336,24.166666666666668,0.5972222222222222,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.7423587375217,292.2109069824219,291.4263610839844,LINEAR,677.3777777777779,750.0,628.4000000000001,LINEAR,2.781620752066374,3.2129676789045334,2.490712359547615,LINEAR,98662.08333333333,98680.0,98650.0,LINEAR,0.0,0.0,0.0,LINEAR,304.3592601352268,304.0511169433594,304.56707763671875,LINEAR,-0.7044303682115343,-1.123281478881836,-0.4219493865966797,LINEAR,-0.643213775422838,-0.6655483245849609,-0.6281509399414062,LINEAR,0.0,0.0,0.0,LINEAR,18.592358737521725,19.060906982421898,18.2763610839844,LINEAR,2.781620752066374,3.2129676789045334,2.490712359547615,LINEAR,986.6208333333333,986.8,986.5,LINEAR,47.11873642548603,49.34254527686226,45.618958362929966,LINEAR,677.3777777777779,750.0,628.4000000000001,LINEAR,31.209260135226803,30.9011169433594,31.417077636718773,LINEAR,44.14629562141636,59.35310572268304,33.89053997172486,CIRCULAR_SHORTEST_ARC,0.9778118166267598,1.3056476757367637,0.7567132139711757,LINEAR
a453921d-72c6-5030-aea8-b3500366bce1,INDY500_DAY1_2020,88,Colton Herta,3.0,2020-08-15T20:39:10Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T19:00:00Z,99.16666666666667,0757d889-e794-549a-bfa5-adecc87af97f,258c9c57-83f7-59d3-af60-1611bd1840cc,2020-08-15T20:00:00Z,2020-08-15T21:00:00Z,1.0,2.0,-39.166666666666664,20.833333333333332,0.6527777777777778,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.69877285427515,292.2109069824219,291.4263610839844,LINEAR,670.6222222222223,750.0,628.4000000000001,LINEAR,2.741495456546545,3.2129676789045334,2.490712359547615,LINEAR,98660.41666666667,98680.0,98650.0,LINEAR,0.0,0.0,0.0,LINEAR,304.38792461819116,304.0511169433594,304.56707763671875,LINEAR,-0.6654674741956923,-1.123281478881836,-0.4219493865966797,LINEAR,-0.6411361429426405,-0.6655483245849609,-0.6281509399414062,LINEAR,0.0,0.0,0.0,LINEAR,18.5487728542752,19.060906982421898,18.2763610839844,LINEAR,2.741495456546545,3.2129676789045334,2.490712359547615,LINEAR,986.6041666666666,986.8,986.5,LINEAR,46.91187048582312,49.34254527686226,45.618958362929966,LINEAR,670.6222222222223,750.0,628.4000000000001,LINEAR,31.23792461819121,30.9011169433594,31.417077636718773,LINEAR,42.73170863525202,59.35310572268304,33.89053997172486,CIRCULAR_SHORTEST_ARC,0.9473154576397826,1.3056476757367637,0.7567132139711757,LINEAR
f72a4ad2-cc9e-5aae-a17b-6afc989208f3,INDY500_DAY1_2020,9,Scott Dixon,4.0,2020-08-15T20:50:50Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2020-08-15T19:00:00Z,110.83333333333333,0757d889-e794-549a-bfa5-adecc87af97f,258c9c57-83f7-59d3-af60-1611bd1840cc,2020-08-15T20:00:00Z,2020-08-15T21:00:00Z,1.0,2.0,-50.833333333333336,9.166666666666666,0.8472222222222222,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,291.54622226291235,292.2109069824219,291.4263610839844,LINEAR,646.9777777777779,750.0,628.4000000000001,LINEAR,2.6010569222271442,3.2129676789045334,2.490712359547615,LINEAR,98654.58333333333,98680.0,98650.0,LINEAR,0.0,0.0,0.0,LINEAR,304.48825030856665,304.0511169433594,304.56707763671875,LINEAR,-0.5290973451402452,-1.123281478881836,-0.4219493865966797,LINEAR,-0.6338644292619493,-0.6655483245849609,-0.6281509399414062,LINEAR,0.0,0.0,0.0,LINEAR,18.396222262912353,19.060906982421898,18.2763610839844,LINEAR,2.6010569222271442,3.2129676789045334,2.490712359547615,LINEAR,986.5458333333333,986.8,986.5,LINEAR,46.18783969700296,49.34254527686226,45.618958362929966,LINEAR,646.9777777777779,750.0,628.4000000000001,LINEAR,31.338250308566646,30.9011169433594,31.417077636718773,LINEAR,37.780654183676816,59.35310572268304,33.89053997172486,CIRCULAR_SHORTEST_ARC,0.8405782011853629,1.3056476757367637,0.7567132139711757,LINEAR
d21081ad-a290-598a-a343-73123d94cb55,INDY500_DAY1_2021,9,Scott Dixon,1.0,2021-05-22T16:01:36Z,PERFORMANCE_GRADE_2020_2021_2023,PERFORMANCE_GRADE_SEQUENCE_MATCH,WITHIN_CAR_SEQUENCE_COUNT_MATCH,LATEST_AVAILABLE_ISSUE_SAME_CYCLE_VALID_TIME_INTERPOLATION,90,HRRR_CONSERVATIVE_FIXED_LAG_V1,7fa0a02223a77db591539cf42bdd4e9461df15bf4a9de77dfd5360c3deac89c6,2021-05-22T14:00:00Z,121.6,004ba43a-5488-5545-8bc5-533c978649c9,1e8cdff9-4f9c-5aee-8b7b-dc7de9b2d4e6,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,2.0,3.0,-1.6,58.4,0.02666666666666667,True,True,True,True,False,False,HRRR forecast interpolated at an approximate performance timestamp. Not a retain/withdraw decision-state timestamp. Both bracketing forecasts come from the latest policy-available issue cycle.,287.820083211263,287.86512756347656,286.17596435546875,LINEAR,431.48,423.0,741.0,LINEAR,4.433436875840028,4.415432311594486,5.090603470802307,LINEAR,100121.06666666667,100120.0,100160.0,LINEAR,100.0,100.0,100.0,LINEAR,297.6559729003906,297.5993347167969,299.7232666015625,LINEAR,0.5594344202677409,0.521092414855957,1.9589176177978516,LINEAR,2.0794463857014973,2.097442626953125,1.4225835800170898,LINEAR,100.0,100.0,100.0,LINEAR,14.670083211263043,14.715127563476583,13.025964355468773,LINEAR,4.433436875840028,4.415432311594486,5.090603470802307,LINEAR,1001.2106666666667,1001.2,1001.6,LINEAR,54.313803818654684,54.61974196782112,43.14706137407966,LINEAR,431.48,423.0,741.0,LINEAR,24.50597290039065,24.449334716796898,26.573266601562523,LINEAR,195.0204612227881,193.95218591544727,234.0125099407288,CIRCULAR_SHORTEST_ARC,2.1681311627761493,2.1612040343707575,2.4209713495729455,LINEAR
