source_id,url,source_class,fetch_ok,status_code,final_url,bytes,sha256,sentence_count,candidate_count,error
INDYCAR_2022_DAY1_RECAP,https://www.indycar.com/news/2022/05/05-21-day1-quals,INDYCAR_OFFICIAL_EDITORIAL,True,200,https://www.indycar.com/news/2022/05/05-21-day1-quals,137935,434ce1c0f4ccde38309cfd2be84b9538a0514628df1dc0d0d0db5ed5d92864b3,48,18,
INDYCAR_2022_SATO_BUZZ,https://www.indycar.com/news/2022/05/05-21-buzz,INDYCAR_OFFICIAL_EDITORIAL,True,200,https://www.indycar.com/news/2022/05/05-21-buzz,140579,27a708efd8727b2f53c2dc8dd536c06cf97d1e6c95f6e678b5cc2b0bfa6ac3de,71,21,
INDYCAR_2022_GANASSI,https://www.indycar.com/news/2022/05/05-21-ganassi,INDYCAR_OFFICIAL_EDITORIAL,True,200,https://www.indycar.com/news/2022/05/05-21-ganassi,137360,a170057505985c99792f5c55509024269e4941ca6f3e76002cb676296277e9d9,46,7,
INDYCAR_2022_QUALS_CHANGE,https://www.indycar.com/News/2022/05/05-20-QualsChange,INDYCAR_OFFICIAL_EDITORIAL,True,200,https://www.indycar.com/News/2022/05/05-20-QualsChange,133489,e749783c1cbc7fb41db7d6f1c1e610862c8b0bbf5df21869c752d4f9b145f692,10,5,
INDYCAR_2022_QUALFORMAT,https://www.indycar.com/news/2022/05/05-20-qualformat,INDYCAR_OFFICIAL_EDITORIAL,True,200,https://www.indycar.com/news/2022/05/05-20-qualformat,137393,99bccb77720521d1ae8d40b59be399e7509fdb148ffe8ff947b9af28837f7163,44,9,
INDYCAR_2022_MORNING_PRACTICE,https://www.indycar.com/news/2022/05/05-21-morningpractice,INDYCAR_OFFICIAL_EDITORIAL,True,200,https://www.indycar.com/news/2022/05/05-21-morningpractice,133690,207b233ca1d4bc5a4372bd037b1efccbeccd04929220f1c1641bd533be3f44f2,18,4,
