state_id,year,driver_name,first_attempt_id,first_attempt_speed_mph,predecision_current_rank,predecision_cutoff_rank,predecision_cutoff_speed_mph,historical_action_label,historical_lane_label,repeat_delta_baseline_model,performance_uncertainty_source,recovery_probability_source,recovery_sensitivity_source,queue_wait_treatment,queue_wait_scenarios_minutes,queue_wait_probability_model,weather_treatment,track_temperature_treatment,pit_service_state,rubber_grip_state,tire_state,historical_action_used_as_feature,realized_second_attempt_used_as_forecast_input,hard_recommendation_allowed,simulator_scope
DTV3-2022-ALEXANDER_ROSSI,2022,Alexander Rossi,1e2facfd-2c67-5b5a-9556-04ef28eeb0d8,231.341,15,12,UNKNOWN,WITHDRAW_EXISTING_RESULT_AND_USE_LANE1,LANE_1,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
DTV3-2022-CALLUM_ILOTT,2022,Callum Ilott,3cd6d98a-da75-5822-8dae-05e83ad8457c,230.212,UNKNOWN,UNKNOWN,UNKNOWN,RETAKE_RUN,UNKNOWN,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
DTV3-2022-DAVID_MALUKAS,2022,David Malukas,619575d3-e7eb-5cce-886f-0a8485b98eba,231.233,UNKNOWN,UNKNOWN,UNKNOWN,REPEAT_ATTEMPT_IMPROVED,UNKNOWN,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
DTV3-2022-HELIO_CASTRONEVES,2022,Helio Castroneves,01896a4f-c482-5093-a806-89bc4273641d,225.482,UNKNOWN,UNKNOWN,UNKNOWN,BAILED_OUT_OF_FIRST_RUN,UNKNOWN,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
DTV3-2022-MARCO_ANDRETTI,2022,Marco Andretti,c044edbc-0f6c-5aab-bdef-9c4156b50617,226.108,UNKNOWN,UNKNOWN,UNKNOWN,SECOND_ATTEMPT,UNKNOWN,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
DTV3-2022-SAGE_KARAM,2022,Sage Karam,8e0c8731-4ddc-515a-949e-7902dd01eaeb,229.905,UNKNOWN,UNKNOWN,UNKNOWN,REPEAT_ATTEMPT_IMPROVED,UNKNOWN,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
DTV3-2022-SCOTT_MCLAUGHLIN,2022,Scott McLaughlin,d2ae8749-6312-5afd-b193-dd23dc071124,UNKNOWN,15,12,UNKNOWN,WITHDRAW_EXISTING_RESULT_AND_USE_LANE1,LANE_1,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
DTV3-2022-TAKUMA_SATO,2022,Takuma Sato,3f221659-74ff-5901-97dc-08071a734690,232.196,UNKNOWN,UNKNOWN,UNKNOWN,REQUIRED_REATTEMPT_AFTER_INVALIDATION,UNKNOWN,ZERO_DELTA_BASELINE,repeat_performance_empirical_distributions_v1.csv,repeat_performance_recovery_probability_v1.csv,decision_recovery_prior_sensitivity_v1.csv,LATENT_SENSITIVITY_VARIABLE,5|15|30|45,NONE,DECISION_TIME_AVAILABLE_HRRR_FORECAST,OBSERVED_PTSC_WHERE_SUPPORTED,UNKNOWN,UNKNOWN,UNKNOWN,False,False,False,LIMITED_UNCERTAINTY_AWARE_HISTORICAL_DECISION_SIMULATION
