year,decision_time_utc,time_remaining_minutes,scenario_id,latent_pre_run_delay_minutes,run_duration_reference,run_duration_seconds,required_withdraw_to_completion_seconds,required_withdraw_to_completion_minutes,cutoff_margin_seconds,cutoff_margin_minutes,completion_before_cutoff,failure_state_if_not_feasible,session_cutoff_utc,historical_queue_wait_claim,policy_hash
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_15MIN,15.0,Q90,157.36603,1057.36603,17.622767166666666,2542.63397,42.37723283333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_15MIN,15.0,Q95,158.1034,1058.1034,17.635056666666667,2541.8966,42.364943333333336,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_15MIN,15.0,MAX_OBSERVED,162.936,1062.936,17.7156,2537.0640000000003,42.284400000000005,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_30MIN,30.0,MEDIAN,155.77885,1955.77885,32.596314166666666,1644.22115,27.403685833333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_30MIN,30.0,Q90,157.36603,1957.36603,32.62276716666666,1642.63397,27.377232833333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_30MIN,30.0,Q95,158.1034,1958.1034,32.635056666666664,1641.8966,27.364943333333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_30MIN,30.0,MAX_OBSERVED,162.936,1962.936,32.7156,1637.064,27.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_45MIN,45.0,MEDIAN,155.77885,2855.77885,47.596314166666666,744.2211499999999,12.40368583333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_45MIN,45.0,Q90,157.36603,2857.36603,47.62276716666667,742.6339699999999,12.37723283333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_45MIN,45.0,Q95,158.1034,2858.1034,47.635056666666664,741.8966,12.364943333333335,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:50:00+00:00,60.0,WAIT_45MIN,45.0,MAX_OBSERVED,162.936,2862.936,47.7156,737.0639999999999,12.284399999999998,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_05MIN,5.0,MEDIAN,155.77885,455.77885000000003,7.596314166666668,4944.22115,82.40368583333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_05MIN,5.0,Q90,157.36603,457.36603,7.622767166666667,4942.63397,82.37723283333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_05MIN,5.0,Q95,158.1034,458.10339999999997,7.635056666666666,4941.8966,82.36494333333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_05MIN,5.0,MAX_OBSERVED,162.936,462.93600000000004,7.7156,4937.064,82.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_15MIN,15.0,MEDIAN,155.77885,1055.77885,17.596314166666666,4344.22115,72.40368583333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_15MIN,15.0,Q90,157.36603,1057.36603,17.622767166666666,4342.63397,72.37723283333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_15MIN,15.0,Q95,158.1034,1058.1034,17.635056666666667,4341.8966,72.36494333333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_15MIN,15.0,MAX_OBSERVED,162.936,1062.936,17.7156,4337.064,72.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_30MIN,30.0,MEDIAN,155.77885,1955.77885,32.596314166666666,3444.2211500000003,57.40368583333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_30MIN,30.0,Q90,157.36603,1957.36603,32.62276716666666,3442.63397,57.37723283333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_30MIN,30.0,Q95,158.1034,1958.1034,32.635056666666664,3441.8966,57.364943333333336,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_30MIN,30.0,MAX_OBSERVED,162.936,1962.936,32.7156,3437.0640000000003,57.284400000000005,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_45MIN,45.0,MEDIAN,155.77885,2855.77885,47.596314166666666,2544.22115,42.403685833333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_45MIN,45.0,Q90,157.36603,2857.36603,47.62276716666667,2542.63397,42.37723283333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_45MIN,45.0,Q95,158.1034,2858.1034,47.635056666666664,2541.8966,42.364943333333336,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T20:20:00+00:00,90.0,WAIT_45MIN,45.0,MAX_OBSERVED,162.936,2862.936,47.7156,2537.064,42.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_05MIN,5.0,MEDIAN,155.77885,455.77885000000003,7.596314166666668,6744.22115,112.40368583333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_05MIN,5.0,Q90,157.36603,457.36603,7.622767166666667,6742.63397,112.37723283333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_05MIN,5.0,Q95,158.1034,458.10339999999997,7.635056666666666,6741.8966,112.36494333333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_05MIN,5.0,MAX_OBSERVED,162.936,462.93600000000004,7.7156,6737.064,112.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_15MIN,15.0,MEDIAN,155.77885,1055.77885,17.596314166666666,6144.22115,102.40368583333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_15MIN,15.0,Q90,157.36603,1057.36603,17.622767166666666,6142.63397,102.37723283333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_15MIN,15.0,Q95,158.1034,1058.1034,17.635056666666667,6141.8966,102.36494333333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_15MIN,15.0,MAX_OBSERVED,162.936,1062.936,17.7156,6137.064,102.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_30MIN,30.0,MEDIAN,155.77885,1955.77885,32.596314166666666,5244.22115,87.40368583333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_30MIN,30.0,Q90,157.36603,1957.36603,32.62276716666666,5242.63397,87.37723283333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_30MIN,30.0,Q95,158.1034,1958.1034,32.635056666666664,5241.8966,87.36494333333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_30MIN,30.0,MAX_OBSERVED,162.936,1962.936,32.7156,5237.064,87.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_45MIN,45.0,MEDIAN,155.77885,2855.77885,47.596314166666666,4344.221149999999,72.40368583333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_45MIN,45.0,Q90,157.36603,2857.36603,47.62276716666667,4342.63397,72.37723283333334,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_45MIN,45.0,Q95,158.1034,2858.1034,47.635056666666664,4341.8966,72.36494333333333,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
2024,2024-05-18T19:50:00+00:00,120.0,WAIT_45MIN,45.0,MAX_OBSERVED,162.936,2862.936,47.7156,4337.064,72.2844,True,NONE,2024-05-18T21:50:00+00:00,False,683a5d2e8477187f1d4c453eeb4e6c4859e87100725ed7459bf30a9c758e6efb
