attempt_id,session_id,car_number,driver_name,car_attempt_index,result_status,event_time_quality,value_classification,anchor_event_type,alignment_class,alignment_reason,target_time_lower_utc,target_time_upper_utc,target_time_midpoint_utc,ptsc_interp_status,ptsc_before_utc,ptsc_after_utc,ptsc_gap_minutes,ptsc_ambient_c,ptsc_track_c,ptsc_humidity,ptsc_wind,ptsc_pressure,ptsc_sensor_1_f,ptsc_sensor_2_f,ptsc_sensor_3_f,ptsc_sensor_4_f,ptsc_sensor_avg_f
135b66b6-87b3-5cb3-ba14-d2d21ed2fa92,INDY500_DAY1_2024,21,Rinus VeeKay,3.0,WITHDRAWN,BOUNDED_INTERVAL,RECONSTRUCTED_FROM_OFFICIAL_EVIDENCE,ATTEMPT_OCCURRENCE,OCCURRENCE_WINDOW_ALIGNMENT,ATTEMPT_OCCURRENCE_WINDOW_ONLY,2024-05-18 19:50:00+00:00,2024-05-18 19:52:00+00:00,2024-05-18 19:51:00+00:00,LINEAR_INTERPOLATION,2024-05-18T19:45:00+00:00,2024-05-18T20:00:00+00:00,15.0,28.11111111111111,48.77777777777778,0.51,3.6,29.11,119.492,112.62,128.7,117.78,119.648
19787a8d-5899-5b3e-a353-06c8f6496121,INDY500_DAY1_2024,15,Graham Rahal,,WAVED_OFF,BOUNDED_INTERVAL,RECONSTRUCTED_FROM_OFFICIAL_EVIDENCE,TRACK_ENTRY,NOT_ALIGNABLE,TRACK_ENTRY_NOT_TIMED_RUN_START,,,,NO_TARGET_TIME,,,,,,,,,,,,,
3072c6a1-a1c0-561e-a338-3e9b559cea21,INDY500_DAY1_2024,7,Alexander Rossi,1.0,RETIRED,APPROXIMATE_OBSERVED,INFERRED_UNCERTAIN,RESULT_POSTED,NOT_ALIGNABLE,RESULT_POSTED_NOT_TIMED_RUN_ENDPOINT,,,,NO_TARGET_TIME,,,,,,,,,,,,,
47b8a9c8-307b-5288-9b53-9b6e7a391cdc,INDY500_DAY1_2024,21,Rinus VeeKay,1.0,WAVED_OFF,APPROXIMATE_OBSERVED,RECONSTRUCTED_FROM_OFFICIAL_EVIDENCE,CRASH,NOT_ALIGNABLE,CRASH_TIME_NOT_TIMED_RUN_START,,,,NO_TARGET_TIME,,,,,,,,,,,,,
8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,INDY500_DAY1_2024,7,Alexander Rossi,2.0,VALID_RETAINED,BOUNDED_INTERVAL,INFERRED_UNCERTAIN,ATTEMPT_OCCURRENCE,OCCURRENCE_WINDOW_ALIGNMENT,ATTEMPT_OCCURRENCE_WINDOW_ONLY,2024-05-18 20:39:00+00:00,2024-05-18 20:41:00+00:00,2024-05-18 20:40:00+00:00,LINEAR_INTERPOLATION,2024-05-18T20:30:00+00:00,2024-05-18T20:45:00+00:00,15.0,27.40740740740741,50.92592592592593,0.51,4.666666666666667,29.093333333333334,122.33333333333334,122.93333333333334,130.23333333333332,118.03333333333333,123.38333333333334
a16f99df-db6b-54e5-b129-6b595216059b,INDY500_DAY1_2024,17,Kyle Larson,1.0,WAVED_OFF,ORDERING_ONLY,INFERRED_UNCERTAIN,INITIAL_ORDER,NOT_ALIGNABLE,ORDERING_ONLY_NO_EVENT_TIME,,,,NO_TARGET_TIME,,,,,,,,,,,,,
d8d8f4a5-fd52-51ca-bdc6-e2ddbea561ca,INDY500_DAY1_2024,21,Rinus VeeKay,4.0,VALID_RETAINED,BOUNDED_INTERVAL,RECONSTRUCTED_FROM_OFFICIAL_EVIDENCE,TIMED_RUN_END,RUN_INTERVAL_ALIGNMENT,VALID_TIMED_RUN_INTERVAL,2024-05-18 21:48:32.553500+00:00,2024-05-18 21:48:42.553500+00:00,2024-05-18 21:48:37.553500+00:00,LINEAR_INTERPOLATION,2024-05-18T21:45:00+00:00,2024-05-18T21:52:00+00:00,7.0,27.77777777777778,47.22222222222222,0.4996403095238095,3.5899226190476194,29.085179845238095,105.07482166666667,122.7964030952381,126.43381392857142,113.33741083333334,116.91061238095239
dde71df5-4fd6-5d14-89ce-1f65485e19f0,INDY500_DAY1_2024,12,Will Power,1.0,VALID_RETAINED,APPROXIMATE_OBSERVED,INFERRED_UNCERTAIN,INITIAL_ORDER,NOT_ALIGNABLE,INITIAL_ORDER_CAPTURE_NOT_TIMED_RUN_START,,,,NO_TARGET_TIME,,,,,,,,,,,,,
f7e597fe-2a3c-5152-89aa-c7b2fade3550,INDY500_DAY1_2024,21,Rinus VeeKay,2.0,WAVED_OFF,APPROXIMATE_OBSERVED,RECONSTRUCTED_FROM_OFFICIAL_EVIDENCE,ATTEMPT_OCCURRENCE,OCCURRENCE_POINT_APPROXIMATION,ATTEMPT_OCCURRENCE_MINUTE_ONLY,2024-05-18 19:26:00+00:00,2024-05-18 19:26:00+00:00,2024-05-18 19:26:00+00:00,LINEAR_INTERPOLATION,2024-05-18T19:15:00+00:00,2024-05-18T19:30:00+00:00,15.0,27.48148148148148,50.25925925925926,0.5353333333333333,2.0,29.11,120.61333333333333,119.24,130.52,121.28666666666666,122.915
