year,attempt_id,session_id,car_number,driver_name,car_attempt_index,constraint_class,time_point_utc,time_lower_utc,time_upper_utc,time_midpoint_utc,time_quality,source_layer,source_semantic,source_event_id,anchor_event_type,result_status,chronology_usable,performance_environment_usable,queue_replay_usable,notes,evidence_id,evidence_stage,source_authority,source_title,source_url,official_result_row,ordering_relation,evidence_summary,related_attempt_id,ordering_role,evidence_type,action,lane,source_candidate_id,evidence_quality
2020,00d1c34a-f916-5fa9-803b-2cc6962f2595,INDY500_DAY1_2020,1,Josef Newgarden,1,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T15:39:55Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,b9a8f2a7-68f0-5490-be23-3840f0c08a7e,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,d8f3d4d6-6f33-5dbd-80ed-75cd29056b63,INDY500_DAY1_2020,1,Josef Newgarden,2,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T18:06:35Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,5f3b6a48-6de8-56df-9542-bb9c34eea20b,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,6041dd38-4b6d-5e38-81fd-8006cbe0bafd,INDY500_DAY1_2020,10,Felix Rosenqvist,1,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T16:22:25Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,f344d7f4-db3c-518f-b269-638f91c9256a,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,cbdbf766-10d3-516e-83ad-3cb56f8c02fb,INDY500_DAY1_2020,14,Tony Kanaan,1,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T17:19:05Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,a3274ccd-849e-5ce4-8e4e-e1304f4ee20f,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,16cb7863-a6d0-5895-93e4-a76ac2c6c71f,INDY500_DAY1_2020,15,Graham Rahal,1,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T15:00:45Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,fc2ec283-1fae-5875-b76e-f15fec26ba5c,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,59dbbaed-31a4-576f-ae4e-a507faf360c3,INDY500_DAY1_2020,15,Graham Rahal,2,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T19:26:40Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,6462dad8-f217-5872-82aa-b77c8c3ae7f3,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,9a2e168d-3dda-5e76-8daf-588c20d91341,INDY500_DAY1_2020,20,Ed Carpenter,1,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T16:27:25Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,870c2c5c-04f0-5e70-ae6a-328ccc262322,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,893c5471-df02-55c0-946f-0af9d0a835d9,INDY500_DAY1_2020,20,Ed Carpenter,2,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T18:47:30Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,426c8dae-2865-5ffb-a573-794d5db41d95,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,e132bf44-6808-5d6b-819c-a993af279439,INDY500_DAY1_2020,21,Rinus VeeKay,1,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T15:16:35Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,fe8b5729-7461-527b-8baa-098dc442bf89,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
2020,2fb75f25-92ad-5b41-90a1-3a1457ae8012,INDY500_DAY1_2020,22,Simon Pagenaud,1,PERFORMANCE_CAPTURE_APPROXIMATION,2020-08-15T17:09:06Z,,,,PERFORMANCE_CAPTURE_APPROXIMATION,TIMING71_PERFORMANCE_GRADE,Recorder capture mapped to canonical attempt by exact within-car count and sequence agreement. Suitable only for performance-grade approximate environmental alignment; not a timed-run start and not valid for chronology or queue replay.,b6dd497f-8253-553b-b653-116bb06c73ac,,,False,True,False,Recorder capture mapped to attempt. Not exact timed-run start.,,,,,,,,,,,,,,,
