year,session_id,report_index,report_type,pdf_path,text_path,term,line_number,line_text,context
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,739,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"737:  || 738: Section: T1T to T1                                                                           Length: 0.022727 mile(s) || 739:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 740:              1    48    Kanaan, Tony                          D/H/F         00:00.3440          237.844     2 || 741:              2    10    Palou, Alex                           D/H/F         00:00.3443          237.636     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,789,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"787: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 788:  || 789: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 790: Session:   Qualifications - Day One                                                        May 22, 2021 || 791: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,793,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"791:  || 792: Section: T2T to T2                                                                           Length: 0.022727 mile(s) || 793:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 794:              1     9    Dixon, Scott                          D/H/F         00:00.3476          235.380     0 || 795:              2    48    Kanaan, Tony                          D/H/F         00:00.3482          234.975     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,842,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"840: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 841:  || 842: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 843: Session:   Qualifications - Day One                                                        May 22, 2021 || 844: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,846,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"844:  || 845: Section: T3T to T3                                                                           Length: 0.022727 mile(s) || 846:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 847:              1    10    Palou, Alex                           D/H/F         00:00.3425          238.885     5 || 848:              2    86    Montoya, Juan Pablo                   D/C/F         00:00.3429          238.607     7"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,895,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"893: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 894:  || 895: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 896: Session:   Qualifications - Day One                                                        May 22, 2021 || 897: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,899,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"897:  || 898: Section: T4T to T4                                                                           Length: 0.022727 mile(s) || 899:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 900:              1    26    Herta, Colton                         D/H/F         00:00.3484          234.840    0 || 901:              2    21    VeeKay, Rinus                         D/C/F         00:00.3493          234.235    4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,948,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"946: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 947:  || 948: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 949: Session:   Qualifications - Day One                                                        May 22, 2021 || 950: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,952,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"950:  || 951: Section: SF to SFT                                                                           Length: 0.031155 mile(s) || 952:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 953:              1    26    Herta, Colton                         D/H/F         00:00.4728          237.223    1 || 954:              2     5    O'Ward, Pato                          D/C/F         00:00.4732          237.023    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1003,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"1001: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 1002:  || 1003: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 1004: Session:   Qualifications - Day One                                                        May 22, 2021 || 1005: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1007,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"1005:  || 1006: Section: PT3 to PSS2                                                                         Length: 0.265152 mile(s) || 1007:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 1008:              1    26    Herta, Colton                         D/H/F         00:06.8810          138.722    4 || 1009:              2     2    Newgarden, Josef                      D/C/F         00:07.2993          130.772    9"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1054,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"1052: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 1053:  || 1054: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 1055: Session:   Qualifications - Day One                                                        May 22, 2021 || 1056: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1058,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"1056:  || 1057: Section: PSS2 to PT4                                                                         Length: 0.265152 mile(s) || 1058:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 1059:              1    26    Herta, Colton                         D/H/F         00:07.0452          135.489     4 || 1060:              2    16    De Silvestro, Simona                  D/C/F         00:07.3364          130.111     9"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1105,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"1103: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 1104:  || 1105: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 1106: Session:   Qualifications - Day One                                                        May 22, 2021 || 1107: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1109,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"1107:  || 1108: Section: PT4 to PI                                                                           Length: 0.183712 mile(s) || 1109:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 1110:              1    16    De Silvestro, Simona                  D/C/F         00:06.7057          98.627      9 || 1111:              2    24    Karam, Sage                           D/C/F         00:06.7458          98.041      9"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1156,Report:    Top Section Times Report                                             NTT INDYCAR SERIES,"1154: Track:     Indianapolis Motor Speedway                                                            2.5 mile(s) || 1155:  || 1156: Report:    Top Section Times Report                                             NTT INDYCAR SERIES || 1157: Session:   Qualifications - Day One                                                          May 22, 2021 || 1158: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1160,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"1158:  || 1159: Section: PI to PO                                                                              Length: 0.441951 mile(s) || 1160:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 1161:              1      25    Wilson, Stefan                        D/H/F         00:14.4910           0.221     9 || 1162:              2      47    Daly, Conor                           D/C/F         01:47.6324           0.218     4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1193,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"1191: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 1192:  || 1193: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 1194: Session:   Qualifications - Day One                                                        May 22, 2021 || 1195: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1197,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"1195:  || 1196: Section: PO to SF                                                                            Length: 2.312879 mile(s) || 1197:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 1198:              1    26    Herta, Colton                         D/H/F         00:46.8663          177.662    0 || 1199:              2    48    Kanaan, Tony                          D/H/F         00:47.0816          176.850    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1245,Report:    Top Section Times Report                                             NTT INDYCAR SERIES,"1243: Track:     Indianapolis Motor Speedway                                                            2.5 mile(s) || 1244:  || 1245: Report:    Top Section Times Report                                             NTT INDYCAR SERIES || 1246: Session:   Qualifications - Day One                                                          May 22, 2021 || 1247: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1249,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"1247:  || 1248: Section: SF to PI                                                                              Length: 2.245833 mile(s) || 1249:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 1250:              1      75    Enerson, RC (R)                       D/C/F         00:39.1251          206.645    7 || 1251:              2      59    Chilton, Max                          D/C/F         00:46.8117          172.713    4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1297,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"1295: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 1296:  || 1297: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 1298: Session:   Qualifications - Day One                                                        May 22, 2021 || 1299: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1301,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"1299:  || 1300: Section: PO to BS                                                                            Length: 0.937500 mile(s) || 1301:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 1302:              1    26    Herta, Colton                         D/H/F         00:22.3296          151.145    0 || 1303:              2    21    VeeKay, Rinus                         D/C/F         00:22.5806          149.465    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1349,Report:    Top Section Times Report                                             NTT INDYCAR SERIES,"1347: Track:     Indianapolis Motor Speedway                                                            2.5 mile(s) || 1348:  || 1349: Report:    Top Section Times Report                                             NTT INDYCAR SERIES || 1350: Session:   Qualifications - Day One                                                          May 22, 2021 || 1351: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1353,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"1351:  || 1352: Section: BS to PI                                                                              Length: 1.121212 mile(s) || 1353:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 1354:              1      75    Enerson, RC (R)                       D/C/F         00:21.2873          189.614    7 || 1355:              2      59    Chilton, Max                          D/C/F         00:25.7124          156.981    4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1401,Report:    Top Section Times Report                                             NTT INDYCAR SERIES,"1399: Track:     Indianapolis Motor Speedway                                                            2.5 mile(s) || 1400:  || 1401: Report:    Top Section Times Report                                             NTT INDYCAR SERIES || 1402: Session:   Qualifications - Day One                                                          May 22, 2021 || 1403: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1405,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"1403:  || 1404: Section: PO to PI                                                                              Length: 2.058712 mile(s) || 1405:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 1406:              1      45    Ferrucci, Santino                     D/H/F         03:07.1781          39.595     4 || 1407:              2      24    Karam, Sage                           D/C/F         03:13.9000          38.223     4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1453,Report:    Top Section Times Report                                           NTT INDYCAR SERIES,"1451: Track:     Indianapolis Motor Speedway                                                          2.5 mile(s) || 1452:  || 1453: Report:    Top Section Times Report                                           NTT INDYCAR SERIES || 1454: Session:   Qualifications - Day One                                                        May 22, 2021 || 1455: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1457,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"1455:  || 1456: Section: PIC to PI                                                                           Length: 0.035890 mile(s) || 1457:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 1458:              1    75    Enerson, RC (R)                       D/C/F         00:01.6271          79.408     7 || 1459:              2    12    Power, Will                           D/C/F         00:01.7145          75.360     4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,time,1505,Report:    Top Section Times Report                                         NTT INDYCAR SERIES,"1503: Track:     Indianapolis Motor Speedway                                                        2.5 mile(s) || 1504:  || 1505: Report:    Top Section Times Report                                         NTT INDYCAR SERIES || 1506: Session:   Qualifications - Day One                                                      May 22, 2021 || 1507: "
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,9,Rank   Car   Driver                                 C/E/T            Time            Speed     Lap,"7:  || 8: Section: Lap                                                                                 Length: 2.500000 mile(s) || 9:            Rank   Car   Driver                                 C/E/T            Time            Speed     Lap || 10:              1     9    Dixon, Scott                           D/H/F         00:38.6973         232.574    0 || 11:              2    26    Herta, Colton                          D/H/F         00:38.7324         232.364    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,61,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"59:  || 60: Section: SF to T1                                                                              Length: 0.187121 mile(s) || 61:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 62:              1      26    Herta, Colton                         D/H/F         00:02.8439          236.871    0 || 63:              2       9    Dixon, Scott                          D/H/F         00:02.8484          236.496    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,114,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"112:  || 113: Section: T1 to SS1                                                                           Length: 0.312500 mile(s) || 114:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 115:              1    26    Herta, Colton                         D/H/F         00:04.8255          233.136    0 || 116:              2    20    Carpenter, Ed                         D/C/F         00:04.8387          232.500    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,166,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"164:  || 165: Section: SS1 to T2                                                                           Length: 0.312500 mile(s) || 166:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 167:              1    20    Carpenter, Ed                         D/C/F         00:04.8909          230.019    0 || 168:              2     7    Rosenqvist, Felix                     D/C/F         00:04.8925          229.944    5"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,218,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"216:  || 217: Section: T2 to BS                                                                              Length: 0.312500 mile(s) || 218:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 219:              1       9    Dixon, Scott                          D/H/F         00:04.8284          232.996     0 || 220:              2      48    Kanaan, Tony                          D/H/F         00:04.8285          232.992     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,270,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"268:  || 269: Section: BS to T3                                                                              Length: 0.312500 mile(s) || 270:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 271:              1       9    Dixon, Scott                          D/H/F         00:04.7585          236.419     0 || 272:              2      48    Kanaan, Tony                          D/H/F         00:04.7596          236.364     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,322,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"320:  || 321: Section: T3 to SS2                                                                           Length: 0.312500 mile(s) || 322:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 323:              1     9    Dixon, Scott                          D/H/F         00:04.8444          232.227    0 || 324:              2    48    Kanaan, Tony                          D/H/F         00:04.8563          231.658    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,375,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"373:  || 374: Section: SS2 to T4                                                                           Length: 0.312500 mile(s) || 375:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 376:              1    26    Herta, Colton                         D/H/F         00:04.9128          228.994    0 || 377:              2     9    Dixon, Scott                          D/H/F         00:04.9133          228.970    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,427,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"425:  || 426: Section: T4 to FS                                                                              Length: 0.200000 mile(s) || 427:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 428:              1      26    Herta, Colton                         D/H/F         00:03.1000          232.258     0 || 429:              2      21    VeeKay, Rinus                         D/C/F         00:03.1052          231.869     4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,479,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"477:  || 478: Section: FS to SF                                                                              Length: 0.237879 mile(s) || 479:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 480:              1      26    Herta, Colton                         D/H/F         00:03.6430          235.071     0 || 481:              2      10    Palou, Alex                           D/H/F         00:03.6497          234.639     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,531,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"529:  || 530: Section: T1 to T2                                                                              Length: 0.625000 mile(s) || 531:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 532:              1      26    Herta, Colton                         D/H/F         00:09.7190          231.505    0 || 533:              2      20    Carpenter, Ed                         D/C/F         00:09.7296          231.253    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,583,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"581:  || 582: Section: T2 to T3                                                                              Length: 0.625000 mile(s) || 583:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 584:              1       9    Dixon, Scott                          D/H/F         00:09.5869          234.695     0 || 585:              2      48    Kanaan, Tony                          D/H/F         00:09.5881          234.666     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,635,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"633:  || 634: Section: T3 to T4                                                                              Length: 0.625000 mile(s) || 635:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 636:              1       9    Dixon, Scott                          D/H/F         00:09.7577          230.587    0 || 637:              2      26    Herta, Colton                         D/H/F         00:09.7763          230.148    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,687,Rank     Car   Driver                                C/E/T            Time             Speed     Lap,"685:  || 686: Section: T4 to SF                                                                              Length: 0.437879 mile(s) || 687:            Rank     Car   Driver                                C/E/T            Time             Speed     Lap || 688:              1      26    Herta, Colton                         D/H/F         00:06.7430          233.778     0 || 689:              2      20    Carpenter, Ed                         D/C/F         00:06.7577          233.269     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,739,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"737:  || 738: Section: T1T to T1                                                                           Length: 0.022727 mile(s) || 739:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 740:              1    48    Kanaan, Tony                          D/H/F         00:00.3440          237.844     2 || 741:              2    10    Palou, Alex                           D/H/F         00:00.3443          237.636     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,793,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"791:  || 792: Section: T2T to T2                                                                           Length: 0.022727 mile(s) || 793:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 794:              1     9    Dixon, Scott                          D/H/F         00:00.3476          235.380     0 || 795:              2    48    Kanaan, Tony                          D/H/F         00:00.3482          234.975     0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,846,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"844:  || 845: Section: T3T to T3                                                                           Length: 0.022727 mile(s) || 846:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 847:              1    10    Palou, Alex                           D/H/F         00:00.3425          238.885     5 || 848:              2    86    Montoya, Juan Pablo                   D/C/F         00:00.3429          238.607     7"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,899,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"897:  || 898: Section: T4T to T4                                                                           Length: 0.022727 mile(s) || 899:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 900:              1    26    Herta, Colton                         D/H/F         00:00.3484          234.840    0 || 901:              2    21    VeeKay, Rinus                         D/C/F         00:00.3493          234.235    4"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,952,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"950:  || 951: Section: SF to SFT                                                                           Length: 0.031155 mile(s) || 952:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 953:              1    26    Herta, Colton                         D/H/F         00:00.4728          237.223    1 || 954:              2     5    O'Ward, Pato                          D/C/F         00:00.4732          237.023    0"
2021,5838,03,Top Section Times,weather/evidence/rescue/official_day1_session_details/reports_v2/2021_5838_03_Top_Section_Times.pdf,weather/evidence/rescue/official_day1_session_details/report_text_v1/2021_5838_03_Top_Section_Times.txt,rank,1007,Rank   Car   Driver                                C/E/T            Time             Speed     Lap,"1005:  || 1006: Section: PT3 to PSS2                                                                         Length: 0.265152 mile(s) || 1007:            Rank   Car   Driver                                C/E/T            Time             Speed     Lap || 1008:              1    26    Herta, Colton                         D/H/F         00:06.8810          138.722    4 || 1009:              2     2    Newgarden, Josef                      D/C/F         00:07.2993          130.772    9"
