metric,value,status
first_attempt_unique,1,PASS
second_attempt_unique,1,PASS
automatic_promotions,0,PASS
result_row_order_used_as_chronology,0,PASS
queue_wait_inferred,0,PASS
canonical_data_mutated,0,PASS
