metric,value,status
canonical_attempt_rows,44,PASS
duplicate_attempt_ids,0,PASS
chronology_covered_attempts,10,PASS
historical_action_rows,1,PASS
historical_lane_rows,2,PASS
result_row_order_used_as_chronology,0,PASS
queue_wait_inferred,0,PASS
canonical_data_mutated,0,PASS
