date,cycle_time_utc,forecast_hour,valid_time_utc,ims_lat,ims_lon,TMP_2m,DPT_2m,UGRD_10m,VGRD_10m,GUST_surface,PRES_surface,TCDC_atmosphere,DSWRF_surface,temp_c,dewpoint_c,relative_humidity_pct,wind_speed_10m_ms,wind_direction_deg,pressure_hpa,gust_ms,cloud_cover_pct,shortwave_radiation_wm2,forecast_lead_hours
20240518,2024-05-18 11:00:00+00:00,0,2024-05-18 11:00:00+00:00,39.795,-86.234,289.2610778808594,288.8747863769531,0.0446758270263671,0.1902189254760742,2.3479130566120148,98550.0,84.0,34.0,16.111077880859398,15.724786376953148,97.56265688681623,0.19539490558804787,193.21723771701622,985.5,2.3479130566120148,84.0,34.0,0.0
20240518,2024-05-18 11:00:00+00:00,1,2024-05-18 12:00:00+00:00,39.795,-86.234,289.98316955566406,289.16258239746094,-0.2273082733154297,-0.1933097839355468,2.1031611897051334,98560.0,67.0,201.1,16.833169555664085,16.01258239746096,94.91262726021046,0.29839189614138295,49.621161980938076,985.6,2.1031611897051334,67.0,201.1,1.0
20240518,2024-05-18 11:00:00+00:00,2,2024-05-18 13:00:00+00:00,39.795,-86.234,291.64073181152344,289.7706298828125,-0.1178131103515625,1.0785484313964844,1.7212890945374966,98580.0,46.0,355.3,18.49073181152346,16.620629882812523,88.87295345732973,1.0849638924123357,173.7661240461107,985.8,1.7212890945374966,46.0,355.3,2.0
20240518,2024-05-18 11:00:00+00:00,3,2024-05-18 14:00:00+00:00,39.795,-86.234,293.01165771484375,290.53192138671875,-0.7759513854980469,1.1961421966552734,1.7266229204833508,98620.0,52.0,448.8,19.861657714843773,17.381921386718773,85.6289862351565,1.4257828401533108,147.0280552004696,986.2,1.7266229204833508,52.0,448.8,3.0
20240518,2024-05-18 12:00:00+00:00,0,2024-05-18 12:00:00+00:00,39.795,-86.234,290.03912353515625,289.1490936279297,0.2458915710449218,0.4639606475830078,3.5394047275185585,98590.0,100.0,113.1,16.889123535156273,15.99909362792971,94.49504514020795,0.5250925130075498,207.92285966988302,985.9,3.5394047275185585,100.0,113.1,0.0
20240518,2024-05-18 12:00:00+00:00,1,2024-05-18 13:00:00+00:00,39.795,-86.234,291.3323974609375,289.5926971435547,0.1527624130249023,1.317953109741211,2.9143379367887974,98680.0,61.0,306.40000000000003,18.182397460937523,16.44269714355471,89.58863498164716,1.3267768291275361,186.6115839765785,986.8,2.9143379367887974,61.0,306.40000000000003,1.0
20240518,2024-05-18 12:00:00+00:00,2,2024-05-18 14:00:00+00:00,39.795,-86.234,292.6255645751953,289.841552734375,-0.4500179290771484,1.736419677734375,2.0986624993383884,98620.0,24.0,566.7,19.475564575195335,16.691552734375023,83.95381369968311,1.7937863400399827,165.47064502413036,986.2,2.0986624993383884,24.0,566.7,2.0
20240518,2024-05-18 12:00:00+00:00,3,2024-05-18 15:00:00+00:00,39.795,-86.234,293.8522644042969,290.1439666748047,-0.7006998062133789,1.0640945434570312,2.0184884443879128,98540.0,16.0,645.6,20.702264404296898,16.99396667480471,79.32493579000062,1.27407904615157,146.6353384129453,985.4,2.0184884443879128,16.0,645.6,3.0
20240518,2024-05-18 13:00:00+00:00,0,2024-05-18 13:00:00+00:00,39.795,-86.234,291.2586364746094,290.3294372558594,0.4612302780151367,1.418657302856445,3.3100133016705513,98670.0,100.0,233.4,18.108636474609398,17.179437255859398,94.31105669661426,1.4917512903650674,198.01024911408294,986.7,3.3100133016705513,100.0,233.4,0.0
20240518,2024-05-18 13:00:00+00:00,1,2024-05-18 14:00:00+00:00,39.795,-86.234,292.0379638671875,291.0605773925781,-0.5545864105224609,1.641763687133789,2.225826568901539,98640.0,100.0,263.6,18.887963867187523,17.910577392578148,94.05844835934361,1.73290337039528,161.3350743021195,986.4,2.225826568901539,100.0,263.6,1.0
20240518,2024-05-18 13:00:00+00:00,2,2024-05-18 15:00:00+00:00,39.795,-86.234,292.76763916015625,291.4862060546875,-1.2424898147583008,1.1366958618164062,2.0157055258750916,98590.0,100.0,370.8,19.617639160156273,18.336206054687523,92.31576992300107,1.684000719135434,132.45393699281996,985.9,2.0157055258750916,100.0,370.8,2.0
20240518,2024-05-18 13:00:00+00:00,3,2024-05-18 16:00:00+00:00,39.795,-86.234,294.54522705078125,291.43487548828125,-0.803370475769043,0.403045654296875,1.0838745757937431,98600.0,72.0,564.0,21.395227050781273,18.284875488281273,82.46434930312937,0.8988047178252763,116.64261769181472,986.0,1.0838745757937431,72.0,564.0,3.0
20240518,2024-05-18 14:00:00+00:00,0,2024-05-18 14:00:00+00:00,39.795,-86.234,292.8659973144531,291.1363220214844,-0.1078195571899414,1.0680923461914062,1.481091447174549,98650.0,13.0,596.8000000000001,19.715997314453148,17.986322021484398,89.76028680282846,1.073520524678172,174.2357516755804,986.5,1.481091447174549,13.0,596.8000000000001,0.0
20240518,2024-05-18 14:00:00+00:00,1,2024-05-18 15:00:00+00:00,39.795,-86.234,294.4865417480469,291.5166931152344,-0.9684715270996094,-0.0020809173583984,1.127373233437538,98580.0,33.0,689.8000000000001,21.336541748046898,18.366693115234398,83.18710249072943,0.9684737626904003,89.87689096134002,985.8,1.127373233437538,33.0,689.8000000000001,1.0
20240518,2024-05-18 14:00:00+00:00,2,2024-05-18 16:00:00+00:00,39.795,-86.234,295.744384765625,290.92413330078125,-1.2009162902832031,0.2087154388427734,1.361012376844883,98510.0,33.0,744.0,22.594384765625023,17.774133300781273,74.22784690633797,1.218918401977303,99.85934349973117,985.1,1.361012376844883,33.0,744.0,2.0
20240518,2024-05-18 15:00:00+00:00,0,2024-05-18 15:00:00+00:00,39.795,-86.234,295.2488098144531,291.8747863769531,-0.2839775085449219,-0.254922866821289,1.725515142083168,98650.0,15.0,761.5,22.098809814453148,18.724786376953148,81.20096788205666,0.3816135393140105,48.08609576459865,986.5,1.725515142083168,15.0,761.5,0.0
20240518,2024-05-18 15:00:00+00:00,1,2024-05-18 16:00:00+00:00,39.795,-86.234,296.0570983886719,290.8748016357422,-1.5424728393554688,0.1940479278564453,1.9119963273406029,98590.0,32.0,755.0,22.907098388671898,17.72480163574221,72.60768214912342,1.554630843144025,97.17032049451262,985.9,1.9119963273406029,32.0,755.0,1.0
20240518,2024-05-18 15:00:00+00:00,2,2024-05-18 17:00:00+00:00,39.795,-86.234,296.7098083496094,290.86705017089844,-1.923196792602539,0.5777492523193359,2.3794481456279755,98560.0,34.0,736.0,23.559808349609398,17.71705017089846,69.76610573301554,2.008103608291227,106.72083998407354,985.6,2.3794481456279755,34.0,736.0,2.0
20240518,2024-05-18 15:00:00+00:00,3,2024-05-18 18:00:00+00:00,39.795,-86.234,297.3561706542969,291.1940460205078,-1.3392572402954102,1.4439983367919922,2.4888012185692787,98630.0,25.0,743.0,24.206170654296898,18.044046020507835,68.50194764573592,1.9694519929009993,137.15517116904792,986.3,2.4888012185692787,25.0,743.0,3.0
20240518,2024-05-18 16:00:00+00:00,0,2024-05-18 16:00:00+00:00,39.795,-86.234,296.6766052246094,290.9123229980469,-1.963895797729492,0.1256608963012695,2.4722864478826523,98690.0,28.0,792.0,23.526605224609398,17.762322998046898,70.10550298045489,1.9679119302445411,93.66110938763578,986.9,2.4722864478826523,28.0,792.0,0.0
20240518,2024-05-18 16:00:00+00:00,1,2024-05-18 17:00:00+00:00,39.795,-86.234,296.8363037109375,291.1116638183594,-1.8584556579589844,0.3908767700195312,2.155411124229431,98520.0,37.0,652.0,23.686303710937523,17.961663818359398,70.3107214857381,1.8991161317677925,101.87752647779173,985.2,2.155411124229431,37.0,652.0,1.0
20240518,2024-05-18 16:00:00+00:00,2,2024-05-18 18:00:00+00:00,39.795,-86.234,297.76080322265625,290.45082092285156,-2.085158348083496,1.3600845336914062,2.916740201413631,98580.0,11.0,949.0,24.610803222656273,17.300820922851585,63.80244971189937,2.489521093577812,123.11517150739856,985.8,2.916740201413631,11.0,949.0,2.0
20240518,2024-05-18 16:00:00+00:00,3,2024-05-18 19:00:00+00:00,39.795,-86.234,298.6496887207031,290.1804656982422,-1.800323486328125,1.3955345153808594,2.662062451243401,98570.0,3.0,891.0,25.499688720703148,17.03046569824221,59.484251254476284,2.277867695684704,127.78132694608519,985.7,2.662062451243401,3.0,891.0,3.0
20240518,2024-05-18 17:00:00+00:00,0,2024-05-18 17:00:00+00:00,39.795,-86.234,297.16461181640625,290.4976043701172,-1.4656620025634766,0.458012580871582,1.7867980301380155,98690.0,23.0,743.0,24.014611816406273,17.34760437011721,66.31904161511824,1.5355587354429097,107.35378264037831,986.9,1.7867980301380155,23.0,743.0,0.0
20240518,2024-05-18 17:00:00+00:00,1,2024-05-18 18:00:00+00:00,39.795,-86.234,297.83172607421875,290.0517120361328,-1.4931888580322266,0.8631172180175781,2.017368383705616,98500.0,17.0,951.0,24.681726074218773,16.901712036132835,61.947615351734875,1.7246983208056963,120.02946708398163,985.0,2.017368383705616,17.0,951.0,1.0
20240518,2024-05-18 17:00:00+00:00,2,2024-05-18 19:00:00+00:00,39.795,-86.234,298.7395935058594,289.865234375,-1.691911697387695,0.9496231079101562,2.189729318022728,98570.0,20.0,918.0,25.589593505859398,16.715234375000023,57.9966042184068,1.9401930931828038,119.3042890242917,985.7,2.189729318022728,20.0,918.0,2.0
20240518,2024-05-18 17:00:00+00:00,3,2024-05-18 20:00:00+00:00,39.795,-86.234,299.60552978515625,288.8883972167969,-1.2171554565429688,1.1833534240722656,1.9980101138353348,98560.0,7.0,814.0,26.455529785156273,15.738397216796898,51.77448191273526,1.6975843813065312,134.19326030138677,985.6,1.9980101138353348,7.0,814.0,3.0
20240518,2024-05-18 18:00:00+00:00,0,2024-05-18 18:00:00+00:00,39.795,-86.234,298.5734558105469,290.3747863769531,-1.7673730850219729,1.775223731994629,2.8662963062524796,98630.0,35.0,938.0,25.423455810546898,17.224786376953148,60.49366954260809,2.50500038329279,135.1269713221355,986.3,2.8662963062524796,35.0,938.0,0.0
20240518,2024-05-18 18:00:00+00:00,1,2024-05-18 19:00:00+00:00,39.795,-86.234,298.4761047363281,289.6651611328125,-1.3336191177368164,1.1004114151000977,2.044009193778038,98510.0,25.0,850.0,25.326104736328148,16.515161132812523,58.16763214677743,1.7290012243129627,129.5271210266337,985.1,2.044009193778038,25.0,850.0,1.0
20240518,2024-05-18 18:00:00+00:00,2,2024-05-18 20:00:00+00:00,39.795,-86.234,299.2669677734375,288.8561706542969,-1.3431291580200195,1.5045814514160156,2.354851633310318,98560.0,4.0,813.0,26.116967773437523,15.706170654296898,52.711265003841554,2.0168691774799603,138.24493734668053,985.6,2.354851633310318,4.0,813.0,2.0
20240518,2024-05-18 18:00:00+00:00,3,2024-05-18 21:00:00+00:00,39.795,-86.234,299.55279541015625,289.4363098144531,-1.0387582778930664,1.4673709869384766,2.099357381463051,98580.0,23.0,654.0,26.402795410156273,16.286309814453148,53.78432865327062,1.7978310190894382,144.70515758307656,985.8,2.099357381463051,23.0,654.0,3.0
20240518,2024-05-18 19:00:00+00:00,0,2024-05-18 19:00:00+00:00,39.795,-86.234,299.4389953613281,289.2294921875,-1.3783693313598633,1.750631332397461,2.961003065109253,98600.0,23.0,878.0,26.288995361328148,16.079492187500023,53.43764681454649,2.2281409460815413,141.7846759616485,986.0,2.961003065109253,23.0,878.0,0.0
20240518,2024-05-18 19:00:00+00:00,1,2024-05-18 20:00:00+00:00,39.795,-86.234,299.4171447753906,288.84230041503906,-1.331533432006836,1.5095462799072266,2.2922114729881287,98530.0,8.0,818.0,26.267144775390648,15.692300415039085,52.19918753313493,2.012886298759483,138.58528099065964,985.3,2.2922114729881287,8.0,818.0,1.0
20240518,2024-05-18 19:00:00+00:00,2,2024-05-18 21:00:00+00:00,39.795,-86.234,299.6804504394531,288.73338317871094,-1.2093753814697266,1.3530044555664062,2.1192379221320152,98570.0,9.0,635.0,26.530450439453148,15.58338317871096,51.0373751325592,1.8147203283392166,138.20824304028616,985.7,2.1192379221320152,9.0,635.0,2.0
20240518,2024-05-18 19:00:00+00:00,3,2024-05-18 22:00:00+00:00,39.795,-86.234,299.5935363769531,288.9341735839844,-1.0108890533447266,1.2555198669433594,1.8460982367396357,98630.0,3.0,485.0,26.443536376953148,15.784173583984398,51.96302594292754,1.6119016143864575,141.16052023595086,986.3,1.8460982367396357,3.0,485.0,3.0
20240518,2024-05-18 20:00:00+00:00,0,2024-05-18 20:00:00+00:00,39.795,-86.234,300.4624328613281,288.5652770996094,-1.1214170455932615,1.1239385604858398,1.8900528699159624,98580.0,8.0,815.0,27.312432861328148,15.415277099609398,48.22236637968853,1.5877071763691506,135.06434263695306,985.8,1.8900528699159624,8.0,815.0,0.0
20240518,2024-05-18 20:00:00+00:00,1,2024-05-18 21:00:00+00:00,39.795,-86.234,299.57415771484375,288.9195098876953,-0.4951248168945312,1.5112876892089844,1.788547858595848,98460.0,21.0,611.0,26.424157714843773,15.769509887695335,51.97370189864527,1.5903267160742396,161.86028077297738,984.6,1.788547858595848,21.0,611.0,1.0
20240518,2024-05-18 20:00:00+00:00,2,2024-05-18 22:00:00+00:00,39.795,-86.234,299.536865234375,288.40980529785156,-0.5775175094604492,1.9182052612304688,2.2813700288534164,98590.0,0.0,487.0,26.386865234375023,15.259805297851585,50.4144484049646,2.003256822762786,163.24443333688725,985.9,2.2813700288534164,0.0,487.0,2.0
20240518,2024-05-18 20:00:00+00:00,3,2024-05-18 23:00:00+00:00,39.795,-86.234,299.0305480957031,288.63584899902344,0.501896858215332,1.644756317138672,1.9682466853410008,98580.0,0.0,290.2,25.880548095703148,15.48584899902346,52.705083282098926,1.719628971334802,196.9695515238009,985.8,1.9682466853410008,0.0,290.2,3.0
20240518,2024-05-18 21:00:00+00:00,0,2024-05-18 21:00:00+00:00,39.795,-86.234,300.9670104980469,287.4486999511719,-0.8311576843261719,0.8276500701904297,1.5890091806650162,98540.0,14.0,665.0,27.817010498046898,14.298699951171898,43.57108967096564,1.1729568342017824,134.87884600487365,985.4,1.5890091806650162,14.0,665.0,0.0
20240518,2024-05-18 21:00:00+00:00,1,2024-05-18 22:00:00+00:00,39.795,-86.234,299.869140625,288.5286407470703,-1.244354248046875,1.2692108154296875,2.002326250076294,98540.0,9.0,496.0,26.719140625000023,15.378640747070335,49.81521985488432,1.7774458046972899,135.56657772795265,985.4,2.002326250076294,9.0,496.0,1.0
20240518,2024-05-18 21:00:00+00:00,2,2024-05-18 23:00:00+00:00,39.795,-86.234,299.23968505859375,289.23370361328125,-0.3605804443359375,1.8022422790527344,2.094682514667511,98570.0,4.0,288.6,26.089685058593773,16.083703613281273,54.08531582117612,1.8379595994587847,168.68603287307351,985.7,2.094682514667511,4.0,288.6,2.0
20240518,2024-05-18 21:00:00+00:00,3,2024-05-19 00:00:00+00:00,39.795,-86.234,298.0163879394531,289.78208923339844,-0.5081558227539062,1.981040954589844,3.0108682364225388,98570.0,0.0,104.2,24.866387939453148,16.63208923339846,60.228767718960256,2.0451761791984913,165.61327013727714,985.7,3.0108682364225388,0.0,104.2,3.0
20240518,2024-05-18 22:00:00+00:00,0,2024-05-18 22:00:00+00:00,39.795,-86.234,300.6765441894531,288.2432403564453,-0.8362226486206055,1.6091365814208984,1.992172822356224,98510.0,0.0,482.0,27.526544189453148,15.093240356445335,46.646960151060334,1.813446678491815,152.54037952479288,985.1,1.992172822356224,0.0,482.0,0.0
20240518,2024-05-18 22:00:00+00:00,1,2024-05-18 23:00:00+00:00,39.795,-86.234,299.69915771484375,288.4687805175781,-1.3188505172729492,1.010883331298828,1.9149791151285172,98640.0,0.0,289.2,26.549157714843773,15.318780517578148,50.12361517081049,1.6617014763214666,127.46973818518352,986.4,1.9149791151285172,0.0,289.2,1.0
20240518,2024-05-18 22:00:00+00:00,2,2024-05-19 00:00:00+00:00,39.795,-86.234,298.47119140625,289.47764587402344,-0.7957305908203125,1.4362106323242188,2.2977291494607925,98550.0,0.0,103.8,25.321191406250023,16.32764587402346,57.494523892692285,1.6419160007650744,151.0114135035473,985.5,2.2977291494607925,0.0,103.8,2.0
20240518,2024-05-18 22:00:00+00:00,3,2024-05-19 01:00:00+00:00,39.795,-86.234,296.31988525390625,291.9244689941406,0.2357387542724609,1.2667274475097656,1.9743369929492471,98540.0,0.0,0.0,23.169885253906273,18.774468994140648,76.3272545613885,1.288476304221594,190.54217976635425,985.4,1.9743369929492471,0.0,0.0,3.0
20240518,2024-05-18 23:00:00+00:00,0,2024-05-18 23:00:00+00:00,39.795,-86.234,301.199951171875,287.0622863769531,0.1590824127197265,0.7302780151367188,1.3277955502271652,98520.0,0.0,284.1,28.049951171875023,13.912286376953148,41.920381728852995,0.7474043038602033,192.2892185560122,985.2,1.3277955502271652,0.0,284.1,0.0
20240518,2024-05-18 23:00:00+00:00,1,2024-05-19 00:00:00+00:00,39.795,-86.234,299.06195068359375,289.0052185058594,0.4295902252197265,1.813833236694336,2.4576205164194107,98470.0,1.0,103.4,25.911950683593773,15.855218505859398,53.865578983138,1.8640114731785817,193.32447571356985,984.7,2.4576205164194107,1.0,103.4,1.0
20240518,2024-05-18 23:00:00+00:00,2,2024-05-19 01:00:00+00:00,39.795,-86.234,296.55126953125,290.838134765625,0.7850065231323242,1.328786849975586,2.509381152689457,98530.0,0.0,0.0,23.401269531250023,17.688134765625023,70.30809663400476,1.5433436862955512,210.57329143217942,985.3,2.509381152689457,0.0,0.0,2.0
20240518,2024-05-18 23:00:00+00:00,3,2024-05-19 02:00:00+00:00,39.795,-86.234,295.1488952636719,291.52593994140625,0.5391225814819336,1.444631576538086,2.059078648686409,98620.0,0.0,0.0,21.998895263671898,18.375939941406273,79.93233118964798,1.5419512151150112,200.4650896140277,986.2,2.059078648686409,0.0,0.0,3.0
