metric,value,status
karam_result_structure_unique,1,PASS
racer_event_rows,2,PASS
event_ordering_edges,4,PASS
canonical_attempt_identity_promotions,0,PASS
withdrawn_status_used_as_timing,0,PASS
result_row_order_used_as_chronology,0,PASS
queue_wait_inferred,0,PASS
canonical_data_mutated,0,PASS
