date,cycle_time_utc,forecast_hour,valid_time_utc,ims_lat,ims_lon,TMP_2m,DPT_2m,UGRD_10m,VGRD_10m,GUST_surface,PRES_surface,TCDC_atmosphere,DSWRF_surface
20200815,2020-08-15T15:00:00+00:00,0,2020-08-15T15:00:00+00:00,39.795,-86.234,298.26361083984375,293.98309326171875,0.29285240173339844,-0.3822307586669922,2.9325572177767754,98790.0,0.0,697.5
20200815,2020-08-15T15:00:00+00:00,1,2020-08-15T16:00:00+00:00,39.795,-86.234,300.4889221191406,292.7069091796875,-0.23383331298828125,-0.8725700378417969,2.23305856436491,98750.0,0.0,824.3000000000001
20200815,2020-08-15T15:00:00+00:00,2,2020-08-15T17:00:00+00:00,39.795,-86.234,301.972412109375,291.95263671875,-0.6293535232543945,-0.249237060546875,1.0064310133457184,98750.0,0.0,900.0
20200815,2020-08-15T15:00:00+00:00,3,2020-08-15T18:00:00+00:00,39.795,-86.234,303.1639709472656,291.41387939453125,-0.47260475158691406,-0.32276344299316406,0.9525177553296089,98720.0,0.0,914.0
20200815,2020-08-15T16:00:00+00:00,0,2020-08-15T16:00:00+00:00,39.795,-86.234,299.58795166015625,294.1794128417969,-0.13028907775878906,-0.619537353515625,1.8355552405118942,98800.0,0.0,827.3000000000001
20200815,2020-08-15T16:00:00+00:00,1,2020-08-15T17:00:00+00:00,39.795,-86.234,301.7715148925781,292.26849365234375,-0.7609786987304688,-0.1691436767578125,1.1046368777751923,98770.0,0.0,896.0
20200815,2020-08-15T16:00:00+00:00,2,2020-08-15T18:00:00+00:00,39.795,-86.234,303.0303649902344,291.61572265625,-0.588994026184082,-0.27629852294921875,1.3578248620033264,98760.0,0.0,920.0
20200815,2020-08-15T16:00:00+00:00,3,2020-08-15T19:00:00+00:00,39.795,-86.234,304.0054016113281,290.8716735839844,-0.23659801483154297,-0.7030258178710938,2.2031853944063187,98690.0,0.0,852.0
20200815,2020-08-15T17:00:00+00:00,0,2020-08-15T17:00:00+00:00,39.795,-86.234,300.8363037109375,294.0961608886719,0.5059709548950195,-0.8790397644042969,1.15544743090868,98800.0,8.625,555.0
20200815,2020-08-15T17:00:00+00:00,1,2020-08-15T18:00:00+00:00,39.795,-86.234,302.7944030761719,292.5121154785156,-0.2880439758300781,-0.28876495361328125,1.6101883053779602,98680.0,0.0,901.0
20200815,2020-08-15T17:00:00+00:00,2,2020-08-15T19:00:00+00:00,39.795,-86.234,303.9997863769531,291.6977996826172,-0.060935020446777344,-0.4775066375732422,1.2805441319942474,98690.0,0.0,863.0
20200815,2020-08-15T17:00:00+00:00,3,2020-08-15T20:00:00+00:00,39.795,-86.234,304.6959228515625,291.1094970703125,0.44769859313964844,-0.3490333557128906,2.0348474085330963,98680.0,0.0,798.0
20200815,2020-08-15T18:00:00+00:00,0,2020-08-15T18:00:00+00:00,39.795,-86.234,301.58026123046875,294.0350036621094,-0.038313865661621094,-0.8235912322998047,1.4857953488826752,98770.0,12.75,920.0
20200815,2020-08-15T18:00:00+00:00,1,2020-08-15T19:00:00+00:00,39.795,-86.234,303.455078125,292.3856506347656,-0.7032184600830078,-0.6803855895996094,1.8524579405784607,98640.0,0.0,813.0
20200815,2020-08-15T18:00:00+00:00,2,2020-08-15T20:00:00+00:00,39.795,-86.234,304.29296875,291.6304473876953,-0.3233489990234375,-0.18155670166015625,2.291861265897751,98730.0,0.0,753.0
20200815,2020-08-15T18:00:00+00:00,3,2020-08-15T21:00:00+00:00,39.795,-86.234,304.77056884765625,291.03863525390625,0.7993392944335938,-0.6973552703857422,2.246690586209297,98630.0,0.0,622.1
20200815,2020-08-15T19:00:00+00:00,0,2020-08-15T19:00:00+00:00,39.795,-86.234,302.29473876953125,294.14129638671875,-0.46619319915771484,-0.8534688949584961,1.7402615249156952,98710.0,1.375,876.0
20200815,2020-08-15T19:00:00+00:00,1,2020-08-15T20:00:00+00:00,39.795,-86.234,304.0511169433594,292.2109069824219,-1.123281478881836,-0.6655483245849609,3.2129676789045334,98680.0,0.0,750.0
20200815,2020-08-15T19:00:00+00:00,2,2020-08-15T21:00:00+00:00,39.795,-86.234,304.56707763671875,291.4263610839844,-0.4219493865966797,-0.6281509399414062,2.490712359547615,98650.0,0.0,628.4000000000001
20200815,2020-08-15T19:00:00+00:00,3,2020-08-15T22:00:00+00:00,39.795,-86.234,304.6494140625,291.1048278808594,2.056283950805664,-1.7565498352050781,3.3099366426467896,98640.0,3.375,461.70000000000005
20200815,2020-08-15T20:00:00+00:00,0,2020-08-15T20:00:00+00:00,39.795,-86.234,302.80255126953125,293.5960388183594,-0.07129764556884766,-0.5727977752685547,2.058558266609907,98660.0,0.5,779.0
20200815,2020-08-15T20:00:00+00:00,1,2020-08-15T21:00:00+00:00,39.795,-86.234,304.05859375,292.11375427246094,0.14258575439453125,-1.0198097229003906,2.561804175376892,98620.0,0.0,590.1
20200815,2020-08-15T20:00:00+00:00,2,2020-08-15T22:00:00+00:00,39.795,-86.234,304.2552490234375,291.510986328125,1.2889671325683594,-1.1533374786376953,2.066596955060959,98660.0,0.625,450.70000000000005
20200815,2020-08-15T20:00:00+00:00,3,2020-08-15T23:00:00+00:00,39.795,-86.234,303.701904296875,290.1603088378906,2.392190933227539,-1.6378841400146484,3.608899988234043,98630.0,7.25,236.60000000000002
20200815,2020-08-15T21:00:00+00:00,0,2020-08-15T21:00:00+00:00,39.795,-86.234,303.3258361816406,293.3028869628906,0.27132606506347656,-0.9282150268554688,2.1756360232830048,98590.0,0.5,632.0
20200815,2020-08-15T21:00:00+00:00,1,2020-08-15T22:00:00+00:00,39.795,-86.234,304.0331726074219,291.85797119140625,0.7874374389648438,-0.8399467468261719,1.5580172836780548,98540.0,0.25,369.70000000000005
20200815,2020-08-15T21:00:00+00:00,2,2020-08-15T23:00:00+00:00,39.795,-86.234,303.63922119140625,291.41358947753906,2.218111038208008,-1.5263080596923828,3.266196310520172,98640.0,7.0,218.5
20200815,2020-08-15T21:00:00+00:00,3,2020-08-16T00:00:00+00:00,39.795,-86.234,302.7529602050781,290.68695068359375,1.0357894897460938,-0.8161373138427734,1.754746988415718,98600.0,16.75,51.900000000000006
20200815,2020-08-15T22:00:00+00:00,0,2020-08-15T22:00:00+00:00,39.795,-86.234,303.0358581542969,293.7961120605469,1.0117015838623047,-0.7171459197998047,1.8119968324899673,98580.0,0.0,450.20000000000005
20200815,2020-08-15T22:00:00+00:00,1,2020-08-15T23:00:00+00:00,39.795,-86.234,303.43548583984375,292.87054443359375,1.697610855102539,-1.4404945373535156,2.682135410606861,98590.0,13.625,219.0
20200815,2020-08-15T22:00:00+00:00,2,2020-08-16T00:00:00+00:00,39.795,-86.234,302.0676574707031,293.0617218017578,0.07425308227539062,0.6697978973388672,2.1881972551345825,98610.0,24.5,68.9
20200815,2020-08-15T22:00:00+00:00,3,2020-08-16T01:00:00+00:00,39.795,-86.234,299.320068359375,294.08372497558594,-0.5581150054931641,2.1487197875976562,3.9431579038500786,98650.0,34.5,0.0
20200815,2020-08-15T23:00:00+00:00,0,2020-08-15T23:00:00+00:00,39.795,-86.234,303.02203369140625,293.99964904785156,1.3009967803955078,-0.7845172882080078,2.078273445367813,98600.0,0.5,251.9
20200815,2020-08-15T23:00:00+00:00,1,2020-08-16T00:00:00+00:00,39.795,-86.234,302.2822570800781,293.40509033203125,2.2157039642333984,-1.9098033905029297,4.234530992805958,98600.0,14.25,37.2
20200815,2020-08-15T23:00:00+00:00,2,2020-08-16T01:00:00+00:00,39.795,-86.234,299.9830627441406,294.0036163330078,0.26815223693847656,-0.06237602233886719,2.4536487460136414,98640.0,20.875,0.0
20200815,2020-08-15T23:00:00+00:00,3,2020-08-16T02:00:00+00:00,39.795,-86.234,297.5030212402344,294.1492004394531,-1.6086177825927734,2.8502120971679688,6.0014205276966095,98660.0,30.875,0.0
