date,cycle_time_utc,forecast_hour,valid_time_utc,ims_lat,ims_lon,TMP_2m,DPT_2m,UGRD_10m,VGRD_10m,GUST_surface,PRES_surface,TCDC_atmosphere,DSWRF_surface
20220521,2022-05-21T11:00:00+00:00,0,2022-05-21T11:00:00+00:00,39.795,-86.234,296.52268981933594,291.5622863769531,0.37967681884765625,2.8655338287353516,6.411942925304174,98470.0,100.0,21.3
20220521,2022-05-21T11:00:00+00:00,1,2022-05-21T12:00:00+00:00,39.795,-86.234,296.8839111328125,291.5879211425781,1.1791038513183594,2.7245330810546875,8.351582035422325,98400.0,100.0,60.900000000000006
20220521,2022-05-21T11:00:00+00:00,2,2022-05-21T13:00:00+00:00,39.795,-86.234,297.0629119873047,291.9028625488281,1.1655712127685547,3.697305679321289,9.172353807836771,98640.0,100.0,58.5
20220521,2022-05-21T11:00:00+00:00,3,2022-05-21T14:00:00+00:00,39.795,-86.234,297.0903015136719,292.1846008300781,2.109170913696289,3.947610855102539,9.626747779548168,98730.0,93.0,87.4
20220521,2022-05-21T12:00:00+00:00,0,2022-05-21T12:00:00+00:00,39.795,-86.234,297.2075500488281,290.9997863769531,1.2085800170898438,1.1962566375732422,9.308694001287222,98620.0,100.0,2.4000000000000004
20220521,2022-05-21T12:00:00+00:00,1,2022-05-21T13:00:00+00:00,39.795,-86.234,296.3082733154297,291.7674865722656,2.4393043518066406,0.09464073181152344,4.976187936961651,98690.0,100.0,72.7
20220521,2022-05-21T12:00:00+00:00,2,2022-05-21T14:00:00+00:00,39.795,-86.234,297.8637237548828,292.0753936767578,0.8596096038818359,2.8632469177246094,4.506579235196114,98640.0,99.0,425.70000000000005
20220521,2022-05-21T12:00:00+00:00,3,2022-05-21T15:00:00+00:00,39.795,-86.234,297.2799072265625,292.51666259765625,-0.29763031005859375,3.5778751373291016,7.53576135635376,98660.0,100.0,36.800000000000004
20220521,2022-05-21T13:00:00+00:00,0,2022-05-21T13:00:00+00:00,39.795,-86.234,296.8793029785156,292.23992919921875,1.2701702117919922,2.408966064453125,7.546354182064533,98640.0,89.0,127.80000000000001
20220521,2022-05-21T13:00:00+00:00,1,2022-05-21T14:00:00+00:00,39.795,-86.234,298.1768341064453,292.58412170410156,1.8253936767578125,5.888986587524414,10.675839010626078,98680.0,100.0,354.20000000000005
20220521,2022-05-21T13:00:00+00:00,2,2022-05-21T15:00:00+00:00,39.795,-86.234,297.0260314941406,292.9067077636719,3.927522659301758,3.2969207763671875,7.445476062595844,98730.0,100.0,227.3
20220521,2022-05-21T13:00:00+00:00,3,2022-05-21T16:00:00+00:00,39.795,-86.234,298.40374755859375,292.46083068847656,1.5993232727050781,2.5179214477539062,4.086696445941925,98670.0,100.0,562.0
20220521,2022-05-21T14:00:00+00:00,0,2022-05-21T14:00:00+00:00,39.795,-86.234,298.13145446777344,292.5129089355469,2.6459884643554688,2.4590015411376953,10.615130424499512,98780.0,99.0,78.10000000000001
20220521,2022-05-21T14:00:00+00:00,1,2022-05-21T15:00:00+00:00,39.795,-86.234,297.7305603027344,290.63311767578125,4.630117416381836,0.35674476623535156,6.665757216513157,98780.0,100.0,694.8000000000001
20220521,2022-05-21T14:00:00+00:00,2,2022-05-21T16:00:00+00:00,39.795,-86.234,299.4598083496094,289.98081970214844,1.8259410858154297,2.582345962524414,4.729342184960842,98770.0,100.0,817.0
20220521,2022-05-21T14:00:00+00:00,3,2022-05-21T17:00:00+00:00,39.795,-86.234,300.7806701660156,290.7884521484375,0.8297824859619141,5.357311248779297,7.40458856523037,98750.0,100.0,923.0
20220521,2022-05-21T15:00:00+00:00,0,2022-05-21T15:00:00+00:00,39.795,-86.234,296.8749084472656,291.05226135253906,1.8520488739013672,-1.1627931594848633,4.328962177038193,98770.0,99.0,10.600000000000001
20220521,2022-05-21T15:00:00+00:00,1,2022-05-21T16:00:00+00:00,39.795,-86.234,297.8470458984375,290.59637451171875,-0.1298656463623047,1.1672210693359375,4.245290756225586,98850.0,89.0,763.0
20220521,2022-05-21T15:00:00+00:00,2,2022-05-21T17:00:00+00:00,39.795,-86.234,299.708740234375,290.2901611328125,0.6455554962158203,2.7949695587158203,5.878802806138992,98810.0,90.0,227.0
20220521,2022-05-21T15:00:00+00:00,3,2022-05-21T18:00:00+00:00,39.795,-86.234,301.8555603027344,289.1291046142578,3.095457077026367,4.781835556030273,9.136248797178268,98880.0,100.0,904.0
20220521,2022-05-21T16:00:00+00:00,0,2022-05-21T16:00:00+00:00,39.795,-86.234,298.8735656738281,290.7416076660156,1.4880924224853516,0.8755006790161133,1.7841887474060059,98720.0,69.0,815.0
20220521,2022-05-21T16:00:00+00:00,1,2022-05-21T17:00:00+00:00,39.795,-86.234,301.6061096191406,290.3645782470703,1.7434711456298828,3.217060089111328,5.116800203919411,98860.0,4.0,922.0
20220521,2022-05-21T16:00:00+00:00,2,2022-05-21T18:00:00+00:00,39.795,-86.234,299.62255859375,289.3992156982422,2.6371307373046875,3.2346115112304688,6.136593043804169,98790.0,99.0,128.0
20220521,2022-05-21T16:00:00+00:00,3,2022-05-21T19:00:00+00:00,39.795,-86.234,301.1570129394531,290.0512390136719,3.5878658294677734,3.1853370666503906,8.02947048842907,98860.0,100.0,605.0
20220521,2022-05-21T17:00:00+00:00,0,2022-05-21T17:00:00+00:00,39.795,-86.234,300.7561950683594,292.1600799560547,2.2500858306884766,4.130653381347656,5.943898856639862,98820.0,82.0,912.0
20220521,2022-05-21T17:00:00+00:00,1,2022-05-21T18:00:00+00:00,39.795,-86.234,302.3526916503906,287.72900390625,5.606292724609375,2.681337356567383,9.288561038672924,98890.0,15.0,937.0
20220521,2022-05-21T17:00:00+00:00,2,2022-05-21T19:00:00+00:00,39.795,-86.234,302.3011474609375,289.8594207763672,2.8500919342041016,3.7824249267578125,7.02749565243721,98710.0,36.0,794.0
20220521,2022-05-21T17:00:00+00:00,3,2022-05-21T20:00:00+00:00,39.795,-86.234,301.6907653808594,290.42718505859375,5.573019027709961,1.4128265380859375,9.228054717183113,98930.0,100.0,485.0
20220521,2022-05-21T18:00:00+00:00,0,2022-05-21T18:00:00+00:00,39.795,-86.234,300.355224609375,290.44215393066406,5.188102722167969,2.620753288269043,9.068944826722145,98930.0,100.0,413.0
20220521,2022-05-21T18:00:00+00:00,1,2022-05-21T19:00:00+00:00,39.795,-86.234,298.8149108886719,290.4669494628906,5.053831100463867,-0.8423366546630859,6.883592560887337,98890.0,100.0,443.0
20220521,2022-05-21T18:00:00+00:00,2,2022-05-21T20:00:00+00:00,39.795,-86.234,300.2022705078125,290.4790802001953,3.5419845581054688,2.127908706665039,8.681552559137344,98910.0,100.0,691.0
20220521,2022-05-21T18:00:00+00:00,3,2022-05-21T21:00:00+00:00,39.795,-86.234,294.8203430175781,291.9570617675781,-0.11532211303710938,-1.277883529663086,1.2840239107608795,98780.0,96.0,87.0
20220521,2022-05-21T19:00:00+00:00,0,2022-05-21T19:00:00+00:00,39.795,-86.234,298.48638916015625,290.6929168701172,5.6493072509765625,-1.0452842712402344,7.723746120929718,98910.0,100.0,587.0
20220521,2022-05-21T19:00:00+00:00,1,2022-05-21T20:00:00+00:00,39.795,-86.234,296.369873046875,291.15867614746094,3.816438674926758,-3.907552719116211,8.141920179128647,98990.0,100.0,521.0
20220521,2022-05-21T19:00:00+00:00,2,2022-05-21T21:00:00+00:00,39.795,-86.234,294.8861389160156,290.31382751464844,-0.33765411376953125,-0.2707977294921875,4.913972072303295,98750.0,90.0,57.0
20220521,2022-05-21T19:00:00+00:00,3,2022-05-21T22:00:00+00:00,39.795,-86.234,295.30535888671875,291.60906982421875,-2.278270721435547,1.237356185913086,3.6141821295022964,98760.0,88.0,254.8
20220521,2022-05-21T20:00:00+00:00,0,2022-05-21T20:00:00+00:00,39.795,-86.234,294.4537353515625,289.84486389160156,3.4511280059814453,-3.5100975036621094,7.67110387980938,98960.0,100.0,147.0
20220521,2022-05-21T20:00:00+00:00,1,2022-05-21T21:00:00+00:00,39.795,-86.234,294.85675048828125,289.33258056640625,-4.137439727783203,0.09591484069824219,5.711454048752785,98620.0,95.0,372.0
