current_attempt_id,baseline_attempt_id,session_id,year,car_number,driver_name,current_performance_time_utc,baseline_performance_time_utc,seconds_since_baseline_attempt,prior_supported_attempt_count,prior_complete_attempt_count,baseline_is_immediately_previous_supported_attempt,baseline_speed_mph,current_speed_mph,target_speed_delta_vs_best_prior_mph,current_forecast_wind_direction_sin,current_forecast_wind_direction_cos,baseline_forecast_wind_direction_sin,baseline_forecast_wind_direction_cos,delta_forecast_wind_direction_sin,delta_forecast_wind_direction_cos,derivation_rule_version,current_temp_c,baseline_temp_c,delta_temp_c,current_relative_humidity_pct,baseline_relative_humidity_pct,delta_relative_humidity_pct,current_wind_speed_10m_ms,baseline_wind_speed_10m_ms,delta_wind_speed_10m_ms,current_pressure_hpa,baseline_pressure_hpa,delta_pressure_hpa,current_cloud_cover_pct,baseline_cloud_cover_pct,delta_cloud_cover_pct,current_shortwave_radiation_wm2,baseline_shortwave_radiation_wm2,delta_shortwave_radiation_wm2,input_lineage_hash,baseline_speed_year_centered_mph,target_year_centered_mph,baseline_below_year_median,abs_delta_mph,positive_gain,gain_ge_0_5_mph,gain_ge_1_0_mph,diagnostic_large_gain,diagnostic_normal_regime,regime_label,diagnostic_policy_hash
2493785c-dc47-5ba6-8d28-5398e7a11983,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,INDY500_DAY1_2021,2021,2,Josef Newgarden,2021-05-22T18:44:56Z,2021-05-22T16:39:06Z,7550.0,1,1,True,230.049,230.071,0.0219999999999913,-0.990760897226283,-0.1356202216757174,-0.3927598269975909,-0.9196410812359476,-0.5980010702286921,0.78402085956023,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.52842135959204,25.9818677266439,2.5465536329481395,33.749397805235134,46.57775626689332,-12.828358461658183,3.1044255106556946,2.9028148015884456,0.2016107090672489,1000.300888888889,1001.5955,-1.2946111111110667,80.91555555555556,100.0,-19.084444444444443,909.5733333333334,770.4633333333334,139.11,942c61d186c46409aac1fee84f937f786a87e5371af35299e27dd4a3dac0017e,0.5160625000000039,-0.2450000000000117,False,0.0219999999999913,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
c10dbae2-ca30-5e09-88ab-298fcf7fa163,407a503c-1695-5af6-9b88-28e9d802c8d1,INDY500_DAY1_2021,2021,21,Rinus VeeKay,2021-05-22T18:49:55Z,2021-05-22T16:43:16Z,7599.0,1,1,True,230.841,231.483,0.6419999999999959,-0.987665294514609,-0.1565799029613013,-0.4289204099235092,-0.9033422839384022,-0.5587448845910998,0.7467623809771009,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.597972276475716,26.103037346733963,2.4949349297417527,33.1579793425421,45.47593843219177,-12.31795908964967,3.0630591845700086,2.976183544595269,0.0868756399747394,1000.2344444444444,1001.6163333333334,-1.381888888888966,87.22777777777779,100.0,-12.772222222222211,904.0916666666668,760.6022222222223,143.48944444444453,2f2a1f9d96ce3fd1e6a7a7d2d466ccc5a4ab64c124233b73b9b88e2f4de97dcd,1.3080625000000055,0.3749999999999929,False,0.6419999999999959,True,True,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
b671a083-ccd6-5511-a882-53e7bf202c19,c2deab22-d3a0-5601-80f8-4cbf631c8f88,INDY500_DAY1_2021,2021,98,Marco Andretti,2021-05-22T18:54:55Z,2021-05-22T16:05:46Z,10149.0,1,1,True,229.261,229.872,0.6110000000000184,-0.9841137596197488,-0.1775390326860083,-0.3057356554977253,-0.9521164366596012,-0.6783781041220234,0.7745774039735928,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.66775580512155,24.65346817016604,4.014287634955512,32.56458289167952,53.51708988853375,-20.952506996854225,3.0215545095676477,2.18617055966519,0.8353839499024578,1000.1677777777778,1001.2384444444444,-1.0706666666666251,93.5611111111111,100.0,-6.438888888888897,898.5916666666667,453.56333333333333,445.02833333333336,2b5fffadfe57bfbf95dfdb8074d07cf9f291f1d7f8bda5bfb3ab716d4e133935,-0.27193750000000705,0.3440000000000154,True,0.6110000000000184,True,True,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
8ff02437-bce9-5d86-b3c7-906d93963538,7d5d82b7-9765-51c9-b149-cb7de00d3905,INDY500_DAY1_2021,2021,60,Jack Harvey,2021-05-22T19:02:24Z,2021-05-22T17:58:16Z,3848.0,1,1,True,225.496,230.191,4.694999999999993,-0.979974723213792,-0.1991219271251964,-0.990605339652227,-0.1367518228488964,0.0106306164384351,-0.0623701042763,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.7199548339844,27.857527533637175,0.8624273003472247,31.94080694557048,36.95734638181752,-5.016539436247044,2.997666994566795,3.2630805751785004,-0.2654135806117055,1000.096,1000.9202222222222,-0.8242222222221471,100.0,100.0,0.0,874.88,827.6355555555556,47.24444444444441,1f627e128288a924ccadcaecd895131925f97deb376e4a5ba57f538bf988f64d,-4.036937499999993,4.42799999999999,True,4.694999999999993,True,True,True,True,False,LARGE_GAIN_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
09935cc4-f542-569f-b50c-7460e0663860,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,INDY500_DAY1_2021,2021,25,Stefan Wilson,2021-05-22T19:06:36Z,2021-05-22T16:29:56Z,9400.0,1,1,True,229.714,229.694,-0.0200000000000102,-0.9798476758142546,-0.1997461694286111,-0.558293103162542,-0.8296437855858014,-0.4215545726517126,0.6298976161571903,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.687146606445335,25.508940734863305,3.17820587158203,31.904950225372644,48.89614909383233,-16.991198868459684,3.029707577590337,2.2907990616216267,0.7389085159687103,1000.089,1001.3995555555556,-1.3105555555555384,100.0,100.0,0.0,843.17,581.6466666666666,261.5233333333333,3ec3f318e637bf98d8d2cb7922f6cb0ebbc79498c46bbf5945dfd6f7fba18a49,0.1810624999999959,-0.2870000000000132,True,0.0200000000000102,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
fb947c1e-3d51-506f-bbbc-12ecbcdce5da,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,INDY500_DAY1_2021,2021,47,Conor Daly,2021-05-22T19:55:55Z,2021-05-22T17:49:06Z,7609.0,1,1,True,230.427,230.273,-0.1539999999999963,-0.962900853182666,-0.2698554185857564,-0.976148544741374,-0.21710370471113,0.013247691558708,-0.0527517138746264,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.572869915432424,27.726262105306013,0.846607810126411,31.11384888719617,37.660917058427486,-6.547068171231317,3.4606669926655913,3.2094518133642373,0.2512151793013539,999.3204166666666,1001.0271666666666,-1.7067500000000564,94.75972222222222,100.0,-5.240277777777777,782.8680555555555,830.9966666666667,-48.12861111111113,cbf2c656676c5d964dce03827316c1219c2578be19346c9d06078662ddcced1e,0.8940624999999898,-0.4209999999999993,False,0.1539999999999963,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
90108456-7f40-5313-a9ff-43273b65d2f0,e9da8645-6367-51bf-8601-3670e9e76c5e,INDY500_DAY1_2021,2021,26,Colton Herta,2021-05-22T20:25:16Z,2021-05-22T18:12:27Z,7969.0,1,1,True,231.648,230.229,-1.4189999999999827,-0.9786781276236316,-0.2053999087417097,-0.9907560888154128,-0.1356553444401872,0.0120779611917811,-0.0697445643015224,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.732695719401065,27.942981338501,0.7897143809000653,29.851836942830563,36.17578929529539,-6.323952352464826,3.583655879818095,3.392331116211739,0.1913247636063562,999.5105555555556,1000.9,-1.3894444444443934,69.25888888888889,100.0,-30.74111111111111,731.7311111111111,813.9275,-82.19638888888892,478e9ef4aec49c57d813827425d1f2de267b8f622f5d55824d8eb3f4165b0810,2.1150624999999934,-1.6859999999999857,False,1.4189999999999827,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,11bd473d-0cf3-56e2-9aa9-fb4487870c59,INDY500_DAY1_2021,2021,86,Juan Pablo Montoya,2021-05-22T21:02:45Z,2021-05-22T17:11:36Z,13869.0,1,1,True,229.891,229.737,-0.1539999999999963,-0.9785726345823867,-0.2059019155969325,-0.6621656411093614,-0.7493575006191827,-0.3164069934730255,0.5434555850222501,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.77489954630536,26.791843872070334,1.9830556742350256,33.334963559817055,40.52298473759392,-7.188021177776868,3.148729100454992,3.301045213661587,-0.1523161132065946,999.2954166666666,1001.5646666666668,-2.26925000000017,5.770833333333333,100.0,-94.22916666666669,666.8416666666667,741.3,-74.45833333333326,aa8b0e990076c07e0cc56da076ae8736a9acf8ddf7151d11fcde5c156ee2f521,0.3580624999999884,-0.4209999999999993,False,0.1539999999999963,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
4085390f-e83a-5315-8def-464aeb920059,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,INDY500_DAY1_2021,2021,18,Ed Jones,2021-05-22T21:07:57Z,2021-05-22T16:19:56Z,17281.0,1,1,True,230.246,231.044,0.7980000000000018,-0.9782644104169784,-0.207361383366146,-0.4580463821060804,-0.8889282939807521,-0.5202180283108979,0.6815669106146061,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.76486495971682,25.154952087402368,3.609912872314453,32.92317204124624,50.80826252612257,-17.88509048487633,3.2004086231596274,2.247504509087929,0.9529041140716984,999.28675,1001.3328888888888,-2.046138888888777,5.3375,100.0,-94.6625,651.415,528.6466666666666,122.76833333333332,bf0efb2395c261656e084607a95466db66fc2a07ff73f61835b5fbcad370c34d,0.7130625000000066,0.5309999999999988,False,0.7980000000000018,True,True,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
8ac7badc-828c-5c70-bbf4-d92f136c2564,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,INDY500_DAY1_2021,2021,25,Stefan Wilson,2021-05-22T21:12:26Z,2021-05-22T16:29:56Z,16950.0,2,2,False,229.714,229.632,-0.0819999999999936,-0.9779969184684828,-0.2086193362709974,-0.558293103162542,-0.8296437855858014,-0.4197038153059409,0.621024449314804,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.756213344997853,25.508940734863305,3.247272610134548,32.568133840939986,48.89614909383233,-16.328015252892342,3.244965647542791,2.2907990616216267,0.9541665859211644,999.2792777777778,1001.3995555555556,-2.120277777777801,4.963888888888889,100.0,-95.03611111111113,638.1144444444444,581.6466666666666,56.46777777777777,edbb60fcbeab3edc023a80eb4001762b2a80bd9196059c468a1fec2b371675d1,0.1810624999999959,-0.34899999999999665,True,0.0819999999999936,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
595096e7-98a7-552c-a5f8-f2f3eeb54d68,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,INDY500_DAY1_2021,2021,7,Felix Rosenqvist,2021-05-22T21:21:31Z,2021-05-22T17:35:46Z,13545.0,1,1,True,230.498,230.744,0.2460000000000093,-0.9774500156857168,-0.2111669170016741,-0.9435418859406812,-0.3312532407018875,-0.0339081297450357,0.1200863237002134,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.738684980604408,27.535330573187956,1.2033544074164515,31.848818528051854,38.684292588042,-6.835474059990144,3.335239172780055,3.1314463416344003,0.2037928311456549,999.2641388888889,1001.1827222222222,-1.9185833333333449,4.206944444444444,100.0,-95.79305555555555,611.1672222222222,835.8855555555556,-224.71833333333336,97a1a9c0c95f68ae660bf04b88a722e81e7ae7d553f3add6f8979aa2a46b30c9,0.9650624999999877,-0.020999999999993718,False,0.2460000000000093,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
cb6ab391-510a-562a-a1bc-a173959477a0,b671a083-ccd6-5511-a882-53e7bf202c19,INDY500_DAY1_2021,2021,98,Marco Andretti,2021-05-22T21:25:30Z,2021-05-22T18:54:55Z,9035.0,2,2,True,229.872,229.87,-0.0020000000000095,-0.9772080878437274,-0.2122836617660579,-0.9841137596197488,-0.1775390326860083,0.0069056717760213,-0.0347446290800496,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.730998229980493,28.66775580512155,0.0632424248589416,31.533375666069723,32.56458289167952,-1.0312072256097975,3.374827012287773,3.0215545095676477,0.3532725027201251,999.2575,1000.1677777777778,-0.9102777777777646,3.875,93.5611111111111,-89.6861111111111,599.35,898.5916666666667,-299.2416666666667,c505414c05c6336fc7b1b99aec0b99041bbf5d11bb44daf0a0fb7ba3b3dc4814,0.33906250000001137,-0.2690000000000125,False,0.0020000000000095,False,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
adc26df0-920d-5dc7-a952-03b3fb57700a,8f660bff-74bd-551e-9007-95b730f87e7d,INDY500_DAY1_2021,2021,16,Simona De Silvestro,2021-05-22T21:30:13Z,2021-05-22T18:26:36Z,11017.0,1,1,True,228.173,228.395,0.2220000000000084,-0.9982731139037776,0.0587434256479453,-0.988414499648534,-0.1517787102479739,-0.0098586142552435,0.2105221358959192,REPEAT_ATTEMPT_DELTA_CONTEXT_V1,28.692510308159743,28.01189320882164,0.6806170993381038,36.09269790536858,35.43871833243899,0.6539795729295932,2.950288018829239,3.527704938731682,-0.577416919902443,998.5014444444444,1000.9,-2.3985555555556175,51.653333333333336,100.0,-48.346666666666664,578.8608333333333,799.07,-220.20916666666676,28dfed424d5c95f31339f4d305c779f6d03168dac2ef5093ebdbff76af29a2c5,-1.359937500000001,-0.0449999999999946,True,0.2220000000000084,True,False,False,False,True,NORMAL_VARIATION_DIAGNOSTIC,8a9669bfa646bfd6ede312b8174eed682f02917966f71e54f5cbc378a4597f92
