year,session_id,record_index,raw_json,field__BestLapTime,field__BestSpeed,field__BestSpeedFormatted,field__CarNumber,field__Difference,field__DriverName,field__DriverOverrideID,field__DriverUrl,field__DriversID,field__ElapsedTime,field__EventsEntrylistID,field__EventsSessionsDetailsID,field__EventsSessionsID,field__FirstName,field__Gap,field__InLap,field__IsDeleted,field__LapsComplete,field__LapsDown,field__LapsLed,field__LastName,field__PitStops,field__PointsEarned,field__PositionFinish,field__PositionStart,field__QualLap1,field__QualLap2,field__QualLap3,field__QualLap4,field__SpeedAvg,field__SpeedAvgFormatted,field__Status,field__TeamName,field__TimesLed
2020,5771,57,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""81"", ""Difference"": null, ""DriverName"": ""Ben Hanley"", ""DriverOverrideID"": 4906, ""DriverUrl"": null, ""DriversID"": 4906, ""ElapsedTime"": ""02:42.9360"", ""EventsEntrylistID"": 33600, ""EventsSessionsDetailsID"": 99843, ""EventsSessionsID"": 5771, ""FirstName"": ""Ben"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Hanley"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 57, ""PositionStart"": null, ""QualLap1"": "" 40.4282"", ""QualLap2"": "" 40.5837"", ""QualLap3"": "" 40.9160"", ""QualLap4"": "" 41.0081"", ""SpeedAvg"": 220.946, ""SpeedAvgFormatted"": ""220.946"", ""Status"": null, ""TeamName"": ""DragonSpeed / Cusick Motorsports"", ""TimesLed"": null}",,,,81,,Ben Hanley,4906,,4906,02:42.9360,33600,99843,5771,Ben,,,False,,,,Hanley,,,57,, 40.4282, 40.5837, 40.9160, 41.0081,220.946,220.946,,DragonSpeed / Cusick Motorsports,
2020,5771,58,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""15"", ""Difference"": null, ""DriverName"": ""Graham Rahal"", ""DriverOverrideID"": 3668, ""DriverUrl"": ""/Drivers/Graham-Rahal"", ""DriversID"": 3668, ""ElapsedTime"": ""00:42.7386"", ""EventsEntrylistID"": 33578, ""EventsSessionsDetailsID"": 99844, ""EventsSessionsID"": 5771, ""FirstName"": ""Graham"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rahal"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 58, ""PositionStart"": null, ""QualLap1"": "" 42.7386"", ""QualLap2"": ""  0.0000"", ""QualLap3"": ""  0.0000"", ""QualLap4"": ""  0.0000"", ""SpeedAvg"": 210.582, ""SpeedAvgFormatted"": ""210.582"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,15,,Graham Rahal,3668,/Drivers/Graham-Rahal,3668,00:42.7386,33578,99844,5771,Graham,,,False,,,,Rahal,,,58,, 42.7386,  0.0000,  0.0000,  0.0000,210.582,210.582,,Rahal Letterman Lanigan Racing,
2020,5771,59,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""4"", ""Difference"": null, ""DriverName"": ""Charlie Kimball"", ""DriverOverrideID"": 4144, ""DriverUrl"": null, ""DriversID"": 4144, ""ElapsedTime"": ""00:00.0000"", ""EventsEntrylistID"": 33570, ""EventsSessionsDetailsID"": 99845, ""EventsSessionsID"": 5771, ""FirstName"": ""Charlie"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Kimball"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 59, ""PositionStart"": null, ""QualLap1"": ""  0.0000"", ""QualLap2"": ""  0.0000"", ""QualLap3"": ""  0.0000"", ""QualLap4"": ""  0.0000"", ""SpeedAvg"": 0.0, ""SpeedAvgFormatted"": ""0.000"", ""Status"": null, ""TeamName"": ""A.J. Foyt Enterprises"", ""TimesLed"": null}",,,,4,,Charlie Kimball,4144,,4144,00:00.0000,33570,99845,5771,Charlie,,,False,,,,Kimball,,,59,,  0.0000,  0.0000,  0.0000,  0.0000,0.0,0.000,,A.J. Foyt Enterprises,
2021,5838,1,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""9"", ""Difference"": null, ""DriverName"": ""Scott Dixon"", ""DriverOverrideID"": 3628, ""DriverUrl"": ""/Drivers/Scott-Dixon"", ""DriversID"": 3628, ""ElapsedTime"": ""02:35.2874"", ""EventsEntrylistID"": 33902, ""EventsSessionsDetailsID"": 101198, ""EventsSessionsID"": 5838, ""FirstName"": ""Scott"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Dixon"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 1, ""PositionStart"": null, ""QualLap1"": "" 38.6973"", ""QualLap2"": "" 38.8329"", ""QualLap3"": "" 38.8581"", ""QualLap4"": "" 38.8991"", ""SpeedAvg"": 231.828, ""SpeedAvgFormatted"": ""231.828"", ""Status"": null, ""TeamName"": ""Chip Ganassi Racing"", ""TimesLed"": null}",,,,9,,Scott Dixon,3628,/Drivers/Scott-Dixon,3628,02:35.2874,33902,101198,5838,Scott,,,False,,,,Dixon,,,1,, 38.6973, 38.8329, 38.8581, 38.8991,231.828,231.828,,Chip Ganassi Racing,
2021,5838,2,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""26"", ""Difference"": null, ""DriverName"": ""Colton Herta"", ""DriverOverrideID"": 4511, ""DriverUrl"": null, ""DriversID"": 4511, ""ElapsedTime"": ""02:35.4081"", ""EventsEntrylistID"": 33910, ""EventsSessionsDetailsID"": 101199, ""EventsSessionsID"": 5838, ""FirstName"": ""Colton"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Herta"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 2, ""PositionStart"": null, ""QualLap1"": "" 38.7324"", ""QualLap2"": "" 38.8145"", ""QualLap3"": "" 38.8901"", ""QualLap4"": "" 38.9711"", ""SpeedAvg"": 231.648, ""SpeedAvgFormatted"": ""231.648"", ""Status"": null, ""TeamName"": ""Andretti Global w/ Curb-Agajanian"", ""TimesLed"": null}",,,,26,,Colton Herta,4511,,4511,02:35.4081,33910,101199,5838,Colton,,,False,,,,Herta,,,2,, 38.7324, 38.8145, 38.8901, 38.9711,231.648,231.648,,Andretti Global w/ Curb-Agajanian,
2021,5838,3,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""48"", ""Difference"": null, ""DriverName"": ""Tony Kanaan"", ""DriverOverrideID"": 3648, ""DriverUrl"": null, ""DriversID"": 3648, ""ElapsedTime"": ""02:35.4140"", ""EventsEntrylistID"": 33920, ""EventsSessionsDetailsID"": 101200, ""EventsSessionsID"": 5838, ""FirstName"": ""Tony"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Kanaan"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 3, ""PositionStart"": null, ""QualLap1"": "" 38.7350"", ""QualLap2"": "" 38.8191"", ""QualLap3"": "" 38.8878"", ""QualLap4"": "" 38.9721"", ""SpeedAvg"": 231.639, ""SpeedAvgFormatted"": ""231.639"", ""Status"": null, ""TeamName"": ""Chip Ganassi Racing"", ""TimesLed"": null}",,,,48,,Tony Kanaan,3648,,3648,02:35.4140,33920,101200,5838,Tony,,,False,,,,Kanaan,,,3,, 38.7350, 38.8191, 38.8878, 38.9721,231.639,231.639,,Chip Ganassi Racing,
2021,5838,4,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""20"", ""Difference"": null, ""DriverName"": ""Ed Carpenter"", ""DriverOverrideID"": 3620, ""DriverUrl"": ""/Drivers/Ed-Carpenter"", ""DriversID"": 3620, ""ElapsedTime"": ""02:35.4294"", ""EventsEntrylistID"": 33925, ""EventsSessionsDetailsID"": 101201, ""EventsSessionsID"": 5838, ""FirstName"": ""Ed"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Carpenter"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 4, ""PositionStart"": null, ""QualLap1"": "" 38.7531"", ""QualLap2"": "" 38.8305"", ""QualLap3"": "" 38.9003"", ""QualLap4"": "" 38.9455"", ""SpeedAvg"": 231.616, ""SpeedAvgFormatted"": ""231.616"", ""Status"": null, ""TeamName"": ""ECR"", ""TimesLed"": null}",,,,20,,Ed Carpenter,3620,/Drivers/Ed-Carpenter,3620,02:35.4294,33925,101201,5838,Ed,,,False,,,,Carpenter,,,4,, 38.7531, 38.8305, 38.9003, 38.9455,231.616,231.616,,ECR,
2021,5838,5,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""21"", ""Difference"": null, ""DriverName"": ""Rinus VeeKay"", ""DriverOverrideID"": 4614, ""DriverUrl"": ""/Drivers/Rinus-VeeKay"", ""DriversID"": 4614, ""ElapsedTime"": ""02:35.5192"", ""EventsEntrylistID"": 33908, ""EventsSessionsDetailsID"": 101202, ""EventsSessionsID"": 5838, ""FirstName"": ""Rinus"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""VeeKay"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 5, ""PositionStart"": null, ""QualLap1"": "" 38.7788"", ""QualLap2"": "" 38.8558"", ""QualLap3"": "" 38.9164"", ""QualLap4"": "" 38.9682"", ""SpeedAvg"": 231.483, ""SpeedAvgFormatted"": ""231.483"", ""Status"": null, ""TeamName"": ""ECR"", ""TimesLed"": null}",,,,21,,Rinus VeeKay,4614,/Drivers/Rinus-VeeKay,4614,02:35.5192,33908,101202,5838,Rinus,,,False,,,,VeeKay,,,5,, 38.7788, 38.8558, 38.9164, 38.9682,231.483,231.483,,ECR,
2021,5838,6,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""06"", ""Difference"": null, ""DriverName"": ""Helio Castroneves"", ""DriverOverrideID"": 3622, ""DriverUrl"": ""/Drivers/Helio-Castroneves"", ""DriversID"": 3622, ""ElapsedTime"": ""02:35.7334"", ""EventsEntrylistID"": 33922, ""EventsSessionsDetailsID"": 101203, ""EventsSessionsID"": 5838, ""FirstName"": ""Helio"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Castroneves"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 6, ""PositionStart"": null, ""QualLap1"": "" 38.9270"", ""QualLap2"": "" 38.8963"", ""QualLap3"": "" 38.9237"", ""QualLap4"": "" 38.9864"", ""SpeedAvg"": 231.164, ""SpeedAvgFormatted"": ""231.164"", ""Status"": null, ""TeamName"": ""Meyer Shank w/ Curb-Agajanian"", ""TimesLed"": null}",,,,06,,Helio Castroneves,3622,/Drivers/Helio-Castroneves,3622,02:35.7334,33922,101203,5838,Helio,,,False,,,,Castroneves,,,6,, 38.9270, 38.8963, 38.9237, 38.9864,231.164,231.164,,Meyer Shank w/ Curb-Agajanian,
2021,5838,7,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""10"", ""Difference"": null, ""DriverName"": ""Alex Palou"", ""DriverOverrideID"": 4931, ""DriverUrl"": ""/Drivers/Alex-Palou"", ""DriversID"": 4931, ""ElapsedTime"": ""02:35.7461"", ""EventsEntrylistID"": 33903, ""EventsSessionsDetailsID"": 101204, ""EventsSessionsID"": 5838, ""FirstName"": ""Alex"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Palou"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 7, ""PositionStart"": null, ""QualLap1"": "" 38.8283"", ""QualLap2"": "" 38.9201"", ""QualLap3"": "" 38.9818"", ""QualLap4"": "" 39.0159"", ""SpeedAvg"": 231.145, ""SpeedAvgFormatted"": ""231.145"", ""Status"": null, ""TeamName"": ""Chip Ganassi Racing"", ""TimesLed"": null}",,,,10,,Alex Palou,4931,/Drivers/Alex-Palou,4931,02:35.7461,33903,101204,5838,Alex,,,False,,,,Palou,,,7,, 38.8283, 38.9201, 38.9818, 39.0159,231.145,231.145,,Chip Ganassi Racing,
2021,5838,8,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""28"", ""Difference"": null, ""DriverName"": ""Ryan Hunter-Reay"", ""DriverOverrideID"": 3645, ""DriverUrl"": ""/Drivers/Ryan-Hunter-Reay"", ""DriversID"": 3645, ""ElapsedTime"": ""02:35.7501"", ""EventsEntrylistID"": 33912, ""EventsSessionsDetailsID"": 101205, ""EventsSessionsID"": 5838, ""FirstName"": ""Ryan"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Hunter-Reay"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 8, ""PositionStart"": null, ""QualLap1"": "" 38.8731"", ""QualLap2"": "" 38.9195"", ""QualLap3"": "" 38.9663"", ""QualLap4"": "" 38.9912"", ""SpeedAvg"": 231.139, ""SpeedAvgFormatted"": ""231.139"", ""Status"": null, ""TeamName"": ""Andretti Autosport"", ""TimesLed"": null}",,,,28,,Ryan Hunter-Reay,3645,/Drivers/Ryan-Hunter-Reay,3645,02:35.7501,33912,101205,5838,Ryan,,,False,,,,Hunter-Reay,,,8,, 38.8731, 38.9195, 38.9663, 38.9912,231.139,231.139,,Andretti Autosport,
2021,5838,9,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""8"", ""Difference"": null, ""DriverName"": ""Marcus Ericsson"", ""DriverOverrideID"": 4905, ""DriverUrl"": ""/Drivers/Marcus-Ericsson"", ""DriversID"": 4905, ""ElapsedTime"": ""02:35.7739"", ""EventsEntrylistID"": 33901, ""EventsSessionsDetailsID"": 101206, ""EventsSessionsID"": 5838, ""FirstName"": ""Marcus"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Ericsson"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 9, ""PositionStart"": null, ""QualLap1"": "" 38.8193"", ""QualLap2"": "" 38.9254"", ""QualLap3"": "" 39.0089"", ""QualLap4"": "" 39.0203"", ""SpeedAvg"": 231.104, ""SpeedAvgFormatted"": ""231.104"", ""Status"": null, ""TeamName"": ""Chip Ganassi Racing"", ""TimesLed"": null}",,,,8,,Marcus Ericsson,4905,/Drivers/Marcus-Ericsson,4905,02:35.7739,33901,101206,5838,Marcus,,,False,,,,Ericsson,,,9,, 38.8193, 38.9254, 39.0089, 39.0203,231.104,231.104,,Chip Ganassi Racing,
2021,5838,10,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""27"", ""Difference"": null, ""DriverName"": ""Alexander Rossi"", ""DriverOverrideID"": 4587, ""DriverUrl"": ""/Drivers/Alexander-Rossi"", ""DriversID"": 4587, ""ElapsedTime"": ""02:35.8132"", ""EventsEntrylistID"": 33911, ""EventsSessionsDetailsID"": 101207, ""EventsSessionsID"": 5838, ""FirstName"": ""Alexander"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rossi"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 10, ""PositionStart"": null, ""QualLap1"": "" 38.8924"", ""QualLap2"": "" 38.9412"", ""QualLap3"": "" 38.9700"", ""QualLap4"": "" 39.0096"", ""SpeedAvg"": 231.046, ""SpeedAvgFormatted"": ""231.046"", ""Status"": null, ""TeamName"": ""Andretti Autosport"", ""TimesLed"": null}",,,,27,,Alexander Rossi,4587,/Drivers/Alexander-Rossi,4587,02:35.8132,33911,101207,5838,Alexander,,,False,,,,Rossi,,,10,, 38.8924, 38.9412, 38.9700, 39.0096,231.046,231.046,,Andretti Autosport,
2021,5838,11,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""18"", ""Difference"": null, ""DriverName"": ""Ed Jones"", ""DriverOverrideID"": 4542, ""DriverUrl"": null, ""DriversID"": 4542, ""ElapsedTime"": ""02:35.8148"", ""EventsEntrylistID"": 33906, ""EventsSessionsDetailsID"": 101208, ""EventsSessionsID"": 5838, ""FirstName"": ""Ed"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Jones"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 11, ""PositionStart"": null, ""QualLap1"": "" 38.8547"", ""QualLap2"": "" 38.9348"", ""QualLap3"": "" 38.9856"", ""QualLap4"": "" 39.0397"", ""SpeedAvg"": 231.044, ""SpeedAvgFormatted"": ""231.044"", ""Status"": null, ""TeamName"": ""Dale Coyne Racing with Vasser-Sullivan"", ""TimesLed"": null}",,,,18,,Ed Jones,4542,,4542,02:35.8148,33906,101208,5838,Ed,,,False,,,,Jones,,,11,, 38.8547, 38.9348, 38.9856, 39.0397,231.044,231.044,,Dale Coyne Racing with Vasser-Sullivan,
2021,5838,12,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""5"", ""Difference"": null, ""DriverName"": ""Pato O'Ward"", ""DriverOverrideID"": 4559, ""DriverUrl"": ""/Drivers/Pato-OWard"", ""DriversID"": 4559, ""ElapsedTime"": ""02:35.9360"", ""EventsEntrylistID"": 33899, ""EventsSessionsDetailsID"": 101209, ""EventsSessionsID"": 5838, ""FirstName"": ""Pato"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""O'Ward"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 12, ""PositionStart"": null, ""QualLap1"": "" 38.8881"", ""QualLap2"": "" 38.9559"", ""QualLap3"": "" 39.0085"", ""QualLap4"": "" 39.0835"", ""SpeedAvg"": 230.864, ""SpeedAvgFormatted"": ""230.864"", ""Status"": null, ""TeamName"": ""Arrow McLaren"", ""TimesLed"": null}",,,,5,,Pato O'Ward,4559,/Drivers/Pato-OWard,4559,02:35.9360,33899,101209,5838,Pato,,,False,,,,O'Ward,,,12,, 38.8881, 38.9559, 39.0085, 39.0835,230.864,230.864,,Arrow McLaren,
2021,5838,13,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""51"", ""Difference"": null, ""DriverName"": ""Pietro Fittipaldi"", ""DriverOverrideID"": 4882, ""DriverUrl"": null, ""DriversID"": 4882, ""ElapsedTime"": ""02:35.9481"", ""EventsEntrylistID"": 33914, ""EventsSessionsDetailsID"": 101210, ""EventsSessionsID"": 5838, ""FirstName"": ""Pietro"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Fittipaldi"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 13, ""PositionStart"": null, ""QualLap1"": "" 38.8699"", ""QualLap2"": "" 38.9709"", ""QualLap3"": "" 39.0289"", ""QualLap4"": "" 39.0784"", ""SpeedAvg"": 230.846, ""SpeedAvgFormatted"": ""230.846"", ""Status"": null, ""TeamName"": ""Dale Coyne Racing with RWR"", ""TimesLed"": null}",,,,51,,Pietro Fittipaldi,4882,,4882,02:35.9481,33914,101210,5838,Pietro,,,False,,,,Fittipaldi,,,13,, 38.8699, 38.9709, 39.0289, 39.0784,230.846,230.846,,Dale Coyne Racing with RWR,
2021,5838,14,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""7"", ""Difference"": null, ""DriverName"": ""Felix Rosenqvist"", ""DriverOverrideID"": 4588, ""DriverUrl"": ""/Drivers/Felix-Rosenqvist"", ""DriversID"": 4588, ""ElapsedTime"": ""02:36.0168"", ""EventsEntrylistID"": 33900, ""EventsSessionsDetailsID"": 101211, ""EventsSessionsID"": 5838, ""FirstName"": ""Felix"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rosenqvist"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 14, ""PositionStart"": null, ""QualLap1"": "" 38.9197"", ""QualLap2"": "" 38.9849"", ""QualLap3"": "" 39.0435"", ""QualLap4"": "" 39.0687"", ""SpeedAvg"": 230.744, ""SpeedAvgFormatted"": ""230.744"", ""Status"": null, ""TeamName"": ""Arrow McLaren"", ""TimesLed"": null}",,,,7,,Felix Rosenqvist,4588,/Drivers/Felix-Rosenqvist,4588,02:36.0168,33900,101211,5838,Felix,,,False,,,,Rosenqvist,,,14,, 38.9197, 38.9849, 39.0435, 39.0687,230.744,230.744,,Arrow McLaren,
2021,5838,15,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""30"", ""Difference"": null, ""DriverName"": ""Takuma Sato"", ""DriverOverrideID"": 3811, ""DriverUrl"": ""/Drivers/Takuma-Sato"", ""DriversID"": 3811, ""ElapsedTime"": ""02:36.0417"", ""EventsEntrylistID"": 33913, ""EventsSessionsDetailsID"": 101212, ""EventsSessionsID"": 5838, ""FirstName"": ""Takuma"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Sato"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 15, ""PositionStart"": null, ""QualLap1"": "" 38.8961"", ""QualLap2"": "" 38.9852"", ""QualLap3"": "" 39.0413"", ""QualLap4"": "" 39.1191"", ""SpeedAvg"": 230.708, ""SpeedAvgFormatted"": ""230.708"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,30,,Takuma Sato,3811,/Drivers/Takuma-Sato,3811,02:36.0417,33913,101212,5838,Takuma,,,False,,,,Sato,,,15,, 38.8961, 38.9852, 39.0413, 39.1191,230.708,230.708,,Rahal Letterman Lanigan Racing,
2021,5838,16,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""29"", ""Difference"": null, ""DriverName"": ""James Hinchcliffe"", ""DriverOverrideID"": 4216, ""DriverUrl"": null, ""DriversID"": 4216, ""ElapsedTime"": ""02:36.1395"", ""EventsEntrylistID"": 33919, ""EventsSessionsDetailsID"": 101213, ""EventsSessionsID"": 5838, ""FirstName"": ""James"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Hinchcliffe"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 16, ""PositionStart"": null, ""QualLap1"": "" 38.9431"", ""QualLap2"": "" 39.0186"", ""QualLap3"": "" 39.0795"", ""QualLap4"": "" 39.0983"", ""SpeedAvg"": 230.563, ""SpeedAvgFormatted"": ""230.563"", ""Status"": null, ""TeamName"": ""Andretti Steinbrenner Autosport"", ""TimesLed"": null}",,,,29,,James Hinchcliffe,4216,,4216,02:36.1395,33919,101213,5838,James,,,False,,,,Hinchcliffe,,,16,, 38.9431, 39.0186, 39.0795, 39.0983,230.563,230.563,,Andretti Steinbrenner Autosport,
2021,5838,17,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""3"", ""Difference"": null, ""DriverName"": ""Scott McLaughlin"", ""DriverOverrideID"": 4932, ""DriverUrl"": ""/Drivers/Scott-McLaughlin"", ""DriversID"": 4932, ""ElapsedTime"": ""02:36.1435"", ""EventsEntrylistID"": 33918, ""EventsSessionsDetailsID"": 101214, ""EventsSessionsID"": 5838, ""FirstName"": ""Scott"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""McLaughlin"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 17, ""PositionStart"": null, ""QualLap1"": "" 38.9350"", ""QualLap2"": "" 39.0120"", ""QualLap3"": "" 39.0767"", ""QualLap4"": "" 39.1198"", ""SpeedAvg"": 230.557, ""SpeedAvgFormatted"": ""230.557"", ""Status"": null, ""TeamName"": ""Team Penske"", ""TimesLed"": null}",,,,3,,Scott McLaughlin,4932,/Drivers/Scott-McLaughlin,4932,02:36.1435,33918,101214,5838,Scott,,,False,,,,McLaughlin,,,17,, 38.9350, 39.0120, 39.0767, 39.1198,230.557,230.557,,Team Penske,
2021,5838,18,"{""BestLapTime"": null, ""BestSpeed"": null, ""BestSpeedFormatted"": null, ""CarNumber"": ""15"", ""Difference"": null, ""DriverName"": ""Graham Rahal"", ""DriverOverrideID"": 3668, ""DriverUrl"": ""/Drivers/Graham-Rahal"", ""DriversID"": 3668, ""ElapsedTime"": ""02:36.1680"", ""EventsEntrylistID"": 33905, ""EventsSessionsDetailsID"": 101215, ""EventsSessionsID"": 5838, ""FirstName"": ""Graham"", ""Gap"": null, ""InLap"": null, ""IsDeleted"": false, ""LapsComplete"": null, ""LapsDown"": null, ""LapsLed"": null, ""LastName"": ""Rahal"", ""PitStops"": null, ""PointsEarned"": null, ""PositionFinish"": 18, ""PositionStart"": null, ""QualLap1"": "" 38.9950"", ""QualLap2"": "" 39.0439"", ""QualLap3"": "" 39.0582"", ""QualLap4"": "" 39.0709"", ""SpeedAvg"": 230.521, ""SpeedAvgFormatted"": ""230.521"", ""Status"": null, ""TeamName"": ""Rahal Letterman Lanigan Racing"", ""TimesLed"": null}",,,,15,,Graham Rahal,3668,/Drivers/Graham-Rahal,3668,02:36.1680,33905,101215,5838,Graham,,,False,,,,Rahal,,,18,, 38.9950, 39.0439, 39.0582, 39.0709,230.521,230.521,,Rahal Letterman Lanigan Racing,
