metric,value,status
ledger_v1_rows,142,INFO
new_2022_rows_added,9,PASS
2022_chronology_usable_rows,9,PASS
2022_unique_attempt_ids,8,PASS
missing_canonical_attempt_ids,0,PASS
duplicate_new_evidence_ids,0,PASS
ledger_v1_preserved,1,PASS
result_row_order_used_as_chronology,0,PASS
queue_wait_inferred,0,PASS
canonical_data_mutated,0,PASS
