year,session_id,session_name,session_type,track_type,session_date,event_name,DriverUrl,DriversID,FirstName,LastName,CarNumber,EventsSessionsDetailsID,EventsSessionsID,EventsEntrylistID,DriverOverrideID,PositionStart,PositionFinish,ElapsedTime,LapsComplete,LapsDown,BestLapTime,BestSpeed,InLap,Difference,Gap,SpeedAvg,TimesLed,LapsLed,PitStops,Status,PointsEarned,IsDeleted,QualLap1,QualLap2,QualLap3,QualLap4,DriverName,SpeedAvgFormatted,BestSpeedFormatted,TeamName
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Will-Power,3667,Will,Power,12,96718,5473,32617,3667,6.0,5,02:50:40.8970,200.0,0.0,00:40.2184,223.778,,1.6173,,175.766,3.0,7.0,6.0,Running,65.0,False,,,,,Will Power,175.766,223.778,Team Penske
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Ed-Carpenter,3620,Ed,Carpenter,20,96719,5473,32642,3620,2.0,6,02:50:41.2587,200.0,0.0,00:40.0673,224.622,,1.9790,,175.76,4.0,7.0,6.0,Running,65.0,False,,,,,Ed Carpenter,175.760,224.622,ECR
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Santino-Ferrucci,4897,Santino,Ferrucci,19,96720,5473,32621,4897,23.0,7,02:50:42.0852,200.0,0.0,00:39.8473,225.862,,2.8055,,175.745,1.0,1.0,6.0,Running,53.0,False,,,,,Santino Ferrucci,175.745,225.862,Dale Coyne Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Ryan-Hunter-Reay,3645,Ryan,Hunter-Reay,28,96721,5473,32628,3645,22.0,8,02:50:43.2995,200.0,0.0,00:40.2186,223.777,,4.0198,,175.725,,,6.0,Running,48.0,False,,,,,Ryan Hunter-Reay,175.725,223.777,Andretti Autosport
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,3648,Tony,Kanaan,14,96722,5473,32618,3648,16.0,9,02:50:44.0505,200.0,0.0,00:39.9404,225.336,,4.7708,,175.712,,,8.0,Running,44.0,False,,,,,Tony Kanaan,175.712,225.336,A.J. Foyt Enterprises
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Conor-Daly,4218,Conor,Daly,25,96723,5473,32645,4218,11.0,10,02:50:44.6256,200.0,0.0,00:40.1324,224.258,,5.3459,,175.702,,,6.0,Running,40.0,False,,,,,Conor Daly,175.702,224.258,Andretti Autosport
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,5,96724,5473,32613,4216,32.0,11,02:50:44.7618,200.0,0.0,00:40.0669,224.624,,5.4821,,175.7,,,8.0,Running,38.0,False,,,,,James Hinchcliffe,175.700,224.624,Arrow McLaren
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,3709,James,Davison,33,96725,5473,32640,3709,15.0,12,02:50:45.5047,200.0,0.0,00:40.2682,223.501,,6.2250,,175.687,,,6.0,Running,36.0,False,,,,,James Davison,175.687,223.501,"Dale Coyne Racing with Rick Ware Racing, BYRD and Belardi Auto Racing"
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4542,Ed,Jones,63,96726,5473,32622,4542,4.0,13,02:50:46.8297,200.0,0.0,00:39.9655,225.194,,7.5500,,175.664,,,8.0,Running,40.0,False,,,,,Ed Jones,175.664,225.194,ECR
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4232,Spencer,Pigot,21,96727,5473,32623,4232,3.0,14,02:50:47.8363,200.0,0.0,00:40.2592,223.551,,8.5566,,175.647,1.0,4.0,8.0,Running,40.0,False,,,,,Spencer Pigot,175.647,223.551,ECR
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4612,Matheus,Leist,4,96728,5473,32612,4612,24.0,15,02:50:49.6950,200.0,0.0,00:40.4301,222.606,,10.4153,,175.615,,,7.0,Running,30.0,False,,,,,Matheus Leist,175.615,222.606,A.J. Foyt Enterprises
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,3756,Pippa,Mann,39,96729,5473,32639,3756,30.0,16,02:50:52.2600,200.0,0.0,00:40.4377,222.565,,12.9803,,175.571,,,6.0,Running,28.0,False,,,,,Pippa Mann,175.571,222.565,Clauson Marshall Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,96730,5473,32615,3628,18.0,17,02:50:54.0392,200.0,0.0,00:39.8220,226.006,,14.7595,,175.541,3.0,13.0,7.0,Running,27.0,False,,,,,Scott Dixon,175.541,226.006,Chip Ganassi Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Helio-Castroneves,3622,Helio,Castroneves,3,96731,5473,32634,3622,12.0,18,02:50:49.0031,199.0,1.0,00:40.3712,222.931,,-,,174.749,,,9.0,Running,24.0,False,,,,,Helio Castroneves,174.749,222.931,Team Penske
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4247,Sage,Karam,24,96732,5473,32644,4247,31.0,19,02:50:51.5697,199.0,1.0,00:40.7336,220.948,,-,,174.705,,,8.0,Running,22.0,False,,,,,Sage Karam,174.705,220.948,Dreyer & Reinbold Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,3736,JR,Hildebrand,48,96733,5473,32637,3736,21.0,20,02:50:51.9110,199.0,1.0,00:40.4136,222.697,,-,,174.699,,,9.0,Running,20.0,False,,,,,JR Hildebrand,174.699,222.697,Dreyer & Reinbold Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Jack-Harvey,4505,Jack,Harvey,60,96734,5473,32631,4505,25.0,21,02:50:55.1235,199.0,1.0,00:40.3812,222.876,,-,,174.644,,,9.0,Running,18.0,False,,,,,Jack Harvey,174.644,222.876,Meyer Shank Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,3672,Oriol,Servia,77,96735,5473,32649,3672,19.0,22,02:50:55.5954,199.0,1.0,00:40.3448,223.077,,-,,174.636,,,7.0,Running,16.0,False,,,,,Oriol Servia,174.636,223.077,MotoGator Stange Racing w/ Arrow SPM
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,7,96736,5473,32614,4905,13.0,23,02:50:56.0464,198.0,2.0,00:40.0683,224.616,,-,,173.751,,,8.0,Running,14.0,False,,,,,Marcus Ericsson,173.751,224.616,Arrow McLaren
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4872,Jordan,King,42,96737,5473,32638,4872,26.0,24,02:50:56.2725,198.0,2.0,00:40.1978,223.893,,-,,173.747,,,8.0,Running,12.0,False,,,,,Jordan King,173.747,223.893,Rahal Letterman Lanigan Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4144,Charlie,Kimball,23,96738,5473,32643,4144,20.0,25,02:51:01.0337,196.0,4.0,00:40.0013,224.993,,-,,171.913,,,7.0,Running,10.0,False,,,,,Charlie Kimball,171.913,224.993,Carlin
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,3608,Marco,Andretti,98,96739,5473,32633,3608,10.0,26,02:51:05.2004,195.0,5.0,00:40.7591,220.81,,-,,170.966,,,12.0,Running,10.0,False,,,,,Marco Andretti,170.966,220.810,Andretti Herta w/ Marco & Curb-Agajanian
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Graham-Rahal,3668,Graham,Rahal,15,96740,5473,32619,3668,17.0,27,02:21:00.8224,176.0,24.0,00:39.8951,225.592,,-,,187.216,,,5.0,Contact                                                                                                                                                                                                                                                        ,10.0,False,,,,,Graham Rahal,187.216,225.592,Rahal Letterman Lanigan Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,10,96741,5473,32616,4588,29.0,28,02:21:02.8734,176.0,24.0,00:39.9150,225.479,,-,,187.17,2.0,6.0,6.0,Contact                                                                                                                                                                                                                                                        ,11.0,False,,,,,Felix Rosenqvist,187.170,225.479,Chip Ganassi Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4235,Zach,Veach,26,96742,5473,32626,4235,28.0,29,02:21:03.1752,176.0,24.0,00:39.9386,225.346,,-,,187.164,,,5.0,Contact                                                                                                                                                                                                                                                        ,10.0,False,,,,,Zach Veach,187.164,225.346,Andretti Autosport
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4021,Sebastien,Bourdais,18,96743,5473,32620,4021,7.0,30,02:21:30.4575,176.0,24.0,00:40.1325,224.257,,-,,187.224,,,5.0,Contact                                                                                                                                                                                                                                                        ,13.0,False,,,,,Sebastien Bourdais,187.224,224.257,Dale Coyne Racing with Vasser-Sullivan
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4458,Kyle,Kaiser,32,96744,5473,32641,4458,33.0,31,00:54:33.5858,71.0,129.0,00:40.4930,222.261,,-,,195.199,,,2.0,Contact                                                                                                                                                                                                                                                        ,10.0,False,,,,,Kyle Kaiser,195.199,222.261,Juncos Hollinger Racing
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4906,Ben,Hanley,81,96745,5473,32635,4906,27.0,32,00:45:30.1160,54.0,146.0,00:40.9935,219.547,,-,,178.014,,,1.0,Mechanical                                                                                                                                                                                                                                                     ,10.0,False,,,,,Ben Hanley,178.014,219.547,DragonSpeed / Cusick Motorsports
2019,5473,Race,R,I,"Sunday, May 26, 2019",103rd Running of the Indianapolis 500,,4511,Colton,Herta,88,96746,5473,32632,4511,5.0,33,00:02:05.2074,3.0,197.0,00:40.7851,220.669,,-,,215.642,,,0.0,Mechanical                                                                                                                                                                                                                                                     ,15.0,False,,,,,Colton Herta,215.642,220.669,Andretti Steinbrenner Autosport
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,3648,Tony,Kanaan,14,96578,5558,32618,3648,,1,,40.0,,00:39.9083,225.517,17.0,--.----,--.----,,,,,,,False,,,,,Tony Kanaan,,225.517,A.J. Foyt Enterprises
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Santino-Ferrucci,4897,Santino,Ferrucci,19,96579,5558,32621,4897,,2,,64.0,,00:39.9137,225.486,60.0,0.0054,0.0054,,,,,,,False,,,,,Santino Ferrucci,,225.486,Dale Coyne Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Takuma-Sato,3811,Takuma,Sato,30,96580,5558,32629,3811,,3,,64.0,,00:39.9170,225.468,3.0,0.0087,0.0033,,,,,,,False,,,,,Takuma Sato,,225.468,Rahal Letterman Lanigan Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4872,Jordan,King,42,96581,5558,32638,4872,,4,,64.0,,00:39.9402,225.337,11.0,0.0319,0.0232,,,,,,,False,,,,,Jordan King,,225.337,Rahal Letterman Lanigan Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,3709,James,Davison,33,96582,5558,32640,3709,,5,,55.0,,00:39.9443,225.314,7.0,0.0360,0.0041,,,,,,,False,,,,,James Davison,,225.314,"Dale Coyne Racing with Rick Ware Racing, BYRD and Belardi Auto Racing"
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4021,Sebastien,Bourdais,18,96583,5558,32620,4021,,6,,55.0,,00:39.9488,225.288,21.0,0.0405,0.0045,,,,,,,False,,,,,Sebastien Bourdais,,225.288,Dale Coyne Racing with Vasser-Sullivan
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Alexander-Rossi,4587,Alexander,Rossi,27,96584,5558,32627,4587,,7,,44.0,,00:40.0548,224.692,7.0,0.1465,0.1060,,,,,,,False,,,,,Alexander Rossi,,224.692,Andretti Autosport
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4144,Charlie,Kimball,23,96585,5558,32643,4144,,8,,46.0,,00:40.0623,224.65,45.0,0.1540,0.0075,,,,,,,False,,,,,Charlie Kimball,,224.650,Carlin
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4511,Colton,Herta,88,96586,5558,32632,4511,,9,,59.0,,00:40.0843,224.527,26.0,0.1760,0.0220,,,,,,,False,,,,,Colton Herta,,224.527,Andretti Steinbrenner Autosport
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Will-Power,3667,Will,Power,12,96587,5558,32617,3667,,10,,59.0,,00:40.1356,224.24,12.0,0.2273,0.0513,,,,,,,False,,,,,Will Power,,224.240,Team Penske
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,5,96588,5558,32613,4216,,11,,48.0,,00:40.1514,224.152,33.0,0.2431,0.0158,,,,,,,False,,,,,James Hinchcliffe,,224.152,Arrow McLaren
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Helio-Castroneves,3622,Helio,Castroneves,3,96589,5558,32634,3622,,12,,49.0,,00:40.1617,224.094,6.0,0.2534,0.0103,,,,,,,False,,,,,Helio Castroneves,,224.094,Team Penske
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Josef-Newgarden,4215,Josef,Newgarden,2,96590,5558,32611,4215,,13,,72.0,,00:40.1945,223.911,39.0,0.2862,0.0328,,,,,,,False,,,,,Josef Newgarden,,223.911,Team Penske
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4232,Spencer,Pigot,21,96591,5558,32623,4232,,14,,49.0,,00:40.1956,223.905,4.0,0.2873,0.0011,,,,,,,False,,,,,Spencer Pigot,,223.905,ECR
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Ryan-Hunter-Reay,3645,Ryan,Hunter-Reay,28,96592,5558,32628,3645,,15,,38.0,,00:40.2389,223.664,5.0,0.3306,0.0433,,,,,,,False,,,,,Ryan Hunter-Reay,,223.664,Andretti Autosport
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Conor-Daly,4218,Conor,Daly,25,96593,5558,32645,4218,,16,,53.0,,00:40.2398,223.659,6.0,0.3315,0.0009,,,,,,,False,,,,,Conor Daly,,223.659,Andretti Autosport
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Graham-Rahal,3668,Graham,Rahal,15,96594,5558,32619,3668,,17,,63.0,,00:40.2611,223.541,7.0,0.3528,0.0213,,,,,,,False,,,,,Graham Rahal,,223.541,Rahal Letterman Lanigan Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Ed-Carpenter,3620,Ed,Carpenter,20,96595,5558,32642,3620,,18,,46.0,,00:40.2718,223.481,3.0,0.3635,0.0107,,,,,,,False,,,,,Ed Carpenter,,223.481,ECR
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,96596,5558,32615,3628,,19,,54.0,,00:40.2887,223.388,14.0,0.3804,0.0169,,,,,,,False,,,,,Scott Dixon,,223.388,Chip Ganassi Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,10,96597,5558,32616,4588,,20,,65.0,,00:40.3207,223.21,55.0,0.4124,0.0320,,,,,,,False,,,,,Felix Rosenqvist,,223.210,Chip Ganassi Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Jack-Harvey,4505,Jack,Harvey,60,96598,5558,32631,4505,,21,,56.0,,00:40.3628,222.978,14.0,0.4545,0.0421,,,,,,,False,,,,,Jack Harvey,,222.978,Meyer Shank Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4276,Simon,Pagenaud,22,96599,5558,32624,4276,,22,,64.0,,00:40.3848,222.856,34.0,0.4765,0.0220,,,,,,,False,,,,,Simon Pagenaud,,222.856,Team Penske
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,3608,Marco,Andretti,98,96600,5558,32633,3608,,23,,43.0,,00:40.3906,222.824,9.0,0.4823,0.0058,,,,,,,False,,,,,Marco Andretti,,222.824,Andretti Herta w/ Marco & Curb-Agajanian
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,3736,JR,Hildebrand,48,96601,5558,32637,3736,,24,,44.0,,00:40.4018,222.762,9.0,0.4935,0.0112,,,,,,,False,,,,,JR Hildebrand,,222.762,Dreyer & Reinbold Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,7,96602,5558,32614,4905,,25,,54.0,,00:40.4024,222.759,8.0,0.4941,0.0006,,,,,,,False,,,,,Marcus Ericsson,,222.759,Arrow McLaren
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,3756,Pippa,Mann,39,96603,5558,32639,3756,,26,,60.0,,00:40.4275,222.621,17.0,0.5192,0.0251,,,,,,,False,,,,,Pippa Mann,,222.621,Clauson Marshall Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,3672,Oriol,Servia,77,96604,5558,32649,3672,,27,,61.0,,00:40.4290,222.612,51.0,0.5207,0.0015,,,,,,,False,,,,,Oriol Servia,,222.612,MotoGator Stange Racing w/ Arrow SPM
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4235,Zach,Veach,26,96605,5558,32626,4235,,28,,59.0,,00:40.4346,222.582,15.0,0.5263,0.0056,,,,,,,False,,,,,Zach Veach,,222.582,Andretti Autosport
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4247,Sage,Karam,24,96606,5558,32644,4247,,29,,41.0,,00:40.4585,222.45,34.0,0.5502,0.0239,,,,,,,False,,,,,Sage Karam,,222.450,Dreyer & Reinbold Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4612,Matheus,Leist,4,96607,5558,32612,4612,,30,,50.0,,00:40.5037,222.202,32.0,0.5954,0.0452,,,,,,,False,,,,,Matheus Leist,,222.202,A.J. Foyt Enterprises
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4542,Ed,Jones,63,96608,5558,32622,4542,,31,,58.0,,00:40.5201,222.112,15.0,0.6118,0.0164,,,,,,,False,,,,,Ed Jones,,222.112,ECR
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4458,Kyle,Kaiser,32,96609,5558,32641,4458,,32,,42.0,,00:40.5956,221.699,5.0,0.6873,0.0755,,,,,,,False,,,,,Kyle Kaiser,,221.699,Juncos Hollinger Racing
2019,5558,Practice Final,P,I,"Friday, May 24, 2019",103rd Running of the Indianapolis 500,,4906,Ben,Hanley,81,96610,5558,32635,4906,,33,,36.0,,00:40.9614,219.719,18.0,1.0531,0.3658,,,,,,,False,,,,,Ben Hanley,,219.719,DragonSpeed / Cusick Motorsports
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4276,Simon,Pagenaud,22,96427,5557,32624,4276,,1,,88.0,,00:39.3975,228.441,88.0,--.----,--.----,,,,,,,False,,,,,Simon Pagenaud,,228.441,Team Penske
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Josef-Newgarden,4215,Josef,Newgarden,2,96428,5557,32611,4215,,2,,88.0,,00:39.4265,228.273,80.0,0.0290,0.0290,,,,,,,False,,,,,Josef Newgarden,,228.273,Team Penske
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4216,James,Hinchcliffe,5,96429,5557,32613,4216,,3,,71.0,,00:39.4748,227.994,47.0,0.0773,0.0483,,,,,,,False,,,,,James Hinchcliffe,,227.994,Arrow McLaren
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,96430,5557,32615,3628,,4,,86.0,,00:39.4822,227.951,79.0,0.0847,0.0074,,,,,,,False,,,,,Scott Dixon,,227.951,Chip Ganassi Racing
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Alexander-Rossi,4587,Alexander,Rossi,27,96431,5557,32627,4587,,5,,84.0,,00:39.5326,227.66,14.0,0.1351,0.0504,,,,,,,False,,,,,Alexander Rossi,,227.660,Andretti Autosport
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4144,Charlie,Kimball,23,96432,5557,32643,4144,,6,,70.0,,00:39.5353,227.645,20.0,0.1378,0.0027,,,,,,,False,,,,,Charlie Kimball,,227.645,Carlin
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Helio-Castroneves,3622,Helio,Castroneves,3,96433,5557,32634,3622,,7,,92.0,,00:39.5406,227.614,60.0,0.1431,0.0053,,,,,,,False,,,,,Helio Castroneves,,227.614,Team Penske
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Will-Power,3667,Will,Power,12,96434,5557,32617,3667,,8,,94.0,,00:39.5639,227.48,55.0,0.1664,0.0233,,,,,,,False,,,,,Will Power,,227.480,Team Penske
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,10,96435,5557,32616,4588,,9,,84.0,,00:39.5754,227.414,79.0,0.1779,0.0115,,,,,,,False,,,,,Felix Rosenqvist,,227.414,Chip Ganassi Racing
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,3709,James,Davison,33,96436,5557,32640,3709,,10,,51.0,,00:39.5791,227.393,30.0,0.1816,0.0037,,,,,,,False,,,,,James Davison,,227.393,"Dale Coyne Racing with Rick Ware Racing, BYRD and Belardi Auto Racing"
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,3648,Tony,Kanaan,14,96437,5557,32618,3648,,11,,56.0,,00:39.5962,227.295,7.0,0.1987,0.0171,,,,,,,False,,,,,Tony Kanaan,,227.295,A.J. Foyt Enterprises
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,7,96438,5557,32614,4905,,12,,76.0,,00:39.6405,227.041,70.0,0.2430,0.0443,,,,,,,False,,,,,Marcus Ericsson,,227.041,Arrow McLaren
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Jack-Harvey,4505,Jack,Harvey,60,96439,5557,32631,4505,,13,,84.0,,00:39.6582,226.939,61.0,0.2607,0.0177,,,,,,,False,,,,,Jack Harvey,,226.939,Meyer Shank Racing
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4021,Sebastien,Bourdais,18,96440,5557,32620,4021,,14,,82.0,,00:39.6887,226.765,75.0,0.2912,0.0305,,,,,,,False,,,,,Sebastien Bourdais,,226.765,Dale Coyne Racing with Vasser-Sullivan
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Ed-Carpenter,3620,Ed,Carpenter,20,96441,5557,32642,3620,,15,,86.0,,00:39.6909,226.752,21.0,0.2934,0.0022,,,,,,,False,,,,,Ed Carpenter,,226.752,ECR
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4612,Matheus,Leist,4,96442,5557,32612,4612,,16,,57.0,,00:39.6964,226.721,42.0,0.2989,0.0055,,,,,,,False,,,,,Matheus Leist,,226.721,A.J. Foyt Enterprises
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4232,Spencer,Pigot,21,96443,5557,32623,4232,,17,,74.0,,00:39.7886,226.195,50.0,0.3911,0.0922,,,,,,,False,,,,,Spencer Pigot,,226.195,ECR
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4872,Jordan,King,42,96444,5557,32638,4872,,18,,61.0,,00:39.8023,226.118,54.0,0.4048,0.0137,,,,,,,False,,,,,Jordan King,,226.118,Rahal Letterman Lanigan Racing
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,3608,Marco,Andretti,98,96445,5557,32633,3608,,19,,50.0,,00:39.8040,226.108,11.0,0.4065,0.0017,,,,,,,False,,,,,Marco Andretti,,226.108,Andretti Herta w/ Marco & Curb-Agajanian
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,4511,Colton,Herta,88,96446,5557,32632,4511,,20,,80.0,,00:39.8185,226.026,56.0,0.4210,0.0145,,,,,,,False,,,,,Colton Herta,,226.026,Andretti Steinbrenner Autosport
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Santino-Ferrucci,4897,Santino,Ferrucci,19,96447,5557,32621,4897,,21,,84.0,,00:39.8190,226.023,52.0,0.4215,0.0005,,,,,,,False,,,,,Santino Ferrucci,,226.023,Dale Coyne Racing
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Takuma-Sato,3811,Takuma,Sato,30,96448,5557,32629,3811,,22,,98.0,,00:39.8200,226.017,19.0,0.4225,0.0010,,,,,,,False,,,,,Takuma Sato,,226.017,Rahal Letterman Lanigan Racing
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,,3756,Pippa,Mann,39,96449,5557,32639,3756,,23,,57.0,,00:39.8465,225.867,42.0,0.4490,0.0265,,,,,,,False,,,,,Pippa Mann,,225.867,Clauson Marshall Racing
2019,5557,Practice 8,P,I,"Monday, May 20, 2019",103rd Running of the Indianapolis 500,/Drivers/Conor-Daly,4218,Conor,Daly,25,96450,5557,32645,4218,,24,,82.0,,00:39.8470,225.864,65.0,0.4495,0.0005,,,,,,,False,,,,,Conor Daly,,225.864,Andretti Autosport
