bootstrap_iteration,beta_track_mph_per_c,intercept_mph
105,-0.06410406318767606,0.7119391307764832
106,-0.06216945183608167,0.9356169948554116
107,-0.14473278688524494,1.3144532483302946
108,-0.27202279589719935,2.6864337904805855
109,-0.05914883720930251,0.8640947459087047
110,-0.038960565723793306,0.6834997534972569
111,-0.11499031088082819,1.4640263960852025
112,-0.04934602317539326,0.5060258751440955
113,-0.05896254000468233,0.7622082975567809
114,-0.2196980042016803,2.27956570961718
115,-0.06784865497906117,1.0000547590318711
116,-0.02635255360380019,0.5009192348565361
117,-0.040749614537445786,0.40321371757221114
118,-0.05362156381260043,0.8176094668820679
119,-0.10171694524495441,1.0960151456932277
120,-0.020667035123291252,0.643087383085883
121,-0.13499748071277287,1.6595017751075254
122,-0.0032827574231636633,0.5287103663830536
123,-0.1027526202484931,1.1627901648419288
124,-0.14704111054508207,1.6814653591441537
125,-0.09724116609721134,1.6441275212167983
126,-0.02463439344886657,0.3550112359550597
127,0.010456826568265454,0.67905453054531
128,0.00015146828987475276,0.5913194867154692
129,-0.09529945390596037,1.1879944927804507
130,-0.1946675946547876,2.151803452115811
131,-0.13233911412193813,1.509117457008859
132,-0.059559715825574885,0.8140728564429149
133,-0.07415594787970421,0.4599082368681342
134,-0.09390904636260752,1.3500329815303398
135,-0.1333786648588288,1.4615136784176106
136,-0.04259614767255208,0.5653105047262422
137,0.022272652982742922,0.22602365043503916
138,-0.054584152880775866,0.9210496292070789
139,-0.002268735806207372,0.3855705273782506
140,-0.11978228369629158,1.1589795631417208
141,-0.10647211463981464,1.3328209828728887
142,-0.11836933613166863,1.58175057991826
143,-0.045089315225394534,0.8509850282254786
144,-0.10253402996542366,1.1861970034575475
145,-0.14345654952076595,1.470824281150155
146,-0.10460434056761343,0.9523572621035153
147,-0.026487044776118716,0.6659656384742916
148,-0.12316104305639895,1.056987143723481
149,-0.11369086335825893,1.4235694085656014
150,-0.17175309198660135,1.618591664519458
151,-0.11546522243449808,1.1975014669759914
152,-0.058704781591262634,0.86741478159126
153,-0.0046894596988500785,0.13891024505463517
154,-0.11333141405588495,1.701857747671471
155,-0.01887701720163135,0.4092292959744699
156,-0.07293525773195965,0.7651195876288781
157,-0.03776000522193189,0.4971539425587502
158,-0.07391196172248751,1.24495534290271
159,-0.11041766041162158,0.9511791010895901
160,-0.06391110300021836,1.074583400248192
161,-0.04730725078229838,0.9490584711667484
162,-0.14099091008174316,1.7209532425068077
163,-0.09630692169396644,1.4765210747103459
164,-0.044392730452160765,1.2689810142393234
165,-0.0768722197663402,1.3941311019892648
166,-0.08414644424934112,1.0753924495171199
167,-0.05730477594339588,0.6276955581761067
168,-0.15601272321428458,1.9571320684523734
169,-0.09274202334630224,1.3273929961089412
170,-0.042123955227303216,0.7059238038442099
171,-0.07858941176470507,1.021590196078428
172,-0.04792320819112721,1.091675894324364
173,-0.10567087696334962,1.4902392015706734
174,-0.04250867721127479,0.8442137934081483
175,-0.0730026845637582,0.7986040268456414
176,-0.04170989690721602,0.41284226804123675
177,-0.10848944881889776,1.2930738990959538
178,-0.03642230830178622,0.629232766968919
179,-0.254282618972581,2.492406397730855
180,-0.05222002042155849,0.5281738020567398
181,-0.055742190669371354,1.1676203891518324
182,-0.07929981818181778,1.3151900000000025
183,-0.04365455731164612,0.45164393125671876
184,-0.20128122905027881,2.1008100558659235
185,-0.15432861328124994,1.6104737955729191
186,-0.0979342086861937,1.240769481780753
187,-0.020596263533139595,0.5407100607340933
188,-0.050525466880653784,0.9573816749343478
189,-0.14560952232086916,1.5438287170188791
190,-0.1038698863636354,0.7875640782828269
191,-0.17535216925548963,2.4269618520502263
192,-0.05241435303357461,0.7898830748085591
193,-0.10536423782758794,1.3089494142344393
194,-0.051440197946763695,0.6655799163951657
195,-0.10043874168451948,1.1542501973165022
196,-0.06158526759313995,0.8296903459491483
197,-0.04461292875989424,0.7265795954265637
198,-0.08815547003848118,1.013989737951246
199,-0.07392743362831813,0.7456283185840709
200,-0.04781815781393811,0.4451992631255713
201,-0.052956591517003646,0.7100783339701962
202,-0.07197160423913922,0.8482346897500235
203,-0.10234549919224531,1.3058435541195523
204,-0.04506546676624218,0.7234398058252369
205,-0.10418600337268051,1.1801737243145358
206,-0.04040514987244861,0.8073912627551028
207,-0.0509888560300051,0.7589007862088868
208,-0.13340726440289863,1.9626513544448634
209,-0.06234342459983094,0.6588872367312599
210,-0.10487060240963757,1.2302244979919643
211,-0.0715886115444611,1.0018627145085817
212,-0.046050570342204694,0.7804571891282908
213,-0.07432073618024497,1.0599567723342849
214,-0.11504080749819628,1.0047996475206236
215,-0.07613953415418297,1.1206194808250283
216,-0.08953600867678961,0.8961640154254107
217,-0.01779466097170268,0.4924995550809732
218,-0.12193400037230026,1.403172142591215
219,-0.05302355619146626,0.7969047866805373
220,-0.03409456585942066,0.45682864080856045
221,-0.04701186480737385,0.7707740486882546
222,-0.03803702499491901,0.652341190814874
223,-0.306208008630537,2.8527969285442376
224,-0.17901032577633863,1.7860095256239341
225,-0.05508784308563107,0.9491257157901676
226,-0.07905907099035915,1.1391603856266437
227,-0.12502130422455268,1.4650589452792726
228,-0.11744644198956931,1.4005854875792076
229,-0.05779113469985254,0.5853981332357211
230,-0.035049910730776505,0.8176270393400278
231,-0.04704243569726337,0.7180839838935019
232,-0.08783301554529874,0.9384203910614496
233,-0.028609972380559946,0.602357671740023
234,-0.07236509433962211,1.0781682389937117
235,-0.056356167846309056,0.6975171890798808
236,-0.016384513432835156,0.40844859701492614
237,-0.024199460405425314,0.44081595449905664
238,-0.1540606791995143,1.4841664038811393
239,-0.040803435114502705,0.5571371925360432
240,-0.07780519233813472,0.9533759696058268
241,-0.0499042733934245,0.45778101290448614
242,-0.06119579002078964,0.9169737525987554
243,-0.10216381289203237,1.1836216135059443
244,-0.07301129673016135,1.248812264439238
245,-0.16157124142233315,1.7364007070076983
246,-0.21038448219536024,2.039966187520417
247,-0.15980084439083087,1.4722521779922202
248,-0.087762894633544,1.2286298996242904
249,-0.12983300970873626,1.2419320388349462
250,-0.02906032356867934,0.5157791172543824
251,-0.05568185758513963,0.6073981424148707
252,-0.16727370995587912,1.7207025704968344
253,-0.09488304417929673,0.9322170912608903
254,-0.07074770570138024,0.8714081953263039
255,-0.03671355291576689,0.7002735481161569
256,-0.06573906477969,0.9905196600525212
257,-0.1139644357047544,1.203406980827309
258,-0.07102860962566701,0.6768432857991631
259,-0.19460194306930662,1.7406720297029745
260,-0.07845904628330978,0.9672826086956546
261,-0.026540687006614008,0.20555579261788604
262,-0.05792474636082798,0.6948623731804089
263,-0.05876017838405019,0.6741147254284764
264,-0.024603445252914708,0.5606364951345717
265,-0.06808775113415443,0.7978711024699421
266,-0.00024629107319122206,0.16126456071076278
267,-0.10163626062322852,0.9781586402266267
268,-0.010741854374018004,0.5784523019614767
269,-0.043883644661430264,0.6059002334960741
270,-0.10598616492617892,1.565481310767015
271,-0.12987840314136068,1.662042393833624
272,-0.07524025513819892,1.1422090715804343
273,-0.0945257077567591,1.1603671448520967
274,-0.07511791841402848,0.8973919176515365
275,-0.09003311688311803,0.9358917748917868
276,-0.07787166503515044,0.8537247485983757
277,-0.056374172185430144,0.6251225165562924
278,-0.0621357352941169,1.0912205882352886
279,-0.10709435441714615,0.7400778881338297
280,-0.025977789309807472,0.437301850890848
281,-0.07791072088724593,1.3796600944752555
282,-0.07474453434995709,0.907387847195211
283,-0.10457402837298758,1.4824911703857069
284,-0.028621852257609097,0.2452205180374024
285,-0.06660698101653223,0.9825301762264321
286,-0.07720057678442654,0.7841643034526983
287,-0.03920870815231379,0.6808825389726672
288,0.0055698956780923636,-0.10108180162277866
289,-0.049238650026634544,0.3729028232250277
290,-0.08619657808194774,1.167956892720646
291,-0.24685561607142723,2.697882053571422
292,-0.05649416074766332,0.6622045607476678
293,-0.032727360228150246,0.5504247519458156
294,-0.10252071182082599,1.122850598822653
295,-0.19665259169445215,1.9491091239769576
296,-0.06975214020457361,0.8981161639194812
297,-0.04972019417475711,0.8355420352391283
298,-0.10415300025265262,1.6752763390601317
299,-0.04263969359331545,0.9296943670690299
300,-0.0786552424448545,0.8225831794772147
301,-0.050992872234918246,0.9785206761243577
302,-0.12480814262905733,1.6174997339010107
303,-0.059788553127355246,0.7785676714393437
304,-0.0933046061415209,1.009340120160212
305,-0.13090394449531564,1.8060350426146383
306,-0.09509651162790764,1.1663372093023314
307,-0.0194109079903141,0.2900516949152523
308,-0.10066549247605884,1.3791067031463662
309,-0.03239769708785131,0.41720677470452094
310,-0.08990657067854581,0.9637758332670495
311,-0.09287862755776935,1.4391777017038905
312,-0.09006567173479497,0.9246781530408791
313,-0.10538470812182775,1.223768859278068
314,-0.06367325645756478,0.7064615313653188
315,-0.156267730328568,1.6801603541331402
316,-0.11112936599900641,1.0835912928323153
317,-0.008036938174680331,0.15199313052011706
318,-0.0684472382522674,0.9278451039662986
319,-0.16684785567963903,2.1478423313288753
320,-0.26711152698048113,2.585994144661303
321,-0.014697073972602838,0.6452181917808294
322,-0.1124558707124017,1.4406736660803392
323,-0.03606452764079932,0.9301456981572771
324,-0.07855918665393455,1.3468754704263364
325,-0.06928071775790696,0.6866666866710744
326,-0.036730534983972045,0.8960177683209898
327,-0.10793351963746213,1.3070562688821805
328,-0.025184473768908873,0.6880574187319023
329,-0.07681718678028514,1.0470242687701548
330,-0.11414751075599196,1.5594830977258747
331,-0.008937341772151611,0.526203586497892
332,-0.1339014084507037,1.2208794992175265
333,-0.06639308359560937,0.7454357872111843
334,-0.1314690914719077,1.8024719083733118
335,-0.03512321380965052,0.9457937216742212
336,-0.044401856242410324,1.0223559532758975
337,-0.021014990458689747,0.24378881899781552
338,-0.015254566966397279,0.33196198138506655
339,-0.011256458150744079,0.16922239263803324
340,-0.045292179388047436,0.42241560808571804
341,-0.05735067274189144,0.5984853390511913
342,-0.1106011242603546,1.5974765614727144
343,-0.04368411274823756,0.2899656203288483
344,-0.07457589902357682,1.0980200047630435
345,-0.06361090613130806,0.9780033459938589
346,-0.047903697737423354,0.6125767005930991
347,-0.040811200045736996,0.43845300440226115
348,-0.04766687116564478,0.6285074982958538
349,-0.037851841359772646,0.6732989717763035
350,-0.07636336945972132,1.100929917502425
351,-0.0353141954701864,0.4228160084227877
352,-0.1312589208967346,1.523150365896149
353,-0.09080434818964804,1.0373213479387928
354,-0.08810625238034656,1.1485432271169125
355,-0.08316362217659104,1.1556145790554406
356,-0.08817014558633773,1.112783156213529
357,-0.08646863468634598,0.8098914855815177
358,-0.1498812275525899,1.3759958632632086
359,-0.10951138779228602,1.5157282113574235
360,-0.052899463497452746,0.7415350764006806
361,-0.06608872412495272,1.0750637561159189
362,-0.08635491051382382,1.5008596125473115
363,-0.1232058862496447,1.160598183022614
364,-0.12739606173496557,1.546911773401933
365,-0.01825479173721603,0.21869996613613552
366,-0.06233697586856016,0.9449071538593201
367,-0.10533617021276624,1.1179432624113526
368,-0.10010712498921659,0.9906915379970653
369,-0.11781450511945311,1.4873956832258868
370,-0.05796320143388924,0.8303758444781504
371,-0.12443315670436167,1.7627505008077573
372,-0.1578875737392954,1.6518479543292073
373,-0.07702902326264036,0.9782370294268776
374,-0.05188586261980678,0.8491048988285332
375,-0.1504598973424957,1.7596457902144307
376,-0.07218504580613332,1.1637140819573277
377,-0.11285266067726245,1.5887571988021156
378,-0.08708560096153703,1.299431249999989
379,-0.08426836219616365,1.4251730993243776
380,-0.2118223075482288,2.1799640382093974
381,-0.09752696675900141,0.9310889196675857
382,-0.05637783558792915,0.6200603537981311
383,-0.0638153500795626,0.5543546260513743
384,-0.04540838290968013,0.5967020010816662
385,-0.09665918811727214,1.1626467065868298
386,-0.064713240964643,1.0858843539637963
387,-0.15824568077448056,1.8452791361548906
388,-0.0898301946622033,0.7527198097419243
389,-0.11681848094791597,1.4823581962322074
390,-0.12181466132342843,1.6823440523897957
391,-0.11792841699668184,1.1780171251204132
392,-0.07491825853722278,1.379159263378251
393,-0.13193037072817287,1.3227176669484395
394,-0.036474507206856285,0.9375038176860162
395,-0.028376903023982797,0.4235820298922496
396,-0.026944025991247768,0.2835667683331162
397,-0.12690036487895234,1.3892619020039407
398,-0.042889695247933436,0.6607997159090931
399,-0.07725559087657863,1.0897681395533656
400,-0.06244945915703106,0.8446146960089578
401,-0.11838833049403648,1.204795144804086
402,-0.20160823695814795,2.049650386887421
403,-0.0276044718081661,0.5435444660473898
404,-0.19775406464250753,1.868011916421815
405,-0.22807275747508243,2.7855232558139513
406,-0.09981980808773123,1.2552420607722208
407,-0.12308725107923653,1.5129607993315721
408,-0.13548417721518918,1.2306845991561177
409,-0.05068147673140322,0.5361240381092026
410,-0.05741282420749403,0.8435224943964241
411,-0.1055327759197327,1.0690994054254983
412,-0.13752960516550367,1.8184555440106873
413,-0.07990725996896222,0.9782866203360085
414,-0.04499634334498959,0.6805669358156687
415,-0.07785300668151483,0.9545159613956982
416,-0.05122082545424638,1.0404288826769745
417,-0.02580429424590008,0.703974120769743
418,-0.04685306439100212,0.5125562451512913
419,-0.06147925998052613,1.0381389159363883
420,-0.03415681250678486,0.808738139181414
421,-0.038472007899933935,0.6723402896642531
422,-0.10415975806451605,1.2106947580645204
423,-0.12276973684210617,0.9747319688109315
424,-0.036120487024121566,0.9564948553789823
425,-0.07988108657593045,0.9927698085502974
426,-0.06652924377868978,0.5872282676975126
427,-0.1543706070287551,1.8301428233345294
428,-0.06692289574584771,1.0062371736352171
429,-0.07037804900264023,1.0827022497495165
430,-0.0619899921996885,1.0221799921996935
431,-0.01048825685017187,0.3983798201049554
432,-0.07015714625823273,0.6591314181414164
433,-0.09697288454306108,0.9787728469349429
434,-0.0632044815007803,0.6475930171964492
435,-0.09938788450004268,1.4451551709365122
436,-0.03647958352799789,0.48205920042715117
437,-0.09794399621808944,1.3281298455720114
438,-0.06258823573293451,0.5818690414024575
439,-0.055329212520592724,0.6733867545304806
440,-0.03262915345888462,0.46657491143017094
441,-0.07617660494330723,1.6543662615221517
442,-0.06186150891972297,0.9246420961347943
443,-0.018991508825662213,0.5839066857419213
444,-0.023902465331278572,0.5554419049249566
445,-0.08003181440443229,0.6333714681440543
446,-0.17872210658532037,1.5190797595549885
447,-0.12021656804733645,1.234905325443787
448,-0.10274125199616646,1.122964931331838
449,-0.08124795021961849,0.8331424272002595
450,-0.07272088284056387,1.180213111356733
451,-0.09345368074221781,0.8025499869938492
452,-0.08580355169692125,0.8904685609050234
453,-0.07403844702686338,0.8679935858738321
454,-0.09889019650183513,1.6097336428417206
455,-0.05230975457136906,0.8919209483417982
456,-0.03805040322580689,0.4030181451612984
457,-0.18546698281633422,1.3185547310868082
458,-0.007312334801761931,0.6185868820362251
459,-0.08521420139298727,1.033670759060327
460,-0.10562603221876296,0.961501015297152
461,-0.05005280914038886,0.6645190049930281
462,-0.15650259198381555,1.6682605892021751
463,-0.10072715431431538,1.0248997212900255
464,-0.03980008655702764,0.6296013715959836
465,-0.16132783870701636,1.9963548280695893
466,-0.039390084468457404,0.6277204170154502
467,-0.11646004198740234,1.312129927688352
468,-0.048034324369467946,0.47629547352598134
469,-0.056270530833289735,0.8321175088131578
470,-0.042040452833493946,0.8760261014276995
471,-0.10830123602118846,1.4707127068210044
472,-0.06253330916392491,0.7606925930057549
473,-0.03982910836418382,0.6677482587689028
474,-0.034556096633059724,0.3909511128019766
475,-0.08799464810651873,1.1962857081099778
476,-0.07941641025640842,1.0060043684710236
477,-0.019182638410856927,0.3715425066378307
478,-0.13959247817326983,1.408639355271994
479,-0.07450852219391123,1.0614220531044674
480,-0.07481736346722026,1.049078745758998
481,-0.16946639549436754,1.9237816020025038
482,-0.036043678004225616,0.6229959784609085
483,0.034522023442318805,0.103650832819258
484,-0.15131440228821336,1.3586669470850508
485,-0.11711913106444509,1.6830880521361298
486,-0.050842553191489864,1.0144877856580035
487,-0.05503594086169736,0.701609201743256
488,-0.05658450917084461,0.9992519406471072
489,-0.07132958344215179,0.8974600744319665
490,-0.06620411440040107,0.8655600713608775
491,-0.08171769088953779,1.1040900675987153
492,-0.04163336487765212,0.5956387724753236
493,-0.08009092526690416,1.1565152563595706
494,-0.10349835639180828,1.5610996126175876
495,-0.17246482847525527,1.943907541359304
496,-0.07955925098954585,0.8175435400385653
497,-0.0370847129699353,0.8693363841742447
498,-0.051551228323699114,0.5364917710340427
499,-0.08786996869701309,0.7863399308725763
500,-0.04830339233817651,0.7693399735799227
501,-0.013818076565536509,0.6644273641511027
502,-0.07277915280700609,0.9351816577286105
503,-0.06822388559850337,0.8258838840399021
504,-0.15564212959669887,1.8442390639448019
505,-0.0637415492957739,0.780466744913928
506,-0.02131065890321521,0.42480847840296126
507,-0.07159464882943163,0.5392956769478585
508,-0.049515857406269216,0.7758055043365486
509,-0.09099146341463424,1.1629525745257494
510,-0.07930997841607204,1.195485472355975
511,-0.17142961165048545,1.9781388888888898
512,-0.06262389330306384,0.7913306532980167
513,-0.21474631985826947,2.312330568529551
514,-0.11794760479041953,1.1191806941672287
515,-0.05217176062846508,0.6366473197781894
516,-0.06543733931043558,0.7384812446436844
517,-0.08211975742100268,1.1644656878391406
518,-0.1138250709160677,1.3959484815618173
519,-0.03853736797031016,0.5980750785041375
520,-0.23371064886428197,2.3462687047138195
521,-0.08738320185865515,1.1432288199697442
522,-0.03392251051893342,0.5205232195730103
523,-0.08367185074860795,0.9330906953045376
524,-0.044946608462054755,0.4010695097380822
525,-0.0865623219609129,1.409621894667099
526,0.013843418935827273,0.6176915330989768
527,-0.07825449751860877,0.9956625310173612
528,-0.07492386186770353,0.8026531614786013
529,-0.10404676781002559,1.0243370712401043
530,-0.09750524781341063,1.0633637836086833
531,-0.3261564326160803,3.2398338618346503
532,-0.08076227436823072,1.100812775772164
533,-0.09025871757925066,1.5106069884726274
534,-0.14510848549946226,1.3332499104905104
535,-0.05634737750385196,1.1312777195685717
536,-0.24563162217659074,2.6126299338352728
537,-0.06893451253771626,1.0202897721360915
538,-0.047875645511583374,0.8043539152992358
539,-0.10375691012120214,1.163127852982844
540,-0.14572089877010358,1.5968377483443696
541,-0.017070737509911886,0.295916468411312
542,-0.033390491888609035,0.5910196928949447
543,-0.024314982373678178,0.33455082256169805
544,-0.07972229642116099,1.3974810036307057
545,-0.05646285432585663,0.968452304658622
546,-0.10144635621409076,1.4063565164801914
547,-0.1681162762865424,1.5536134381945512
548,-0.046205925155924366,0.6529984407484383
549,-0.008086014279714204,0.29184880302394217
550,-0.27478788598574694,2.8956442772939157
551,-0.06714070851460405,0.8327121745735695
552,-0.07152288871349533,0.8314073927913641
553,-0.09581456497797278,1.2458524229074879
554,-0.0415055334860022,0.6696316539701841
555,-0.0682789151945293,0.7775951924571388
556,-0.04849594401854101,0.7283827331075039
557,-0.07445827338129501,1.140940447641893
558,-0.18729800208313488,1.8684283685257028
559,-0.22266032608695563,1.8523727858293073
560,-0.15395580167684347,1.5336836766380209
561,-0.06425986547085263,0.4722398687925706
562,-0.046874980978950445,0.7518177783413729
563,-0.12000308008213566,1.1672410449463912
564,-0.03247663705583799,0.7374005710659993
565,-0.10735131671102323,1.194050147079423
566,-0.05718987764182374,0.7325912124582858
567,-0.06867653631284847,1.1198659217877063
568,-0.055759474940333786,0.5746016971625608
569,-0.06099991304347819,0.8085056521739176
570,0.009255825929489628,0.3591946692320713
571,-0.10197936212539123,0.9019901174356572
572,-0.10040591415200852,0.9893322172018733
573,-0.05456761786600451,0.9770203336090444
574,-0.10927789030292076,1.2602775138913729
575,0.003590710090763179,0.19388764311562848
576,-0.04658194947569046,0.35979318398474747
577,-0.04149891640866912,0.5177888716890364
578,-0.06693904768693343,0.8664368807470249
579,-0.08945013054830289,1.1551398317377468
580,-0.1350625822653271,1.719607551091098
581,-0.06885492483463566,0.5744654840649441
582,-0.03367554451662271,1.1819023691249584
583,-0.11403042685151353,0.9565158701203967
584,-0.142745018028317,0.9421203939846989
585,-0.12772289245721535,1.1387737164589113
586,-0.07677014218009544,0.7440250131648353
587,-0.07727856539371436,0.7479266221696593
588,-0.13317266422193838,1.5183845663265312
589,-0.013632735599205631,0.2608412050320094
590,-0.04985172413793116,0.7599406130268278
591,-0.03614452702702619,1.3271911411411355
592,-0.16663764781307722,1.7096527283088676
593,-0.13307682003494456,1.5797283051834634
594,-0.03265213082259651,0.7816658958264524
595,-0.012916826265388646,0.19298981608146415
596,-0.06041813494401877,0.8608070123747853
597,-0.121174396228231,1.0598671702107247
598,-0.01556760177646275,0.27920536639527294
599,-0.06474251038006976,1.1580095816033191
600,-0.1520603126879129,1.3010526825683217
601,-0.0442313014589046,0.3771477683085386
602,-0.047338150903294345,0.7210256228598482
603,-0.05078223938224129,0.8472815672815858
604,-0.21556093572563917,2.076115375880067
605,-0.022860223048326418,0.38492000550736527
606,-0.16453764705882343,1.434473856209153
607,-0.17736993865030612,1.9751983640081772
608,-0.049220104652628036,0.5726879964695465
609,-0.14024728229105687,1.6172101759854485
610,-0.08054528462192098,1.1225903898801213
611,-0.1078226277372255,1.0081263855095985
612,-0.0824923550087874,0.938523579379033
613,-0.07687364026308173,1.3858221332570735
614,-0.056507713310580174,0.8137456200227593
615,-0.1645186153846145,1.9487523076923048
616,-0.12967516453589512,1.3389347151826931
617,-0.10273924825174795,1.2828286713286743
618,-0.0934308666783151,1.014626113926263
619,-0.019660821982989136,0.5330639386189304
620,-0.11947484320557461,1.2761795586527307
621,-0.1214631769806852,1.373491131257388
622,-0.05748021332509037,1.113973875405798
623,-0.06214058710912467,1.0606279869531237
624,-0.04077504617767916,0.3547477804921643
625,-0.06883373828317718,0.7252499074987715
626,-0.1360155969581749,1.8685220912547575
627,-0.0841517948012653,0.993214413423195
628,-0.03380668058455024,0.6381544111961609
629,-0.049838819198253885,0.7327777474774999
630,-0.08593815275002112,1.0968825267182187
631,-0.1605919597989953,1.642165643029971
632,-0.05437831094049777,0.7351387644842484
633,-0.1084717204932477,1.2244163241338892
634,-0.08558459231922402,1.0690058816745442
635,-0.02975622684232193,0.5815670028818478
636,-0.03853154720366792,0.4465448360083697
637,-0.021032664756446585,0.46811875198981456
638,-0.05274302607209041,0.5914943724177313
639,-0.08816519163763081,0.6743048780487896
640,-0.08383473501434369,1.0271759021591453
641,-0.09413856127886223,1.3864577264653604
642,-0.07317179282868548,1.1960215139442267
643,-0.023078633252248553,0.631328449397525
644,-0.07874623905840394,1.086785717818109
645,-0.1089451060776881,0.7560654914420514
646,-0.1422802661688545,1.9929137359990357
647,-0.042853799698037334,0.8449726276351879
648,-0.12878587486929144,1.2719525531544085
649,-0.06533542296072388,0.7577005287008995
650,-0.03019046541012934,0.58792271243551
651,-0.06997773279352296,1.0849878542510212
652,-0.06618492537313327,0.9160476506357074
653,-0.09370695652173834,1.1270753623188405
654,-0.054471104651162734,0.8509450904392779
655,-0.10537132146860939,1.033409648262334
656,-0.04861430136986178,0.4815442009132368
657,-0.043037379474309634,1.0726092986395463
658,-0.00021250773993791776,0.0814668730650197
659,-0.06627675817976597,0.4639114328694986
660,-0.10623503649634902,1.2338459042984542
661,-0.08854644351464455,1.3169293351929376
662,-0.04716503496503513,0.521100233100241
663,-0.014353119633656932,0.18896794504865388
664,-0.1458822163238211,1.30413713780137
665,-0.06060914779838362,0.689518716577539
666,-0.0795118503118504,0.5083294833294878
667,-0.09514183888972733,0.986881995776142
668,-0.09743513053348396,1.0623373060915637
