fused_decision_id,regime,feasible_action,wait_minutes,wait_probability,decision_time_utc,current_speed_mph,future_attempt_time_utc,future_state_status,track_observation_time_utc,track_observation_age_minutes,current_track_temp_c,track_dynamics_training_years,future_track_temp_mean_c,future_track_temp_sd_c,current_air_temp_c,future_air_temp_c,current_solar_radiation_wm2,future_solar_radiation_wm2,current_solar_elevation_deg,future_solar_elevation_deg,current_solar_azimuth_deg,future_solar_azimuth_deg,current_wind_speed_ms,future_wind_speed_ms,current_relative_humidity_pct,future_relative_humidity_pct,current_dewpoint_c,future_dewpoint_c,current_cloud_cover_fraction,future_cloud_cover_fraction,selected_hrrr_cycle_utc,forecast_time_method,hrrr_availability_lag_minutes
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2020-08-15T17:29:05+00:00,225.819,2020-08-15T17:44:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:15:00+00:00,14.08333333,50.55555556,2021|2022|2023|2024,51.29334936,1.166823788,29.39998716,29.69787687,906.7861111,910.2861111,63.7345077,64.09139597,168.7085094,176.9531667,0.6262041584,0.6000529783,52.13622698,50.80364482,18.54148907,18.40679974,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2020-08-15T17:29:05+00:00,225.819,2020-08-15T17:59:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:15:00+00:00,14.08333333,50.55555556,2021|2022|2023|2024,51.46966086,1.650138026,29.39998716,29.99576658,906.7861111,913.7861111,63.7345077,64.03186139,168.7085094,185.2808607,0.6262041584,0.5739017982,52.13622698,49.47106266,18.54148907,18.27211041,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2020-08-15T17:29:05+00:00,225.819,2020-08-15T18:14:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:15:00+00:00,14.08333333,50.55555556,2021|2022|2023|2024,51.5832188,2.020998084,29.39998716,30.29365629,906.7861111,917.2861111,63.7345077,63.5587399,168.7085094,193.4611417,0.6262041584,0.5477506182,52.13622698,48.1384805,18.54148907,18.13742108,0,0,2020-08-15T15:00:00+00:00,SHORT_LINEAR_EXTRAPOLATION_MAX_60MIN,90
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2020-08-15T17:29:05+00:00,225.819,2020-08-15T17:34:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:15:00+00:00,14.08333333,50.55555556,2021|2022|2023|2024,51.14091764,0.6736660281,29.39998716,29.49928373,906.7861111,907.9527778,63.7345077,63.89908082,168.7085094,171.4334481,0.6262041584,0.6174870984,52.13622698,51.69203292,18.54148907,18.49659263,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2020-08-15T17:29:05+00:00,225.819,2020-08-15T17:44:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:15:00+00:00,14.08333333,50.55555556,2021|2022|2023|2024,51.29334936,1.166823788,29.39998716,29.69787687,906.7861111,910.2861111,63.7345077,64.09139597,168.7085094,176.9531667,0.6262041584,0.6000529783,52.13622698,50.80364482,18.54148907,18.40679974,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2020-08-15T17:29:05+00:00,225.819,2020-08-15T17:59:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:15:00+00:00,14.08333333,50.55555556,2021|2022|2023|2024,51.46966086,1.650138026,29.39998716,29.99576658,906.7861111,913.7861111,63.7345077,64.03186139,168.7085094,185.2808607,0.6262041584,0.5739017982,52.13622698,49.47106266,18.54148907,18.27211041,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2020-08-15T17:29:05+00:00,225.819,2020-08-15T18:14:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:15:00+00:00,14.08333333,50.55555556,2021|2022|2023|2024,51.5832188,2.020998084,29.39998716,30.29365629,906.7861111,917.2861111,63.7345077,63.5587399,168.7085094,193.4611417,0.6262041584,0.5477506182,52.13622698,48.1384805,18.54148907,18.13742108,0,0,2020-08-15T15:00:00+00:00,SHORT_LINEAR_EXTRAPOLATION_MAX_60MIN,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2020-08-15T15:59:05+00:00,228.768,2020-08-15T15:59:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,41.66666667,0.3012726066,27.09917306,27.09917306,812.1963889,812.1963889,54.57459895,54.57459895,129.0690531,129.0690531,0.9642300314,0.9642300314,64.16340274,64.16340274,19.74331991,19.74331991,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:04:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,42.21445418,0.6736660281,27.09917306,27.2273357,812.1963889,819.5376389,54.57459895,55.31056786,129.0690531,130.748651,0.9642300314,0.9569228745,64.16340274,63.46321268,19.74331991,19.67982296,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:14:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,42.64229942,1.166823788,27.09917306,27.48222868,812.1963889,832.8543056,54.57459895,56.72511158,129.0690531,134.2775846,0.9642300314,0.9343269497,64.16340274,62.07012277,19.74331991,19.54422319,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:29:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,43.23606261,1.650138026,27.09917306,27.86456816,812.1963889,852.8293056,54.57459895,58.68298958,129.0690531,140.025314,0.9642300314,0.9004330625,64.16340274,59.98048789,19.74331991,19.34082353,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:44:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,43.77086781,2.020998084,27.09917306,28.24690764,812.1963889,872.8043056,54.57459895,60.40782807,129.0690531,146.3545425,0.9642300314,0.8665391753,64.16340274,57.89085302,19.74331991,19.13742388,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:04:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,42.21445418,0.6736660281,27.09917306,27.2273357,812.1963889,819.5376389,54.57459895,55.31056786,129.0690531,130.748651,0.9642300314,0.9569228745,64.16340274,63.46321268,19.74331991,19.67982296,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:14:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,42.64229942,1.166823788,27.09917306,27.48222868,812.1963889,832.8543056,54.57459895,56.72511158,129.0690531,134.2775846,0.9642300314,0.9343269497,64.16340274,62.07012277,19.74331991,19.54422319,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:29:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,43.23606261,1.650138026,27.09917306,27.86456816,812.1963889,852.8293056,54.57459895,58.68298958,129.0690531,140.025314,0.9642300314,0.9004330625,64.16340274,59.98048789,19.74331991,19.34082353,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2020-08-15T15:59:05+00:00,228.768,2020-08-15T16:44:05+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T15:45:00+00:00,14.08333333,41.66666667,2021|2022|2023|2024,43.77086781,2.020998084,27.09917306,28.24690764,812.1963889,872.8043056,54.57459895,60.40782807,129.0690531,146.3545425,0.9642300314,0.8665391753,64.16340274,57.89085302,19.74331991,19.13742388,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2020-08-15T17:38:15+00:00,226.341,2020-08-15T17:38:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,51.66666667,0.3012726066,29.42403183,29.42403183,911.3,911.3,64.00157689,64.00157689,173.7244221,173.7244221,0.697331861,0.697331861,52.60058149,52.60058149,18.70235214,18.70235214,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T17:43:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.26434358,0.6736660281,29.42403183,29.528936,911.3,913.3,64.00157689,64.08242316,173.7244221,176.4908184,0.697331861,0.6865843951,52.60058149,52.09565122,18.70235214,18.64795456,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T17:53:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.39766979,1.166823788,29.42403183,29.73874435,911.3,917.3,64.00157689,64.10476508,173.7244221,182.0473142,0.697331861,0.6650894634,52.60058149,51.08579068,18.70235214,18.53915939,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T18:08:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.52334865,1.650138026,29.42403183,30.01443253,911.3,910.65,64.00157689,63.79086386,173.7244221,190.3114755,0.697331861,0.6631190667,52.60058149,49.72823856,18.70235214,18.36341591,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T18:23:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.56844314,2.020998084,29.42403183,30.25819168,911.3,893.65,64.00157689,63.07470965,173.7244221,198.2981609,0.697331861,0.6859166709,52.60058149,48.49933627,18.70235214,18.17740364,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T17:43:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.26434358,0.6736660281,29.42403183,29.528936,911.3,913.3,64.00157689,64.08242316,173.7244221,176.4908184,0.697331861,0.6865843951,52.60058149,52.09565122,18.70235214,18.64795456,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T17:53:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.39766979,1.166823788,29.42403183,29.73874435,911.3,917.3,64.00157689,64.10476508,173.7244221,182.0473142,0.697331861,0.6650894634,52.60058149,51.08579068,18.70235214,18.53915939,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T18:08:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.52334865,1.650138026,29.42403183,30.01443253,911.3,910.65,64.00157689,63.79086386,173.7244221,190.3114755,0.697331861,0.6631190667,52.60058149,49.72823856,18.70235214,18.36341591,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2020-08-15T17:38:15+00:00,226.341,2020-08-15T18:23:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T17:30:00+00:00,8.25,51.66666667,2021|2022|2023|2024,52.56844314,2.020998084,29.42403183,30.25819168,911.3,893.65,64.00157689,63.07470965,173.7244221,198.2981609,0.697331861,0.6859166709,52.60058149,48.49933627,18.70235214,18.17740364,0,0,2020-08-15T16:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2020-08-15T16:18:15+00:00,229.76,2020-08-15T16:18:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,46.66666667,0.3012726066,27.58843409,27.58843409,838.4029167,838.4029167,57.28991936,57.28991936,135.8179117,135.8179117,0.924911981,0.924911981,61.48966863,61.48966863,19.48772329,19.48772329,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T16:23:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,47.28790317,0.6736660281,27.58843409,27.71588058,838.4029167,845.06125,57.28991936,57.94694665,135.8179117,137.722846,0.924911981,0.9136140186,61.48966863,60.79312368,19.48772329,19.4199234,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T16:33:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,47.66641535,1.166823788,27.58843409,27.97077357,838.4029167,858.3779167,57.28991936,59.18733514,135.8179117,141.7238631,0.924911981,0.8910180939,61.48966863,59.40003376,19.48772329,19.28432363,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T16:48:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,48.18460353,1.650138026,27.58843409,28.35311305,838.4029167,878.3529167,57.28991936,60.83963491,135.8179117,148.21861,0.924911981,0.8571242067,61.48966863,57.31039888,19.48772329,19.08092397,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T17:03:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,48.64223148,2.020998084,27.58843409,28.73545252,838.4029167,898.3279167,57.28991936,62.20131993,135.8179117,155.303832,0.924911981,0.8232303195,61.48966863,55.22076401,19.48772329,18.87752431,0,0,2020-08-15T14:00:00+00:00,SHORT_LINEAR_EXTRAPOLATION_MAX_60MIN,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T16:23:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,47.28790317,0.6736660281,27.58843409,27.71588058,838.4029167,845.06125,57.28991936,57.94694665,135.8179117,137.722846,0.924911981,0.9136140186,61.48966863,60.79312368,19.48772329,19.4199234,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T16:33:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,47.66641535,1.166823788,27.58843409,27.97077357,838.4029167,858.3779167,57.28991936,59.18733514,135.8179117,141.7238631,0.924911981,0.8910180939,61.48966863,59.40003376,19.48772329,19.28432363,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T16:48:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,48.18460353,1.650138026,27.58843409,28.35311305,838.4029167,878.3529167,57.28991936,60.83963491,135.8179117,148.21861,0.924911981,0.8571242067,61.48966863,57.31039888,19.48772329,19.08092397,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2020-08-15T16:18:15+00:00,229.76,2020-08-15T17:03:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:15:00+00:00,3.25,46.66666667,2021|2022|2023|2024,48.64223148,2.020998084,27.58843409,28.73545252,838.4029167,898.3279167,57.28991936,62.20131993,135.8179117,155.303832,0.924911981,0.8232303195,61.48966863,55.22076401,19.48772329,18.87752431,0,0,2020-08-15T14:00:00+00:00,SHORT_LINEAR_EXTRAPOLATION_MAX_60MIN,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:13:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,43.33333333,0.3012726066,27.4609876,27.4609876,831.7445833,831.7445833,56.61034452,56.61034452,133.9745576,133.9745576,0.9362099434,0.9362099434,62.18621359,62.18621359,19.55552317,19.55552317,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:18:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,43.89545048,0.6736660281,27.4609876,27.58843409,831.7445833,838.4029167,56.61034452,57.28991936,133.9745576,135.8179117,0.9362099434,0.924911981,62.18621359,61.48966863,19.55552317,19.48772329,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:28:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,44.28699646,1.166823788,27.4609876,27.84332708,831.7445833,851.7195833,56.61034452,58.57993646,133.9745576,139.6910311,0.9362099434,0.9023160562,62.18621359,60.09657872,19.55552317,19.35212351,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,30,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:43:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,44.82511328,1.650138026,27.4609876,28.22566655,831.7445833,871.6945833,56.61034452,60.31886425,133.9745576,145.9872638,0.9362099434,0.8684221691,62.18621359,58.00694384,19.55552317,19.14872386,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,45,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:58:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,45.30304744,2.020998084,27.4609876,28.60800603,831.7445833,891.6695833,56.61034452,61.7825877,133.9745576,152.8783456,0.9362099434,0.8345282819,62.18621359,55.91730897,19.55552317,18.9453242,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,5,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:18:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,43.89545048,0.6736660281,27.4609876,27.58843409,831.7445833,838.4029167,56.61034452,57.28991936,133.9745576,135.8179117,0.9362099434,0.924911981,62.18621359,61.48966863,19.55552317,19.48772329,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,15,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:28:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,44.28699646,1.166823788,27.4609876,27.84332708,831.7445833,851.7195833,56.61034452,58.57993646,133.9745576,139.6910311,0.9362099434,0.9023160562,62.18621359,60.09657872,19.55552317,19.35212351,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,30,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:43:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,44.82511328,1.650138026,27.4609876,28.22566655,831.7445833,871.6945833,56.61034452,60.31886425,133.9745576,145.9872638,0.9362099434,0.8684221691,62.18621359,58.00694384,19.55552317,19.14872386,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,WITHDRAW_AND_PRIORITY_REATTEMPT,45,0.25,2020-08-15T16:13:15+00:00,230.472,2020-08-15T16:58:15+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:00:00+00:00,13.25,43.33333333,2021|2022|2023|2024,45.30304744,2.020998084,27.4609876,28.60800603,831.7445833,891.6695833,56.61034452,61.7825877,133.9745576,152.8783456,0.9362099434,0.8345282819,62.18621359,55.91730897,19.55552317,18.9453242,0,0,2020-08-15T14:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,DAY1,STOP,0,1,2020-08-15T16:36:35+00:00,220.946,2020-08-15T16:36:35+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:30:00+00:00,6.583333333,47.77777778,2021|2022|2023|2024,47.77777778,0.3012726066,28.24343893,28.24343893,870.4559722,870.4559722,59.57725669,59.57725669,143.1155358,143.1155358,0.7652868167,0.7652868167,57.76860102,57.76860102,19.0970125,19.0970125,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,5,0.25,2020-08-15T16:36:35+00:00,220.946,2020-08-15T16:41:35+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:30:00+00:00,6.583333333,47.77777778,2021|2022|2023|2024,48.39429079,0.6736660281,28.24343893,28.3670631,870.4559722,876.7643056,59.57725669,60.13839786,143.1155358,145.2582504,0.7652868167,0.7464159784,57.76860102,57.11764473,19.0970125,19.03415646,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
DAY1::DAY1_2020_81_POST_FIRST_ATTEMPT,DAY1,RETAIN_AND_REATTEMPT,15,0.25,2020-08-15T16:36:35+00:00,220.946,2020-08-15T16:51:35+00:00,READY_DECISION_SAFE_FORECAST,2020-08-15T16:30:00+00:00,6.583333333,47.77777778,2021|2022|2023|2024,48.71911235,1.166823788,28.24343893,28.61431143,870.4559722,889.3809722,59.57725669,61.1689857,143.1155358,149.7429179,0.7652868167,0.7086743019,57.76860102,55.81573214,19.0970125,18.90844438,0,0,2020-08-15T15:00:00+00:00,LINEAR_INTERPOLATION,90
