year,id,json_path,key,value_preview
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[7].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[7].timestamp,timestamp,1747510242245
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[7].car,car,15
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[8].lapNumber,lapNumber,9
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[8].laptime,laptime,39.2083
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[8].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[8].timestamp,timestamp,1747510280605
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.stints[0].laps[8].car,car,15
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.15.highestSeenFlagThisLap,highestSeenFlagThisLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.drivers,drivers,"[{'idx': 0, 'car': '17', 'name': 'Kyle Larson'}]"
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.drivers[0].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.currentLap,currentLap,11
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].startLap,startLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].startTime,startTime,1747499927066
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps,laps,"[{'lapNumber': 1, 'laptime': 41.9277, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747499927108, 'car': '17'}, {'lapNumber': 2, 'laptime': 39.0386, 'driver': 0, 'flag': 'green', 'timestamp': 1747499967091, 'car': '17'}, {'lapNumber': 3, 'laptime': 39.0349, 'driver': 0, 'flag': 'green', 'timestamp': 1747500005429, 'car': '17'}, {'lapNumber': 4, 'laptime': 39.1709, 'driver': 0, 'flag': 'green', 'timestamp': 1747500045409, 'car': '17'}, {'lapNumber': 5, 'laptime': 39.2411, 'driver': 0, 'flag': 'gre..."
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[0].lapNumber,lapNumber,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[0].laptime,laptime,41.9277
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[0].timestamp,timestamp,1747499927108
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[0].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[1].lapNumber,lapNumber,2
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[1].laptime,laptime,39.0386
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[1].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[1].timestamp,timestamp,1747499967091
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[1].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[2].lapNumber,lapNumber,3
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[2].laptime,laptime,39.0349
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[2].timestamp,timestamp,1747500005429
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[2].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[3].laptime,laptime,39.1709
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[3].timestamp,timestamp,1747500045409
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[3].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[4].laptime,laptime,39.2411
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[4].timestamp,timestamp,1747500083746
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[4].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[5].laptime,laptime,41.6206
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[5].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[5].timestamp,timestamp,1747509231317
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[5].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[6].lapNumber,lapNumber,7
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[6].laptime,laptime,38.8021
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[6].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[6].timestamp,timestamp,1747509269666
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[6].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[7].lapNumber,lapNumber,8
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[7].laptime,laptime,38.8883
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[7].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[7].timestamp,timestamp,1747509308051
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[7].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[8].lapNumber,lapNumber,9
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[8].laptime,laptime,38.9354
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[8].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[8].timestamp,timestamp,1747509348067
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[8].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[9].lapNumber,lapNumber,10
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[9].laptime,laptime,38.9984
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[9].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[9].timestamp,timestamp,1747509386436
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.stints[0].laps[9].car,car,17
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.17.highestSeenFlagThisLap,highestSeenFlagThisLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.drivers,drivers,"[{'idx': 0, 'car': '18', 'name': 'Rinus Veekay'}]"
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.drivers[0].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.currentLap,currentLap,15
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].startLap,startLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].startTime,startTime,1747503636496
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps,laps,"[{'lapNumber': 1, 'laptime': 41.9963, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747503636538, 'car': '18'}, {'lapNumber': 2, 'laptime': 39.2308, 'driver': 0, 'flag': 'green', 'timestamp': 1747503675054, 'car': '18'}, {'lapNumber': 3, 'laptime': 39.2621, 'driver': 0, 'flag': 'green', 'timestamp': 1747503715079, 'car': '18'}, {'lapNumber': 4, 'laptime': 39.2902, 'driver': 0, 'flag': 'green', 'timestamp': 1747503755128, 'car': '18'}, {'lapNumber': 5, 'laptime': 39.266, 'driver': 0, 'flag': 'gree..."
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[0].lapNumber,lapNumber,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[0].laptime,laptime,41.9963
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[0].timestamp,timestamp,1747503636538
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[0].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[1].lapNumber,lapNumber,2
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[1].laptime,laptime,39.2308
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[1].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[1].timestamp,timestamp,1747503675054
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[1].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[2].lapNumber,lapNumber,3
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[2].laptime,laptime,39.2621
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[2].timestamp,timestamp,1747503715079
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[2].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[3].laptime,laptime,39.2902
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[3].timestamp,timestamp,1747503755128
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[3].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[4].laptime,laptime,39.266
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[4].timestamp,timestamp,1747503793500
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[4].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[5].laptime,laptime,40.8288
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[5].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[5].timestamp,timestamp,1747513404813
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[5].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[6].lapNumber,lapNumber,7
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[6].laptime,laptime,39.1007
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[6].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[6].timestamp,timestamp,1747513443159
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[6].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[7].lapNumber,lapNumber,8
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[7].laptime,laptime,39.0825
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[7].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[7].timestamp,timestamp,1747513483185
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[7].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[8].lapNumber,lapNumber,9
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[8].laptime,laptime,39.1754
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[8].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[8].timestamp,timestamp,1747513521545
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[8].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[9].lapNumber,lapNumber,10
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[9].laptime,laptime,39.4915
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[9].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[9].timestamp,timestamp,1747513561546
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[9].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[10].lapNumber,lapNumber,11
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[10].laptime,laptime,41.2601
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[10].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[10].timestamp,timestamp,1747517947432
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[10].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[11].lapNumber,lapNumber,12
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[11].laptime,laptime,39.184
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[11].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[11].timestamp,timestamp,1747517985975
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[11].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[12].lapNumber,lapNumber,13
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[12].laptime,laptime,39.2878
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[12].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[12].timestamp,timestamp,1747518026032
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[12].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[13].lapNumber,lapNumber,14
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[13].laptime,laptime,39.3557
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[13].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[13].timestamp,timestamp,1747518066062
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.stints[0].laps[13].car,car,18
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.18.highestSeenFlagThisLap,highestSeenFlagThisLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.drivers,drivers,"[{'idx': 0, 'car': '20', 'name': 'Alexander Rossi'}]"
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.drivers[0].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.currentLap,currentLap,21
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].startLap,startLap,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].startTime,startTime,1747495442554
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps,laps,"[{'lapNumber': 1, 'laptime': 41.2214, 'driver': 0, 'flag': 'yellow', 'timestamp': 1747495442596, 'car': '20'}, {'lapNumber': 2, 'laptime': 38.6972, 'driver': 0, 'flag': 'green', 'timestamp': 1747495480985, 'car': '20'}, {'lapNumber': 3, 'laptime': 38.8683, 'driver': 0, 'flag': 'green', 'timestamp': 1747495520905, 'car': '20'}, {'lapNumber': 4, 'laptime': 38.8927, 'driver': 0, 'flag': 'green', 'timestamp': 1747495557767, 'car': '20'}, {'lapNumber': 5, 'laptime': 39.0424, 'driver': 0, 'flag': 'gre..."
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[0].lapNumber,lapNumber,1
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[0].laptime,laptime,41.2214
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[0].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[0].timestamp,timestamp,1747495442596
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[0].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[1].lapNumber,lapNumber,2
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[1].laptime,laptime,38.6972
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[1].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[1].timestamp,timestamp,1747495480985
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[1].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[2].lapNumber,lapNumber,3
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[2].laptime,laptime,38.8683
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[2].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[2].timestamp,timestamp,1747495520905
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[2].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[3].lapNumber,lapNumber,4
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[3].laptime,laptime,38.8927
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[3].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[3].timestamp,timestamp,1747495557767
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[3].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[4].lapNumber,lapNumber,5
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[4].laptime,laptime,39.0424
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[4].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[4].timestamp,timestamp,1747495597691
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[4].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[5].lapNumber,lapNumber,6
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[5].laptime,laptime,41.3998
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[5].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[5].timestamp,timestamp,1747505774027
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[5].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[6].lapNumber,lapNumber,7
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[6].laptime,laptime,38.8206
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[6].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[6].timestamp,timestamp,1747505812386
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[6].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[7].lapNumber,lapNumber,8
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[7].laptime,laptime,38.8893
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[7].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[7].timestamp,timestamp,1747505850769
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[7].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[8].lapNumber,lapNumber,9
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[8].laptime,laptime,38.8778
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[8].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[8].timestamp,timestamp,1747505890817
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[8].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[9].lapNumber,lapNumber,10
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[9].laptime,laptime,39.0213
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[9].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[9].timestamp,timestamp,1747505929177
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[9].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[10].lapNumber,lapNumber,11
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[10].laptime,laptime,41.1458
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[10].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[10].timestamp,timestamp,1747510661289
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[10].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[11].lapNumber,lapNumber,12
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[11].laptime,laptime,38.671
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[11].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[11].timestamp,timestamp,1747510701328
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[11].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[12].lapNumber,lapNumber,13
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[12].laptime,laptime,38.8792
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[12].driver,driver,0
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[12].timestamp,timestamp,1747510739684
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[12].car,car,20
2025,03072250-77e5-43d5-9844-4550ecd8ae34,$.cars.cars.20.stints[0].laps[13].lapNumber,lapNumber,14
