wait_minutes,target_time_utc,forecast_ambient_c,delta_ambient_c,expected_delta_track_c,track_uncertainty_sd_c,expected_physical_delta_speed_mph,median_total_delta_speed_mph,q10_delta_speed_mph,q90_delta_speed_mph,q05_delta_speed_mph,q95_delta_speed_mph,p_improve,expected_future_speed_mph,median_future_speed_mph
0.0,2025-05-17 17:42:14.277000+00:00,22.22222222222222,0.0,0.0,0.0,0.0,0.0,-0.7199597912553156,0.7199597912553156,-1.1702080190504822,1.1702080190504822,0.48975,229.228,229.228
1.0,2025-05-17 17:43:14.277000+00:00,22.22222222222222,0.0,0.0051581386558268525,0.09709999999999999,-0.0001772932681501217,-9.115398695972941e-15,-0.7216737840732345,0.721462155527146,-1.1735526733428459,1.172424167874471,0.49955,229.22782270673187,229.228
2.0,2025-05-17 17:44:14.277000+00:00,22.22222222222222,0.0,0.010316277311653705,0.19419999999999998,-0.0003575843125157733,5.40438760027084e-18,-0.7223718150719599,0.7223227515456451,-1.1769919530836117,1.1766875677511313,0.5002,229.22764241568748,229.228
3.0,2025-05-17 17:45:14.277000+00:00,22.213409259259258,-0.008812962962963411,0.0005825565164057252,0.2913,-0.0016350633570401548,-0.0008280048876721729,-0.7264097158069571,0.7222990065604148,-1.1811159256452712,1.1773361317138944,0.4969,229.22636493664297,229.22717199511234
4.0,2025-05-17 17:46:14.277000+00:00,22.17637222222222,-0.0458500000000015,-0.05684329075369513,0.38839999999999997,-0.006752268088811638,-0.005060117264806272,-0.7314619081423349,0.7187487685523499,-1.1889946152722997,1.1736670256750465,0.4897,229.2212477319112,229.2229398827352
5.0,2025-05-17 17:47:14.277000+00:00,22.139335185185185,-0.08288703703703604,-0.11426913802378999,0.48549999999999993,-0.011993915183370686,-0.009501238308895554,-0.7377068886533863,0.714625522029959,-1.1955104797024982,1.1742783025507753,0.4846,229.21600608481663,229.2184987616911
6.0,2025-05-17 17:48:14.277000+00:00,22.102298148148147,-0.11992407407407413,-0.17169498529389082,0.5826,-0.017214781414890627,-0.015033045644867352,-0.7413850459313377,0.7110371332178782,-1.1991304819034607,1.17031581167394,0.47995,229.21078521858513,229.21296695435515
7.0,2025-05-17 17:49:14.277000+00:00,22.06526111111111,-0.15696111111111222,-0.2291208325639917,0.6797,-0.022187010897372354,-0.019501556758983886,-0.7480911390521686,0.7069067505069777,-1.2092926719492365,1.1680071085729142,0.4771,229.20581298910264,229.208498443241
8.0,2025-05-17 17:50:14.277000+00:00,22.028224074074075,-0.19399814814814675,-0.28654667983408655,0.7767999999999999,-0.027391655951417904,-0.023725193083411273,-0.7508906349345549,0.7025374777936814,-1.2205400701574536,1.1636053022393051,0.4734,229.2006083440486,229.2042748069166
9.0,2025-05-17 17:51:14.277000+00:00,21.991187037037037,-0.23103518518518484,-0.34397252710418735,0.8738999999999999,-0.032023457806569844,-0.02941917761460542,-0.7546740132292284,0.6956873673837803,-1.2210815505781916,1.1671233735235593,0.471,229.19597654219345,229.1985808223854
10.0,2025-05-17 17:52:14.277000+00:00,21.95415,-0.26807222222222293,-0.40139837437428827,0.9709999999999999,-0.03742167992586748,-0.03346759451543112,-0.7668600998341825,0.6925871319019525,-1.2371870737046884,1.1618005469846349,0.4668,229.19057832007414,229.19453240548458
11.0,2025-05-17 17:53:14.277000+00:00,21.917112962962964,-0.30510925925925747,-0.45882422164438313,1.0680999999999998,-0.04244352954836721,-0.03882821218538897,-0.7670241281906345,0.6861680079684597,-1.2370514435630016,1.1589727868854538,0.46105,229.18555647045164,229.18917178781462
12.0,2025-05-17 17:54:14.277000+00:00,21.880075925925926,-0.34214629629629556,-0.5162500689144839,1.1652,-0.04785283337838796,-0.04310716667374604,-0.7774054234838107,0.6759176687296866,-1.2459789505613823,1.1552149870087964,0.4596,229.18014716662162,229.18489283332627
13.0,2025-05-17 17:55:14.277000+00:00,21.843038888888888,-0.37918333333333365,-0.5736759161845848,1.2623,-0.05373709342228033,-0.04803174954576417,-0.7757179821980376,0.6774347366174174,-1.2567282706669978,1.148634610112732,0.4531,229.17426290657772,229.17996825045424
14.0,2025-05-17 17:56:14.277000+00:00,21.806001851851853,-0.4162203703703682,-0.6311017634546796,1.3594,-0.05833940689799855,-0.05391908813473,-0.778010537786721,0.666670974535974,-1.2589374159224467,1.1468254052419828,0.45135,229.169660593102,229.17408091186527
15.0,2025-05-17 17:57:14.277000+00:00,21.768964814814815,-0.4532574074074063,-0.6885276107247805,1.4565,-0.06385657289721149,-0.06105731178167202,-0.7860278754949951,0.6696497928186755,-1.2651329260157078,1.1389924229383832,0.44605,229.1641434271028,229.16694268821834
16.0,2025-05-17 17:58:14.277000+00:00,21.731927777777777,-0.49029444444444437,-0.7459534579948813,1.4894399999999999,-0.06797014655512754,-0.0659502368135339,-0.7892629432639491,0.6658990106454926,-1.2722154531347258,1.1365352774117323,0.4411,229.16002985344488,229.16204976318647
17.0,2025-05-17 17:59:14.277000+00:00,21.694890740740743,-0.5273314814814789,-0.8033793052649763,1.5223799999999998,-0.07369409702571729,-0.06984103741909183,-0.7989022138550116,0.6605940379795024,-1.276254139715315,1.1327420613912322,0.4378,229.1543059029743,229.15815896258093
18.0,2025-05-17 18:00:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8459132930840022,1.5553199999999998,-0.07628385311944233,-0.0705962058283239,-0.7974619900058757,0.6570152736661742,-1.278853662180253,1.136442322174188,0.43565,229.15171614688057,229.15740379417167
19.0,2025-05-17 18:01:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8407551544281754,1.58826,-0.07772747287938057,-0.07565805734553059,-0.8010107848388333,0.6534133348082941,-1.2808321739539776,1.1310821981302728,0.43505,229.15027252712062,229.1523419426545
20.0,2025-05-17 18:02:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8355970157723486,1.6212,-0.0771432398737764,-0.07386607883366694,-0.7981990589756285,0.6572878270501229,-1.2879502832508063,1.1299758994552216,0.4348,229.15085676012623,229.15413392116633
21.0,2025-05-17 18:03:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8304388771165216,1.65414,-0.07647692765339796,-0.07479964011965234,-0.8012577697239168,0.6557306155127313,-1.2817118796208549,1.1322759611212887,0.4344,229.1515230723466,229.15320035988034
22.0,2025-05-17 18:04:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8252807384606948,1.68708,-0.07694878069897579,-0.07096794866659936,-0.8010599921958015,0.6568951800656773,-1.281176424376421,1.1277936364129475,0.4358,229.15105121930102,229.1570320513334
23.0,2025-05-17 18:05:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8201225998048679,1.7200199999999999,-0.07807666497693054,-0.07252289015123892,-0.8038772711526833,0.6483559064783116,-1.2823913843739676,1.1274141932321702,0.43485,229.1499233350231,229.15547710984876
24.0,2025-05-17 18:06:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8149644611490411,1.7529599999999999,-0.07812041910621247,-0.07213804950978364,-0.8027769551482574,0.6578585014704892,-1.2801735317076597,1.1290720378445516,0.43375,229.1498795808938,229.15586195049022
25.0,2025-05-17 18:07:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8098063224932142,1.7858999999999998,-0.07842456344460837,-0.07277774198874307,-0.807148715526719,0.6578722452276798,-1.2788656451313904,1.127389551308078,0.43495,229.1495754365554,229.15522225801126
26.0,2025-05-17 18:08:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.8046481838373873,1.8188399999999998,-0.0781666125638747,-0.07705637893111496,-0.8038306759346907,0.6564953895205182,-1.2885370431325023,1.1396945252381903,0.43405,229.14983338743613,229.1509436210689
27.0,2025-05-17 18:09:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7994900451815605,1.8517799999999998,-0.07954731405274533,-0.07810701299761931,-0.8166173571013089,0.6585869291071641,-1.2853811572969802,1.12176485842237,0.4335,229.14845268594726,229.1498929870024
28.0,2025-05-17 18:10:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7943319065257337,1.88472,-0.07865998696084048,-0.07546521850909516,-0.8098894138032094,0.6512069829136352,-1.28624036814554,1.1295626801128216,0.4338,229.14934001303916,229.1525347814909
29.0,2025-05-17 18:11:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7891737678699068,1.91766,-0.07854285889056245,-0.07589629782478616,-0.8140663625954022,0.6570808488697973,-1.2722505143858927,1.1308734155756335,0.43295,229.14945714110945,229.15210370217522
30.0,2025-05-17 18:12:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.78401562921408,1.9506,-0.07903760460724236,-0.07570063341086582,-0.8083097606332321,0.6589701931959735,-1.2682563281924646,1.1358559797548984,0.43455,229.14896239539277,229.15229936658915
31.0,2025-05-17 18:13:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7788574905582532,1.9722,-0.07934990924509959,-0.07448006888707881,-0.8127306616056525,0.6575839413512494,-1.2925396431217129,1.127298970120776,0.43235,229.1486500907549,229.15351993111292
32.0,2025-05-17 18:14:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7736993519024262,1.9937999999999998,-0.08062725984801866,-0.07685263261545452,-0.812107713123911,0.6612465637923307,-1.284697055967835,1.130566532281708,0.43155,229.14737274015198,229.15114736738457
33.0,2025-05-17 18:15:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7685412132465994,2.0154,-0.08076262187041,-0.07590391837290075,-0.8110680256230485,0.6579334362957712,-1.2862405427944323,1.1314168189102722,0.43345,229.1472373781296,229.15209608162712
34.0,2025-05-17 18:16:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7633830745907726,2.037,-0.08025555365864116,-0.07895690325729898,-0.8163234370265413,0.6455081972731054,-1.2939775092888823,1.1370306111341688,0.4332,229.14774444634136,229.1490430967427
35.0,2025-05-17 18:17:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7582249359349458,2.0585999999999998,-0.08113777775878857,-0.07620226555652565,-0.8091281101425135,0.6476419899467422,-1.2983360946938916,1.1309216575927563,0.43415,229.14686222224123,229.15179773444348
36.0,2025-05-17 18:18:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.753066797279119,2.0802,-0.08164099532261657,-0.078921077534812,-0.8128630658257383,0.6600875775747616,-1.2843460381842937,1.1336623427528059,0.43045,229.14635900467738,229.1490789224652
37.0,2025-05-17 18:19:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.747908658623292,2.1018,-0.08084439115870701,-0.07727823661035457,-0.8107021064858582,0.6565499837206401,-1.2846674050247813,1.1330862567138478,0.4303,229.1471556088413,229.15072176338964
38.0,2025-05-17 18:20:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7427505199674651,2.1233999999999997,-0.08254998965292246,-0.07839365120520762,-0.8144509791149862,0.6509299599929965,-1.281823124070113,1.1258357192723132,0.43315,229.14545001034708,229.1496063487948
39.0,2025-05-17 18:21:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7375923813116383,2.145,-0.08173689176706467,-0.07783813243576307,-0.8168481184926136,0.6602582519442353,-1.2930688545992304,1.1289552121407578,0.4315,229.14626310823294,229.15016186756424
40.0,2025-05-17 18:22:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7324342426558115,2.1666,-0.0811912739673116,-0.07520696060531938,-0.8139998196810925,0.655742521511001,-1.2856474360243306,1.1321930894569643,0.4334,229.1468087260327,229.15279303939468
41.0,2025-05-17 18:23:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7272761039999847,2.1882,-0.0813603920081619,-0.07764948799085021,-0.8153726763947967,0.6564381330385117,-1.2925261499383012,1.1317329137795238,0.43105,229.14663960799186,229.15035051200917
42.0,2025-05-17 18:24:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7221179653441578,2.2098,-0.08146504553616947,-0.07681985063258867,-0.8166576744045484,0.6574102670760612,-1.3025988849678463,1.140482161848169,0.4325,229.14653495446385,229.15118014936743
43.0,2025-05-17 18:25:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7169598266883308,2.2314,-0.08323583011432586,-0.08180848498513099,-0.8188249194056366,0.6529146826418887,-1.2972537194145188,1.1352408270304901,0.4306,229.1447641698857,229.1461915150149
44.0,2025-05-17 18:26:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7118016880325041,2.253,-0.0814027519284958,-0.07933520905005292,-0.8146625278089533,0.6609523318612424,-1.290700955493756,1.1410330129396526,0.43205,229.14659724807152,229.14866479094997
45.0,2025-05-17 18:27:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7066435493766772,2.2746,-0.08284377796070048,-0.07788041245183697,-0.820773463927237,0.6537266566686716,-1.2866027222718752,1.141262178246865,0.4305,229.1451562220393,229.15011958754818
46.0,2025-05-17 18:28:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.7014854107208504,2.2963,-0.08197538714221417,-0.07712450683432867,-0.8219988603362481,0.6651429335559815,-1.2962284233212404,1.1343827125160322,0.43435,229.1460246128578,229.15087549316567
47.0,2025-05-17 18:29:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.6963272720650235,2.318,-0.08253915170762893,-0.0792619349368858,-0.8219295863404944,0.6522762907900549,-1.2885176541843388,1.1325552024380519,0.434,229.14546084829237,229.14873806506313
48.0,2025-05-17 18:30:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.6911691334091967,2.3397,-0.08265783440580396,-0.07656003333043696,-0.8190805164202047,0.6565234321606046,-1.300478396777277,1.1317968346147909,0.43165,229.1453421655942,229.15143996666959
49.0,2025-05-17 18:31:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.6860109947533698,2.3613999999999997,-0.08321025439129467,-0.07900462948625303,-0.8227520916806217,0.657816777973881,-1.2904199315384988,1.130507245760889,0.43185,229.1447897456087,229.14899537051375
50.0,2025-05-17 18:32:14.277000+00:00,21.666666666666668,-0.5555555555555536,-0.6808528560975429,2.3830999999999998,-0.0829257223235503,-0.07785967793383573,-0.818686189120375,0.6520545748737206,-1.2952907012227595,1.1310277866627223,0.4325,229.14507427767646,229.15014032206616
