wait_minutes,target_time_utc,forecast_ambient_c,delta_ambient_c,expected_delta_track_c,track_uncertainty_sd_c,expected_physical_delta_speed_mph,median_total_delta_speed_mph,q10_delta_speed_mph,q90_delta_speed_mph,q05_delta_speed_mph,q95_delta_speed_mph,p_improve,expected_future_speed_mph,median_future_speed_mph
0.0,2025-05-17 15:25:39.338000+00:00,20.0,0.0,0.0,0.0,0.0,0.0,-0.7199597912553156,0.7199597912553156,-1.1702080190504822,1.2722536368737916,0.4858,231.51,231.51
1.0,2025-05-17 15:26:39.338000+00:00,20.0,0.0,0.018253268316582097,0.09709999999999999,-0.0007246050370251645,-0.000681601765150288,-0.7258310522143648,0.7220772876863177,-1.1759315442994367,1.2617461806527746,0.49405,231.50927539496297,231.50931839823485
2.0,2025-05-17 15:27:39.338000+00:00,20.0,0.0,0.036506536633164194,0.19419999999999998,-0.0015087788005116905,-0.001432318980348291,-0.7329475996054378,0.7256290503460413,-1.1794883842644193,1.2520959027320313,0.49285,231.50849122119948,231.50856768101966
3.0,2025-05-17 15:28:39.338000+00:00,20.0,0.0,0.05475980494974629,0.2913,-0.0020699779562272196,-0.001801418503503061,-0.7361252593655152,0.7263060772398076,-1.1853311219233678,1.2337084527451583,0.49385,231.50793002204375,231.5081985814965
4.0,2025-05-17 15:29:39.338000+00:00,20.0,0.0,0.07301307326632839,0.38839999999999997,-0.0029016143918624213,-0.0014959981780172725,-0.7365357237541291,0.7292781399318629,-1.186738584534568,1.2400620585352453,0.49465,231.50709838560812,231.50850400182196
5.0,2025-05-17 15:30:39.338000+00:00,20.02428271604938,0.024282716049381037,0.13229848888880885,0.48549999999999993,-0.0001795044020201929,-0.0007185310816356122,-0.7388182285672282,0.731698872005445,-1.1953145994040768,1.2351187450409122,0.49925,231.50982049559798,231.50928146891835
6.0,2025-05-17 15:31:39.338000+00:00,20.06131975308642,0.061319753086419126,0.21313574313131867,0.5826,0.004017546566061637,0.0018999058601209123,-0.7289867105735744,0.7358002968143085,-1.1886844806559742,1.228583049972247,0.5029,231.51401754656607,231.5118999058601
7.0,2025-05-17 15:32:39.338000+00:00,20.098356790123457,0.09835679012345722,0.29397299737382854,0.6797,0.008426298742214995,0.007207047886816091,-0.7277593739928696,0.7404672524805016,-1.1859068614649921,1.2358434346129692,0.50865,231.5184262987422,231.5172070478868
8.0,2025-05-17 15:33:39.338000+00:00,20.135393827160495,0.1353938271604953,0.3748102516163383,0.7767999999999999,0.012835066658586157,0.011393051154750172,-0.7222924430376011,0.7436465330486891,-1.1892118125203042,1.2385416589275742,0.51255,231.5228350666586,231.52139305115475
9.0,2025-05-17 15:34:39.338000+00:00,20.17243086419753,0.17243086419752984,0.45564750585884206,0.8738999999999999,0.016048876601747964,0.015142195373909609,-0.7182612993033581,0.745597870007781,-1.1928932571055078,1.2526370478901878,0.51585,231.52604887660175,231.5251421953739
10.0,2025-05-17 15:35:39.338000+00:00,20.209467901234568,0.20946790123456793,0.5364847601013518,0.9709999999999999,0.020953196983486112,0.019905285447199387,-0.713597170074618,0.7539316941898313,-1.1828770884020212,1.237087129314597,0.521,231.5309531969835,231.5299052854472
11.0,2025-05-17 15:36:39.338000+00:00,20.246504938271606,0.24650493827160602,0.6173220143438616,1.0680999999999998,0.02537858583486537,0.022283051288751812,-0.7112838496253163,0.7566128481890287,-1.1722992712214086,1.258932569519786,0.52245,231.53537858583485,231.53228305128874
12.0,2025-05-17 15:37:39.338000+00:00,20.283541975308644,0.2835419753086441,0.6981592685863716,1.1652,0.029433174533949717,0.02843247793547307,-0.7043148377556724,0.7605888209503548,-1.1734149057561096,1.264242178970984,0.52755,231.53943317453394,231.53843247793546
