year,session_id,session_name,session_type,track_type,session_date,event_name,DriverUrl,DriversID,FirstName,LastName,CarNumber,EventsSessionsDetailsID,EventsSessionsID,EventsEntrylistID,DriverOverrideID,PositionStart,PositionFinish,ElapsedTime,LapsComplete,LapsDown,BestLapTime,BestSpeed,InLap,Difference,Gap,SpeedAvg,TimesLed,LapsLed,PitStops,Status,PointsEarned,IsDeleted,QualLap1,QualLap2,QualLap3,QualLap4,DriverName,SpeedAvgFormatted,BestSpeedFormatted,TeamName,complete_four_lap_attempt,timed_lap_count,api_row_order,car_occurrence_index,car_session_record_count,is_repeat_car_record,complete_attempts_for_car,has_repeat_complete_attempt
2019,5565,Qualifications - Day 1,Q,I,"Saturday, May 18, 2019",103rd Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,10,96317,5565,32616,4588,,29,02:38.3834,,,,,,,,227.297,,,,,,False,39.5183,39.5561,39.615,39.694,Felix Rosenqvist,227.297,,Chip Ganassi Racing,True,4,29,1,1,False,1,False
2019,5565,Qualifications - Day 1,Q,I,"Saturday, May 18, 2019",103rd Running of the Indianapolis 500,,3756,Pippa,Mann,39,96318,5565,32639,3756,,30,02:38.4203,,,,,,,,227.244,,,,,,False,39.4099,39.5814,39.7379,39.6911,Pippa Mann,227.244,,Clauson Marshall Racing,True,4,30,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Alex-Palou,4931,Alex,Palou,10,117854,6656,37564,4931,,1,02:34.4781,,,,,,,,233.043,,,,,,False,38.6133,38.6088,38.6325,38.6235,Alex Palou,233.043,,Chip Ganassi Racing,True,4,1,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Scott-McLaughlin,4932,Scott,McLaughlin,3,117855,6656,37557,4932,,2,02:34.4979,,,,,,,,233.013,,,,,,False,38.6043,38.7107,38.5799,38.603,Scott McLaughlin,233.013,,Team Penske,True,4,2,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Josef-Newgarden,4215,Josef,Newgarden,2,117856,6656,37556,4215,,3,02:34.5036,,,,,,,,233.004,,,,,,False,38.6151,38.6252,38.6271,38.6362,Josef Newgarden,233.004,,Team Penske,True,4,3,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Pato-OWard,4559,Pato,O'Ward,5,117857,6656,37559,4559,,4,02:34.6257,,,,,,,,232.82,,,,,,False,38.6512,38.6486,38.6614,38.6645,Pato O'Ward,232.82,,Arrow McLaren,True,4,4,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,117858,6656,37563,3628,,5,02:34.7327,,,,,,,,232.659,,,,,,False,38.6892,38.6806,38.6962,38.6667,Scott Dixon,232.659,,Chip Ganassi Racing,True,4,5,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,,4981,Robert,Shwartzman,83,117859,6656,37581,4981,,6,02:34.7828,,,,,,,,232.584,,,,,,False,38.5885,38.6101,38.7885,38.7957,Robert Shwartzman,232.584,,PREMA Racing,True,4,6,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/David-Malukas,4636,David,Malukas,4,117860,6656,37558,4636,,7,02:34.8080,,,,,,,,232.546,,,,,,False,38.6251,38.6378,38.7685,38.7766,David Malukas,232.546,,A.J. Foyt Enterprises,True,4,7,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,60,117861,6656,37577,4588,,8,02:34.8726,,,,,,,,232.449,,,,,,False,38.5713,38.5816,38.9564,38.7633,Felix Rosenqvist,232.449,,Meyer Shank w/ Curb-Agajanian,True,4,8,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Takuma-Sato,3811,Takuma,Sato,75,117862,6656,37588,3811,,9,02:34.8951,,,,,,,,232.415,,,,,,False,38.6448,38.6533,38.8416,38.7554,Takuma Sato,232.415,,Rahal Letterman Lanigan Racing,True,4,9,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Will-Power,3667,Will,Power,12,117863,6656,37565,3667,,10,02:35.0760,,,,,,,,232.144,,,,,,False,38.7638,38.7848,38.7879,38.7395,Will Power,232.144,,Team Penske,True,4,10,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,28,117864,6656,37573,4905,,11,02:35.0843,,,,,,,,232.132,,,,,,False,38.7726,38.7193,38.7681,38.8243,Marcus Ericsson,232.132,,Andretti Global,True,4,11,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Christian-Lundgaard,4938,Christian,Lundgaard,7,117865,6656,37561,4938,,12,02:35.3004,,,,,,,,231.809,,,,,,False,38.8304,38.7789,38.8518,38.8393,Christian Lundgaard,231.809,,Arrow McLaren,True,4,12,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Conor-Daly,4218,Conor,Daly,76,117866,6656,37580,4218,,13,02:35.3568,,,,,,,,231.725,,,,,,False,38.8318,38.814,38.8147,38.8963,Conor Daly,231.725,,Juncos Hollinger Racing,True,4,13,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Alexander-Rossi,4587,Alexander,Rossi,20,117867,6656,37569,4587,,14,02:35.3725,,,,,,,,231.701,,,,,,False,38.671,38.8792,38.8304,38.9919,Alexander Rossi,231.701,,ECR,True,4,14,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Kyffin-Simpson,4944,Kyffin,Simpson,8,117868,6656,37562,4944,,15,02:35.4127,,,,,,,,231.641,,,,,,False,38.7937,38.8439,38.921,38.8541,Kyffin Simpson,231.641,,Chip Ganassi Racing,True,4,15,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Ed-Carpenter,3620,Ed,Carpenter,33,117869,6656,37587,3620,,16,02:35.4180,,,,,,,,231.633,,,,,,False,38.7904,38.8833,38.8448,38.8995,Ed Carpenter,231.633,,ECR,True,4,16,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Santino-Ferrucci,4897,Santino,Ferrucci,14,117870,6656,37566,4897,,17,02:35.4453,,,,,,,,231.593,,,,,,False,38.8371,38.8373,38.8351,38.9358,Santino Ferrucci,231.593,,A.J. Foyt Enterprises,True,4,17,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,,4940,Devlin,DeFrancesco,30,117871,6656,37574,4940,,18,02:35.4575,,,,,,,,231.575,,,,,,False,38.7468,38.8389,38.8811,38.9907,Devlin DeFrancesco,231.575,,Rahal Letterman Lanigan Racing,True,4,18,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Sting-Ray-Robb,4613,Sting Ray,Robb,77,117872,6656,37579,4613,,19,02:35.5336,,,,,,,,231.461,,,,,,False,38.7773,38.8971,38.9527,38.9065,Sting Ray Robb,231.461,,Juncos Hollinger Racing,True,4,19,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Christian-Rasmussen,4920,Christian,Rasmussen,21,117873,6656,37570,4920,,20,02:35.5489,,,,,,,,231.438,,,,,,False,38.7646,38.9281,38.9435,38.9127,Christian Rasmussen,231.438,,ECR,True,4,20,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,,4958,Kyle,Larson,17,117874,6656,37583,4958,,21,02:35.6242,,,,,,,,231.326,,,,,,False,38.8021,38.8883,38.9354,38.9984,Kyle Larson,231.326,,Arrow McLaren,True,4,21,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Louis-Foster,4949,Louis,Foster,45,117875,6656,37575,4949,,22,02:35.8049,,,,,,,,231.058,,,,,,False,38.8669,38.9154,39.012,39.0106,Louis Foster,231.058,,Rahal Letterman Lanigan Racing,True,4,22,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,,4939,Callum,Ilott,90,117876,6656,37582,4939,,23,02:35.8489,,,,,,,,230.993,,,,,,False,38.9142,38.9637,38.9931,38.9779,Callum Ilott,230.993,,PREMA Racing,True,4,23,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Helio-Castroneves,3622,Helio,Castroneves,06,117877,6656,37586,3622,,24,02:35.8592,,,,,,,,230.978,,,,,,False,38.9097,38.9394,39.0034,39.0067,Helio Castroneves,230.978,,Meyer Shank w/ Curb-Agajanian,True,4,24,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Kyle-Kirkwood,4623,Kyle,Kirkwood,27,117878,6656,37572,4623,,25,02:35.8999,,,,,,,,230.917,,,,,,False,38.8022,38.9161,38.9177,39.2639,Kyle Kirkwood,230.917,,Andretti Global,True,4,25,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Nolan-Siegel,4915,Nolan,Siegel,6,117879,6656,37560,4915,,26,02:36.1342,,,,,,,,230.571,,,,,,False,38.9652,38.9952,39.0642,39.1096,Nolan Siegel,230.571,,Arrow McLaren,True,4,26,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Ryan-Hunter-Reay,3645,Ryan,Hunter-Reay,23,117880,6656,37584,3645,,27,02:36.2752,,,,,,,,230.363,,,,,,False,39.0208,39.0438,39.1288,39.0818,Ryan Hunter-Reay,230.363,,Dreyer & Reinbold Racing,True,4,27,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Jack-Harvey,4505,Jack,Harvey,24,117881,6656,37585,4505,,28,02:36.2853,,,,,,,,230.348,,,,,,False,38.9101,39.0487,39.2036,39.1229,Jack Harvey,230.348,,Dreyer & Reinbold Racing,True,4,28,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,,4511,Colton,Herta,26,117882,6656,37571,4511,,29,02:36.3910,,,,,,,,230.192,,,,,,False,39.1173,39.0871,39.0924,39.0942,Colton Herta,230.192,,Andretti Global w/ Curb-Agajanian,True,4,29,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Graham-Rahal,3668,Graham,Rahal,15,117883,6656,37567,3668,,30,02:36.6152,,,,,,,,229.863,,,,,,False,39.0302,39.1385,39.2382,39.2083,Graham Rahal,229.863,,Rahal Letterman Lanigan Racing,True,4,30,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,,3608,Marco,Andretti,98,117884,6656,37589,3608,,31,02:36.6180,,,,,,,,229.859,,,,Failed Attempt,,False,39.048,39.1769,39.0925,39.3006,Marco Andretti,229.859,,Andretti Herta w/ Marco & Curb-Agajanian,True,4,31,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Rinus-VeeKay,4614,Rinus,VeeKay,18,117885,6656,37568,4614,,32,02:36.8501,,,,,,,,229.519,,,,Failed Attempt,,False,39.1007,39.0825,39.1754,39.4915,Rinus VeeKay,229.519,,Dale Coyne Racing,True,4,32,1,1,False,1,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Marcus-Armstrong,4948,Marcus,Armstrong,66,117886,6656,37578,4948,,33,01:58.8256,,,,,,,,227.224,,,,Waved Off,,False,39.1987,39.2122,40.4147,0.0,Marcus Armstrong,227.224,,Meyer Shank w/ Curb-Agajanian,False,3,33,1,1,False,0,False
2025,6656,Qualifications - Day 1,Q,I,"Saturday, May 17, 2025",109th Running of the Indianapolis 500,/Drivers/Jacob-Abel,4644,Jacob,Abel,51,117887,6656,37576,4644,,34,02:38.6892,,,,,,,,226.859,,,,Bumped,,False,39.7125,39.7983,39.6218,39.5566,Jacob Abel,226.859,,Dale Coyne Racing,True,4,34,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Alex-Palou,4931,Alex,Palou,10,122771,6835,38320,4931,,1,02:35.0066,,,,,,,,232.248,,,,,,False,38.6518,38.7351,38.819,38.8007,Alex Palou,232.248,,Chip Ganassi Racing,True,4,1,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Alexander-Rossi,4587,Alexander,Rossi,20,122772,6835,38326,4587,,2,02:35.1792,,,,,,,,231.99,,,,,,False,38.6984,38.7867,38.8416,38.8525,Alexander Rossi,231.99,,ECR,True,4,2,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/David-Malukas,4636,David,Malukas,12,122773,6835,38321,4636,,3,02:35.2549,,,,,,,,231.877,,,,,,False,38.8387,38.8036,38.8317,38.7809,David Malukas,231.877,,Team Penske,True,4,3,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Felix-Rosenqvist,4588,Felix,Rosenqvist,60,122774,6835,38333,4588,,4,02:35.5914,,,,,,,,231.375,,,,,,False,38.8324,38.8981,38.9242,38.9367,Felix Rosenqvist,231.375,,Meyer Shank w/ Curb-Agajanian,True,4,4,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Santino-Ferrucci,4897,Santino,Ferrucci,14,122775,6835,38322,4897,,5,02:35.9482,,,,,,,,230.846,,,,,,False,38.9326,39.0114,39.0319,38.9723,Santino Ferrucci,230.846,,A.J. Foyt Enterprises,True,4,5,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Pato-OWard,4559,Pato,O'Ward,5,122776,6835,38315,4559,,6,02:36.2218,,,,,,,,230.442,,,,,,False,39.112,39.0353,39.0304,39.0441,Pato O'Ward,230.442,,Arrow McLaren,True,4,6,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Kyffin-Simpson,4944,Kyffin,Simpson,8,122777,6835,38318,4944,,7,02:35.9229,,,,,,,,230.883,,,,,,False,38.9509,38.9524,39.0335,38.9861,Kyffin Simpson,230.883,,Chip Ganassi Racing,True,4,7,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Conor-Daly,4218,Conor,Daly,23,122778,6835,38339,4218,,8,02:36.0390,,,,,,,,230.712,,,,,,False,38.9505,38.9202,39.0477,39.1206,Conor Daly,230.712,,Dreyer & Reinbold Racing,True,4,8,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Scott-McLaughlin,4932,Scott,McLaughlin,3,122779,6835,38313,4932,,9,02:36.1300,,,,,,,,230.577,,,,,,False,38.8132,38.9094,39.1338,39.2736,Scott McLaughlin,230.577,,Team Penske,True,4,9,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Scott-Dixon,3628,Scott,Dixon,9,122780,6835,38319,3628,,10,02:36.2862,,,,,,,,230.347,,,,,,False,38.9861,39.0478,39.1189,39.1334,Scott Dixon,230.347,,Chip Ganassi Racing,True,4,10,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Rinus-VeeKay,4614,Rinus,VeeKay,76,122781,6835,38335,4614,,11,02:36.8048,,,,,,,,229.585,,,,,,False,38.7701,39.072,39.3672,39.5955,Rinus VeeKay,229.585,,Juncos Hollinger Racing,True,4,11,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Takuma-Sato,3811,Takuma,Sato,75,122782,6835,38344,3811,,12,02:35.8477,,,,,,,,230.995,,,,,,False,38.8096,39.0164,38.997,39.0247,Takuma Sato,230.995,,Rahal Letterman Lanigan Racing,True,4,12,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Ed-Carpenter,3620,Ed,Carpenter,33,122783,6835,38342,3620,,13,02:35.9593,,,,,,,,230.829,,,,,,False,38.8228,38.8999,38.9634,39.2732,Ed Carpenter,230.829,,ECR,True,4,13,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Helio-Castroneves,3622,Helio,Castroneves,06,122784,6835,38337,3622,,14,02:35.9717,,,,,,,,230.811,,,,,,False,38.9344,38.9609,39.0517,39.0247,Helio Castroneves,230.811,,Meyer Shank w/ Curb-Agajanian,True,4,14,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Christian-Rasmussen,4920,Christian,Rasmussen,21,122785,6835,38327,4920,,15,02:36.0434,,,,,,,,230.705,,,,,,False,38.915,39.045,39.0507,39.0327,Christian Rasmussen,230.705,,ECR,True,4,15,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Marcus-Armstrong,4948,Marcus,Armstrong,66,122786,6835,38334,4948,,16,02:36.0464,,,,,,,,230.701,,,,,,False,38.9577,39.0729,39.064,38.9518,Marcus Armstrong,230.701,,Meyer Shank w/ Curb-Agajanian,True,4,16,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Marcus-Ericsson,4905,Marcus,Ericsson,28,122787,6835,38330,4905,,17,02:36.0690,,,,,,,,230.667,,,,,,False,38.8881,39.1244,38.9797,39.0768,Marcus Ericsson,230.667,,Andretti Global,True,4,17,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Christian-Lundgaard,4938,Christian,Lundgaard,7,122788,6835,38317,4938,,18,02:36.0729,,,,,,,,230.661,,,,,,False,38.9735,39.0041,39.1059,38.9894,Christian Lundgaard,230.661,,Arrow McLaren,True,4,18,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Will-Power,3667,Will,Power,26,122789,6835,38328,3667,,19,02:36.3323,,,,,,,,230.279,,,,,,False,39.0566,39.1165,39.1005,39.0587,Will Power,230.279,,Andretti Global,True,4,19,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Nolan-Siegel,4915,Nolan,Siegel,6,122790,6835,38316,4915,,20,02:36.3769,,,,,,,,230.213,,,,,,False,39.1381,39.0565,39.058,39.1243,Nolan Siegel,230.213,,Arrow McLaren,True,4,20,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Louis-Foster,4949,Louis,Foster,45,122791,6835,38331,4949,,21,02:36.3773,,,,,,,,230.212,,,,,,False,38.9572,39.1501,39.1178,39.1522,Louis Foster,230.212,,Rahal Letterman Lanigan Racing,True,4,21,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Ryan-Hunter-Reay,3645,Ryan,Hunter-Reay,31,122792,6835,38341,3645,,22,02:36.3843,,,,,,,,230.202,,,,,,False,39.084,39.0919,39.1161,39.0923,Ryan Hunter-Reay,230.202,,Arrow McLaren,True,4,22,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Josef-Newgarden,4215,Josef,Newgarden,2,122793,6835,38312,4215,,23,02:36.4098,,,,,,,,230.165,,,,,,False,39.05,39.1264,39.1343,39.0991,Josef Newgarden,230.165,,Team Penske,True,4,23,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Romain-Grosjean,4935,Romain,Grosjean,18,122794,6835,38324,4935,,24,02:36.6643,,,,,,,,229.791,,,,,,False,39.0827,39.2411,39.1688,39.1717,Romain Grosjean,229.791,,Dale Coyne Racing,True,4,24,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Kyle-Kirkwood,4623,Kyle,Kirkwood,27,122795,6835,38329,4623,,25,02:36.7896,,,,,,,,229.607,,,,,,False,39.1156,39.2012,39.2521,39.2207,Kyle Kirkwood,229.607,,Andretti Global w/ Curb-Agajanian,True,4,25,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Katherine-Legge,4401,Katherine,Legge,11,122796,6835,38338,4401,,26,02:36.8928,,,,,,,,229.456,,,,,,False,39.0628,39.1641,39.2822,39.3837,Katherine Legge,229.456,,HMD Motorsports w/ AJ Foyt Racing,True,4,26,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Mick-Schumacher,4995,Mick,Schumacher,47,122797,6835,38332,4995,,27,02:36.8969,,,,,,,,229.45,,,,,,False,39.1352,39.1969,39.2847,39.2801,Mick Schumacher,229.45,,Rahal Letterman Lanigan Racing,True,4,27,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Graham-Rahal,3668,Graham,Rahal,15,122798,6835,38323,3668,,28,02:37.1936,,,,,,,,229.017,,,,,,False,39.1781,39.2461,39.3143,39.4551,Graham Rahal,229.017,,Rahal Letterman Lanigan Racing,True,4,28,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Dennis-Hauger,4979,Dennis,Hauger,19,122799,6835,38325,4979,,29,02:37.2176,,,,,,,,228.982,,,,,,False,39.2606,39.2198,39.3836,39.3536,Dennis Hauger,228.982,,Dale Coyne Racing,True,4,29,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Jacob-Abel,4644,Jacob,Abel,51,122800,6835,38343,4644,,30,02:37.7778,,,,,,,,228.169,,,,,,False,39.2897,39.358,39.4642,39.6659,Jacob Abel,228.169,,Abel Motorsports,True,4,30,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Sting-Ray-Robb,4613,Sting Ray,Robb,77,122801,6835,38336,4613,,31,02:38.8901,,,,,,,,226.572,,,,,,False,39.1902,39.5668,39.9292,40.2039,Sting Ray Robb,226.572,,Juncos Hollinger Racing,True,4,31,1,1,False,1,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Caio-Collet,4967,Caio,Collet,4,122802,6835,38314,4967,,32,No Time,,,,,,,,0.0,,,,,,False,,,,,Caio Collet,0.0,,A.J. Foyt Enterprises,False,0,32,1,1,False,0,False
2026,6835,Combined Qualifying,Q,I,"Sunday, May 17, 2026",110th Running of the Indianapolis 500,/Drivers/Jack-Harvey,4505,Jack,Harvey,24,122803,6835,38340,4505,,33,No Time,,,,,,,,0.0,,,,,,False,,,,,Jack Harvey,0.0,,Dreyer & Reinbold Racing,False,0,33,1,1,False,0,False
