model,n,loyo_n,mae,rmse,bias,no_change_mae,no_change_rmse,beats_no_change_mae,beats_no_change_rmse
R0_TRACK_ONLY,38,38,0.5998512430943502,1.0876515221265972,-0.2010921717383144,0.5803157894736842,1.1070411013146713,False,True
R1_TRACK_GUST,38,38,0.5806029428778892,1.0718944802001436,-0.20218753524076813,0.5803157894736842,1.1070411013146713,False,True
R2_TRACK_CLOUD,38,38,1.4262777587951654,2.2595466308759153,-1.2070521075736502,0.5803157894736842,1.1070411013146713,False,False
R3_TRACK_GUST_CLOUD,38,38,0.7726700760416133,1.1809284615849478,-0.4033535422202069,0.5803157894736842,1.1070411013146713,False,False
R4_TRACK_WIND_VECTOR,38,38,0.8376937043375418,1.2752205305500113,0.00017250097922180978,0.5803157894736842,1.1070411013146713,False,False
R5_TRACK_ATMOSPHERE,38,38,0.5711164389905994,1.0680686687546388,-0.17597138520924338,0.5803157894736842,1.1070411013146713,True,True
