chronology_event_id,session_id,attempt_id,entry_key,event_type,event_time_utc,event_time_lower_utc,event_time_upper_utc,event_time_quality,time_basis,event_order_lower_bound,event_order_upper_bound,withdrawal_evidence,requeue_evidence,lane_action,lane_evidence,queue_state_evidence,queue_fact_text,event_payload_json
176a450d-c44b-5960-b417-f970a9f2ca33,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_7|1,ATTEMPT_START,2020-08-15T20:35:50Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""7\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
f344d7f4-db3c-518f-b269-638f91c9256a,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_10|1,ATTEMPT_START,2020-08-15T16:22:25Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""10\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
870c2c5c-04f0-5e70-ae6a-328ccc262322,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_20|1,ATTEMPT_START,2020-08-15T16:27:25Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""20\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
426c8dae-2865-5ffb-a573-794d5db41d95,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_20|1,ATTEMPT_START,2020-08-15T18:47:30Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""20\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
4131128e-e89a-5cd6-b167-d3b2e697fcb4,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_29|1,ATTEMPT_START,2020-08-15T16:32:25Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""29\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
b6b4cd1f-7a03-5fd3-93c8-41482e130ec5,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_81|1,ATTEMPT_START,2020-08-15T16:36:35Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""81\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
09ffded9-1e1b-5e73-9234-5430d8554dcb,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_81|1,ATTEMPT_START,2020-08-15T19:30:50Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""81\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
4d89443a-daf6-5f31-8500-a826e7542710,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_51|1,ATTEMPT_START,2020-08-15T16:41:35Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""51\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
74d94660-c6ce-5ac0-a005-50977d7aa2b5,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_51|1,ATTEMPT_START,2020-08-15T20:05:00Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""51\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
1b9a96f7-eb23-5865-bbf9-3b8d6530d604,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_55|1,ATTEMPT_START,2020-08-15T16:45:45Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""55\""}"",""reason_codes"":[""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
f800b071-bcb9-50a2-a622-1c669564d32a,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_18|1,ATTEMPT_START,2020-08-15T16:54:05Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""18\""}"",""reason_codes"":[""CAPTURE_ATTEMPT_COUNT_MISMATCH"",""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
7c613f1b-449b-5a29-9a7c-4867718cd85a,INDY500_DAY1_2020,,INDY500_DAY1_2020|CAR_18|1,ATTEMPT_START,2020-08-15T16:57:25Z,,,APPROXIMATE_OBSERVED,RECORDER_CAPTURE,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,"{""capture_source_payload"":""{\""currentQualifier\"": \""18\""}"",""reason_codes"":[""CAPTURE_ATTEMPT_COUNT_MISMATCH"",""SESSION_HAS_RELEVANT_COVERAGE_GAP""],""relation_status"":""UNRESOLVED""}"
