attempt_lap_id,attempt_id,source_report_lap_index,lap_number,lap_completion_status,lap_time_seconds,lap_speed_mph,reconstruction_rule_id,reconstruction_validation_status
7abf964c-cfe1-594e-89a7-0d0f2578316d,9a2e168d-3dda-5e76-8daf-588c20d91341,3,3,COMPLETE,39.1484,229.894,,PASSED
17e07d9c-260d-53ff-b437-780ef5560720,9a2e168d-3dda-5e76-8daf-588c20d91341,4,4,COMPLETE,39.5373,227.633,,PASSED
85890b3b-65e9-5c0d-ae2e-461b46d454bc,e7089fb7-0048-5bb8-8589-cc5bbc59a6cd,6,1,COMPLETE,39.0968,230.198,,PASSED
363023fa-4161-5197-8158-963a3ffbadfb,e7089fb7-0048-5bb8-8589-cc5bbc59a6cd,7,2,COMPLETE,39.1489,229.892,,PASSED
d7c29ac5-3d35-5848-bb10-74acabc74520,e7089fb7-0048-5bb8-8589-cc5bbc59a6cd,8,3,COMPLETE,39.22,229.475,,PASSED
cfaba0c0-80c0-5954-90b4-3f4d7a088e96,e7089fb7-0048-5bb8-8589-cc5bbc59a6cd,9,4,COMPLETE,39.2216,229.465,,PASSED
5005ffd2-5222-54dd-a312-f2e269a3ad9e,2815155d-aca1-531b-871b-f8c6670e64e8,,1,COMPLETE,39.0922,230.225,,NOT_APPLICABLE
52081b8c-72e3-54bb-a17f-50239ca18ef8,2815155d-aca1-531b-871b-f8c6670e64e8,,2,COMPLETE,39.2521,229.287,,NOT_APPLICABLE
e264281f-5251-517d-aafb-99680f489f3b,d8f3d4d6-6f33-5dbd-80ed-75cd29056b63,6,1,COMPLETE,39.2084,229.543,,PASSED
e9bf8bf4-4710-5254-b3d0-a37644d2a06b,925bf85d-b3b8-58a5-b0a4-2df4955f2bb7,,1,COMPLETE,39.1257,230.028,,NOT_APPLICABLE
84b843ae-720d-5b60-b35e-6ec9b337599c,925bf85d-b3b8-58a5-b0a4-2df4955f2bb7,,2,COMPLETE,39.2011,229.585,,NOT_APPLICABLE
59ce3d6c-ce24-5246-af78-ac3d9a3bf0d3,925bf85d-b3b8-58a5-b0a4-2df4955f2bb7,,3,COMPLETE,39.3598,228.66,,NOT_APPLICABLE
b1ff9d1e-9701-5d1a-9a9b-2b7fca63ab25,49fbc16c-9d6c-5076-a96b-2b64ebe2bbac,6,1,COMPLETE,39.2015,229.583,,PASSED
6c8e94eb-c459-5215-ad8f-01bf6eeca045,49fbc16c-9d6c-5076-a96b-2b64ebe2bbac,7,2,COMPLETE,39.2766,229.144,,PASSED
52a04991-5f97-575f-98ed-5d124189220a,63886d30-e3e7-575f-a896-d317da3b03c2,6,1,COMPLETE,39.2455,229.326,,PASSED
8d67fa3f-867b-555a-826b-9fb5428255ac,bbb6e306-5fe0-5643-8ab7-7f370f77a1fe,,1,COMPLETE,39.2553,229.268,,NOT_APPLICABLE
493a9443-d84c-5de4-80ab-4d0333518e38,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,6,1,COMPLETE,39.0161,230.674,,PASSED
13f80edc-7efc-5d45-88b9-7b9a7da8cb83,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,7,2,COMPLETE,39.4801,227.963,,PASSED
544d2979-8a88-5788-a23b-c1e01e2dc19a,fe1f030c-0baa-54f3-8c55-6ad8fd58f371,8,3,COMPLETE,39.5395,227.62,,PASSED
b2c1a242-c4c5-50c0-b7a8-06dc85304133,22064d0f-cb33-547f-a4e9-f2bc1ed97a6d,,1,COMPLETE,39.1488,229.892,,NOT_APPLICABLE
68251ae2-1204-5c14-90a1-0c1ecd24c39f,22064d0f-cb33-547f-a4e9-f2bc1ed97a6d,,2,COMPLETE,39.6205,227.155,,NOT_APPLICABLE
6b9c5ddd-079d-503b-9870-a7c0febebb4b,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,1,1,COMPLETE,39.3612,228.652,,PASSED
f8a28a8a-5d2b-58da-bea0-65baea4dc220,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,2,2,COMPLETE,39.4444,228.169,,PASSED
9b8cabb3-3cea-5a9c-aced-2055231a005a,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,3,3,COMPLETE,39.4754,227.99,,PASSED
b9ddc086-162a-5246-af7f-6adda6e02895,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,4,4,COMPLETE,39.5341,227.652,,PASSED
d11c2f7e-3def-50e5-a3a6-39bc97b89280,eda9cf9f-a821-5b18-9ef9-84f838678dfc,6,1,COMPLETE,39.0965,230.2,,PASSED
f7a1e7dd-6c85-54a0-91c4-3da744d08ffc,eda9cf9f-a821-5b18-9ef9-84f838678dfc,7,2,COMPLETE,39.8583,225.8,,PASSED
3ae33563-6237-5965-b6c6-d4a65d68e1ef,75519828-93ba-5485-a4bf-a06b93f7cec3,1,1,COMPLETE,39.6096,227.218,,PASSED
07953f5f-3d5c-594d-af5d-69be963d0322,75519828-93ba-5485-a4bf-a06b93f7cec3,2,2,COMPLETE,39.8505,225.844,,PASSED
eeb827f1-75d7-52a4-93b2-5a1e7e76e1c7,75519828-93ba-5485-a4bf-a06b93f7cec3,3,3,COMPLETE,39.876,225.7,,PASSED
a892e0ab-9d02-51ef-8d1a-62cc46dcf60a,75519828-93ba-5485-a4bf-a06b93f7cec3,4,4,COMPLETE,40.0835,224.531,,PASSED
3b63d74c-e8bf-5366-94b0-dd11204911eb,a3016f3b-449e-576c-bf0f-284c71eddb34,1,1,COMPLETE,40.4282,222.617,,PASSED
6eaacad4-f944-56f8-a9be-895bf6522cb2,a3016f3b-449e-576c-bf0f-284c71eddb34,2,2,COMPLETE,40.5837,221.764,,PASSED
904b17c0-f6ae-53ef-bd09-ca48d5d08243,a3016f3b-449e-576c-bf0f-284c71eddb34,3,3,COMPLETE,40.916,219.963,,PASSED
a0fcf629-efc9-52bc-8170-263d406968eb,a3016f3b-449e-576c-bf0f-284c71eddb34,4,4,COMPLETE,41.0081,219.469,,PASSED
d47af7ff-fb32-5ced-b40b-bd6671331d68,59dbbaed-31a4-576f-ae4e-a507faf360c3,6,1,COMPLETE,42.7386,210.582,,PASSED
b35ef03c-7b01-5178-b44c-20ecf3b8f6cb,d21081ad-a290-598a-a343-73123d94cb55,1,1,COMPLETE,38.6973,232.574,,PASSED
3b99ed7d-690f-53e8-9fef-6b1789da4df7,d21081ad-a290-598a-a343-73123d94cb55,2,2,COMPLETE,38.8329,231.762,,PASSED
b8094547-605a-52f9-9a20-65a1aee10759,d21081ad-a290-598a-a343-73123d94cb55,3,3,COMPLETE,38.8581,231.612,,PASSED
2361ebf0-cb9e-56b3-9ed6-5df8aac414d2,d21081ad-a290-598a-a343-73123d94cb55,4,4,COMPLETE,38.8991,231.368,,PASSED
fb40faaa-45ab-5d1a-8783-9295b3dfe60d,e9da8645-6367-51bf-8601-3670e9e76c5e,1,1,COMPLETE,38.7324,232.364,,PASSED
4900f3e9-19bb-5383-a8f5-51edc7607710,e9da8645-6367-51bf-8601-3670e9e76c5e,2,2,COMPLETE,38.8145,231.872,,PASSED
aed27e8d-4ec6-5a15-8ab1-be6a2f27690b,e9da8645-6367-51bf-8601-3670e9e76c5e,3,3,COMPLETE,38.8901,231.421,,PASSED
1c2f73cd-f5c8-5ff5-818e-21c1cbaa7448,e9da8645-6367-51bf-8601-3670e9e76c5e,4,4,COMPLETE,38.9711,230.94,,PASSED
5dbc71cc-e3fc-57d4-bb1c-9ebc311eca08,6b431530-73f9-5f7c-9847-5092f30c1cb4,1,1,COMPLETE,38.735,232.348,,PASSED
77af69a7-a44b-5f99-8da8-4033a2bc48a3,6b431530-73f9-5f7c-9847-5092f30c1cb4,2,2,COMPLETE,38.8191,231.845,,PASSED
7e9e76ca-7d5b-5b89-8265-4888bda12ce2,6b431530-73f9-5f7c-9847-5092f30c1cb4,3,3,COMPLETE,38.8878,231.435,,PASSED
760733c8-0ce4-5438-b5df-af178b6c9b34,6b431530-73f9-5f7c-9847-5092f30c1cb4,4,4,COMPLETE,38.9721,230.934,,PASSED
6f5f5245-ed9d-5c9d-9922-06633d8ec93c,bcd24d81-7b19-5290-b6d7-b3ce5ce41195,1,1,COMPLETE,38.7531,232.239,,PASSED
749cfe85-9ea2-5589-8413-2622cbfcdbbf,bcd24d81-7b19-5290-b6d7-b3ce5ce41195,2,2,COMPLETE,38.8305,231.777,,PASSED
462c2cdc-1bce-5a17-88d5-92020dfc3538,bcd24d81-7b19-5290-b6d7-b3ce5ce41195,3,3,COMPLETE,38.9003,231.361,,PASSED
95fafcf5-9c29-5fd4-9b28-7138d8d16022,bcd24d81-7b19-5290-b6d7-b3ce5ce41195,4,4,COMPLETE,38.9455,231.092,,PASSED
5d6460f0-c7fc-52b8-91fe-5ff0477ced3d,c10dbae2-ca30-5e09-88ab-298fcf7fa163,6,1,COMPLETE,38.7788,232.086,,PASSED
af355922-fa70-5dcc-b8ab-9e5484b8785f,c10dbae2-ca30-5e09-88ab-298fcf7fa163,7,2,COMPLETE,38.8558,231.626,,PASSED
a474ff43-7a83-5af8-8ba6-e7db3a320dad,c10dbae2-ca30-5e09-88ab-298fcf7fa163,8,3,COMPLETE,38.9164,231.265,,PASSED
1465f2af-57c4-597c-ac27-ca44769e3c41,c10dbae2-ca30-5e09-88ab-298fcf7fa163,9,4,COMPLETE,38.9682,230.958,,PASSED
31e06403-dfbe-5b92-9c68-3f470905dfe4,c52b77d3-be73-50d2-86d6-940d8843fb36,1,1,COMPLETE,38.927,231.202,,PASSED
816e397c-7336-5c55-870a-8e75eec78f75,c52b77d3-be73-50d2-86d6-940d8843fb36,2,2,COMPLETE,38.8963,231.384,,PASSED
eab5c326-6cc0-523f-96ce-81132321861e,c52b77d3-be73-50d2-86d6-940d8843fb36,3,3,COMPLETE,38.9237,231.222,,PASSED
02f2f832-b970-52ec-afb6-f0794cd3280f,c52b77d3-be73-50d2-86d6-940d8843fb36,4,4,COMPLETE,38.9864,230.85,,PASSED
9bfaf898-ce66-5633-a8ec-92d4c95fa43f,68ce6e9c-b7e9-5fc3-8a4d-70642e974eaf,1,1,COMPLETE,38.8283,231.79,,PASSED
8aad96ed-137c-5f17-8951-35e079705e4d,68ce6e9c-b7e9-5fc3-8a4d-70642e974eaf,2,2,COMPLETE,38.9201,231.243,,PASSED
72127457-2fe1-5e90-b8bb-481b786e9895,68ce6e9c-b7e9-5fc3-8a4d-70642e974eaf,3,3,COMPLETE,38.9818,230.877,,PASSED
c8d6f200-94ee-592c-8ba5-05aaa6f9c270,68ce6e9c-b7e9-5fc3-8a4d-70642e974eaf,4,4,COMPLETE,39.0159,230.675,,PASSED
deec43ce-9d5d-544c-92a6-6faca873c492,88cb337e-a17d-5daf-a5c7-2770ed90181f,1,1,COMPLETE,38.8731,231.523,,PASSED
4fc08e21-f86e-5e79-940f-55ddc785936d,88cb337e-a17d-5daf-a5c7-2770ed90181f,2,2,COMPLETE,38.9195,231.247,,PASSED
5cd70d0f-c271-5ceb-b8e1-a7bb1e270521,88cb337e-a17d-5daf-a5c7-2770ed90181f,3,3,COMPLETE,38.9663,230.969,,PASSED
8f695025-54a1-5873-89b3-8b680054f8c1,88cb337e-a17d-5daf-a5c7-2770ed90181f,4,4,COMPLETE,38.9912,230.821,,PASSED
073629f8-aae4-5543-a35a-46e885885010,8706f570-3435-5de5-89d4-8c45a08fd99c,1,1,COMPLETE,38.8193,231.843,,PASSED
6ad6c038-c5a9-5e66-8d92-d71121444618,8706f570-3435-5de5-89d4-8c45a08fd99c,2,2,COMPLETE,38.9254,231.211,,PASSED
09534da5-09ee-53cb-b6d8-6c0cbdfd9b5e,8706f570-3435-5de5-89d4-8c45a08fd99c,3,3,COMPLETE,39.0089,230.717,,PASSED
4427cf73-2095-51fd-9763-1f3238b42558,8706f570-3435-5de5-89d4-8c45a08fd99c,4,4,COMPLETE,39.0203,230.649,,PASSED
83ec60cd-9a5b-5d5b-8c52-a05f6735aeed,69b27d9b-5386-5a2c-a855-449bb527fca1,1,1,COMPLETE,38.8924,231.408,,PASSED
12a3db91-a170-579c-a340-0c4efeca1e57,69b27d9b-5386-5a2c-a855-449bb527fca1,2,2,COMPLETE,38.9412,231.118,,PASSED
eb092076-099e-5b76-9959-3e426064cd08,69b27d9b-5386-5a2c-a855-449bb527fca1,3,3,COMPLETE,38.97,230.947,,PASSED
bd1bced9-5767-553b-aea8-e0ad0bb66967,69b27d9b-5386-5a2c-a855-449bb527fca1,4,4,COMPLETE,39.0096,230.712,,PASSED
2ea3713d-f299-5af8-864c-bc35845296e5,4085390f-e83a-5315-8def-464aeb920059,6,1,COMPLETE,38.8547,231.632,,PASSED
d3869182-7558-5a34-9913-3eb1a7ccc74e,4085390f-e83a-5315-8def-464aeb920059,7,2,COMPLETE,38.9348,231.156,,PASSED
40879db5-2265-5cbd-bb75-631f66b98709,4085390f-e83a-5315-8def-464aeb920059,8,3,COMPLETE,38.9856,230.854,,PASSED
c80f6821-b03c-5f63-beff-e92fc1079ed2,4085390f-e83a-5315-8def-464aeb920059,9,4,COMPLETE,39.0397,230.535,,PASSED
119869e0-3b31-5723-a599-9c2d8ccb34c1,258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,1,1,COMPLETE,38.8881,231.433,,PASSED
9fc6d227-f883-50ad-9e6f-ae61ce8ce17a,258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,2,2,COMPLETE,38.9559,231.03,,PASSED
54a180f0-ddea-5ece-9d56-ac38e1f4dd3b,258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,3,3,COMPLETE,39.0085,230.719,,PASSED
a3423d63-cf99-584e-ad66-d3e6846be3e3,258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,4,4,COMPLETE,39.0835,230.276,,PASSED
1e2458e5-3bb1-507c-98cf-ae123e1765e0,98202c3a-5d68-52fe-91b3-2d520c933594,1,1,COMPLETE,38.8699,231.542,,PASSED
d3240964-fa94-5c62-8c7e-56362b767f4d,98202c3a-5d68-52fe-91b3-2d520c933594,2,2,COMPLETE,38.9709,230.942,,PASSED
1ca21a85-dce6-5996-a34f-aceed3e0f3a4,98202c3a-5d68-52fe-91b3-2d520c933594,3,3,COMPLETE,39.0289,230.598,,PASSED
07aba9d0-6f91-5d8c-995a-535de01110ec,98202c3a-5d68-52fe-91b3-2d520c933594,4,4,COMPLETE,39.0784,230.306,,PASSED
3edc9917-8910-5ce2-9815-15677553dec1,595096e7-98a7-552c-a5f8-f2f3eeb54d68,6,1,COMPLETE,38.9197,231.245,,PASSED
fb58776b-1d03-5760-a8dd-95bf274f214e,595096e7-98a7-552c-a5f8-f2f3eeb54d68,7,2,COMPLETE,38.9849,230.859,,PASSED
9e5baf03-3574-5613-8b4e-190954e68349,595096e7-98a7-552c-a5f8-f2f3eeb54d68,8,3,COMPLETE,39.0435,230.512,,PASSED
b242f2bb-38d5-5fc2-ac57-365cb5c16d1b,595096e7-98a7-552c-a5f8-f2f3eeb54d68,9,4,COMPLETE,39.0687,230.363,,PASSED
db6cf554-cfab-5dcf-a9eb-795add40b5ba,0e1c6c84-a0db-504e-9da0-b66aa65a338c,1,1,COMPLETE,38.8961,231.386,,PASSED
91d2092f-f162-56ce-8a46-efa75a16d5ff,0e1c6c84-a0db-504e-9da0-b66aa65a338c,2,2,COMPLETE,38.9852,230.857,,PASSED
a94ad29a-c635-5167-ac02-e04cfb958c19,0e1c6c84-a0db-504e-9da0-b66aa65a338c,3,3,COMPLETE,39.0413,230.525,,PASSED
26af2611-aeb3-5757-8f75-e0123d813a50,0e1c6c84-a0db-504e-9da0-b66aa65a338c,4,4,COMPLETE,39.1191,230.067,,PASSED
3b87860c-8847-5a65-bf96-b9deac58f3df,95cca25b-de13-5fc7-81bf-9426674aa35c,1,1,COMPLETE,38.9431,231.106,,PASSED
b5f528ef-c7f3-525c-87cf-76b4f4066a1c,95cca25b-de13-5fc7-81bf-9426674aa35c,2,2,COMPLETE,39.0186,230.659,,PASSED
ae4793ff-54c9-5a27-a324-595195ffc984,95cca25b-de13-5fc7-81bf-9426674aa35c,3,3,COMPLETE,39.0795,230.3,,PASSED
18e30518-59ac-5f0a-b44c-519a0a1ca1ff,95cca25b-de13-5fc7-81bf-9426674aa35c,4,4,COMPLETE,39.0983,230.189,,PASSED
c3d963c7-bf32-5653-befd-a919e9290fa1,20b68ba3-153d-53cd-9ef8-e81c295271bf,1,1,COMPLETE,38.935,231.154,,PASSED
66f2655a-389a-5e64-ab4a-0b81ef828b1f,20b68ba3-153d-53cd-9ef8-e81c295271bf,2,2,COMPLETE,39.012,230.698,,PASSED
eaee88fe-eeb6-538d-9735-545a2247014e,20b68ba3-153d-53cd-9ef8-e81c295271bf,3,3,COMPLETE,39.0767,230.316,,PASSED
2689ca81-783d-55d4-a9ab-9ca179530d99,20b68ba3-153d-53cd-9ef8-e81c295271bf,4,4,COMPLETE,39.1198,230.063,,PASSED
6805ca10-0644-5663-bd1f-fb6ca8112888,696a641a-81d7-5a8c-842f-4f3170a4b8e4,1,1,COMPLETE,38.995,230.799,,PASSED
09ee5439-371a-5f6f-9a4b-9a340fe3b3ee,696a641a-81d7-5a8c-842f-4f3170a4b8e4,2,2,COMPLETE,39.0439,230.51,,PASSED
41614e44-d086-5b31-8552-2d81c913435f,696a641a-81d7-5a8c-842f-4f3170a4b8e4,3,3,COMPLETE,39.0582,230.425,,PASSED
d5667082-0866-5e5c-bb64-c51cf819af39,696a641a-81d7-5a8c-842f-4f3170a4b8e4,4,4,COMPLETE,39.0709,230.35,,PASSED
7dcd257d-a9a2-57bb-9e57-ffc9ff23798d,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,1,1,COMPLETE,38.9765,230.908,,PASSED
0bf8307c-001e-5663-9b96-8db2cc115798,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,2,2,COMPLETE,39.0386,230.541,,PASSED
caaf54a0-621e-5cfc-a789-fca5d94b688d,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,3,3,COMPLETE,39.0866,230.258,,PASSED
63291c1b-9a81-54c3-8125-2b06119804d3,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,4,4,COMPLETE,39.1297,230.004,,PASSED
5c1f520f-125f-52ce-bf60-1c9d77edeaca,8ff02437-bce9-5d86-b3c7-906d93963538,6,1,COMPLETE,39.0577,230.428,,PASSED
4b21bda7-3abe-5ace-a8d4-5e0e9ef667f2,8ff02437-bce9-5d86-b3c7-906d93963538,7,2,COMPLETE,39.0887,230.246,,PASSED
3ed97343-c973-5b94-8b47-b99a4e52f44a,8ff02437-bce9-5d86-b3c7-906d93963538,8,3,COMPLETE,39.11,230.12,,PASSED
dcf71985-ecb4-58bb-845a-99ebdd5108e1,8ff02437-bce9-5d86-b3c7-906d93963538,9,4,COMPLETE,39.1358,229.968,,PASSED
add93298-b03f-5b3c-b7b3-3af7cd079561,2493785c-dc47-5ba6-8d28-5398e7a11983,6,1,COMPLETE,38.9871,230.846,,PASSED
2835a9dc-6970-5632-94b7-384f0aee4d17,2493785c-dc47-5ba6-8d28-5398e7a11983,7,2,COMPLETE,39.0958,230.204,,PASSED
9d90766a-ecbc-5fa2-bf7d-4cc9c99acd91,2493785c-dc47-5ba6-8d28-5398e7a11983,8,3,COMPLETE,39.154,229.862,,PASSED
70ef015e-37df-57fe-b2ef-ded2a63c3385,2493785c-dc47-5ba6-8d28-5398e7a11983,9,4,COMPLETE,39.2366,229.378,,PASSED
6939adde-9f92-5f41-aed0-1c4083410bab,f31f214f-a151-5b1d-afaf-bb7103c2d514,1,1,COMPLETE,39.0345,230.565,,PASSED
3d5667c8-e052-5f1a-9f65-e9c277c8211d,f31f214f-a151-5b1d-afaf-bb7103c2d514,2,2,COMPLETE,39.1107,230.116,,PASSED
39459e37-5e2b-5a13-9d6e-0a1ffd4e7962,f31f214f-a151-5b1d-afaf-bb7103c2d514,3,3,COMPLETE,39.2657,229.208,,PASSED
093d85fc-fe29-5bda-98a1-7d613958338d,f31f214f-a151-5b1d-afaf-bb7103c2d514,4,4,COMPLETE,39.1245,230.035,,PASSED
43491b1c-0c1a-598c-9fc9-766d3af50781,8ea0aaac-52bc-55eb-a43e-39b83d6e866a,1,1,COMPLETE,39.0377,230.546,,PASSED
23fcfb7f-0b7e-52a2-b9a2-f5f932b55944,8ea0aaac-52bc-55eb-a43e-39b83d6e866a,2,2,COMPLETE,39.155,229.856,,PASSED
3b136b43-0b8a-5a74-b61b-d11223eef8ad,8ea0aaac-52bc-55eb-a43e-39b83d6e866a,3,3,COMPLETE,39.178,229.721,,PASSED
008bee28-890b-5e05-9b8e-b4ffc35e6657,8ea0aaac-52bc-55eb-a43e-39b83d6e866a,4,4,COMPLETE,39.1856,229.676,,PASSED
205bf109-2b3d-506b-b6c1-5ffadcc78d6b,11bd473d-0cf3-56e2-9aa9-fb4487870c59,1,1,COMPLETE,38.9955,230.796,,PASSED
e870387c-3b14-515f-aa84-ef613b4475e1,11bd473d-0cf3-56e2-9aa9-fb4487870c59,2,2,COMPLETE,39.0898,230.239,,PASSED
42742c06-5c53-574f-b505-dc9fad57d3af,11bd473d-0cf3-56e2-9aa9-fb4487870c59,3,3,COMPLETE,39.2192,229.479,,PASSED
5dadce01-6ccf-5efb-9df5-b143e00dd836,11bd473d-0cf3-56e2-9aa9-fb4487870c59,4,4,COMPLETE,39.2916,229.057,,PASSED
30dd6508-7e91-5c2c-bb6f-76b7bea71f9b,b671a083-ccd6-5511-a882-53e7bf202c19,6,1,COMPLETE,38.9983,230.779,,PASSED
a8d69517-e08f-59bb-a42d-a9a4fa849604,b671a083-ccd6-5511-a882-53e7bf202c19,7,2,COMPLETE,39.1145,230.094,,PASSED
63c75a8c-797b-57a1-a8a0-75240ee36dca,b671a083-ccd6-5511-a882-53e7bf202c19,8,3,COMPLETE,39.1969,229.61,,PASSED
048ca981-0798-55b6-aa5d-6ed25d412ee4,b671a083-ccd6-5511-a882-53e7bf202c19,9,4,COMPLETE,39.2992,229.012,,PASSED
9e3da835-5d7b-5920-b07b-406d29b57f2f,5f22f207-f450-5086-ab38-14fe980d9fed,1,1,COMPLETE,39.0617,230.405,,PASSED
99442f77-fe81-5427-bb2e-fc24766f4910,5f22f207-f450-5086-ab38-14fe980d9fed,2,2,COMPLETE,39.1499,229.886,,PASSED
d3c15b9e-cff8-53c6-8f88-0364adeb61ea,5f22f207-f450-5086-ab38-14fe980d9fed,3,3,COMPLETE,39.2319,229.405,,PASSED
3aca5de8-e2ff-5e71-93dc-579a4899b52a,5f22f207-f450-5086-ab38-14fe980d9fed,4,4,COMPLETE,39.2297,229.418,,PASSED
99333b6c-5d36-5b8d-9042-0ce5fca6b6b2,da571070-dc03-5eb8-ac88-efd026c446d8,1,1,COMPLETE,39.0924,230.224,,PASSED
98ad4bd3-7638-5cc4-9618-9e57788ddd37,da571070-dc03-5eb8-ac88-efd026c446d8,2,2,COMPLETE,39.1742,229.743,,PASSED
5767609d-49cb-5b3a-b761-1935261f9bc2,da571070-dc03-5eb8-ac88-efd026c446d8,3,3,COMPLETE,39.198,229.604,,PASSED
87642d22-753a-594f-9321-30d9b17a1bfc,da571070-dc03-5eb8-ac88-efd026c446d8,4,4,COMPLETE,39.2318,229.406,,PASSED
8c880a50-e331-5f02-87db-50759f34709e,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,1,1,COMPLETE,39.1317,229.993,,PASSED
4667f351-b183-58cd-a2cf-d3eea8fbad89,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,2,2,COMPLETE,39.1613,229.819,,PASSED
f1b9aead-55a0-57ef-bc6c-e3d381b2f2e0,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,3,3,COMPLETE,39.2001,229.591,,PASSED
139e4372-ecb9-53ff-bfd7-c3634ee48d8a,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,4,4,COMPLETE,39.2235,229.454,,PASSED
581c11ff-491e-53af-9d0f-85536e69fd7b,a73699bb-b202-59f3-a140-bd7e85f00aff,1,1,COMPLETE,39.096,230.203,,PASSED
cd7a2797-ca22-5dba-8c69-6e360aa7f961,a73699bb-b202-59f3-a140-bd7e85f00aff,2,2,COMPLETE,39.2092,229.538,,PASSED
c97039eb-3ca0-52e5-996b-df142a06d0ea,a73699bb-b202-59f3-a140-bd7e85f00aff,3,3,COMPLETE,39.2811,229.118,,PASSED
e5c99f53-93d1-5d7e-b4c0-ae90257e9e19,a73699bb-b202-59f3-a140-bd7e85f00aff,4,4,COMPLETE,39.3332,228.814,,PASSED
50d6626f-1526-5d7b-8f7d-f2e92dcc56d2,a5d8e516-48e0-58b8-ac13-213c753fc12d,6,1,COMPLETE,39.236,229.381,,PASSED
720092bf-36b0-5b1d-accc-b170c5789a0f,a5d8e516-48e0-58b8-ac13-213c753fc12d,7,2,COMPLETE,39.2403,229.356,,PASSED
96efc9de-0782-507b-ba54-5c5502641cff,a5d8e516-48e0-58b8-ac13-213c753fc12d,8,3,COMPLETE,39.871,225.728,,PASSED
64b536bc-37bc-5653-8ba2-2696a36e3ead,a5d8e516-48e0-58b8-ac13-213c753fc12d,9,4,COMPLETE,39.3244,228.866,,PASSED
d13037e0-333e-5433-b9df-66a017f1eaaf,6022e0ee-320a-5cc2-9a1f-de9ee4552b64,6,1,COMPLETE,38.7999,231.959,,PASSED
29ce3261-b1c1-5e7c-9585-51da3586d64c,6022e0ee-320a-5cc2-9a1f-de9ee4552b64,7,2,COMPLETE,38.9126,231.288,,PASSED
a06ad34f-3723-532d-ab3f-6a293cd382c1,407a503c-1695-5af6-9b88-28e9d802c8d1,1,1,COMPLETE,38.8531,231.642,,PASSED
2bb86cf9-4b18-58aa-abc0-0229d3dee2d7,407a503c-1695-5af6-9b88-28e9d802c8d1,2,2,COMPLETE,38.9591,231.011,,PASSED
5e40bb50-8785-54d9-9844-194abb188dd4,407a503c-1695-5af6-9b88-28e9d802c8d1,3,3,COMPLETE,39.0462,230.496,,PASSED
a9ca5113-c960-503a-8637-43fd5a4a4ab1,407a503c-1695-5af6-9b88-28e9d802c8d1,4,4,COMPLETE,39.093,230.22,,PASSED
176e3aa5-4b76-59b7-b48f-6a24c63b91c1,c4594c6a-a280-5ab3-865f-7da469cc26fa,6,1,COMPLETE,38.9571,231.023,,PASSED
7b943d5b-496d-5a92-9a3e-22aa429940df,c4594c6a-a280-5ab3-865f-7da469cc26fa,7,2,COMPLETE,39.0617,230.405,,PASSED
695ac90c-5750-55ae-bb59-02b767264f4b,9f01c29b-9065-53ec-8e2f-27c95ba69f0a,6,1,COMPLETE,39.0335,230.571,,PASSED
956d92e5-a9a9-5f4a-a6fb-42a251479067,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,1,1,COMPLETE,38.996,230.793,,PASSED
54cc8d16-16a3-541e-badc-d86e4f4c6bfa,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,2,2,COMPLETE,39.0267,230.611,,PASSED
3ada1ddd-79e7-5361-a79e-69d81a5768a0,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,3,3,COMPLETE,39.0726,230.34,,PASSED
5a514f34-8ce5-5b87-a55c-d836223ca78e,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,4,4,COMPLETE,39.0882,230.249,,PASSED
aa5da635-d71f-502f-b4f5-c483ce39ba29,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,6,1,COMPLETE,38.9336,231.163,,PASSED
5c9065d8-6cca-51af-a870-3c8fb6026bae,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,7,2,COMPLETE,39.0724,230.342,,PASSED
2ca6ecc8-7f3d-5633-aedb-83dfbffdc4ab,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,8,3,COMPLETE,39.1409,229.939,,PASSED
