fused_decision_id,regime,source_decision_id,source_file,year,car_number,driver_name,decision_stage,source_attempt_id,source_attempt_id_status,source_result_context,decision_time_utc,decision_time_quality,session_remaining_seconds,session_remaining_status,protected_result_exists,current_protected_result_speed_mph,current_best_speed_mph,current_rank,current_best_rank,benchmark_type,benchmark_rank,benchmark_rank_basis,benchmark_speed_mph,margin_to_benchmark_mph,qualification_state,decision_state_leaderboard_context,leaderboard_context_quality,state_join_status,unresolved_fields,join_keys,source_numeric_interface,source_record_locator,leakage_safe
DAY1::DAY1_2021_1_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_1_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,1,JR Hildebrand,POST_FIRST_ATTEMPT,f31f214f-a151-5b1d-afaf-bb7103c2d514,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:16:36+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.980000,229.980000,12,12,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.557000,-0.577000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=229.980|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_1_POST_FIRST_ATTEMPT;source_attempt_id=f31f214f-a151-5b1d-afaf-bb7103c2d514,True
DAY1::DAY1_2021_11_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_11_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,11,Charlie Kimball,POST_FIRST_ATTEMPT,c150c8f9-470c-58e6-8766-44b6b751369f,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:30:47+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,228.401000,228.401000,29,29,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.864000,-2.463000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.401|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_11_POST_FIRST_ATTEMPT;source_attempt_id=c150c8f9-470c-58e6-8766-44b6b751369f,True
DAY1::DAY1_2021_12_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_12_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,12,Will Power,POST_FIRST_ATTEMPT,6992580a-0371-5eda-b01d-2adaca099ff4,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:21:36+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.052000,229.052000,17,17,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.557000,-1.505000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=17|CURRENT_BEST_MPH=229.052|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_12_POST_FIRST_ATTEMPT;source_attempt_id=6992580a-0371-5eda-b01d-2adaca099ff4,True
DAY1::DAY1_2021_14_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_14_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,14,Sebastien Bourdais,POST_FIRST_ATTEMPT,da571070-dc03-5eb8-ac88-efd026c446d8,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:35:48+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.744000,229.744000,24,24,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.864000,-1.120000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=24|CURRENT_BEST_MPH=229.744|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_14_POST_FIRST_ATTEMPT;source_attempt_id=da571070-dc03-5eb8-ac88-efd026c446d8,True
DAY1::DAY1_2021_15_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_15_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,15,Graham Rahal,POST_FIRST_ATTEMPT,696a641a-81d7-5a8c-842f-4f3170a4b8e4,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:53:16+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.521000,230.521000,12,12,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,-0.187000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=12|CURRENT_BEST_MPH=230.521|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_15_POST_FIRST_ATTEMPT;source_attempt_id=696a641a-81d7-5a8c-842f-4f3170a4b8e4,True
DAY1::DAY1_2021_16_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_16_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,16,Simona De Silvestro,POST_FIRST_ATTEMPT,8f660bff-74bd-551e-9007-95b730f87e7d,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:26:36+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,228.173000,228.173000,29,29,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.864000,-2.691000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=29|CURRENT_BEST_MPH=228.173|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.864|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_16_POST_FIRST_ATTEMPT;source_attempt_id=8f660bff-74bd-551e-9007-95b730f87e7d,True
DAY1::DAY1_2021_2_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_2_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,2,Josef Newgarden,POST_FIRST_ATTEMPT,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T16:39:06+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.049000,230.049000,7,7,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,229.261000,0.788000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=230.049|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.261|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_2_POST_FIRST_ATTEMPT;source_attempt_id=c4c9ba22-d28c-5937-b36c-72fffbbb67b5,True
DAY1::DAY1_2021_20_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_20_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,20,Ed Carpenter,POST_FIRST_ATTEMPT,bcd24d81-7b19-5290-b6d7-b3ce5ce41195,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:25:46+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,231.616000,231.616000,3,3,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.563000,1.053000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=3|CURRENT_BEST_MPH=231.616|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.563|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_20_POST_FIRST_ATTEMPT;source_attempt_id=bcd24d81-7b19-5290-b6d7-b3ce5ce41195,True
DAY1::DAY1_2021_21_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_21_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,21,Rinus VeeKay,POST_FIRST_ATTEMPT,407a503c-1695-5af6-9b88-28e9d802c8d1,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T16:43:16+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.841000,230.841000,5,5,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,229.714000,1.127000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=5|CURRENT_BEST_MPH=230.841|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.714|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_21_POST_FIRST_ATTEMPT;source_attempt_id=407a503c-1695-5af6-9b88-28e9d802c8d1,True
DAY1::DAY1_2021_22_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_22_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,22,Simon Pagenaud,POST_FIRST_ATTEMPT,5f22f207-f450-5086-ab38-14fe980d9fed,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:07:26+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.778000,229.778000,20,20,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,-0.930000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=20|CURRENT_BEST_MPH=229.778|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_22_POST_FIRST_ATTEMPT;source_attempt_id=5f22f207-f450-5086-ab38-14fe980d9fed,True
DAY1::DAY1_2021_26_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_26_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,26,Colton Herta,POST_FIRST_ATTEMPT,e9da8645-6367-51bf-8601-3670e9e76c5e,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:12:27+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,231.648000,231.648000,2,2,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.841000,0.807000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=2|CURRENT_BEST_MPH=231.648|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.841|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_26_POST_FIRST_ATTEMPT;source_attempt_id=e9da8645-6367-51bf-8601-3670e9e76c5e,True
DAY1::DAY1_2021_27_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_27_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,27,Alexander Rossi,POST_FIRST_ATTEMPT,69b27d9b-5386-5a2c-a855-449bb527fca1,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T18:17:26+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,231.046000,231.046000,7,7,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.846000,0.200000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=231.046|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.846|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_27_POST_FIRST_ATTEMPT;source_attempt_id=69b27d9b-5386-5a2c-a855-449bb527fca1,True
DAY1::DAY1_2021_3_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_3_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,3,Scott McLaughlin,POST_FIRST_ATTEMPT,20b68ba3-153d-53cd-9ef8-e81c295271bf,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T16:48:16+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.557000,230.557000,7,7,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.049000,0.508000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=230.557|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.049|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_3_POST_FIRST_ATTEMPT;source_attempt_id=20b68ba3-153d-53cd-9ef8-e81c295271bf,True
DAY1::DAY1_2021_30_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_30_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,30,Takuma Sato,POST_FIRST_ATTEMPT,0e1c6c84-a0db-504e-9da0-b66aa65a338c,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T16:52:26+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.708000,230.708000,6,6,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.246000,0.462000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=6|CURRENT_BEST_MPH=230.708|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.246|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_30_POST_FIRST_ATTEMPT;source_attempt_id=0e1c6c84-a0db-504e-9da0-b66aa65a338c,True
DAY1::DAY1_2021_4_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_4_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,4,Dalton Kellett,POST_FIRST_ATTEMPT,099ab32a-d351-5011-931c-148b9f3d7921,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:44:56+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.250000,229.250000,21,21,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,-1.458000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=21|CURRENT_BEST_MPH=229.250|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_4_POST_FIRST_ATTEMPT;source_attempt_id=099ab32a-d351-5011-931c-148b9f3d7921,True
DAY1::DAY1_2021_45_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_45_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,45,Santino Ferrucci,POST_FIRST_ATTEMPT,8ea0aaac-52bc-55eb-a43e-39b83d6e866a,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T16:57:26+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.949000,229.949000,11,11,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.246000,-0.297000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=11|CURRENT_BEST_MPH=229.949|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.246|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_45_POST_FIRST_ATTEMPT;source_attempt_id=8ea0aaac-52bc-55eb-a43e-39b83d6e866a,True
DAY1::DAY1_2021_47_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_47_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,47,Conor Daly,POST_FIRST_ATTEMPT,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:49:06+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.427000,230.427000,13,13,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,-0.281000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=13|CURRENT_BEST_MPH=230.427|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_47_POST_FIRST_ATTEMPT;source_attempt_id=11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,True
DAY1::DAY1_2021_5_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_5_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,5,Pato O'Ward,POST_FIRST_ATTEMPT,258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:30:46+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.864000,230.864000,6,6,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,0.156000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=6|CURRENT_BEST_MPH=230.864|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_5_POST_FIRST_ATTEMPT;source_attempt_id=258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,True
DAY1::DAY1_2021_51_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_51_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,51,Pietro Fittipaldi,POST_FIRST_ATTEMPT,98202c3a-5d68-52fe-91b3-2d520c933594,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:06:36+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,230.846000,230.846000,5,5,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.557000,0.289000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=5|CURRENT_BEST_MPH=230.846|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.557|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_51_POST_FIRST_ATTEMPT;source_attempt_id=98202c3a-5d68-52fe-91b3-2d520c933594,True
DAY1::DAY1_2021_59_POST_FIRST_ATTEMPT,DAY1,DAY1_2021_59_POST_FIRST_ATTEMPT,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,2021,59,Max Chilton,POST_FIRST_ATTEMPT,a73699bb-b202-59f3-a140-bd7e85f00aff,RESOLVED_CANONICAL_ATTEMPT_ID,POST_FIRST_ATTEMPT,2021-05-22T17:39:56+00:00,APPROXIMATE_POINT,,UNRESOLVED_NO_DECISION_SAFE_SESSION_END_IN_SOURCE_INTERFACE,True,229.417000,229.417000,19,19,FAST_NINE_ADVANCEMENT,9,DIRECT_SOURCE_FIELD,230.708000,-1.291000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=19|CURRENT_BEST_MPH=229.417|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.708|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,SOURCE_DECISION_STATE,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,source_decision_id=decision_id,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,decision_id=DAY1_2021_59_POST_FIRST_ATTEMPT;source_attempt_id=a73699bb-b202-59f3-a140-bd7e85f00aff,True
