year,driver_name,driver_key,car_number,reference_speed_mph,reference_type,reference_priority,source_quality,source_type,source_url,source_file,extraction_method,model_role,provenance_note,pdf_position,pdf_lap_time
2025,Pato O'Ward,pato o ward,5,230.441,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,23,00:39.0556
2025,Rinus VeeKay,rinus veekay,18,230.406,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,24,00:39.0615
2025,Robert Shwartzman,robert shwartzman,83,231.295,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,13,00:38.9113
2025,Ryan Hunter-Reay,ryan hunter reay,23,229.355,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,29,00:39.2404
2025,Santino Ferrucci,santino ferrucci,14,230.389,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,25,00:39.0643
2025,Scott Dixon,scott dixon,9,232.561,FOUR_LAP_QUALIFYING_SIM,3,VERY_HIGH,OFFICIAL_EDITORIAL_HTML,https://www.indycar.com/news/2025/05/05-16-fastfriday-practice,r4/evidence/fast_friday/r4f6j/2025_fast_friday_official_editorial.html,EXPLICIT_VERIFIED_STATEMENT,TECHNICAL_REGIME_TRANSFER,Official editorial explicitly reports a four-lap qualifying-simulation average of 232.561 mph.,,
2025,Scott McLaughlin,scott mclaughlin,3,233.954,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,1,00:38.4691
2025,Sting Ray Robb,sting ray robb,77,231.415,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,10,00:38.8912
2025,Takuma Sato,takuma sato,75,231.365,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,12,00:38.8996
2025,Will Power,will power,12,231.983,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,6,00:38.7959
