metric,value,expected,status
2021_drivers_api,43,>0,PASS
2021_event_session_list_found,1,>0,PASS
2021_target_session_found,0,>0,FAIL
2023_drivers_api,37,>0,PASS
2023_event_session_list_found,1,>0,PASS
2023_target_session_found,0,>0,FAIL
2024_drivers_api,43,>0,PASS
2024_event_session_list_found,1,>0,PASS
2024_target_session_found,0,>0,FAIL
