year,decision_time_utc,before_attempt_id,after_attempt_id,car_number,driver_name,target_improved,actual_speed_delta_mph,current_speed_mph,current_lap1_to_lap4_delta_mph,current_late_run_fade_mph,current_track_c,current_ambient_c,current_humidity,current_wind,current_pressure,track_minus_ambient_c,past_track_slope_15m_c_per_min,past_track_slope_30m_c_per_min,predicted_track_delta_15m_c,predicted_cooling_probability_15m,predicted_track_delta_30m_c,predicted_cooling_probability_30m,outer_test_year,thermal_model_trained_without_outer_test_year,timing_semantic,historical_wait_used_as_feature
2020,2020-08-15T18:00:45+00:00,33a57398-b346-53e3-b5e5-369a3ca71efc,b4a08fbf-93db-50a2-9416-96b3b9d1b41a,9,Scott Dixon,1,0.102,231.053,-0.975,-0.726,50.05555555555556,30.5,0.541,2.95,29.169500000000003,19.555555555555557,-0.20740740740740762,-0.05648148148148143,0.3110845930931569,0.624634094271843,0.5563827567982171,0.4589559862576547,2020,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T17:21:36+00:00,6992580a-0371-5eda-b01d-2adaca099ff4,5aa71106-e201-5143-bb9a-21ccf4063a9e,12,Will Power,1,0.176,229.052,-0.656,-0.5725,38.333333333333336,27.77777777777778,0.4456,1.32,29.58,10.555555555555557,0.06222222222222248,0.06592592592592604,0.35319255395924287,0.1356712287472477,0.42418562960423867,0.2517942415648605,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T18:26:36+00:00,8f660bff-74bd-551e-9007-95b730f87e7d,adc26df0-920d-5dc7-a952-03b3fb57700a,16,Simona De Silvestro,1,0.222,228.173,-2.358,-1.363,38.20740740740741,27.77777777777778,0.44,1.0,29.56,10.42962962962963,0.028641975308642032,0.010123456790123461,0.23419960237919585,0.15175941239735555,0.09673858859700268,0.26287799897209,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T16:19:56+00:00,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,4085390f-e83a-5315-8def-464aeb920059,18,Ed Jones,1,0.798,230.246,-0.924,-0.622,34.62716049382716,26.666666666666668,0.5,1.3422222222222222,29.6,7.960493827160494,0.012181069958847957,0.04337448559670776,1.8484881021763897,0.03618515700007837,3.44208744682224,0.03463471410222731,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T16:39:06+00:00,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,2,Josef Newgarden,1,0.022,230.049,-0.609,-0.501,35.67407407407408,27.003703703703703,0.47573333333333334,0.6066666666666667,29.593933333333332,8.670370370370375,0.059506172839506634,0.040987654320987825,1.8770939105667432,0.03379697707240147,2.506853497503809,0.05902184225476901,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T16:43:16+00:00,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,21,Rinus VeeKay,1,0.642,230.841,-1.422,-0.9685,35.98271604938272,27.158024691358023,0.46462222222222227,0.8844444444444445,29.591155555555556,8.824691358024694,0.06979423868312769,0.05127572016460912,1.8378190550222966,0.03470120332419589,2.0527947333274907,0.08084943471847787,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T16:29:56+00:00,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,25,Stefan Wilson,0,-0.02,229.714,-0.539,-0.3835,34.99753086419753,26.666666666666668,0.5,0.008888888888888946,29.6,8.330864197530861,0.03687242798353907,0.018683127572016407,1.962112697771841,0.03192724094241506,3.4981441272619476,0.02913229585631747,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T19:06:36+00:00,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,25,Stefan Wilson,0,-0.062,229.694,-1.412,-0.948,43.51111111111111,29.133333333333333,0.4256,1.0,29.5456,14.37777777777778,0.17333333333333342,0.15629629629629632,-0.11286584962833557,0.16945022781345878,-0.43173889693325707,0.4532764530962337,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T18:12:27+00:00,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,26,Colton Herta,0,-1.419,231.648,-1.424,-0.9375,37.77777777777778,27.683333333333334,0.4417,1.17,29.5617,10.094444444444445,-0.006296296296296096,-0.01851851851851857,0.3143317755039791,0.15253203740719545,0.23752254001801154,0.23818613074649192,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T17:44:56+00:00,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,4,Dalton Kellett,0,-0.927,229.25,-0.92,-0.617,38.333333333333336,27.77777777777778,0.44995555555555555,2.0044444444444443,29.570044444444445,10.555555555555557,0.0,0.00024691358024687325,0.5165973744632701,0.14559866553150866,0.42301531493507183,0.26112792688707387,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T17:49:06+00:00,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,47,Conor Daly,0,-0.154,230.427,-0.904,-0.5935,38.181481481481484,27.625925925925927,0.45,2.0,29.57,10.555555555555557,-0.010123456790123461,-0.0050617283950617304,0.44964441749118406,0.15065067023487078,0.3744041123163243,0.2588052769285384,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T17:58:16+00:00,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,60,Jack Harvey,1,4.695,225.496,-6.774,-3.2365,37.84197530864198,27.28641975308642,0.45,2.0,29.57,10.555555555555557,-0.03275720164609055,-0.016378600823045274,0.2978453067126783,0.16262313954186572,0.265929155121544,0.25388050015942437,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T17:35:46+00:00,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,7,Felix Rosenqvist,1,0.246,230.498,-0.544,-0.4075,38.333333333333336,27.77777777777778,0.44384444444444443,2.6155555555555554,29.576155555555555,10.555555555555557,0.0,0.034197530864197745,0.38698364524703205,0.15459766053088317,0.43584580753397395,0.2750994875191429,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T17:11:36+00:00,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,86,Juan Pablo Montoya,0,-0.154,229.891,-1.739,-1.2495,37.955555555555556,27.651851851851852,0.4568,0.22666666666666668,29.582266666666666,10.303703703703704,0.0943209876543212,0.06987654320987649,0.3953289976662354,0.12084308723575495,0.45334690188849447,0.22286866862301638,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T16:05:46+00:00,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,98,Marco Andretti,1,0.611,229.261,-1.301,-0.963,34.44444444444444,25.982716049382717,0.5123111111111112,1.3844444444444444,29.606155555555556,8.461728395061726,0.06839506172839502,0.07379423868312737,1.7933417197176236,0.033565611965765456,3.307043329791511,0.0380889722999916,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2021,2021-05-22T18:54:55+00:00,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,98,Marco Andretti,0,-0.002,229.872,-1.767,-1.1255,41.648148148148145,28.512345679012345,0.4333888888888889,1.0,29.55338888888889,13.1358024691358,0.17201646090534978,0.11676954732510272,0.006476654309719776,0.1531170180856079,-0.460185813497889,0.44686348583694147,2021,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T16:51:32+00:00,55b6b39a-d64a-5a38-9dbc-84a9faac294b,dd0ff96a-0d57-5ba5-8691-ebf2359edec4,11,Takuma Sato,1,0.465,232.857,-1.676,-1.061,40.48395061728395,17.15061728395062,0.5469333333333334,6.564444444444445,29.32,23.333333333333332,0.07407407407407428,0.08452674897119342,0.3594201622049446,0.400857924718222,0.5762166416895231,0.3155678658907996,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T17:14:58+00:00,dda33fdd-49c8-5082-a03d-252bf1a6fa49,f9f206a7-b2ab-5eb9-8805-0d279c65164d,27,Kyle Kirkwood,1,0.227,232.39,-1.174,-0.853,42.21975308641975,17.77777777777778,0.53,5.002222222222223,29.32,24.44197530864197,0.0740740740740738,0.07407407407407404,0.13114920159868848,0.44953534375115917,0.7195228853382432,0.27405635829680314,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T19:17:10+00:00,f9f206a7-b2ab-5eb9-8805-0d279c65164d,970e09d9-9783-53a2-ac70-f2117bee1d09,27,Kyle Kirkwood,1,0.045,232.617,-1.289,-0.81,44.52469135802469,18.41358024691358,0.5185555555555555,7.433333333333334,29.32,26.11111111111111,0.005349794238683122,0.002674897119341561,-0.46579561331086894,0.8874779385018492,-0.8501306291245389,0.744067603812562,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T16:23:23+00:00,f10d3a91-6f0d-59f0-9ea9-4db5cf6e44b9,ab6f7ab5-b6ba-5e02-9560-f89bd35b575c,29,Devlin DeFrancesco,1,0.08,231.273,-1.08,-0.7255,38.1537037037037,16.97716049382716,0.53,6.6466666666666665,29.32,21.176543209876538,0.09477366255143996,0.09259259259259238,0.5969437954346994,0.30950546824448527,1.2264321683357717,0.1828913591403313,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T16:05:13+00:00,04dd64f3-9175-537b-b611-47d98856e4b7,2b14c17d-769c-504e-819b-55270bb93b13,33,Ed Carpenter,0,-0.109,232.62,-1.477,-0.8995,36.497530864197536,16.666666666666668,0.5430444444444444,9.347777777777777,29.32,19.830864197530868,0.0982304526748976,0.09259259259259262,0.5836533521303964,0.3558022148355929,1.0468643019942672,0.24426608551865225,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T19:25:49+00:00,2b14c17d-769c-504e-819b-55270bb93b13,55035890-97e8-57a3-a2e1-4845f4b05eb9,33,Ed Carpenter,1,0.178,232.511,-1.842,-1.238,44.84506172839506,18.733950617283952,0.5127888888888888,9.163333333333334,29.32,26.111111111111107,0.02670781893004109,0.013353909465020545,-0.4992263487225933,0.9013483091245785,-1.0444689779247844,0.8098007556461275,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T16:00:52+00:00,09f4cf1e-3fb8-5bfc-808c-b733eb495b54,fdb7fb74-bf21-54a6-8668-36c035e40628,66,Tony Kanaan,1,0.174,232.446,-1.889,-1.4025,36.17530864197531,16.666666666666668,0.5488444444444445,9.057777777777778,29.32,19.508641975308645,0.10897119341563836,0.09259259259259262,0.61072960118662,0.3375823585124465,1.0884913728974548,0.22688763769269235,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T18:58:45+00:00,fdb7fb74-bf21-54a6-8668-36c035e40628,d1af19f4-254b-5058-b545-543906d4584e,66,Tony Kanaan,1,0.727,232.62,-1.376,-0.907,44.44444444444444,18.88888888888889,0.5,9.666666666666666,29.32,25.555555555555554,-0.0030864197530865076,-0.01851851851851857,-0.4511600029481456,0.9045188216452755,-1.0134734079000531,0.8087111344538224,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T16:41:46+00:00,f7e8b948-2fd0-5183-971b-aaea5c66c226,333cf68d-54d9-5559-ac70-c73c27086892,77,Callum Ilott,1,3.462,227.72,-3.918,-2.6735,39.760493827160495,16.78641975308642,0.5535333333333334,6.3533333333333335,29.32,22.974074074074075,0.08205761316872469,0.09259259259259262,0.5577538083111178,0.3319786570027985,0.702800678048712,0.27609250428635235,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T15:24:22+00:00,67f2af5c-ca4c-55e7-8c2a-5361873b43cc,fce06089-154b-512e-a547-fd144ec0961c,8,Marcus Ericsson,0,-0.314,232.735,-1.015,-0.5335,32.29012345679013,16.666666666666668,0.5337555555555555,6.122222222222222,29.316244444444443,15.62345679012346,0.14345679012345702,0.10876543209876553,0.42686202660404654,0.31979913379162095,0.7845473413898668,0.17323091023510767,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T18:14:06+00:00,fce06089-154b-512e-a547-fd144ec0961c,79d389ee-b055-582a-8985-c09472aa4d69,8,Marcus Ericsson,1,0.609,232.421,-3.068,-1.7345,44.93333333333333,18.88888888888889,0.5006,5.82,29.32,26.04444444444444,0.0740740740740738,0.07185185185185171,-0.6449073671461327,0.8061255407591043,-1.1670986383963,0.6875331618903056,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2023,2023-05-20T15:37:44+00:00,ad6c40ac-4389-5426-b8e5-1d130ac9da81,3a0bcd66-fa08-5944-bf0b-5ec6c5a10f91,9,Scott Dixon,1,0.461,232.914,-0.729,-0.518,33.906172839506176,16.666666666666668,0.53,11.093333333333334,29.32,17.23950617283951,0.12790123456790142,0.12962962962962976,0.2259274798380485,0.4888914602316243,0.28753011657693617,0.3926204197991324,2023,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
2024,2024-05-18T17:53:59+00:00,3072c6a1-a1c0-561e-a338-3e9b559cea21,8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,7,Alexander Rossi,1,0.107,232.962,-0.834,-0.422,45.22283950617284,26.44382716049383,0.584011111111111,5.0,29.12,18.77901234567901,-0.022181069958847863,-0.003662551440329291,0.5292696286168269,0.2575658824364394,0.7847461759629516,0.3441364023915567,2024,True,APPROXIMATE_PERFORMANCE_DECISION_PROXY_NOT_EXACT_RUN_START,False
