metric,value,expected,status
all_rows_preserved,148,148,PASS
decision_ids_unique,0,0,PASS
validation_counterfactual_model_leakage,0,0,PASS
validation_year_flags_consistent,0,0,PASS
counterfactual_input_requires_decision_state,0,0,PASS
no_hard_optimality_truth,0,0,PASS
only_valid_or_explicitly_unresolved_actions,0,0,PASS
both_regimes_present,DAY1;LAST_CHANCE,DAY1;LAST_CHANCE,PASS
