year,n,reference_types,pearson_reference_vs_first_qual,centered_reference_residual_std_mph,loo_reference_linear_mae_mph,loo_year_mean_baseline_mae_mph,model_role
2021,3,NO_TOW_SINGLE_LAP,0.710119,0.234543,,0.289333,DEVELOPMENT_DIAGNOSTIC
2023,34,FOUR_LAP_QUALIFYING_SIM;GENERAL_FAST_FRIDAY_BEST_SPEED,0.889153,0.630835,0.495730,1.088200,DEVELOPMENT_DIAGNOSTIC
2024,34,FOUR_LAP_QUALIFYING_SIM;GENERAL_FAST_FRIDAY_BEST_SPEED,0.643804,0.908611,0.649898,0.766763,VALIDATION_ONLY
