test_year,time_utc,prior_mean_residual_mph,prior_sd_mph,observed_field_residual_mph,observed_driver_count,kalman_gain,posterior_mean_residual_mph,posterior_sd_mph
2021,2021-05-22T20:25:16Z,-0.5568123211292719,0.5432811862566029,-2.5549999999999784,1,0.15888554933505347,-0.8742954681611795,0.4982556280023549
2021,2021-05-22T21:02:45Z,-0.8742954681611795,0.5847794491681068,-0.6290000000000191,1,0.17956047724675886,-0.8302500968316944,0.5296822119894727
2021,2021-05-22T21:07:57Z,-0.8302500968316944,0.5418147706532748,-0.5249999999999773,1,0.15816446254106623,-0.7819703793256975,0.49712369961652
2021,2021-05-22T21:12:26Z,-0.7819703793256975,0.5082718820215706,-1.3449999999999989,1,0.14187971630177842,-0.8618528621764653,0.4708365498997808
2021,2021-05-22T21:21:31Z,-0.8618528621764653,0.4943636212898984,0.1570000000000107,1,0.13525707763715175,-0.7240458014962274,0.4597164167267139
2021,2021-05-22T21:25:30Z,-0.7240458014962274,0.4704227004953981,-0.4650000000000034,1,0.12405977416989702,-0.6919086378629459,0.4402765007815703
2021,2021-05-22T21:30:13Z,-0.6919086378629459,0.45347002525760266,-1.0819999999999936,1,0.11630054061840696,-0.7372764741700553,0.42628581341191835
2021,2021-05-22T21:33:54Z,-0.7372764741700553,0.4369530043947452,-0.6189999999999998,1,0.1088883808654575,-0.7243975404032028,0.41247799347635183
2021,2021-05-22T21:46:39Z,-0.7243975404032028,0.44945866895886805,-1.8739999999999952,1,0.11448659443956576,-0.8560116109617881,0.4229483465056005
2023,2023-05-20T15:33:22Z,-0.7794597701149434,0.3,0.39400000000000546,1,0.022004889975550123,-0.7536379169828296,0.29668090586048923
2023,2023-05-20T15:46:28Z,-0.7536379169828296,0.30538428234308407,-0.4579999999999984,1,0.022783690732876147,-0.746902194113381,0.3018853473282607
2023,2023-05-20T16:09:35Z,-0.746902194113381,0.3168302851656881,-0.11299999999999955,1,0.02448099800510716,-0.7313836357638582,0.3129280940095162
2023,2023-05-20T16:32:35Z,-0.7313836357638582,0.32729801713488677,-0.775999999999982,1,0.02608248307783151,-0.7325473413290413,0.3230014432031629
2023,2023-05-20T16:37:19Z,-0.7325473413290413,0.3259191090510947,-0.5439999999999827,1,0.02586884803205721,-0.7276698388093514,0.32167591163814063
2023,2023-05-20T16:41:46Z,-0.7276698388093514,0.32443087419083416,-1.2220000000000084,1,0.025639182480596608,-0.7403440600177814,0.32024479687012314
2023,2023-05-20T17:01:01Z,-0.7403440600177814,0.33204928839313363,-0.6110000000000184,1,0.02682477936711958,-0.7368744341453575,0.32756543997875953
2023,2023-05-20T17:05:46Z,-0.7368744341453575,0.33045289750352974,0.12999999999999545,1,0.026574306658508136,-0.7138378470979582,0.3260325545617071
2023,2023-05-20T17:19:59Z,-0.7138378470979582,0.33463994576365086,-0.3499999999999943,1,0.0272335437605057,-0.7039292531672876,0.3300517763049046
2023,2023-05-20T18:45:04Z,-0.7039292531672876,0.3781104446790067,2.2399999999999807,1,0.03450847926910731,-0.6023387315646463,0.3715291604658095
2023,2023-05-20T19:04:53Z,-0.6023387315646463,0.38204788147965946,-0.9699999999999989,1,0.03520549238104873,-0.6152824275493538,0.375262534133365
2023,2023-05-20T19:07:40Z,-0.6152824275493538,0.37674301965335505,-0.13100000000000023,1,0.03426787056755977,-0.5986871000039489,0.3702316602753458
2023,2023-05-20T19:48:58Z,-0.5986871000039489,0.39190749198023644,-0.09000000000000341,1,0.03697799432752356,-0.5798768713055186,0.3845932621745917
2023,2023-05-20T19:57:53Z,-0.5798768713055186,0.3892025744734494,-0.08199999999999363,1,0.03648787744495233,-0.5617104010426462,0.38203600586830727
2023,2023-05-20T20:10:26Z,-0.5617104010426462,0.3885505241018333,-0.945999999999998,1,0.03637016284600268,-0.5756870763367502,0.38141925932497267
2023,2023-05-20T20:33:51Z,-0.5756870763367502,0.39350643965591897,0.25,1,0.03726907541895592,-0.5449144824162987,0.38610400370343695
2023,2023-05-20T20:47:30Z,-0.5449144824162987,0.3931110551432301,-0.22700000000000387,1,0.037197003577387935,-0.5330890162765564,0.38573049439933027
