attempt_id,driver_name,performance_time_utc,past_other_count,observed_past_field_mean_residual_mph,frozen_prior_mean_residual_mph,prior_weight,current_session_field_weight,primary_calibration_residual_mph,actual_residual_mph
4440ce15-ba43-554c-842f-0116f2faf94b,Scott McLaughlin,2024-05-18T15:05:43Z,0,,-0.685759615384616,1.0,0.0,-0.685759615384616,-0.2909999999999968
eedcdd73-d218-5ab6-a4d2-c18478503d31,Kyffin Simpson,2024-05-18T15:10:30Z,1,-0.2909999999999968,-0.685759615384616,0.75,0.25,-0.5870697115384612,1.328000000000003
dde71df5-4fd6-5d14-89ce-1f65485e19f0,Will Power,2024-05-18T15:56:00Z,2,0.5185000000000031,-0.685759615384616,0.6,0.4,-0.20405576923076837,0.30700000000001637
a31aaceb-bf6d-5c61-a607-3022328ecc2c,Marcus Armstrong,2024-05-18T15:56:15Z,3,0.4480000000000075,-0.685759615384616,0.5,0.5,-0.11887980769230426,0.07800000000000296
61c1e429-5f49-5a6a-a7cd-58dfd7893778,Felix Rosenqvist,2024-05-18T17:35:09Z,4,0.35550000000000637,-0.685759615384616,0.42857142857142855,0.5714285714285714,-0.09075412087911751,-0.7050000000000125
8ec48ba2-cd65-5a70-94b7-6bd93fe67f38,Alexander Rossi,2024-05-18T20:37:01Z,5,0.14340000000000258,-0.685759615384616,0.375,0.625,-0.16753485576922938,-0.28600000000000136
