validation_scheme,model,n,mae_mph,rmse_mph,bias_mph,correlation
DRIVER_GROUPED_5FOLD,YEAR_INTERCEPT_ONLY,104,1.197826693163154,1.767257477127249,0.010343337041167189,0.44610968783829397
DRIVER_GROUPED_5FOLD,FAST_FRIDAY_REFERENCE_ONLY,104,0.8603942307692318,1.1283224827149367,0.685759615384616,0.8952101582326827
DRIVER_GROUPED_5FOLD,FAST_FRIDAY_PLUS_THERMAL_RIDGE,104,0.6210645907344868,0.9053191320794118,0.007886276362716362,0.9024043789493433
DRIVER_GROUPED_5FOLD,FAST_FRIDAY_PLUS_THERMAL_HUBER,104,0.6164633387238104,0.8773951617698691,0.009888899219628109,0.9049735307962264
LEAVE_ONE_YEAR_OUT,YEAR_INTERCEPT_ONLY,104,1.4422940048678117,2.1443385093032012,0.16203700581026526,-0.5012563112146164
LEAVE_ONE_YEAR_OUT,FAST_FRIDAY_REFERENCE_ONLY,104,0.8603942307692318,1.1283224827149367,0.685759615384616,0.8952101582326827
LEAVE_ONE_YEAR_OUT,FAST_FRIDAY_PLUS_THERMAL_RIDGE,104,0.8117935130286302,1.0764904986424153,0.015407176929123797,0.8442541370540145
LEAVE_ONE_YEAR_OUT,FAST_FRIDAY_PLUS_THERMAL_HUBER,104,2.4312824445218824,3.225528501832958,-2.37201490785925,0.652241215020095
