year,session_id,car_number,driver_name,before_attempt_id,after_attempt_id,decision_time_utc,selected_hrrr_cycle_utc,cycle_age_minutes_at_decision,availability_lag_guard_minutes,actual_next_attempt_time_utc,actual_between_attempt_observation_minutes,actual_next_run_speed_delta_mph,actual_next_run_improved,realized_future_environment_used,decision_time_safe,forecast_now_temp_c,forecast_now_dewpoint_c,forecast_now_relative_humidity_pct,forecast_now_wind_speed_10m_ms,forecast_now_wind_direction_deg,forecast_now_pressure_hpa,forecast_now_gust_ms,forecast_now_cloud_cover_pct,forecast_now_shortwave_radiation_wm2,forecast_plus_10m_available,forecast_plus_10m_temp_c,forecast_delta_10m_temp_c,forecast_rate_10m_temp_c_per_min,forecast_plus_10m_dewpoint_c,forecast_delta_10m_dewpoint_c,forecast_rate_10m_dewpoint_c_per_min,forecast_plus_10m_relative_humidity_pct,forecast_delta_10m_relative_humidity_pct,forecast_rate_10m_relative_humidity_pct_per_min,forecast_plus_10m_wind_speed_10m_ms,forecast_delta_10m_wind_speed_10m_ms,forecast_rate_10m_wind_speed_10m_ms_per_min,forecast_plus_10m_wind_direction_deg,forecast_delta_10m_wind_direction_deg,forecast_rate_10m_wind_direction_deg_per_min,forecast_plus_10m_pressure_hpa,forecast_delta_10m_pressure_hpa,forecast_rate_10m_pressure_hpa_per_min,forecast_plus_10m_gust_ms,forecast_delta_10m_gust_ms,forecast_rate_10m_gust_ms_per_min,forecast_plus_10m_cloud_cover_pct,forecast_delta_10m_cloud_cover_pct,forecast_rate_10m_cloud_cover_pct_per_min,forecast_plus_10m_shortwave_radiation_wm2,forecast_delta_10m_shortwave_radiation_wm2,forecast_rate_10m_shortwave_radiation_wm2_per_min,forecast_plus_20m_available,forecast_plus_20m_temp_c,forecast_delta_20m_temp_c,forecast_rate_20m_temp_c_per_min,forecast_plus_20m_dewpoint_c,forecast_delta_20m_dewpoint_c,forecast_rate_20m_dewpoint_c_per_min,forecast_plus_20m_relative_humidity_pct,forecast_delta_20m_relative_humidity_pct,forecast_rate_20m_relative_humidity_pct_per_min,forecast_plus_20m_wind_speed_10m_ms,forecast_delta_20m_wind_speed_10m_ms,forecast_rate_20m_wind_speed_10m_ms_per_min,forecast_plus_20m_wind_direction_deg,forecast_delta_20m_wind_direction_deg,forecast_rate_20m_wind_direction_deg_per_min,forecast_plus_20m_pressure_hpa,forecast_delta_20m_pressure_hpa,forecast_rate_20m_pressure_hpa_per_min,forecast_plus_20m_gust_ms,forecast_delta_20m_gust_ms,forecast_rate_20m_gust_ms_per_min,forecast_plus_20m_cloud_cover_pct,forecast_delta_20m_cloud_cover_pct,forecast_rate_20m_cloud_cover_pct_per_min,forecast_plus_20m_shortwave_radiation_wm2,forecast_delta_20m_shortwave_radiation_wm2,forecast_rate_20m_shortwave_radiation_wm2_per_min,forecast_plus_30m_available,forecast_plus_30m_temp_c,forecast_delta_30m_temp_c,forecast_rate_30m_temp_c_per_min,forecast_plus_30m_dewpoint_c,forecast_delta_30m_dewpoint_c,forecast_rate_30m_dewpoint_c_per_min,forecast_plus_30m_relative_humidity_pct,forecast_delta_30m_relative_humidity_pct,forecast_rate_30m_relative_humidity_pct_per_min,forecast_plus_30m_wind_speed_10m_ms,forecast_delta_30m_wind_speed_10m_ms,forecast_rate_30m_wind_speed_10m_ms_per_min,forecast_plus_30m_wind_direction_deg,forecast_delta_30m_wind_direction_deg,forecast_rate_30m_wind_direction_deg_per_min,forecast_plus_30m_pressure_hpa,forecast_delta_30m_pressure_hpa,forecast_rate_30m_pressure_hpa_per_min,forecast_plus_30m_gust_ms,forecast_delta_30m_gust_ms,forecast_rate_30m_gust_ms_per_min,forecast_plus_30m_cloud_cover_pct,forecast_delta_30m_cloud_cover_pct,forecast_rate_30m_cloud_cover_pct_per_min,forecast_plus_30m_shortwave_radiation_wm2,forecast_delta_30m_shortwave_radiation_wm2,forecast_rate_30m_shortwave_radiation_wm2_per_min
2020,INDY500_DAY1_2020,9,Scott Dixon,33a57398-b346-53e3-b5e5-369a3ca71efc,b4a08fbf-93db-50a2-9416-96b3b9d1b41a,2020-08-15T18:00:45+00:00,2020-08-15T17:00:00+00:00,60.750000,60,2020-08-15T19:15:00Z,74.250000,0.102000,True,False,True,29.659470,19.351937,53.957581,0.408785,44.489710,986.801250,1.606068,0.000000,900.525000,True,29.860368,0.200897,0.02008972,19.216217,-0.135719,-0.01357193,52.939606,-1.017975,-0.10179750,0.421037,0.012252,0.00122522,38.441700,-6.048010,-0.60480103,986.817917,0.016667,0.00166667,1.551127,-0.054941,-0.00549407,0.000000,0.000000,0.00000000,894.191667,-6.333333,-0.63333333,True,30.061265,0.401794,0.02008972,19.080498,-0.271439,-0.01357193,51.921631,-2.035950,-0.10179750,0.433289,0.024504,0.00122522,32.101995,-12.387715,-0.61938577,986.834583,0.033333,0.00166667,1.496186,-0.109881,-0.00549407,0.000000,0.000000,0.00000000,887.858333,-12.666667,-0.63333333,True,30.262162,0.602692,0.02008972,18.944779,-0.407158,-0.01357193,50.903656,-3.053925,-0.10179750,0.445541,0.036757,0.00122522,25.611922,-18.877788,-0.62925959,986.851250,0.050000,0.00166667,1.441246,-0.164822,-0.00549407,0.000000,0.000000,0.00000000,881.525000,-19.000000,-0.63333333
2021,INDY500_DAY1_2021,12,Will Power,6992580a-0371-5eda-b01d-2adaca099ff4,5aa71106-e201-5143-bb9a-21ccf4063a9e,2021-05-22T17:21:36+00:00,2021-05-22T16:00:00+00:00,81.600000,60,2021-05-22T21:33:54Z,252.300000,0.176000,True,False,True,27.332466,12.439463,39.771629,3.048566,243.327370,1001.348000,5.254769,100.000000,841.080000,True,27.475664,0.143199,0.01431986,12.268155,-0.171308,-0.01713079,39.004097,-0.767532,-0.07675316,3.107070,0.058504,0.00585041,248.548261,5.220891,0.52208906,1001.231333,-0.116667,-0.01166667,5.239180,-0.015588,-0.00155884,100.000000,0.000000,0.00000000,837.413333,-3.666667,-0.36666667,True,27.618863,0.286397,0.01431986,12.096847,-0.342616,-0.01713079,38.236566,-1.535063,-0.07675316,3.165574,0.117008,0.00585041,253.755331,10.427961,0.52139806,1001.114667,-0.233333,-0.01166667,5.223592,-0.031177,-0.00155884,100.000000,0.000000,0.00000000,833.746667,-7.333333,-0.36666667,True,27.762062,0.429596,0.01431986,11.925539,-0.513924,-0.01713079,37.469034,-2.302595,-0.07675316,3.224078,0.175512,0.00585041,258.864348,15.536978,0.51789928,1000.998000,-0.350000,-0.01166667,5.208003,-0.046765,-0.00155884,100.000000,0.000000,0.00000000,830.080000,-11.000000,-0.36666667
2021,INDY500_DAY1_2021,16,Simona De Silvestro,8f660bff-74bd-551e-9007-95b730f87e7d,adc26df0-920d-5dc7-a952-03b3fb57700a,2021-05-22T18:26:36+00:00,2021-05-22T17:00:00+00:00,86.600000,60,2021-05-22T21:30:13Z,183.616667,0.222000,True,False,True,28.272548,11.681284,35.925185,3.256609,266.676017,1000.545333,5.125866,57.693333,929.740000,True,28.412115,0.139567,0.01395671,11.296895,-0.384389,-0.03843892,34.738392,-1.186793,-0.11867929,3.173600,-0.083009,-0.00830094,264.227185,-2.448832,-0.24488320,1000.412000,-0.133333,-0.01333333,5.036104,-0.089762,-0.00897619,70.360000,12.666667,1.26666667,918.740000,-11.000000,-1.10000000,True,28.551683,0.279134,0.01395671,10.912506,-0.768778,-0.03843892,33.551599,-2.373586,-0.11867929,3.090591,-0.166019,-0.00830094,261.784242,-4.891776,-0.24458879,1000.278667,-0.266667,-0.01333333,4.946342,-0.179524,-0.00897619,83.026667,25.333333,1.26666667,907.740000,-22.000000,-1.10000000,True,28.691250,0.418701,0.01395671,10.528117,-1.153168,-0.03843892,32.364806,-3.560379,-0.11867929,3.007581,-0.249028,-0.00830094,259.355983,-7.320034,-0.24400114,1000.145333,-0.400000,-0.01333333,4.856580,-0.269286,-0.00897619,95.693333,38.000000,1.26666667,896.740000,-33.000000,-1.10000000
2021,INDY500_DAY1_2021,16,Simona De Silvestro,adc26df0-920d-5dc7-a952-03b3fb57700a,73af9176-8333-59df-915e-2cc1016f64b2,2021-05-22T21:30:13+00:00,2021-05-22T20:00:00+00:00,90.216667,60,2021-05-22T21:50:59Z,20.766667,-0.382000,False,False,True,28.692510,12.192566,36.092698,2.950288,273.367545,998.501444,4.036471,51.653333,578.860833,True,28.686000,-0.006510,-0.00065104,12.163992,-0.028575,-0.00285746,36.038512,-0.054186,-0.00541857,2.966515,0.016227,0.00162273,271.424345,-1.943200,-0.19431996,998.568111,0.066667,0.00666667,3.981433,-0.055038,-0.00550378,35.653333,-16.000000,-1.60000000,549.360833,-29.500000,-2.95000000,True,28.679489,-0.013021,-0.00065104,12.135417,-0.057149,-0.00285746,35.984326,-0.108371,-0.00541857,2.982743,0.032455,0.00162273,269.485702,-3.881843,-0.19409214,998.634778,0.133333,0.00666667,3.926395,-0.110076,-0.00550378,19.653333,-32.000000,-1.60000000,519.860833,-59.000000,-2.95000000,True,28.671228,-0.021283,-0.00070943,12.104592,-0.087975,-0.00293249,35.928493,-0.164205,-0.00547351,2.999766,0.049478,0.00164927,267.570403,-5.797142,-0.19323806,998.698556,0.197111,0.00657037,3.874414,-0.162057,-0.00540189,4.166111,-47.487222,-1.58290741,490.255750,-88.605083,-2.95350278
2021,INDY500_DAY1_2021,18,Ed Jones,4e9e7c88-ddeb-5840-93be-4f539f6eaf04,4085390f-e83a-5315-8def-464aeb920059,2021-05-22T16:19:56+00:00,2021-05-22T15:00:00+00:00,79.933333,60,2021-05-22T21:07:57Z,288.016667,0.798000,True,False,True,25.424487,14.580567,51.646118,2.565319,192.535593,1001.499667,5.519819,100.000000,815.824444,True,25.715295,0.290807,0.02908071,14.006544,-0.574023,-0.05740229,49.001756,-2.644363,-0.26443628,2.741404,0.176085,0.01760850,198.125299,5.589706,0.55897055,1001.549667,0.050000,0.00500000,5.556437,0.036618,0.00366184,100.000000,0.000000,0.00000000,792.157778,-23.666667,-2.36666667,True,26.006102,0.581614,0.02908071,13.432521,-1.148046,-0.05740229,46.357393,-5.288726,-0.26443628,2.917489,0.352170,0.01760850,203.715714,11.180121,0.55900603,1001.599667,0.100000,0.00500000,5.593056,0.073237,0.00366184,100.000000,0.000000,0.00000000,768.491111,-47.333333,-2.36666667,True,26.296909,0.872421,0.02908071,12.858499,-1.722069,-0.05740229,43.713030,-7.933088,-0.26443628,3.093574,0.528255,0.01760850,209.202358,16.666765,0.55555882,1001.649667,0.150000,0.00500000,5.629674,0.109855,0.00366184,100.000000,0.000000,0.00000000,744.824444,-71.000000,-2.36666667
2021,INDY500_DAY1_2021,2,Josef Newgarden,c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2493785c-dc47-5ba6-8d28-5398e7a11983,2021-05-22T16:39:06+00:00,2021-05-22T15:00:00+00:00,99.100000,60,2021-05-22T18:44:56Z,125.833333,0.022000,True,False,True,25.981868,13.480357,46.577756,2.902815,203.252414,1001.595500,5.590004,100.000000,770.463333,True,26.272675,0.290807,0.02908071,12.906334,-0.574023,-0.05740229,43.933393,-2.644363,-0.26443628,3.078900,0.176085,0.01760850,208.751490,5.499076,0.54990760,1001.645500,0.050000,0.00500000,5.626623,0.036618,0.00366184,100.000000,0.000000,0.00000000,746.796667,-23.666667,-2.36666667,True,26.563482,0.581614,0.02908071,12.332311,-1.148046,-0.05740229,41.289031,-5.288726,-0.26443628,3.254985,0.352170,0.01760850,214.060615,10.808201,0.54041007,1001.695500,0.100000,0.00500000,5.663241,0.073237,0.00366184,100.000000,0.000000,0.00000000,723.130000,-47.333333,-2.36666667,True,26.748269,0.766401,0.02554670,12.263417,-1.216940,-0.04056466,40.636789,-5.940967,-0.19803223,3.294534,0.391719,0.01305730,219.757189,16.504775,0.55015917,1001.593833,-0.001667,-0.00005556,5.507271,-0.082733,-0.00275776,100.000000,0.000000,0.00000000,736.925000,-33.538333,-1.11794444
2021,INDY500_DAY1_2021,21,Rinus VeeKay,407a503c-1695-5af6-9b88-28e9d802c8d1,c10dbae2-ca30-5e09-88ab-298fcf7fa163,2021-05-22T16:43:16+00:00,2021-05-22T15:00:00+00:00,103.266667,60,2021-05-22T18:49:55Z,126.650000,0.642000,True,False,True,26.103037,13.241181,45.475938,2.976184,205.561060,1001.616333,5.605262,100.000000,760.602222,True,26.393844,0.290807,0.02908071,12.667158,-0.574023,-0.05740229,42.831576,-2.644363,-0.26443628,3.152269,0.176085,0.01760850,210.991548,5.430488,0.54304876,1001.666333,0.050000,0.00500000,5.641880,0.036618,0.00366184,100.000000,0.000000,0.00000000,736.935556,-23.666667,-2.36666667,True,26.646593,0.543556,0.02717778,12.274463,-0.966718,-0.04833588,40.902333,-4.573605,-0.22868025,3.279341,0.303157,0.01515785,216.373568,10.812507,0.54062536,1001.661889,0.045556,0.00227778,5.609364,0.004103,0.00020513,100.000000,0.000000,0.00000000,726.716667,-33.885556,-1.69427778,True,26.820894,0.717857,0.02392856,12.255527,-0.985654,-0.03285512,40.447115,-5.028823,-0.16762745,3.305386,0.329203,0.01097342,222.231964,16.670904,0.55569679,1001.545222,-0.071111,-0.00237037,5.434348,-0.170914,-0.00569713,100.000000,0.000000,0.00000000,744.216667,-16.385556,-0.54618519
2021,INDY500_DAY1_2021,25,Stefan Wilson,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,09935cc4-f542-569f-b50c-7460e0663860,2021-05-22T16:29:56+00:00,2021-05-22T15:00:00+00:00,89.933333,60,2021-05-22T19:06:36Z,156.666667,-0.020000,False,False,True,25.715295,14.006544,49.001756,2.741404,198.125299,1001.549667,5.556437,100.000000,792.157778,True,26.006102,0.290807,0.02908071,13.432521,-0.574023,-0.05740229,46.357393,-2.644363,-0.26443628,2.917489,0.176085,0.01760850,203.715714,5.590415,0.55904150,1001.599667,0.050000,0.00500000,5.593056,0.036618,0.00366184,100.000000,0.000000,0.00000000,768.491111,-23.666667,-2.36666667,True,26.296909,0.581614,0.02908071,12.858499,-1.148046,-0.05740229,43.713030,-5.288726,-0.26443628,3.093574,0.352170,0.01760850,209.202358,11.077059,0.55385296,1001.649667,0.100000,0.00500000,5.629674,0.073237,0.00366184,100.000000,0.000000,0.00000000,744.824444,-47.333333,-2.36666667,True,26.587716,0.872421,0.02908071,12.284476,-1.722069,-0.05740229,41.068667,-7.933088,-0.26443628,3.269659,0.528255,0.01760850,214.491937,16.366638,0.54555460,1001.699667,0.150000,0.00500000,5.666292,0.109855,0.00366184,100.000000,0.000000,0.00000000,721.157778,-71.000000,-2.36666667
2021,INDY500_DAY1_2021,25,Stefan Wilson,09935cc4-f542-569f-b50c-7460e0663860,8ac7badc-828c-5c70-bbf4-d92f136c2564,2021-05-22T19:06:36+00:00,2021-05-22T18:00:00+00:00,66.600000,60,2021-05-22T21:12:26Z,125.833333,-0.062000,False,False,True,28.080451,11.906462,36.766395,3.463556,263.296147,999.567000,5.567699,31.470000,902.050000,True,28.180299,0.099848,0.00998484,11.485882,-0.420581,-0.04205805,35.620222,-1.146174,-0.11461737,3.462970,-0.000586,-0.00005858,261.482858,-1.813289,-0.18132892,999.517000,-0.050000,-0.00500000,5.478794,-0.088905,-0.00889053,44.303333,12.833333,1.28333333,877.883333,-24.166667,-2.41666667,True,28.280148,0.199697,0.00998484,11.065301,-0.841161,-0.04205805,34.474048,-2.292347,-0.11461737,3.462384,-0.001172,-0.00005858,259.664673,-3.631474,-0.18157372,999.467000,-0.100000,-0.00500000,5.389889,-0.177811,-0.00889053,57.136667,25.666667,1.28333333,853.716667,-48.333333,-2.41666667,True,28.379996,0.299545,0.00998484,10.644721,-1.261742,-0.04205805,33.327874,-3.438521,-0.11461737,3.461799,-0.001757,-0.00005858,257.845241,-5.450906,-0.18169686,999.417000,-0.150000,-0.00500000,5.300983,-0.266716,-0.00889053,69.970000,38.500000,1.28333333,829.550000,-72.500000,-2.41666667
2021,INDY500_DAY1_2021,26,Colton Herta,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,2021-05-22T18:12:27+00:00,2021-05-22T17:00:00+00:00,72.450000,60,2021-05-22T20:25:16Z,132.816667,-1.419000,False,False,True,28.075061,12.225195,37.604497,3.374068,270.133825,1000.734000,5.252879,39.770000,945.305000,True,28.214628,0.139567,0.01395671,11.840806,-0.384389,-0.03843892,36.417704,-1.186793,-0.11867929,3.291058,-0.083009,-0.00830094,267.691902,-2.441923,-0.24419233,1000.600667,-0.133333,-0.01333333,5.163117,-0.089762,-0.00897619,52.436667,12.666667,1.26666667,934.305000,-11.000000,-1.10000000,True,28.354195,0.279134,0.01395671,11.456417,-0.768778,-0.03843892,35.230911,-2.373586,-0.11867929,3.208049,-0.166019,-0.00830094,265.243246,-4.890579,-0.24452895,1000.467333,-0.266667,-0.01333333,5.073355,-0.179524,-0.00897619,65.103333,25.333333,1.26666667,923.305000,-22.000000,-1.10000000,True,28.493762,0.418701,0.01395671,11.072027,-1.153168,-0.03843892,34.044118,-3.560379,-0.11867929,3.125039,-0.249028,-0.00830094,262.796779,-7.337046,-0.24456820,1000.334000,-0.400000,-0.01333333,4.983593,-0.269286,-0.00897619,77.770000,38.000000,1.26666667,912.305000,-33.000000,-1.10000000
2021,INDY500_DAY1_2021,4,Dalton Kellett,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,2021-05-22T17:44:56+00:00,2021-05-22T16:00:00+00:00,104.933333,60,2021-05-22T21:46:39Z,241.716667,-0.927000,False,False,True,27.666596,12.039745,37.980722,3.185075,255.473194,1001.075778,5.218396,100.000000,832.524444,True,27.809795,0.143199,0.01431986,11.868437,-0.171308,-0.01713079,37.213190,-0.767532,-0.07675316,3.243579,0.058504,0.00585041,260.532202,5.059008,0.50590083,1000.959111,-0.116667,-0.01166667,5.202807,-0.015588,-0.00155884,100.000000,0.000000,0.00000000,828.857778,-3.666667,-0.36666667,True,27.906374,0.239778,0.01198892,11.692706,-0.347038,-0.01735191,36.567331,-1.413391,-0.07066954,3.320419,0.135344,0.00676718,262.699570,7.226376,0.36131882,1000.900000,-0.175778,-0.00878889,5.175534,-0.042861,-0.00214307,100.000000,0.000000,0.00000000,821.820000,-10.704444,-0.53522222,True,27.955075,0.288479,0.00961598,11.512434,-0.527311,-0.01757702,36.046433,-1.934289,-0.06447630,3.416089,0.231014,0.00770047,262.039948,6.566754,0.21889181,1000.900000,-0.175778,-0.00585926,5.136261,-0.082135,-0.00273782,100.000000,0.000000,0.00000000,811.320000,-21.204444,-0.70681481
2021,INDY500_DAY1_2021,47,Conor Daly,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,2021-05-22T17:49:06+00:00,2021-05-22T16:00:00+00:00,109.100000,60,2021-05-22T19:55:55Z,126.816667,-0.154000,False,False,True,27.726262,11.968366,37.660917,3.209452,257.600612,1001.027167,5.211900,100.000000,830.996667,True,27.869461,0.143199,0.01431986,11.797058,-0.171308,-0.01713079,36.893385,-0.767532,-0.07675316,3.267956,0.058504,0.00585041,262.586093,4.985481,0.49854812,1000.910500,-0.116667,-0.01166667,5.196312,-0.015588,-0.00155884,100.000000,0.000000,0.00000000,827.330000,-3.666667,-0.36666667,True,27.926667,0.200404,0.01002022,11.617593,-0.350773,-0.01753867,36.350290,-1.310627,-0.06553134,3.360281,0.150830,0.00754148,262.424771,4.824159,0.24120796,1000.900000,-0.127167,-0.00635833,5.159170,-0.052730,-0.00263650,100.000000,0.000000,0.00000000,817.445000,-13.551667,-0.67758333,True,27.975367,0.249105,0.00830351,11.437320,-0.531046,-0.01770153,35.829392,-1.831525,-0.06105084,3.455952,0.246500,0.00821667,261.765018,4.164406,0.13881354,1000.900000,-0.127167,-0.00423889,5.119897,-0.092003,-0.00306677,100.000000,0.000000,0.00000000,806.945000,-24.051667,-0.80172222
2021,INDY500_DAY1_2021,60,Jack Harvey,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,2021-05-22T17:58:16+00:00,2021-05-22T16:00:00+00:00,118.266667,60,2021-05-22T19:02:24Z,64.133333,4.695000,True,False,True,27.857528,11.811334,36.957346,3.263081,262.178254,1000.920222,5.197611,100.000000,827.635556,True,27.922608,0.065081,0.00650806,11.632615,-0.178719,-0.01787186,36.393698,-0.563648,-0.05636480,3.352309,0.089228,0.00892284,262.479737,0.301483,0.03014828,1000.900000,-0.020222,-0.00202222,5.162443,-0.035168,-0.00351678,100.000000,0.000000,0.00000000,818.320000,-9.315556,-0.93155556,True,27.971309,0.113782,0.00568908,11.452343,-0.358991,-0.01794955,35.872800,-1.084546,-0.05422731,3.447979,0.184899,0.00924495,261.820007,-0.358246,-0.01791232,1000.900000,-0.020222,-0.00101111,5.123170,-0.074441,-0.00372205,100.000000,0.000000,0.00000000,807.820000,-19.815556,-0.99077778,True,28.020010,0.162483,0.00541608,11.272071,-0.539263,-0.01797545,35.351902,-1.605444,-0.05351481,3.543650,0.280569,0.00935232,261.160073,-1.018181,-0.03393937,1000.900000,-0.020222,-0.00067407,5.083897,-0.113714,-0.00379047,100.000000,0.000000,0.00000000,797.320000,-30.315556,-1.01051852
2021,INDY500_DAY1_2021,7,Felix Rosenqvist,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,2021-05-22T17:35:46+00:00,2021-05-22T16:00:00+00:00,95.766667,60,2021-05-22T21:21:31Z,225.750000,0.246000,True,False,True,27.535331,12.196777,38.684293,3.131446,250.724509,1001.182722,5.232685,100.000000,835.885556,True,27.678529,0.143199,0.01431986,12.025469,-0.171308,-0.01713079,37.916761,-0.767532,-0.07675316,3.189950,0.058504,0.00585041,255.900597,5.176087,0.51760873,1001.066056,-0.116667,-0.01166667,5.217097,-0.015588,-0.00155884,100.000000,0.000000,0.00000000,832.218889,-3.666667,-0.36666667,True,27.821728,0.286397,0.01431986,11.854161,-0.342616,-0.01713079,37.149229,-1.535063,-0.07675316,3.248455,0.117008,0.00585041,260.945850,10.221341,0.51106704,1000.949389,-0.233333,-0.01166667,5.201508,-0.031177,-0.00155884,100.000000,0.000000,0.00000000,828.552222,-7.333333,-0.36666667,True,27.910433,0.375102,0.01250341,11.677684,-0.519093,-0.01730311,36.523923,-2.160370,-0.07201232,3.328391,0.196945,0.00656483,262.644616,11.920107,0.39733690,1000.900000,-0.282722,-0.00942407,5.172262,-0.060423,-0.00201412,100.000000,0.000000,0.00000000,820.945000,-14.940556,-0.49801852
2021,INDY500_DAY1_2021,86,Juan Pablo Montoya,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,2021-05-22T17:11:36+00:00,2021-05-22T16:00:00+00:00,71.600000,60,2021-05-22T21:02:45Z,231.150000,-0.154000,False,False,True,27.189267,12.610771,40.539161,2.990061,238.178229,1001.464667,5.270357,100.000000,844.746667,True,27.332466,0.143199,0.01431986,12.439463,-0.171308,-0.01713079,39.771629,-0.767532,-0.07675316,3.048566,0.058504,0.00585041,243.327370,5.149141,0.51491409,1001.348000,-0.116667,-0.01166667,5.254769,-0.015588,-0.00155884,100.000000,0.000000,0.00000000,841.080000,-3.666667,-0.36666667,True,27.475664,0.286397,0.01431986,12.268155,-0.342616,-0.01713079,39.004097,-1.535063,-0.07675316,3.107070,0.117008,0.00585041,248.548261,10.370031,0.51850157,1001.231333,-0.233333,-0.01166667,5.239180,-0.031177,-0.00155884,100.000000,0.000000,0.00000000,837.413333,-7.333333,-0.36666667,True,27.618863,0.429596,0.01431986,12.096847,-0.513924,-0.01713079,38.236566,-2.302595,-0.07675316,3.165574,0.175512,0.00585041,253.755331,15.577102,0.51923674,1001.114667,-0.350000,-0.01166667,5.223592,-0.046765,-0.00155884,100.000000,0.000000,0.00000000,833.746667,-11.000000,-0.36666667
2021,INDY500_DAY1_2021,98,Marco Andretti,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,2021-05-22T16:05:46+00:00,2021-05-22T15:00:00+00:00,65.766667,60,2021-05-22T18:54:55Z,169.150000,0.611000,True,False,True,25.012511,15.393766,55.392299,2.315865,184.819521,1001.428833,5.467943,100.000000,849.352222,True,25.303318,0.290807,0.02908071,14.819744,-0.574023,-0.05740229,52.747936,-2.644363,-0.26443628,2.491950,0.176085,0.01760850,190.231862,5.412341,0.54123413,1001.478833,0.050000,0.00500000,5.504561,0.036618,0.00366184,100.000000,0.000000,0.00000000,825.685556,-23.666667,-2.36666667,True,25.594125,0.581614,0.02908071,14.245721,-1.148046,-0.05740229,50.103573,-5.288726,-0.26443628,2.668035,0.352170,0.01760850,195.790045,10.970524,0.54852619,1001.528833,0.100000,0.00500000,5.541180,0.073237,0.00366184,100.000000,0.000000,0.00000000,802.018889,-47.333333,-2.36666667,True,25.884932,0.872421,0.02908071,13.671698,-1.722069,-0.05740229,47.459211,-7.933088,-0.26443628,2.844120,0.528255,0.01760850,201.393127,16.573607,0.55245356,1001.578833,0.150000,0.00500000,5.577798,0.109855,0.00366184,100.000000,0.000000,0.00000000,778.352222,-71.000000,-2.36666667
2021,INDY500_DAY1_2021,98,Marco Andretti,b671a083-ccd6-5511-a882-53e7bf202c19,cb6ab391-510a-562a-a1bc-a173959477a0,2021-05-22T18:54:55+00:00,2021-05-22T17:00:00+00:00,114.916667,60,2021-05-22T21:25:30Z,150.583333,-0.002000,False,False,True,28.667756,10.592822,32.564583,3.021555,259.763344,1000.167778,4.871690,93.561111,898.591667,True,28.700296,0.032540,0.00325401,10.344253,-0.248569,-0.02485687,31.919321,-0.645262,-0.06452615,3.016866,-0.004689,-0.00046886,258.492513,-1.270831,-0.12708312,1000.091806,-0.075972,-0.00759722,4.812674,-0.059016,-0.00590159,100.000000,6.438889,0.64388889,855.879167,-42.712500,-4.27125000,True,28.622181,-0.045575,-0.00227873,10.236109,-0.356713,-0.01783564,31.833948,-0.730635,-0.03653173,3.093153,0.071599,0.00357993,258.405609,-1.357735,-0.06788675,1000.075139,-0.092639,-0.00463194,4.785447,-0.086244,-0.00431218,100.000000,6.438889,0.32194444,780.379167,-118.212500,-5.91062500,True,28.544066,-0.123690,-0.00412298,10.127965,-0.464857,-0.01549523,31.748575,-0.816008,-0.02720026,3.169440,0.147886,0.00492952,258.318705,-1.444639,-0.04815465,1000.058472,-0.109306,-0.00364352,4.758219,-0.113471,-0.00378237,100.000000,6.438889,0.21462963,704.879167,-193.712500,-6.45708333
