year,session_id,attempt_id,entry_key,car_number,driver_name,team_name,car_attempt_index,attempt_class,result_status,result_counted_at_session_end,lane_action,four_lap_average_speed_mph,lap1_speed_mph,lap2_speed_mph,lap3_speed_mph,lap4_speed_mph,lap1_to_lap4_delta_mph,lap1_to_lap2_delta_mph,lap2_to_lap3_delta_mph,lap3_to_lap4_delta_mph,first_half_mean_mph,second_half_mean_mph,late_run_fade_mph,complete_four_lap_shape,complete_performance_record,car_attempt_order_quality,global_order_lower_bound,global_order_upper_bound,canonical_start_time_utc,canonical_end_time_utc,canonical_event_time_quality,time_evidence_class,time_point_utc,time_lower_utc,time_upper_utc,time_source,time_semantic,chronology_usable,environment_alignment_usable,hrrr_leakage_safe_available,ptsc_track_temp_available,multi_run_group_size,run_index_observed,run_index_quality
2020,INDY500_DAY1_2020,9a2e168d-3dda-5e76-8daf-588c20d91341,INDY500_DAY1_2020|CAR_20|1,20,Ed Carpenter,ECR,1,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,229.811000,231.390000,230.359000,229.894000,227.633000,-3.757000,-1.031000,-0.465000,-2.261000,230.874500,228.763500,-2.111000,True,True,ORDERING_ONLY,,,,,UNKNOWN,APPROXIMATE_POINT,2020-08-15T16:27:25Z,,,performance_grade_attempt_timing.csv,APPROXIMATE_PERFORMANCE_TIME_PROXY_NOT_RUN_START,False,True,True,True,2,1,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,893c5471-df02-55c0-946f-0af9d0a835d9,INDY500_DAY1_2020|CAR_20|1,20,Ed Carpenter,ECR,2,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,230.211000,230.734000,230.300000,230.233000,229.582000,-1.152000,-0.434000,-0.067000,-0.651000,230.517000,229.907500,-0.609500,True,True,ORDERING_ONLY,,,,,UNKNOWN,APPROXIMATE_POINT,2020-08-15T18:47:30Z,,,performance_grade_attempt_timing.csv,APPROXIMATE_PERFORMANCE_TIME_PROXY_NOT_RUN_START,False,True,True,True,2,2,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,INDY500_DAY1_2020|CAR_3|1,3,Helio Castroneves,Team Penske,1,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,228.115000,228.652000,228.169000,227.990000,227.652000,-1.000000,-0.483000,-0.179000,-0.338000,228.410500,227.821000,-0.589500,True,True,ORDERING_ONLY,,,,,UNKNOWN,APPROXIMATE_POINT,2020-08-15T17:34:05Z,,,performance_grade_attempt_timing.csv,APPROXIMATE_PERFORMANCE_TIME_PROXY_NOT_RUN_START,False,True,True,True,2,1,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,7799cc62-18bb-568d-9de2-16cb3622a0de,INDY500_DAY1_2020|CAR_3|1,3,Helio Castroneves,Team Penske,2,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,228.373000,229.679000,228.341000,227.964000,227.520000,-2.159000,-1.338000,-0.377000,-0.444000,229.010000,227.742000,-1.268000,True,True,ORDERING_ONLY,,,,,UNKNOWN,APPROXIMATE_POINT,2020-08-15T19:39:10Z,,,performance_grade_attempt_timing.csv,APPROXIMATE_PERFORMANCE_TIME_PROXY_NOT_RUN_START,False,True,True,True,2,2,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,d5a2b4ee-b067-59ca-8f42-44e0bc51b5c8,INDY500_DAY1_2020|CAR_30|1,30,Takuma Sato,Rahal Letterman Lanigan Racing,1,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,230.792000,231.244000,230.763000,230.710000,230.454000,-0.790000,-0.481000,-0.053000,-0.256000,231.003500,230.582000,-0.421500,True,True,ORDERING_ONLY,,,,,UNKNOWN,UNKNOWN,,,,,,False,False,False,False,3,1,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,64cc9d51-f91b-503f-8164-1a91d9713df9,INDY500_DAY1_2020|CAR_30|1,30,Takuma Sato,Rahal Letterman Lanigan Racing,2,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,229.852000,230.373000,229.940000,229.694000,229.403000,-0.970000,-0.433000,-0.246000,-0.291000,230.156500,229.548500,-0.608000,True,True,ORDERING_ONLY,,,,,UNKNOWN,UNKNOWN,,,,,,False,False,False,False,3,2,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,ec187739-e976-517d-8f35-e70210af7a42,INDY500_DAY1_2020|CAR_30|1,30,Takuma Sato,Rahal Letterman Lanigan Racing,3,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,230.307000,230.839000,230.307000,230.218000,229.865000,-0.974000,-0.532000,-0.089000,-0.353000,230.573000,230.041500,-0.531500,True,True,ORDERING_ONLY,,,,,UNKNOWN,UNKNOWN,,,,,,False,False,False,False,3,3,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,a7f0ef57-a971-5870-9606-1fe1cd378e2a,INDY500_DAY1_2020|CAR_47|1,47,Conor Daly,ECR,1,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,229.884000,231.053000,230.210000,229.846000,228.443000,-2.610000,-0.843000,-0.364000,-1.403000,230.631500,229.144500,-1.487000,True,True,ORDERING_ONLY,,,,,UNKNOWN,APPROXIMATE_POINT,2020-08-15T16:58:15Z,,,performance_grade_attempt_timing.csv,APPROXIMATE_PERFORMANCE_TIME_PROXY_NOT_RUN_START,False,True,True,True,2,1,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,df3c02a3-9655-512c-a2e6-4ffe9eadc505,INDY500_DAY1_2020|CAR_47|1,47,Conor Daly,ECR,2,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,229.955000,230.981000,229.892000,229.608000,229.345000,-1.636000,-1.089000,-0.284000,-0.263000,230.436500,229.476500,-0.960000,True,True,ORDERING_ONLY,,,,,UNKNOWN,APPROXIMATE_POINT,2020-08-15T19:00:50Z,,,performance_grade_attempt_timing.csv,APPROXIMATE_PERFORMANCE_TIME_PROXY_NOT_RUN_START,False,True,True,True,2,2,CANONICAL_CAR_ATTEMPT_INDEX
2020,INDY500_DAY1_2020,194c9baa-3297-571e-82bf-ac3ba81e07fc,INDY500_DAY1_2020|CAR_5|1,5,Pato O'Ward,Arrow McLaren,1,A_COMPLETE,VALID_RETAINED,true,UNKNOWN,229.902000,230.712000,230.165000,229.422000,229.314000,-1.398000,-0.547000,-0.743000,-0.108000,230.438500,229.368000,-1.070500,True,True,ORDERING_ONLY,,,,,UNKNOWN,APPROXIMATE_POINT,2020-08-15T15:34:55Z,,,performance_grade_attempt_timing.csv,APPROXIMATE_PERFORMANCE_TIME_PROXY_NOT_RUN_START,False,True,True,True,2,1,CANONICAL_CAR_ATTEMPT_INDEX
