year,grid_time_utc,window_half_width_minutes,first_run_car_count,first_run_median_field_residual_mph,first_run_evidence_weight,repeat_car_count,repeat_median_residual_mph,repeat_evidence_weight,prior_mean_mph,prior_weight,latent_window_target_mph,latent_window_class,evidence_tier,target_available,target_role,important_constraint
2020,2020-08-15T12:15:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T13:55:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:00:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:05:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:10:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:15:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:20:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:25:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:30:00+00:00,30,0,,0.000000,0,,0.000000,0.000000,2.000000,,NO_EVIDENCE,NO_EVIDENCE,False,NO_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:35:00+00:00,30,1,0.929000,1.000000,0,,0.000000,0.000000,2.000000,0.309667,BETTER_THAN_REFERENCE,TIER_D_SPARSE_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:40:00+00:00,30,1,0.929000,1.000000,0,,0.000000,0.000000,2.000000,0.309667,BETTER_THAN_REFERENCE,TIER_D_SPARSE_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:45:00+00:00,30,2,-0.042000,1.414214,0,,0.000000,0.000000,2.000000,-0.017397,NEUTRAL,TIER_D_SPARSE_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:50:00+00:00,30,3,0.929000,1.732051,0,,0.000000,0.000000,2.000000,0.431150,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T14:55:00+00:00,30,4,0.448500,2.000000,0,,0.000000,0.000000,2.000000,0.224250,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:00:00+00:00,30,6,0.787500,2.449490,0,,0.000000,0.000000,2.000000,0.433527,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:05:00+00:00,30,7,0.646000,2.645751,0,,0.000000,0.000000,2.000000,0.367896,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:10:00+00:00,30,8,0.524500,2.828427,0,,0.000000,0.000000,2.000000,0.307245,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:15:00+00:00,30,8,0.524500,2.828427,0,,0.000000,0.000000,2.000000,0.307245,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:20:00+00:00,30,9,0.403000,3.000000,0,,0.000000,0.000000,2.000000,0.241800,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:25:00+00:00,30,10,0.524500,3.162278,0,,0.000000,0.000000,2.000000,0.321295,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:30:00+00:00,30,11,0.403000,3.316625,0,,0.000000,0.000000,2.000000,0.251400,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:35:00+00:00,30,11,0.403000,3.316625,0,,0.000000,0.000000,2.000000,0.251400,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:40:00+00:00,30,11,0.403000,3.316625,0,,0.000000,0.000000,2.000000,0.251400,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:45:00+00:00,30,11,0.579000,3.316625,0,,0.000000,0.000000,2.000000,0.361193,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:50:00+00:00,30,11,0.403000,3.316625,0,,0.000000,0.000000,2.000000,0.251400,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T15:55:00+00:00,30,11,0.403000,3.316625,0,,0.000000,0.000000,2.000000,0.251400,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:00:00+00:00,30,10,0.185000,3.162278,0,,0.000000,0.000000,2.000000,0.113326,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:05:00+00:00,30,10,0.382000,3.162278,0,,0.000000,0.000000,2.000000,0.234003,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:10:00+00:00,30,10,0.139500,3.162278,0,,0.000000,0.000000,2.000000,0.085454,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:15:00+00:00,30,11,-0.082000,3.316625,0,,0.000000,0.000000,2.000000,-0.051153,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:20:00+00:00,30,11,0.361000,3.316625,0,,0.000000,0.000000,2.000000,0.225200,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:25:00+00:00,30,10,0.139500,3.162278,0,,0.000000,0.000000,2.000000,0.085454,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:30:00+00:00,30,10,0.176000,3.162278,0,,0.000000,0.000000,2.000000,0.107813,BETTER_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:35:00+00:00,30,9,-0.009000,3.000000,0,,0.000000,0.000000,2.000000,-0.005400,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:40:00+00:00,30,10,-0.045500,3.162278,0,,0.000000,0.000000,2.000000,-0.027872,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:45:00+00:00,30,10,-0.045500,3.162278,0,,0.000000,0.000000,2.000000,-0.027872,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:50:00+00:00,30,10,-0.045500,3.162278,0,,0.000000,0.000000,2.000000,-0.027872,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T16:55:00+00:00,30,10,-0.045500,3.162278,0,,0.000000,0.000000,2.000000,-0.027872,NEUTRAL,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:00:00+00:00,30,10,-0.374000,3.162278,0,,0.000000,0.000000,2.000000,-0.229103,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:05:00+00:00,30,10,-0.898000,3.162278,0,,0.000000,0.000000,2.000000,-0.550092,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:10:00+00:00,30,10,-0.898000,3.162278,0,,0.000000,0.000000,2.000000,-0.550092,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:15:00+00:00,30,9,-0.739000,3.000000,0,,0.000000,0.000000,2.000000,-0.443400,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:20:00+00:00,30,8,-0.898000,2.828427,0,,0.000000,0.000000,2.000000,-0.526036,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:25:00+00:00,30,8,-0.898000,2.828427,0,,0.000000,0.000000,2.000000,-0.526036,WORSE_THAN_REFERENCE,TIER_C_MULTI_CAR_FIRST_RUN_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:30:00+00:00,30,7,-1.057000,2.645751,1,-0.104000,3.000000,0.000000,2.000000,-0.406573,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:35:00+00:00,30,7,-1.057000,2.645751,2,-0.072500,4.242641,0.000000,2.000000,-0.349236,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:40:00+00:00,30,6,-1.258500,2.449490,2,-0.072500,4.242641,0.000000,2.000000,-0.390040,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:45:00+00:00,30,5,-1.778000,2.236068,2,-0.072500,4.242641,0.000000,2.000000,-0.505185,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:50:00+00:00,30,4,-2.665000,2.000000,3,-0.041000,5.196152,0.000000,2.000000,-0.602757,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T17:55:00+00:00,30,3,-3.552000,1.732051,3,-0.041000,5.196152,0.000000,2.000000,-0.712942,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:00:00+00:00,30,2,-2.665000,1.414214,3,-0.041000,5.196152,0.000000,2.000000,-0.462457,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:05:00+00:00,30,1,-3.552000,1.000000,3,-0.041000,5.196152,0.000000,2.000000,-0.459367,WORSE_THAN_REFERENCE,TIER_A_REPEAT_PLUS_FIRST_RUN,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:10:00+00:00,30,0,,0.000000,3,-0.041000,5.196152,0.000000,2.000000,-0.029605,NEUTRAL,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:15:00+00:00,30,0,,0.000000,3,-0.041000,5.196152,0.000000,2.000000,-0.029605,NEUTRAL,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:20:00+00:00,30,0,,0.000000,4,0.026500,6.000000,0.000000,2.000000,0.019875,NEUTRAL,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:25:00+00:00,30,0,,0.000000,4,0.026500,6.000000,0.000000,2.000000,0.019875,NEUTRAL,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:30:00+00:00,30,0,,0.000000,3,0.094000,5.196152,0.000000,2.000000,0.067875,NEUTRAL,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:35:00+00:00,30,0,,0.000000,3,0.094000,5.196152,0.000000,2.000000,0.067875,NEUTRAL,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:40:00+00:00,30,0,,0.000000,4,0.154500,6.000000,0.000000,2.000000,0.115875,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:45:00+00:00,30,0,,0.000000,5,0.094000,6.708204,0.000000,2.000000,0.072411,NEUTRAL,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:50:00+00:00,30,0,,0.000000,4,0.143000,6.000000,0.000000,2.000000,0.107250,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T18:55:00+00:00,30,0,,0.000000,4,0.143000,6.000000,0.000000,2.000000,0.107250,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:00:00+00:00,30,0,,0.000000,4,0.143000,6.000000,0.000000,2.000000,0.107250,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:05:00+00:00,30,0,,0.000000,5,0.215000,6.708204,0.000000,2.000000,0.165621,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:10:00+00:00,30,0,,0.000000,6,0.236500,7.348469,0.000000,2.000000,0.185903,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:15:00+00:00,30,0,,0.000000,6,0.236500,7.348469,0.000000,2.000000,0.185903,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:20:00+00:00,30,0,,0.000000,5,0.215000,6.708204,0.000000,2.000000,0.165621,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:25:00+00:00,30,0,,0.000000,5,0.215000,6.708204,0.000000,2.000000,0.165621,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:30:00+00:00,30,0,,0.000000,5,0.215000,6.708204,0.000000,2.000000,0.165621,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:35:00+00:00,30,0,,0.000000,4,0.236500,6.000000,0.000000,2.000000,0.177375,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:40:00+00:00,30,0,,0.000000,4,0.871000,6.000000,0.000000,2.000000,0.653250,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
2020,2020-08-15T19:45:00+00:00,30,0,,0.000000,4,0.871000,6.000000,0.000000,2.000000,0.653250,BETTER_THAN_REFERENCE,TIER_B_REPEAT_ANCHOR_ONLY,True,OFFLINE_LATENT_WINDOW_TARGET,FULL-SESSION HISTORICAL TARGET; NOT DECISION-TIME FEATURE
