attempt_id,year,driver_name,driver_key,car_number,car_attempt_index,split_role,dataset_role,performance_time_utc,target_four_lap_average_speed_mph,fast_friday_reference_mph,fast_friday_reference_type,target_reference_residual_mph,ptsc_track_temp_c_past_safe,ptsc_observation_time_utc,ptsc_age_minutes,ptsc_track_temp_slope_c_per_min_past_safe,ptsc_slope_baseline_minutes,ptsc_past_safe,hrrr_context_joined,hrrr_leakage_safe,hrrr_selected_issue_time_utc,hrrr_selected_issue_age_minutes,hrrr_issue_before_attempt,hrrr_before_valid_time_utc,hrrr_after_valid_time_utc,hrrr_interpolation_weight_after,forecast_temp_c,forecast_dewpoint_c,forecast_relative_humidity_pct,forecast_wind_speed_10m_ms,forecast_wind_direction_deg,forecast_pressure_hpa,forecast_gust_ms,forecast_cloud_cover_pct,forecast_shortwave_radiation_wm2,forecast_wind_direction_sin,forecast_wind_direction_cos,initial_model_numeric_complete
c4c9ba22-d28c-5937-b36c-72fffbbb67b5,2021,Josef Newgarden,josef newgarden,2,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T16:39:06Z,230.049,230.479,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.4300000000000068,35.0,2021-05-22T16:30:00Z,9.1,0.03703703703703714,15.0,True,True,True,2021-05-22T15:00:00Z,99.1,True,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,0.6516666666666666,25.9818677266439,13.48035672505699,46.57775626689332,2.9028148015884456,203.12633325775712,1001.5955,5.590004130328695,100.0,770.4633333333334,-0.39275982699759093,-0.9196410812359475,True
407a503c-1695-5af6-9b88-28e9d802c8d1,2021,Rinus VeeKay,rinus veekay,21,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T16:43:16Z,230.841,231.325,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.48399999999998045,35.0,2021-05-22T16:30:00Z,13.266666666666667,0.03703703703703714,15.0,True,True,True,2021-05-22T15:00:00Z,103.26666666666668,True,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,0.7211111111111111,26.103037346733963,13.241180504692949,45.47593843219177,2.976183544595269,205.39906613858085,1001.6163333333334,5.605261796630091,100.0,760.6022222222223,-0.4289204099235092,-0.9033422839384022,True
20b68ba3-153d-53cd-9ef8-e81c295271bf,2021,Scott McLaughlin,scott mclaughlin,3,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T16:48:16Z,230.557,230.415,GENERAL_FAST_FRIDAY_BEST_SPEED,0.1419999999999959,36.111111111111114,2021-05-22T16:45:00Z,3.2666666666666666,0.07407407407407428,15.0,True,True,True,2021-05-22T15:00:00Z,108.26666666666668,True,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,0.8044444444444444,26.248440890842037,12.9541690402561,44.15375703054992,3.064226036203457,208.12634559556932,1001.6413333333334,5.623570996191766,100.0,748.7688888888889,-0.47141744868134494,-0.8819101933183284,True
0e1c6c84-a0db-504e-9da0-b66aa65a338c,2021,Takuma Sato,takuma sato,30,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T16:52:26Z,230.708,231.598,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.8900000000000148,36.111111111111114,2021-05-22T16:45:00Z,7.433333333333334,0.07407407407407428,15.0,True,True,True,2021-05-22T15:00:00Z,112.43333333333334,True,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,0.8738888888888889,26.369610510932095,12.71499281989206,43.05193919584838,3.1375947792102803,210.39907847639304,1001.6621666666668,5.638828662493163,100.0,738.9077777777777,-0.5060198917126848,-0.8625218079510122,True
8ea0aaac-52bc-55eb-a43e-39b83d6e866a,2021,Santino Ferrucci,santino ferrucci,45,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T16:57:26Z,229.949,230.924,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.9749999999999943,36.111111111111114,2021-05-22T16:45:00Z,12.433333333333334,0.07407407407407428,15.0,True,True,True,2021-05-22T15:00:00Z,117.43333333333334,True,2021-05-22T16:00:00Z,2021-05-22T17:00:00Z,0.9572222222222222,26.51501405504017,12.42798135545521,41.72975779420653,3.225637270818468,213.12635793338148,1001.6871666666668,5.657137862054838,100.0,727.0744444444445,-0.5464872812361112,-0.8374674032146944,True
98202c3a-5d68-52fe-91b3-2d520c933594,2021,Pietro Fittipaldi,pietro fittipaldi,51,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:06:36Z,230.846,230.666,GENERAL_FAST_FRIDAY_BEST_SPEED,0.18000000000000682,36.666666666666664,2021-05-22T17:00:00Z,6.6,0.03703703703703667,15.0,True,True,True,2021-05-22T15:00:00Z,126.6,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.11,26.704693298339865,12.268150939941428,40.750593905885495,3.288022456268951,218.47434790103225,1001.623,5.551025570705533,100.0,732.55,-0.6221641899534415,-0.7828867866681478,True
11bd473d-0cf3-56e2-9aa9-fb4487870c59,2021,Juan Pablo Montoya,juan pablo montoya,86,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:11:36Z,229.891,230.366,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.47500000000002274,36.666666666666664,2021-05-22T17:00:00Z,11.6,0.03703703703703667,15.0,True,True,True,2021-05-22T15:00:00Z,131.6,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.1933333333333333,26.791843872070334,12.258682861328149,40.52298473759392,3.301045213661587,221.4652467745651,1001.5646666666668,5.463517226924499,100.0,741.3,-0.6621656411093614,-0.7493575006191827,True
f31f214f-a151-5b1d-afaf-bb7103c2d514,2021,JR Hildebrand,jr hildebrand,1,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:16:36Z,229.98,229.973,GENERAL_FAST_FRIDAY_BEST_SPEED,0.0069999999999765805,38.333333333333336,2021-05-22T17:15:00Z,1.6,0.11111111111111142,15.0,True,True,True,2021-05-22T15:00:00Z,136.6,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.2766666666666666,26.878994445800803,12.249214782714866,40.295375569302344,3.314067971054223,224.4561456480979,1001.5063333333334,5.376008883143465,100.0,750.05,-0.7003631351285774,-0.7137867181118391,True
6992580a-0371-5eda-b01d-2adaca099ff4,2021,Will Power,will power,12,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:21:36Z,229.052,229.847,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.7950000000000159,38.333333333333336,2021-05-22T17:15:00Z,6.6,0.11111111111111142,15.0,True,True,True,2021-05-22T15:00:00Z,141.6,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.36,26.96614501953127,12.239746704101584,40.067766401010765,3.327090728446859,227.44704452163072,1001.448,5.28850053936243,100.0,758.8,-0.7366526094659158,-0.6762713456646355,True
bcd24d81-7b19-5290-b6d7-b3ce5ce41195,2021,Ed Carpenter,ed carpenter,20,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:25:46Z,231.616,230.901,GENERAL_FAST_FRIDAY_BEST_SPEED,0.7150000000000034,38.333333333333336,2021-05-22T17:15:00Z,10.766666666666667,0.11111111111111142,15.0,True,True,True,2021-05-22T15:00:00Z,145.76666666666668,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.4294444444444444,27.03877049764,12.231856638590516,39.87809209410112,3.3379430262740555,229.9394602495748,1001.3993888888888,5.215576919544902,100.0,766.0916666666667,-0.7653648346820955,-0.6435966670454786,True
258b87c8-7f46-5d1a-b0b9-73c0b2a871dc,2021,Pato O'Ward,pato o ward,5,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:30:46Z,230.864,231.51,NO_TOW_SINGLE_LAP,-0.6459999999999866,38.333333333333336,2021-05-22T17:30:00Z,0.7666666666666667,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,90.76666666666668,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.5127777777777778,27.46373124864369,12.282430665757945,39.06805841164744,3.1021942897357113,248.102933973309,1001.2410555555556,5.24047922504031,100.0,837.7188888888888,-0.9278553524522125,-0.37294026991702095,True
4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,2021,Felix Rosenqvist,felix rosenqvist,7,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:35:46Z,230.498,230.587,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.08899999999999864,38.333333333333336,2021-05-22T17:30:00Z,5.766666666666667,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,95.76666666666668,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.5961111111111111,27.535330573187956,12.196776724921357,38.684292588042,3.1314463416344003,250.6551402443181,1001.1827222222222,5.232685013111267,100.0,835.8855555555556,-0.9435418859406811,-0.33125324070188755,True
a73699bb-b202-59f3-a140-bd7e85f00aff,2021,Max Chilton,max chilton,59,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:39:56Z,229.417,230.473,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.0560000000000116,38.333333333333336,2021-05-22T17:30:00Z,9.933333333333334,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,99.93333333333334,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.6655555555555556,27.594996676974848,12.125398440890866,38.364487735037464,3.1558230515499743,252.7819788034923,1001.1341111111112,5.226189836503731,100.0,834.3577777777778,-0.9551853060510741,-0.29600849836468546,True
099ab32a-d351-5011-931c-148b9f3d7921,2021,Dalton Kellett,dalton kellett,4,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:44:56Z,229.25,230.197,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.9470000000000027,38.333333333333336,2021-05-22T17:30:00Z,14.933333333333334,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,104.93333333333334,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.7488888888888889,27.66659600151912,12.039744500054278,37.98072191143202,3.1850751034486633,255.3341850745014,1001.0757777777776,5.218395624574688,100.0,832.5244444444445,-0.9674189832762806,-0.2531807867842415,True
11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,2021,Conor Daly,conor daly,47,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:49:06Z,230.427,230.627,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.20000000000001705,38.333333333333336,2021-05-22T17:45:00Z,4.1,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,109.1,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.8183333333333334,27.726262105306013,11.968366216023789,37.660917058427486,3.2094518133642373,257.4610236336756,1001.0271666666666,5.211900447967151,100.0,830.9966666666667,-0.9761485447413741,-0.21710370471113,True
696a641a-81d7-5a8c-842f-4f3170a4b8e4,2021,Graham Rahal,graham rahal,15,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:53:16Z,230.521,231.518,NO_TOW_SINGLE_LAP,-0.9970000000000141,38.333333333333336,2021-05-22T17:45:00Z,8.266666666666667,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,113.26666666666668,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.8877777777777778,27.785928209092905,11.896987931993296,37.34111220542295,3.2338285232798114,259.58786219284985,1000.9785555555555,5.2054052713596155,100.0,829.4688888888888,-0.9835332067192823,-0.18072750560024195,True
7d5d82b7-9765-51c9-b149-cb7de00d3905,2021,Jack Harvey,jack harvey,60,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T17:58:16Z,225.496,230.84,GENERAL_FAST_FRIDAY_BEST_SPEED,-5.343999999999994,38.333333333333336,2021-05-22T17:45:00Z,13.266666666666667,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,118.26666666666668,True,2021-05-22T17:00:00Z,2021-05-22T18:00:00Z,0.9711111111111111,27.857527533637175,11.811333991156708,36.95734638181752,3.2630805751785004,262.14006846385894,1000.9202222222222,5.197611059430573,100.0,827.6355555555556,-0.990605339652227,-0.1367518228488964,True
5f22f207-f450-5086-ab38-14fe980d9fed,2021,Simon Pagenaud,simon pagenaud,22,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:07:26Z,229.778,229.792,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.014000000000010004,37.77777777777778,2021-05-22T18:00:00Z,7.433333333333334,-0.03703703703703714,15.0,True,True,True,2021-05-22T16:00:00Z,127.43333333333334,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.1238888888888889,27.918549686008053,11.64763812594946,36.43710656245649,3.3443363923265768,262.5344421044182,1000.9,5.165716000265546,100.0,819.195,-0.9915231452022866,-0.12993018328381364,True
e9da8645-6367-51bf-8601-3670e9e76c5e,2021,Colton Herta,colton herta,26,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:12:27Z,231.648,232.784,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.1359999999999957,37.77777777777778,2021-05-22T18:00:00Z,12.45,-0.03703703703703714,15.0,True,True,True,2021-05-22T16:00:00Z,132.45,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.2075,27.942981338501,11.557201461792015,36.17578929529539,3.392331116211739,262.2034830209715,1000.9,5.1460139536857605,100.0,813.9275,-0.9907560888154128,-0.13565534444018723,True
69b27d9b-5386-5a2c-a855-449bb527fca1,2021,Alexander Rossi,alexander rossi,27,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:17:26Z,231.046,231.598,NO_TOW_SINGLE_LAP,-0.5520000000000209,37.77777777777778,2021-05-22T18:15:00Z,2.433333333333333,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,137.43333333333334,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.2905555555555555,27.967250654432533,11.467365705702065,35.91620835549084,3.4400069382770666,261.87472300120214,1000.9,5.126442817714479,100.0,808.695,-0.9899614004220927,-0.1413379838342439,True
8706f570-3435-5de5-89d4-8c45a08fd99c,2021,Marcus Ericsson,marcus ericsson,8,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:21:37Z,231.104,232.531,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.4269999999999925,37.77777777777778,2021-05-22T18:15:00Z,6.616666666666666,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,141.61666666666667,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.3602777777777777,27.987623892890102,11.391951743231903,35.69829927224354,3.480029116666355,261.5987405096901,1000.9,5.110013536347283,100.0,804.3025,-0.9892691214899064,-0.1461047749616306,True
8f660bff-74bd-551e-9007-95b730f87e7d,2021,Simona De Silvestro,simona de silvestro,16,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:26:36Z,228.173,229.477,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.304000000000002,37.77777777777778,2021-05-22T18:15:00Z,11.6,0.0,15.0,True,True,True,2021-05-22T16:00:00Z,146.6,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.4433333333333333,28.01189320882164,11.302115987141953,35.43871833243899,3.527704938731682,261.2699804899208,1000.9,5.090442400376002,100.0,799.07,-0.9884144996485339,-0.1517787102479739,True
c150c8f9-470c-58e6-8766-44b6b751369f,2021,Charlie Kimball,charlie kimball,11,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:30:47Z,228.401,228.52,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.11899999999999977,38.333333333333336,2021-05-22T18:30:00Z,0.7833333333333333,0.03703703703703714,15.0,True,True,True,2021-05-22T17:00:00Z,90.78333333333332,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.5130555555555556,28.330933973524328,11.520481550428626,35.428709761176215,3.2218837409123764,265.6524857733851,1000.4895555555556,5.088315575470527,62.992222222222225,925.1383333333332,-0.997122612311967,-0.07580564633428559,True
da571070-dc03-5eb8-ac88-efd026c446d8,2021,Sebastien Bourdais,sebastien bourdais,14,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:35:48Z,229.744,229.426,GENERAL_FAST_FRIDAY_BEST_SPEED,0.31800000000001205,38.333333333333336,2021-05-22T18:30:00Z,5.8,0.03703703703703714,15.0,True,True,True,2021-05-22T17:00:00Z,95.8,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.5966666666666667,28.40095011393231,11.327646280924505,34.8333353221441,3.1802407169933407,264.43041457175616,1000.4226666666668,5.043285000920296,69.34666666666666,919.62,-0.9952790601210101,-0.09705458507787655,True
d676bd2f-154f-5e4b-aaf0-c7335ff329dd,2021,RC Enerson,rc enerson,75,1,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:40:48Z,227.283,226.055,GENERAL_FAST_FRIDAY_BEST_SPEED,1.2279999999999802,38.333333333333336,2021-05-22T18:30:00Z,10.8,0.03703703703703714,15.0,True,True,True,2021-05-22T17:00:00Z,100.8,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.68,28.470733642578143,11.135451660156273,34.239938871281524,3.13873604199098,263.212403407342,1000.356,4.998404029607773,75.68,914.12,-0.9929911169654844,-0.11818900806606225,True
2493785c-dc47-5ba6-8d28-5398e7a11983,2021,Josef Newgarden,josef newgarden,2,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:44:56Z,230.071,230.479,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.40800000000001546,38.333333333333336,2021-05-22T18:30:00Z,14.933333333333334,0.03703703703703714,15.0,True,True,True,2021-05-22T17:00:00Z,104.93333333333334,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.7488888888888889,28.52842135959204,10.976570773654537,33.749397805235134,3.1044255106556946,262.2055141780929,1000.300888888889,4.961302426656087,80.91555555555556,909.5733333333334,-0.990760897226283,-0.13562022167571747,True
c10dbae2-ca30-5e09-88ab-298fcf7fa163,2021,Rinus VeeKay,rinus veekay,21,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:49:55Z,231.483,231.325,GENERAL_FAST_FRIDAY_BEST_SPEED,0.15800000000001546,39.44444444444444,2021-05-22T18:45:00Z,4.916666666666667,0.0740740740740738,15.0,True,True,True,2021-05-22T17:00:00Z,109.91666666666669,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.8319444444444445,28.597972276475716,10.785016801622202,33.1579793425421,3.0630591845700086,260.99156305089343,1000.2344444444444,4.9165710585812725,87.22777777777779,904.0916666666668,-0.987665294514609,-0.15657990296130134,True
b671a083-ccd6-5511-a882-53e7bf202c19,2021,Marco Andretti,marco andretti,98,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T18:54:55Z,229.872,230.335,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.46299999999999386,39.44444444444444,2021-05-22T18:45:00Z,9.916666666666666,0.0740740740740738,15.0,True,True,True,2021-05-22T17:00:00Z,114.91666666666669,True,2021-05-22T18:00:00Z,2021-05-22T19:00:00Z,0.9152777777777776,28.66775580512155,10.592822180853972,32.56458289167952,3.0215545095676477,259.77355188647925,1000.1677777777778,4.87169008726875,93.5611111111111,898.5916666666667,-0.9841137596197487,-0.17753903268600832,True
8ff02437-bce9-5d86-b3c7-906d93963538,2021,Jack Harvey,jack harvey,60,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T19:02:24Z,230.191,230.84,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.6490000000000009,42.77777777777778,2021-05-22T19:00:00Z,2.4,0.22222222222222238,15.0,True,True,True,2021-05-22T17:00:00Z,122.4,True,2021-05-22T19:00:00Z,2021-05-22T20:00:00Z,0.04,28.7199548339844,10.371469726562523,31.94080694557048,2.997666994566795,258.514383574266,1000.096,4.819526462554932,100.0,874.88,-0.9799747232137919,-0.1991219271251964,True
09935cc4-f542-569f-b50c-7460e0663860,2021,Stefan Wilson,stefan wilson,25,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T19:06:36Z,229.694,230.977,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.2830000000000155,42.77777777777778,2021-05-22T19:00:00Z,6.6,0.22222222222222238,15.0,True,True,True,2021-05-22T17:00:00Z,126.6,True,2021-05-22T19:00:00Z,2021-05-22T20:00:00Z,0.11,28.687146606445335,10.32604919433596,31.904950225372644,3.029707577590337,258.4778838912464,1000.089,4.808090847432613,100.0,843.17,-0.9798476758142546,-0.19974616942861112,True
fb947c1e-3d51-506f-bbbc-12ecbcdce5da,2021,Conor Daly,conor daly,47,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T19:55:55Z,230.273,230.627,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.3540000000000134,46.111111111111114,2021-05-22T19:45:00Z,10.916666666666666,0.03703703703703714,15.0,True,True,True,2021-05-22T18:00:00Z,115.91666666666669,True,2021-05-22T19:00:00Z,2021-05-22T20:00:00Z,0.9319444444444444,28.572869915432424,9.832299190097403,31.11384888719617,3.4606669926655913,254.34433640111973,999.3204166666666,5.1292479301181935,94.75972222222222,782.8680555555555,-0.962900853182666,-0.26985541858575646,True
90108456-7f40-5313-a9ff-43273b65d2f0,2021,Colton Herta,colton herta,26,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T20:25:16Z,230.229,232.784,GENERAL_FAST_FRIDAY_BEST_SPEED,-2.5549999999999784,48.333333333333336,2021-05-22T20:15:00Z,10.266666666666667,0.07407407407407428,15.0,True,True,True,2021-05-22T18:00:00Z,145.26666666666668,True,2021-05-22T20:00:00Z,2021-05-22T21:00:00Z,0.4211111111111111,28.732695719401065,9.365669979519335,29.851836942830563,3.583655879818095,258.14708967782826,999.5105555555556,5.030316379881567,69.25888888888889,731.7311111111111,-0.9786781276236316,-0.2053999087417097,True
f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,2021,Juan Pablo Montoya,juan pablo montoya,86,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:02:45Z,229.737,230.366,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.6290000000000191,47.22222222222222,2021-05-22T21:00:00Z,2.75,-0.03703703703703714,15.0,True,True,True,2021-05-22T19:00:00Z,122.75,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.0458333333333333,28.77489954630536,11.055264663696311,33.334963559817055,3.148729100454992,258.11769858087166,999.2954166666666,4.5776171080147225,5.770833333333333,666.8416666666667,-0.9785726345823869,-0.20590191559693258,True
4085390f-e83a-5315-8def-464aeb920059,2021,Ed Jones,ed jones,18,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:07:57Z,231.044,231.569,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.5249999999999773,47.22222222222222,2021-05-22T21:00:00Z,7.95,-0.03703703703703714,15.0,True,True,True,2021-05-22T19:00:00Z,127.95,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.1325,28.76486495971682,10.84879920959475,32.92317204124624,3.2004086231596274,258.03223277448797,999.28675,4.609149556644261,5.3375,651.415,-0.9782644104169783,-0.207361383366146,True
8ac7badc-828c-5c70-bbf4-d92f136c2564,2021,Stefan Wilson,stefan wilson,25,3,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:12:26Z,229.632,230.977,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.3449999999999989,47.22222222222222,2021-05-22T21:00:00Z,12.433333333333334,-0.03703703703703714,15.0,True,True,True,2021-05-22T19:00:00Z,132.43333333333334,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.2072222222222222,28.756213344997853,10.670788930257183,32.568133840939986,3.244965647542791,257.9585459093687,999.2792777777778,4.63633618703319,4.963888888888889,638.1144444444444,-0.9779969184684829,-0.2086193362709974,True
595096e7-98a7-552c-a5f8-f2f3eeb54d68,2021,Felix Rosenqvist,felix rosenqvist,7,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:21:31Z,230.744,230.587,GENERAL_FAST_FRIDAY_BEST_SPEED,0.1570000000000107,45.55555555555556,2021-05-22T21:15:00Z,6.516666666666667,-0.11111111111111095,15.0,True,True,True,2021-05-22T19:00:00Z,141.51666666666668,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.3586111111111111,28.738684980604408,10.310136133829776,31.848818528051854,3.335239172780055,257.8092546770639,999.2641388888889,4.6914169065944025,4.206944444444444,611.1672222222222,-0.9774500156857169,-0.21116691700167414,True
cb6ab391-510a-562a-a1bc-a173959477a0,2021,Marco Andretti,marco andretti,98,3,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:25:30Z,229.87,230.335,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.4650000000000034,45.55555555555556,2021-05-22T21:15:00Z,10.5,-0.11111111111111095,15.0,True,True,True,2021-05-22T19:00:00Z,145.5,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.425,28.730998229980493,10.151978302001975,31.533375666069723,3.374827012287773,257.7437856779431,999.2575,4.715571570768953,3.875,599.35,-0.9772080878437274,-0.21228366176605798,True
adc26df0-920d-5dc7-a952-03b3fb57700a,2021,Simona De Silvestro,simona de silvestro,16,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:30:13Z,228.395,229.477,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.0819999999999936,45.55555555555556,2021-05-22T21:30:00Z,0.21666666666666667,0.0,15.0,True,True,True,2021-05-22T20:00:00Z,90.21666666666668,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.5036111111111111,28.692510308159743,12.192566307915603,36.09269790536858,2.950288018829239,273.3676891255444,998.5014444444444,4.036471030631413,51.653333333333336,578.8608333333333,-0.9982731139037775,0.05874342564794534,True
5aa71106-e201-5143-bb9a-21ccf4063a9e,2021,Will Power,will power,12,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:33:54Z,229.228,229.847,GENERAL_FAST_FRIDAY_BEST_SPEED,-0.6189999999999998,45.55555555555556,2021-05-22T21:30:00Z,3.9,0.0,15.0,True,True,True,2021-05-22T20:00:00Z,93.9,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.565,28.690112304687524,12.182041320800804,36.0727395012078,2.9562650920022797,272.6541087386414,998.526,4.016198785193264,45.760000000000005,567.995,-0.998927284632383,0.04630637123521947,True
a5d8e516-48e0-58b8-ac13-213c753fc12d,2021,Dalton Kellett,dalton kellett,4,2,DEVELOPMENT,CORE_DEVELOPMENT,2021-05-22T21:46:39Z,228.323,230.197,GENERAL_FAST_FRIDAY_BEST_SPEED,-1.8739999999999952,45.0,2021-05-22T21:45:00Z,1.65,-0.03703703703703714,15.0,True,True,True,2021-05-22T20:00:00Z,106.65,True,2021-05-22T21:00:00Z,2021-05-22T22:00:00Z,0.7775,28.681811523437524,12.145608673095724,36.00365271757433,2.9769549606781904,270.1840227839772,998.611,3.9460256279073658,25.36,530.3824999999999,-0.9999948421636398,0.003211797957100333,True
14c2e6a1-d204-5d45-adf6-473781a78254,2023,Alexander Rossi,alexander rossi,7,1,DEVELOPMENT,CORE_DEVELOPMENT,2023-05-20T15:33:22Z,233.528,233.134,GENERAL_FAST_FRIDAY_BEST_SPEED,0.39400000000000546,33.333333333333336,2023-05-20T15:30:00Z,3.3666666666666667,0.18518518518518523,15.0,True,True,True,2023-05-20T14:00:00Z,93.36666666666666,True,2023-05-20T15:00:00Z,2023-05-20T16:00:00Z,0.5561111111111111,15.781152123345292,7.537228317260765,58.06698052704467,4.498080696411198,334.98252397628613,993.0224444444444,6.743240760208832,4.775555555555556,859.2682777777778,-0.42289467878045084,0.9061788403285409,True
