year,driver_name,car_number,first_attempt_id,repeat_attempt_id,first_status,repeat_status,first_speed_mph,repeat_speed_mph,repeat_delta_mph,reference_available,reference_type,both_primary_status,both_point_time,both_interval_time,both_any_temporal,first_point_utc,repeat_point_utc,first_lower_utc,first_upper_utc,repeat_lower_utc,repeat_upper_utc,first_interval_width_min,repeat_interval_width_min,first_time_quality,repeat_time_quality,first_time_evidence_class,repeat_time_evidence_class,first_chronology_usable,repeat_chronology_usable,loss_reasons
2021,Stefan Wilson,25,8c31470a-6324-527c-bfc3-fe19d8c1dc4d,8ac7badc-828c-5c70-bbf4-d92f136c2564,VALID_RETAINED,VALID_RETAINED,229.714,229.632,-0.08199999999999363,False,,True,True,False,True,2021-05-22T16:29:56+00:00,2021-05-22T21:12:26+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Colton Herta,26,e9da8645-6367-51bf-8601-3670e9e76c5e,90108456-7f40-5313-a9ff-43273b65d2f0,VALID_RETAINED,VALID_RETAINED,231.648,230.229,-1.4189999999999827,False,,True,True,False,True,2021-05-22T18:12:27+00:00,2021-05-22T20:25:16+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Dalton Kellett,4,099ab32a-d351-5011-931c-148b9f3d7921,a5d8e516-48e0-58b8-ac13-213c753fc12d,VALID_RETAINED,VALID_RETAINED,229.25,228.323,-0.9269999999999925,False,,True,True,False,True,2021-05-22T17:44:56+00:00,2021-05-22T21:46:39+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Conor Daly,47,11be8bd4-5c39-5bd2-b24f-b6c87f0d885a,fb947c1e-3d51-506f-bbbc-12ecbcdce5da,VALID_RETAINED,VALID_RETAINED,230.427,230.273,-0.15399999999999636,False,,True,True,False,True,2021-05-22T17:49:06+00:00,2021-05-22T19:55:55+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Jack Harvey,60,7d5d82b7-9765-51c9-b149-cb7de00d3905,8ff02437-bce9-5d86-b3c7-906d93963538,VALID_RETAINED,VALID_RETAINED,225.496,230.191,4.694999999999993,False,,True,True,False,True,2021-05-22T17:58:16+00:00,2021-05-22T19:02:24+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Felix Rosenqvist,7,4bfd7a23-3f35-5bcf-9655-c286d7ee30ed,595096e7-98a7-552c-a5f8-f2f3eeb54d68,VALID_RETAINED,VALID_RETAINED,230.498,230.744,0.24600000000000932,False,,True,True,False,True,2021-05-22T17:35:46+00:00,2021-05-22T21:21:31+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Juan Pablo Montoya,86,11bd473d-0cf3-56e2-9aa9-fb4487870c59,f39f497a-d8a0-55e6-8bd1-ef646a4f6e71,VALID_RETAINED,VALID_RETAINED,229.891,229.737,-0.15399999999999636,False,,True,True,False,True,2021-05-22T17:11:36+00:00,2021-05-22T21:02:45+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Marco Andretti,98,c2deab22-d3a0-5601-80f8-4cbf631c8f88,b671a083-ccd6-5511-a882-53e7bf202c19,VALID_RETAINED,VALID_RETAINED,229.261,229.872,0.6110000000000184,False,,True,True,False,True,2021-05-22T16:05:46+00:00,2021-05-22T18:54:55+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2021,Marco Andretti,98,c2deab22-d3a0-5601-80f8-4cbf631c8f88,cb6ab391-510a-562a-a1bc-a173959477a0,VALID_RETAINED,VALID_RETAINED,229.261,229.87,0.6090000000000089,False,,True,True,False,True,2021-05-22T16:05:46+00:00,2021-05-22T21:25:30+00:00,,,,,,,APPROXIMATE_OBSERVED,APPROXIMATE_OBSERVED,APPROXIMATE_POINT,APPROXIMATE_POINT,False,False,NO_FAST_FRIDAY_REFERENCE;NO_INTERVAL_TIME_BOTH_SIDES
2022,Helio Castroneves,06,01896a4f-c482-5093-a806-89bc4273641d,90eea27e-6e83-5e24-8428-811eae3ff157,VALID_RETAINED,VALID_RETAINED,225.482,229.63,4.147999999999996,False,,True,False,False,False,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,NO_FAST_FRIDAY_REFERENCE;NO_POINT_TIME_BOTH_SIDES;NO_INTERVAL_TIME_BOTH_SIDES
