fused_decision_id,regime,protected_result_exists,feasible_action,current_result_retained_before_attempt,requires_new_attempt,priority_lane_semantics,year,car_number,driver_name,source_decision_id,source_attempt_id,decision_time_utc,decision_time_quality,session_remaining_seconds,protected_result_speed_before_action_mph,current_best_speed_mph,current_rank,benchmark_type,benchmark_rank,benchmark_speed_mph,margin_to_benchmark_mph,qualification_state,decision_state_leaderboard_context,numeric_state_join_status,numeric_state_unresolved_fields,numeric_state_source_interface,leakage_safe
DAY1::DAY1_2020_28_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,28,Ryan Hunter-Reay,DAY1_2020_28_POST_FIRST_ATTEMPT,d155ad85-3d5c-5b55-95d6-40ba696a0bde,2020-08-15T16:04:05+00:00,APPROXIMATE_POINT,,231.330000,231.330000,1,FAST_NINE_ADVANCEMENT,9,229.861000,1.469000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=1|CURRENT_BEST_MPH=231.330|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.861|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_29_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,29,James Hinchcliffe,DAY1_2020_29_POST_FIRST_ATTEMPT,917d4c7e-5c5e-5976-aa32-50a7bc958440,2020-08-15T16:32:25+00:00,APPROXIMATE_POINT,,231.195000,231.195000,3,FAST_NINE_ADVANCEMENT,9,230.296000,0.899000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=3|CURRENT_BEST_MPH=231.195|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_29_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,29,James Hinchcliffe,DAY1_2020_29_POST_FIRST_ATTEMPT,917d4c7e-5c5e-5976-aa32-50a7bc958440,2020-08-15T16:32:25+00:00,APPROXIMATE_POINT,,231.195000,231.195000,3,FAST_NINE_ADVANCEMENT,9,230.296000,0.899000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=3|CURRENT_BEST_MPH=231.195|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_29_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,29,James Hinchcliffe,DAY1_2020_29_POST_FIRST_ATTEMPT,917d4c7e-5c5e-5976-aa32-50a7bc958440,2020-08-15T16:32:25+00:00,APPROXIMATE_POINT,,231.195000,231.195000,3,FAST_NINE_ADVANCEMENT,9,230.296000,0.899000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=3|CURRENT_BEST_MPH=231.195|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_3_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,3,Helio Castroneves,DAY1_2020_3_POST_FIRST_ATTEMPT,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,2020-08-15T17:34:05+00:00,APPROXIMATE_POINT,,228.115000,228.115000,24,FAST_NINE_ADVANCEMENT,9,230.560000,-2.445000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=24|CURRENT_BEST_MPH=228.115|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_3_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,3,Helio Castroneves,DAY1_2020_3_POST_FIRST_ATTEMPT,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,2020-08-15T17:34:05+00:00,APPROXIMATE_POINT,,228.115000,228.115000,24,FAST_NINE_ADVANCEMENT,9,230.560000,-2.445000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=24|CURRENT_BEST_MPH=228.115|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_3_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,3,Helio Castroneves,DAY1_2020_3_POST_FIRST_ATTEMPT,f2f5d37e-6270-5e2d-8ae0-2e63cea098b3,2020-08-15T17:34:05+00:00,APPROXIMATE_POINT,,228.115000,228.115000,24,FAST_NINE_ADVANCEMENT,9,230.560000,-2.445000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=24|CURRENT_BEST_MPH=228.115|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_47_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,47,Conor Daly,DAY1_2020_47_POST_FIRST_ATTEMPT,a7f0ef57-a971-5870-9606-1fe1cd378e2a,2020-08-15T16:58:15+00:00,APPROXIMATE_POINT,,229.884000,229.884000,13,FAST_NINE_ADVANCEMENT,9,230.472000,-0.588000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=13|CURRENT_BEST_MPH=229.884|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.472|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_47_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,47,Conor Daly,DAY1_2020_47_POST_FIRST_ATTEMPT,a7f0ef57-a971-5870-9606-1fe1cd378e2a,2020-08-15T16:58:15+00:00,APPROXIMATE_POINT,,229.884000,229.884000,13,FAST_NINE_ADVANCEMENT,9,230.472000,-0.588000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=13|CURRENT_BEST_MPH=229.884|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.472|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_47_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,47,Conor Daly,DAY1_2020_47_POST_FIRST_ATTEMPT,a7f0ef57-a971-5870-9606-1fe1cd378e2a,2020-08-15T16:58:15+00:00,APPROXIMATE_POINT,,229.884000,229.884000,13,FAST_NINE_ADVANCEMENT,9,230.472000,-0.588000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=13|CURRENT_BEST_MPH=229.884|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.472|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_51_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,51,James Davison,DAY1_2020_51_POST_FIRST_ATTEMPT,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,2020-08-15T16:41:35+00:00,APPROXIMATE_POINT,,228.747000,228.747000,17,FAST_NINE_ADVANCEMENT,9,230.296000,-1.549000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=17|CURRENT_BEST_MPH=228.747|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_51_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,51,James Davison,DAY1_2020_51_POST_FIRST_ATTEMPT,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,2020-08-15T16:41:35+00:00,APPROXIMATE_POINT,,228.747000,228.747000,17,FAST_NINE_ADVANCEMENT,9,230.296000,-1.549000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=17|CURRENT_BEST_MPH=228.747|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_51_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,51,James Davison,DAY1_2020_51_POST_FIRST_ATTEMPT,e2cf6770-902a-5a11-8e7c-27e4441f0b5e,2020-08-15T16:41:35+00:00,APPROXIMATE_POINT,,228.747000,228.747000,17,FAST_NINE_ADVANCEMENT,9,230.296000,-1.549000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=17|CURRENT_BEST_MPH=228.747|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.296|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_55_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,55,Alex Palou,DAY1_2020_55_POST_FIRST_ATTEMPT,b3ac1729-6563-5819-a04b-0f76aeae5b0f,2020-08-15T16:45:45+00:00,APPROXIMATE_POINT,,231.034000,231.034000,6,FAST_NINE_ADVANCEMENT,9,230.472000,0.562000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=6|CURRENT_BEST_MPH=231.034|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.472|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_55_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,55,Alex Palou,DAY1_2020_55_POST_FIRST_ATTEMPT,b3ac1729-6563-5819-a04b-0f76aeae5b0f,2020-08-15T16:45:45+00:00,APPROXIMATE_POINT,,231.034000,231.034000,6,FAST_NINE_ADVANCEMENT,9,230.472000,0.562000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=6|CURRENT_BEST_MPH=231.034|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.472|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_55_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,55,Alex Palou,DAY1_2020_55_POST_FIRST_ATTEMPT,b3ac1729-6563-5819-a04b-0f76aeae5b0f,2020-08-15T16:45:45+00:00,APPROXIMATE_POINT,,231.034000,231.034000,6,FAST_NINE_ADVANCEMENT,9,230.472000,0.562000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=6|CURRENT_BEST_MPH=231.034|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.472|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,59,Max Chilton,DAY1_2020_59_POST_FIRST_ATTEMPT,75519828-93ba-5485-a4bf-a06b93f7cec3,2020-08-15T17:29:05+00:00,APPROXIMATE_POINT,,225.819000,225.819000,25,FAST_NINE_ADVANCEMENT,9,230.560000,-4.741000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=25|CURRENT_BEST_MPH=225.819|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,59,Max Chilton,DAY1_2020_59_POST_FIRST_ATTEMPT,75519828-93ba-5485-a4bf-a06b93f7cec3,2020-08-15T17:29:05+00:00,APPROXIMATE_POINT,,225.819000,225.819000,25,FAST_NINE_ADVANCEMENT,9,230.560000,-4.741000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=25|CURRENT_BEST_MPH=225.819|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_59_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,59,Max Chilton,DAY1_2020_59_POST_FIRST_ATTEMPT,75519828-93ba-5485-a4bf-a06b93f7cec3,2020-08-15T17:29:05+00:00,APPROXIMATE_POINT,,225.819000,225.819000,25,FAST_NINE_ADVANCEMENT,9,230.560000,-4.741000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=25|CURRENT_BEST_MPH=225.819|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,66,Fernando Alonso,DAY1_2020_66_POST_FIRST_ATTEMPT,c9ee13fe-3b9e-555c-9a7d-a078015b8b91,2020-08-15T15:59:05+00:00,APPROXIMATE_POINT,,228.768000,228.768000,10,FAST_NINE_ADVANCEMENT,9,228.880000,-0.112000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=10|CURRENT_BEST_MPH=228.768|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=228.880|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,66,Fernando Alonso,DAY1_2020_66_POST_FIRST_ATTEMPT,c9ee13fe-3b9e-555c-9a7d-a078015b8b91,2020-08-15T15:59:05+00:00,APPROXIMATE_POINT,,228.768000,228.768000,10,FAST_NINE_ADVANCEMENT,9,228.880000,-0.112000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=10|CURRENT_BEST_MPH=228.768|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=228.880|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_66_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,66,Fernando Alonso,DAY1_2020_66_POST_FIRST_ATTEMPT,c9ee13fe-3b9e-555c-9a7d-a078015b8b91,2020-08-15T15:59:05+00:00,APPROXIMATE_POINT,,228.768000,228.768000,10,FAST_NINE_ADVANCEMENT,9,228.880000,-0.112000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=10|CURRENT_BEST_MPH=228.768|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=228.880|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,67,JR Hildebrand,DAY1_2020_67_POST_FIRST_ATTEMPT,1a120ea2-c723-5585-8ec6-30169bb44ca7,2020-08-15T17:38:15+00:00,APPROXIMATE_POINT,,226.341000,226.341000,26,FAST_NINE_ADVANCEMENT,9,230.560000,-4.219000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=26|CURRENT_BEST_MPH=226.341|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,67,JR Hildebrand,DAY1_2020_67_POST_FIRST_ATTEMPT,1a120ea2-c723-5585-8ec6-30169bb44ca7,2020-08-15T17:38:15+00:00,APPROXIMATE_POINT,,226.341000,226.341000,26,FAST_NINE_ADVANCEMENT,9,230.560000,-4.219000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=26|CURRENT_BEST_MPH=226.341|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_67_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,67,JR Hildebrand,DAY1_2020_67_POST_FIRST_ATTEMPT,1a120ea2-c723-5585-8ec6-30169bb44ca7,2020-08-15T17:38:15+00:00,APPROXIMATE_POINT,,226.341000,226.341000,26,FAST_NINE_ADVANCEMENT,9,230.560000,-4.219000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=26|CURRENT_BEST_MPH=226.341|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=230.560|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,7,Oliver Askew,DAY1_2020_7_POST_FIRST_ATTEMPT,72b65040-5363-5722-b1cd-297bffa2af77,2020-08-15T16:18:15+00:00,APPROXIMATE_POINT,,229.760000,229.760000,11,FAST_NINE_ADVANCEMENT,9,229.902000,-0.142000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=11|CURRENT_BEST_MPH=229.760|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.902|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,7,Oliver Askew,DAY1_2020_7_POST_FIRST_ATTEMPT,72b65040-5363-5722-b1cd-297bffa2af77,2020-08-15T16:18:15+00:00,APPROXIMATE_POINT,,229.760000,229.760000,11,FAST_NINE_ADVANCEMENT,9,229.902000,-0.142000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=11|CURRENT_BEST_MPH=229.760|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.902|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_7_POST_FIRST_ATTEMPT,DAY1,True,WITHDRAW_AND_PRIORITY_REATTEMPT,False,True,DAY1_LANE1_WITHDRAW_PRIORITY,2020,7,Oliver Askew,DAY1_2020_7_POST_FIRST_ATTEMPT,72b65040-5363-5722-b1cd-297bffa2af77,2020-08-15T16:18:15+00:00,APPROXIMATE_POINT,,229.760000,229.760000,11,FAST_NINE_ADVANCEMENT,9,229.902000,-0.142000,CURRENTLY_OUTSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=11|CURRENT_BEST_MPH=229.760|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.902|QUALIFICATION_STATE=CURRENTLY_OUTSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,True,STOP,True,False,NONE,2020,8,Marcus Ericsson,DAY1_2020_8_POST_FIRST_ATTEMPT,518373d9-25de-58cf-8315-f6c215b6f672,2020-08-15T16:13:15+00:00,APPROXIMATE_POINT,,230.472000,230.472000,7,FAST_NINE_ADVANCEMENT,9,229.902000,0.570000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=230.472|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.902|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
DAY1::DAY1_2020_8_POST_FIRST_ATTEMPT,DAY1,True,RETAIN_AND_REATTEMPT,True,True,DAY1_LANE2_RETAIN,2020,8,Marcus Ericsson,DAY1_2020_8_POST_FIRST_ATTEMPT,518373d9-25de-58cf-8315-f6c215b6f672,2020-08-15T16:13:15+00:00,APPROXIMATE_POINT,,230.472000,230.472000,7,FAST_NINE_ADVANCEMENT,9,229.902000,0.570000,CURRENTLY_INSIDE_ADVANCEMENT,DAY1|CURRENT_RANK=7|CURRENT_BEST_MPH=230.472|BENCHMARK=FAST_NINE_ADVANCEMENT|BENCHMARK_RANK=9|BENCHMARK_MPH=229.902|QUALIFICATION_STATE=CURRENTLY_INSIDE_ADVANCEMENT,COMPLETE_EXCEPT_EXPLICIT_UNRESOLVED_FIELDS,session_remaining_seconds,r4/output/r4f8b_final_mc_eligible_decision_rows_v1.csv,True
