model_version,same_session_other_support_count,uncertainty_class,distribution_family,run_noise_floor_sd_mph,calibration_uncertainty_sd_mph,predictive_sd_mph,q05_z,q25_z,q50_z,q75_z,q95_z,calibration_formula,predictive_scale_formula,shrinkage_k,development_residual_rows,high_support_floor_rows,parameter_role
R4F8G_PERFORMANCE_UNCERTAINTY_V1,0,EARLY_BROAD_N_0_2,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.900355479907,1.296722530483,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,1,EARLY_BROAD_N_0_2,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.779730718036,1.216071265804,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,2,EARLY_BROAD_N_0_2,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.697412355869,1.165003572949,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,3,LIMITED_N_3_9,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.636647465320,1.129676646640,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,4,LIMITED_N_3_9,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.589421019863,1.103751090383,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,5,LIMITED_N_3_9,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.551352878222,1.083900054059,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,6,LIMITED_N_3_9,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.519820478690,1.068205345863,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,7,LIMITED_N_3_9,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.493145006118,1.055481562096,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,8,LIMITED_N_3_9,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.470195314407,1.044955962974,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,9,LIMITED_N_3_9,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.450177739953,1.036102952614,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,10,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.432516782297,1.028552428335,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,11,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.416783600119,1.022036154054,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,12,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.402651211397,1.016354922704,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,13,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.389865359018,1.011357666223,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,14,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.378224954118,1.006927726693,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,15,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.367568585482,1.002973576869,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,16,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.357764989799,0.999422392581,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,17,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.348706177934,0.996215503491,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,18,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.340302384484,0.993305111107,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,19,MODERATE_N_10_19,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.332478295299,0.990651880183,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,20,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.325170187587,0.988223143708,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,21,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.318323732660,0.985991546434,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,22,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.311892287214,0.983934006775,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,23,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.305835549739,0.982030913133,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,24,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.300118493302,0.980265495102,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,25,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.294710509931,0.978623326684,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,26,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.289584718745,0.977091930269,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,27,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.284717402032,0.975660458297,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,28,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.280087542225,0.974319435388,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,29,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.275676439111,0.973060547934,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,30,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.271467391345,0.971876471281,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,31,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.267445429871,0.970760726865,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,32,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.263597093556,0.969707563442,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,33,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.259910239345,0.968711857769,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,34,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.256373880832,0.967769031142,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,35,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.252978050358,0.966874978903,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,36,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.249713680688,0.966026010617,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,37,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.246572503059,0.965218799097,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,38,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.243546958991,0.964450336772,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,39,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.240630123723,0.963717898198,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,40,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.237815639490,0.963019007731,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
R4F8G_PERFORMANCE_UNCERTAINTY_V1,41,LATER_N_20_PLUS,NORMAL_CONSERVATIVE_EMPIRICAL_COMPONENTS,0.933193083378,0.235097657204,0.962351411537,-1.644853626951,-0.674489750196,0.000000000000,0.674489750196,1.644853626951,frozen_prior_sd*sqrt(k/(k+n)),sqrt(run_noise_floor_sd^2+calibration_uncertainty_sd^2),3.000000,104,74,SAMPLEABLE_SCALE_LOOKUP; NO_ACTION_PROBABILITIES
