file,column,classes,semantic_type,target_rows,nonempty,coverage,unique_values,numeric_fraction,numeric_min,numeric_max,direct_attempt_join
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_future_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,517.599167,854.668889,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_change_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-161.243333,-53.775,False
r4p6_decision_safe_conditional_dataset_v1.csv,forecast_rate_shortwave_radiation_wm2_per_min,SOLAR_CLOUD;FORECAST,CONTINUOUS_NUMERIC,5,5,1.0,5,1.0,-2.95,-0.72424242,False
r4p8_track_temperature_training_dataset_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,312,312,1.0,159,0.0,,,False
r4p8_track_temperature_training_dataset_v1.csv,target_time_utc,TIME,TIME_OR_DATETIME,312,312,1.0,165,0.0,,,False
r4p8_track_temperature_training_dataset_v1.csv,selected_hrrr_cycle_utc,FORECAST;TIME,TIME_OR_DATETIME,312,312,1.0,48,0.0,,,False
r4p8_track_temperature_training_dataset_v1.csv,cycle_age_minutes,FORECAST,LOW_CARDINALITY_NUMERIC,312,312,1.0,4,1.0,60.0,105.0,False
r4p8_track_temperature_training_dataset_v1.csv,current_humidity,HUMIDITY,CONTINUOUS_NUMERIC,312,312,1.0,47,1.0,0.37,0.95,False
r4p8_track_temperature_training_dataset_v1.csv,current_wind,WIND,CONTINUOUS_NUMERIC,312,312,1.0,15,1.0,0.0,14.0,False
r4p8_track_temperature_training_dataset_v1.csv,current_pressure,PRESSURE,CONTINUOUS_NUMERIC,312,310,0.9935897435897436,33,1.0,29.09,29.63,False
r4p8_track_temperature_training_dataset_v1.csv,past_track_slope_15m_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,312,302,0.967948717948718,18,1.0,-0.37037037037037046,0.259259259259259,False
r4p8_track_temperature_training_dataset_v1.csv,past_track_slope_30m_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,312,294,0.9423076923076923,25,1.0,-0.20370370370370358,0.24074074074074073,False
r4p8_track_temperature_training_dataset_v1.csv,target_delta_track_c,DERIVED_TREND,CONTINUOUS_NUMERIC,312,312,1.0,29,1.0,-6.111111111111107,7.222222222222221,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_temp_c,FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,12.69428405761721,31.159097290039085,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_temp_c,FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,12.923852539062523,31.28808746337893,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_temp_c,FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-0.9986419677734375,1.2010574340820312,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_relative_humidity_pct,HUMIDITY;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,32.36508847092964,94.05844835934361,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_relative_humidity_pct,HUMIDITY;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,30.17446126692126,93.62277875025798,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_relative_humidity_pct,HUMIDITY;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-7.933088409851109,5.95028928868188,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_wind_speed_10m_ms,WIND;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,0.3650929722680454,6.214506266287915,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_wind_speed_10m_ms,WIND;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,0.3708334007167827,6.047498191176703,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_wind_speed_10m_ms,WIND;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-1.2573091982127318,1.1304685605217206,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_gust_ms,WIND;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,159,1.0,0.6508255433291197,9.288561038672924,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_gust_ms,WIND;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,202,1.0,0.8884457680396736,9.285952300764622,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_gust_ms,WIND;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,312,312,1.0,128,1.0,-1.6472856411710382,1.2227395102381706,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_cloud_cover_pct,SOLAR_CLOUD;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,86,1.0,0.0,100.0,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_cloud_cover_pct,SOLAR_CLOUD;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,99,1.0,0.0,100.0,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_cloud_cover_pct,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,312,312,1.0,55,1.0,-48.0,47.5,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_now_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,157,1.0,59.1,1002.0,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_future_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST,CONTINUOUS_NUMERIC,312,312,1.0,197,1.0,58.5,1004.0,False
r4p8_track_temperature_training_dataset_v1.csv,hrrr_delta_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,312,312,1.0,123,1.0,-397.0,176.50000000000006,False
r4p2_environment_linked_transitions_v1.csv,before_time_utc,TIME,TIME_OR_DATETIME,39,39,1.0,39,0.0,,,False
r4p2_environment_linked_transitions_v1.csv,after_time_utc,TIME,TIME_OR_DATETIME,39,39,1.0,39,0.0,,,False
r4p2_environment_linked_transitions_v1.csv,before_time_class,TIME,TIME_OR_DATETIME,39,39,1.0,1,0.0,,,False
r4p2_environment_linked_transitions_v1.csv,after_time_class,TIME,TIME_OR_DATETIME,39,39,1.0,2,0.0,,,False
r4p2_environment_linked_transitions_v1.csv,delta_four_lap_average_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-1.419,4.695,False
r4p2_environment_linked_transitions_v1.csv,before_lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-6.774,-0.539,False
r4p2_environment_linked_transitions_v1.csv,after_lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-3.653,-0.432,False
r4p2_environment_linked_transitions_v1.csv,delta_lap1_to_lap4_shape_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-2.053,6.314,False
r4p2_environment_linked_transitions_v1.csv,delta_late_run_fade_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-1.4545,2.9435,False
r4p2_environment_linked_transitions_v1.csv,delta_ptsc_track_c,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-1.326543,12.64321,False
r4p2_environment_linked_transitions_v1.csv,ptsc_track_change_rate_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-0.01624007,0.08111958,False
r4p2_environment_linked_transitions_v1.csv,delta_ptsc_ambient_c,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,36,1.0,-1.055556,3.888889,False
r4p2_environment_linked_transitions_v1.csv,ptsc_ambient_change_rate_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-0.01421624,0.02637253,False
r4p2_environment_linked_transitions_v1.csv,delta_ptsc_humidity,HUMIDITY;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-0.1253,0.026578,False
r4p2_environment_linked_transitions_v1.csv,delta_ptsc_wind,WIND;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,38,1.0,-4.65,2.431111,False
r4p2_environment_linked_transitions_v1.csv,before_forecast_temp_c,FORECAST,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,15.309347,29.892553,False
r4p2_environment_linked_transitions_v1.csv,after_forecast_temp_c,FORECAST,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,18.288198,31.322069,False
r4p2_environment_linked_transitions_v1.csv,delta_forecast_temp_c,FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-0.596878,4.857767,False
r4p2_environment_linked_transitions_v1.csv,forecast_temp_change_rate_c_per_min,FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-0.00730722,0.02473111,False
r4p2_environment_linked_transitions_v1.csv,delta_forecast_relative_humidity_pct,HUMIDITY;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-21.789568,4.912857,False
r4p2_environment_linked_transitions_v1.csv,delta_forecast_wind_speed_10m_ms,WIND;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-0.577417,1.28071,False
r4p2_environment_linked_transitions_v1.csv,delta_forecast_gust_ms,WIND;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-1.27237,1.691328,False
r4p2_environment_linked_transitions_v1.csv,delta_forecast_pressure_hpa,PRESSURE;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-2.922,1.04275,False
r4p2_environment_linked_transitions_v1.csv,delta_forecast_cloud_cover_pct,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,27,1.0,-95.793056,12.244444,False
r4p2_environment_linked_transitions_v1.csv,delta_forecast_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-302.141944,445.028333,False
r4p2_environment_linked_transitions_v1.csv,forecast_shortwave_change_rate_wm2_per_min,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,39,39,1.0,39,1.0,-2.78668979,2.63096857,False
r4p2_environment_linked_transitions_v1.csv,hrrr_pair_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,39,39,1.0,1,0.0,,,False
r4p2_multi_run_transitions_v1.csv,before_time_utc,TIME,TIME_OR_DATETIME,92,40,0.43478260869565216,40,0.0,,,False
r4p2_multi_run_transitions_v1.csv,after_time_utc,TIME,TIME_OR_DATETIME,92,40,0.43478260869565216,40,0.0,,,False
r4p2_multi_run_transitions_v1.csv,before_time_class,TIME,TIME_OR_DATETIME,92,92,1.0,3,0.0,,,False
r4p2_multi_run_transitions_v1.csv,after_time_class,TIME,TIME_OR_DATETIME,92,92,1.0,3,0.0,,,False
r4p2_multi_run_transitions_v1.csv,delta_four_lap_average_speed_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,92,92,1.0,89,1.0,-1.655,4.695,False
r4p2_multi_run_transitions_v1.csv,before_lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,92,92,1.0,89,1.0,-17.744,2.992,False
r4p2_multi_run_transitions_v1.csv,after_lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,92,92,1.0,89,1.0,-5.793,-0.273,False
r4p2_multi_run_transitions_v1.csv,delta_lap1_to_lap4_shape_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,92,92,1.0,89,1.0,-5.032,16.283,False
r4p2_multi_run_transitions_v1.csv,delta_late_run_fade_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,92,92,1.0,92,1.0,-2.8115,8.5845,False
r4p2_multi_run_transitions_v1.csv,delta_ptsc_track_c,DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-1.555556,12.64321,False
r4p2_multi_run_transitions_v1.csv,ptsc_track_change_rate_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,92,39,0.42391304347826086,39,1.0,-0.01624007,0.08111958,False
r4p2_multi_run_transitions_v1.csv,delta_ptsc_ambient_c,DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,36,1.0,-1.055556,3.888889,False
r4p2_multi_run_transitions_v1.csv,ptsc_ambient_change_rate_c_per_min,DERIVED_TREND,CONTINUOUS_NUMERIC,92,39,0.42391304347826086,38,1.0,-0.01421624,0.02637253,False
r4p2_multi_run_transitions_v1.csv,delta_ptsc_humidity,HUMIDITY;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-0.1253,0.026578,False
r4p2_multi_run_transitions_v1.csv,delta_ptsc_wind,WIND;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,39,1.0,-4.65,2.431111,False
r4p2_multi_run_transitions_v1.csv,before_forecast_temp_c,FORECAST,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,15.309347,29.892553,False
r4p2_multi_run_transitions_v1.csv,after_forecast_temp_c,FORECAST,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,18.288198,31.322069,False
r4p2_multi_run_transitions_v1.csv,delta_forecast_temp_c,FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-0.596878,4.857767,False
r4p2_multi_run_transitions_v1.csv,forecast_temp_change_rate_c_per_min,FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-0.00730722,0.02473111,False
r4p2_multi_run_transitions_v1.csv,delta_forecast_relative_humidity_pct,HUMIDITY;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-21.789568,4.912857,False
r4p2_multi_run_transitions_v1.csv,delta_forecast_wind_speed_10m_ms,WIND;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-0.577417,1.28071,False
r4p2_multi_run_transitions_v1.csv,delta_forecast_gust_ms,WIND;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-1.27237,1.691328,False
r4p2_multi_run_transitions_v1.csv,delta_forecast_pressure_hpa,PRESSURE;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-2.922,1.04275,False
r4p2_multi_run_transitions_v1.csv,delta_forecast_cloud_cover_pct,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,28,1.0,-95.793056,12.244444,False
r4p2_multi_run_transitions_v1.csv,delta_forecast_shortwave_radiation_wm2,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-302.141944,445.028333,False
r4p2_multi_run_transitions_v1.csv,forecast_shortwave_change_rate_wm2_per_min,SOLAR_CLOUD;FORECAST;DERIVED_TREND,CONTINUOUS_NUMERIC,92,40,0.43478260869565216,40,1.0,-2.95,2.63096857,False
r4p2_multi_run_transitions_v1.csv,hrrr_pair_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,92,92,1.0,2,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,50,50,1.0,50,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,whole_field_window_context_20m_ready,WIND,BOOLEAN_FLAG,50,50,1.0,2,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,ptsc_track_temp,TRACK_TEMP,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,hrrr_selected_cycle_utc,FORECAST;TIME,TIME_OR_DATETIME,50,50,1.0,8,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,hrrr_supports_decision_time,FORECAST;TIME,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,hrrr_supports_plus_30m,FORECAST,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,ptsc_selected_time_utc,TIME,TIME_OR_DATETIME,50,50,1.0,20,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,ptsc_time_field_used,TIME,TIME_OR_DATETIME,50,50,1.0,1,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,ptsc_track_temp_c,TRACK_TEMP,CONTINUOUS_NUMERIC,50,50,1.0,16,1.0,35.0,51.666667,False
r4f4_decision_window_residual_context_v1.csv,ptsc_track_temperature_value_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_car_count,WIND,BOOLEAN_FLAG,50,50,1.0,1,0.0,0.0,0.0,False
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_median_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_mean_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_10m_improve_fraction,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_car_count,WIND,BOOLEAN_FLAG,50,50,1.0,1,0.0,0.0,0.0,False
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_median_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_mean_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_20m_improve_fraction,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_car_count,WIND,BOOLEAN_FLAG,50,50,1.0,1,0.0,0.0,0.0,False
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_median_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_mean_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_30m_improve_fraction,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_car_count,WIND,BOOLEAN_FLAG,50,50,1.0,1,0.0,0.0,0.0,False
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_median_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_mean_mph,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_45m_improve_fraction,WIND,EMPTY,50,0,0.0,0,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,residual_window_primary_ready,WIND,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f4_decision_window_residual_context_v1.csv,whole_field_latent_window_evidence_status,WIND,TEXT_OR_MIXED,50,50,1.0,1,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,decision_time_utc,TIME,TIME_OR_DATETIME,50,50,1.0,50,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,whole_field_window_context_20m_ready,WIND,BOOLEAN_FLAG,50,50,1.0,2,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_track_temp,TRACK_TEMP,EMPTY,50,0,0.0,0,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_decision_safe_cycle_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_selected_cycle_utc,FORECAST;TIME,TIME_OR_DATETIME,50,50,1.0,8,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_supports_decision_time,FORECAST;TIME,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,hrrr_supports_plus_30m,FORECAST,BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_selected_time_utc,TIME,TIME_OR_DATETIME,50,50,1.0,20,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_time_field_used,TIME,TIME_OR_DATETIME,50,50,1.0,1,0.0,,,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_track_temp_c,TRACK_TEMP,CONTINUOUS_NUMERIC,50,50,1.0,16,1.0,35.0,51.666667,False
r4f3b_shared_state_linkage_thermal_fixed_v1.csv,ptsc_track_temperature_value_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,50,50,1.0,1,0.0,,,False
r4p1_attempt_four_lap_panel_v1.csv,lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,110,110,1.0,109,1.0,-6.774,-0.339,True
r4p1_attempt_four_lap_panel_v1.csv,lap1_to_lap2_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,110,110,1.0,102,1.0,-3.793,0.182,True
r4p1_attempt_four_lap_panel_v1.csv,lap2_to_lap3_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,110,110,1.0,102,1.0,-3.628,0.652,True
r4p1_attempt_four_lap_panel_v1.csv,lap3_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,110,110,1.0,104,1.0,-3.282,3.138,True
r4p1_attempt_four_lap_panel_v1.csv,canonical_start_time_utc,TIME,TIME_OR_DATETIME,110,48,0.43636363636363634,48,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,canonical_end_time_utc,TIME,EMPTY,110,0,0.0,0,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,canonical_event_time_quality,TIME,TIME_OR_DATETIME,110,110,1.0,2,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,time_evidence_class,TIME,TIME_OR_DATETIME,110,110,1.0,2,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,time_point_utc,TIME,TIME_OR_DATETIME,110,110,1.0,110,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,time_lower_utc,TIME,TIME_OR_DATETIME,110,1,0.00909090909090909,1,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,time_upper_utc,TIME,TIME_OR_DATETIME,110,1,0.00909090909090909,1,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,time_source,TIME,TIME_OR_DATETIME,110,110,1.0,3,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,time_semantic,TIME,TIME_OR_DATETIME,110,110,1.0,2,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,hrrr_leakage_safe_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4p1_attempt_four_lap_panel_v1.csv,ptsc_track_temp_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,110,110,1.0,1,0.0,,,True
r4p1_first_run_order_panel_v1.csv,lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,75,75,1.0,74,1.0,-6.774,-0.339,True
r4p1_first_run_order_panel_v1.csv,lap1_to_lap2_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,75,75,1.0,71,1.0,-3.793,0.182,True
r4p1_first_run_order_panel_v1.csv,lap2_to_lap3_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,75,75,1.0,73,1.0,-2.496,0.652,True
r4p1_first_run_order_panel_v1.csv,lap3_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,75,75,1.0,75,1.0,-3.282,0.827,True
r4p1_first_run_order_panel_v1.csv,canonical_start_time_utc,TIME,TIME_OR_DATETIME,75,33,0.44,33,0.0,,,True
r4p1_first_run_order_panel_v1.csv,canonical_end_time_utc,TIME,EMPTY,75,0,0.0,0,0.0,,,True
r4p1_first_run_order_panel_v1.csv,canonical_event_time_quality,TIME,TIME_OR_DATETIME,75,75,1.0,2,0.0,,,True
r4p1_first_run_order_panel_v1.csv,time_evidence_class,TIME,TIME_OR_DATETIME,75,75,1.0,1,0.0,,,True
r4p1_first_run_order_panel_v1.csv,time_point_utc,TIME,TIME_OR_DATETIME,75,75,1.0,75,0.0,,,True
r4p1_first_run_order_panel_v1.csv,time_lower_utc,TIME,EMPTY,75,0,0.0,0,0.0,,,True
r4p1_first_run_order_panel_v1.csv,time_upper_utc,TIME,EMPTY,75,0,0.0,0,0.0,,,True
r4p1_first_run_order_panel_v1.csv,time_source,TIME,TIME_OR_DATETIME,75,75,1.0,2,0.0,,,True
r4p1_first_run_order_panel_v1.csv,time_semantic,TIME,TIME_OR_DATETIME,75,75,1.0,1,0.0,,,True
r4p1_first_run_order_panel_v1.csv,hrrr_leakage_safe_available,FORECAST,AVAILABILITY_OR_BOOLEAN_FLAG,75,75,1.0,1,0.0,,,True
r4p1_first_run_order_panel_v1.csv,ptsc_track_temp_available,TRACK_TEMP,AVAILABILITY_OR_BOOLEAN_FLAG,75,75,1.0,1,0.0,,,True
r4p1_first_run_order_panel_v1.csv,observed_proxy_time_rank,TIME,CONTINUOUS_NUMERIC,75,75,1.0,33,1.0,1.0,33.0,True
r4p1_first_run_order_panel_v1.csv,observed_proxy_time_rank_fraction,TIME,CONTINUOUS_NUMERIC,75,75,1.0,66,1.0,0.0,1.0,True
r4p1_first_run_order_panel_v1.csv,observed_proxy_time_peer_count,TIME,LOW_CARDINALITY_NUMERIC,75,75,1.0,4,1.0,6.0,33.0,True
r4p1_multi_run_four_lap_panel_v1.csv,lap1_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,59,59,1.0,59,1.0,-6.774,-0.432,True
r4p1_multi_run_four_lap_panel_v1.csv,lap1_to_lap2_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,59,59,1.0,57,1.0,-3.793,-0.025,True
r4p1_multi_run_four_lap_panel_v1.csv,lap2_to_lap3_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,59,59,1.0,56,1.0,-3.628,0.301,True
r4p1_multi_run_four_lap_panel_v1.csv,lap3_to_lap4_delta_mph,DERIVED_TREND,CONTINUOUS_NUMERIC,59,59,1.0,56,1.0,-3.282,3.138,True
r4p1_multi_run_four_lap_panel_v1.csv,canonical_start_time_utc,TIME,TIME_OR_DATETIME,59,28,0.4745762711864407,28,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,canonical_end_time_utc,TIME,EMPTY,59,0,0.0,0,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,canonical_event_time_quality,TIME,TIME_OR_DATETIME,59,59,1.0,2,0.0,,,True
r4p1_multi_run_four_lap_panel_v1.csv,time_evidence_class,TIME,TIME_OR_DATETIME,59,59,1.0,2,0.0,,,True
