year,driver_name,driver_key,car_number,reference_speed_mph,reference_type,reference_priority,source_quality,source_type,source_url,source_file,extraction_method,model_role,provenance_note,pdf_position,pdf_lap_time
2022,Jack Harvey,jack harvey,45,224.319,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,31,00:40.1215
2022,Jimmie Johnson,jimmie johnson,48,229.094,FOUR_LAP_QUALIFYING_SIM,3,VERY_HIGH,OFFICIAL_EDITORIAL_HTML,https://www.indycar.com/news/2022/05/05-20-practice,r4/evidence/fast_friday/r4f6j/2022_fast_friday_official_editorial.html,EXPLICIT_VERIFIED_STATEMENT,CORE_DEVELOPMENT,Official editorial explicitly reports a four-lap qualifying-simulation average of 229.094 mph.,,
2022,Jimmie Johnson,jimmie johnson,48,229.929,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,17,00:39.1425
2022,Josef Newgarden,josef newgarden,2,231.180,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,10,00:38.9307
2022,JR Hildebrand,jr hildebrand,11,226.198,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,28,00:39.7881
2022,Juan Pablo Montoya,juan pablo montoya,6,223.764,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,32,00:40.2210
2022,Kyle Kirkwood,kyle kirkwood,14,226.064,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,29,00:39.8117
2022,Marco Andretti,marco andretti,98,229.850,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,18,00:39.1560
2022,Marcus Ericsson,marcus ericsson,8,231.782,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,4,00:38.8296
2022,Pato O'Ward,pato o ward,5,230.111,FOUR_LAP_QUALIFYING_SIM,3,VERY_HIGH,OFFICIAL_EDITORIAL_HTML,https://www.indycar.com/news/2022/05/05-20-practice,r4/evidence/fast_friday/r4f6j/2022_fast_friday_official_editorial.html,EXPLICIT_VERIFIED_STATEMENT,CORE_DEVELOPMENT,Official editorial explicitly reports a four-lap qualifying-simulation average of 230.111 mph.,,
2022,Pato O'Ward,pato o ward,5,231.798,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,3,00:38.8269
2022,Rinus VeeKay,rinus veekay,21,229.635,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,20,00:39.1926
2022,Romain Grosjean,romain grosjean,28,230.270,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,15,00:39.0846
2022,Sage Karam,sage karam,24,230.826,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,13,00:38.9904
2022,Santino Ferrucci,santino ferrucci,23,226.627,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,26,00:39.7129
2022,Scott Dixon,scott dixon,9,231.530,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,5,00:38.8718
2022,Scott McLaughlin,scott mclaughlin,3,231.206,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,9,00:38.9263
2022,Simon Pagenaud,simon pagenaud,60,229.184,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,21,00:39.2698
2022,Stefan Wilson,stefan wilson,25,226.233,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,27,00:39.7820
2022,Takuma Sato,takuma sato,51,229.680,FOUR_LAP_QUALIFYING_SIM,3,VERY_HIGH,OFFICIAL_EDITORIAL_HTML,https://www.indycar.com/news/2022/05/05-20-practice,r4/evidence/fast_friday/r4f6j/2022_fast_friday_official_editorial.html,EXPLICIT_VERIFIED_STATEMENT,CORE_DEVELOPMENT,Official editorial explicitly reports 229.680 mph on the qualifying-simulation chart.,,
2022,Takuma Sato,takuma sato,51,232.789,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,1,00:38.6616
2022,Tony Kanaan,tony kanaan,1,230.517,FOUR_LAP_QUALIFYING_SIM,3,VERY_HIGH,OFFICIAL_EDITORIAL_HTML,https://www.indycar.com/news/2022/05/05-20-practice,r4/evidence/fast_friday/r4f6j/2022_fast_friday_official_editorial.html,EXPLICIT_VERIFIED_STATEMENT,CORE_DEVELOPMENT,Official editorial explicitly reports a four-lap qualifying-simulation average of 230.517 mph.,,
2022,Tony Kanaan,tony kanaan,1,231.392,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,8,00:38.8950
2022,Will Power,will power,12,231.146,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6031/2022-05-20/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2022_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,CORE_DEVELOPMENT,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,11,00:38.9364
2025,Alex Palou,alex palou,10,232.307,FOUR_LAP_QUALIFYING_SIM,3,VERY_HIGH,OFFICIAL_EDITORIAL_HTML,https://www.indycar.com/news/2025/05/05-16-fastfriday-practice,r4/evidence/fast_friday/r4f6j/2025_fast_friday_official_editorial.html,EXPLICIT_VERIFIED_STATEMENT,TECHNICAL_REGIME_TRANSFER,Official editorial explicitly reports a four-lap qualifying-simulation average of 232.307 mph.,,
2025,Alex Palou,alex palou,10,232.528,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,3,00:38.7050
2025,Alexander Rossi,alexander rossi,20,229.632,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,26,00:39.1932
2025,Callum Ilott,callum ilott,90,230.857,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,18,00:38.9851
2025,Christian Lundgaard,christian lundgaard,7,231.814,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,7,00:38.8243
2025,Christian Rasmussen,christian rasmussen,21,231.182,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,14,00:38.9304
2025,Colton Herta,colton herta,26,232.066,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,5,00:38.7820
2025,Conor Daly,conor daly,76,231.689,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,8,00:38.8451
2025,David Malukas,david malukas,4,230.749,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,20,00:39.0034
2025,Devlin DeFrancesco,devlin defrancesco,30,229.166,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,30,00:39.2729
2025,Ed Carpenter,ed carpenter,33,231.054,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,15,00:38.9520
2025,Felix Rosenqvist,felix rosenqvist,60,231.389,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,11,00:38.8955
2025,Graham Rahal,graham rahal,15,229.527,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,28,00:39.2110
2025,Helio Castroneves,helio castroneves,06,230.643,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,21,00:39.0213
2025,Jack Harvey,jack harvey,24,229.013,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,32,00:39.2991
2025,Jacob Abel,jacob abel,51,229.611,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,27,00:39.1968
2025,Josef Newgarden,josef newgarden,2,231.033,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,16,00:38.9554
2025,Kyffin Simpson,kyffin simpson,8,12.875,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,34,11:39.0128
2025,Kyle Kirkwood,kyle kirkwood,27,232.107,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,4,00:38.7752
2025,Kyle Larson,kyle larson,17,214.223,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,33,00:42.0122
2025,Louis Foster,louis foster,45,230.987,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,17,00:38.9632
2025,Marco Andretti,marco andretti,98,230.510,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,22,00:39.0439
2025,Marcus Armstrong,marcus armstrong,66,231.568,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,9,00:38.8655
2025,Marcus Ericsson,marcus ericsson,28,230.791,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,19,00:38.9964
2025,Nolan Siegel,nolan siegel,6,229.095,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,31,00:39.2850
2025,Pato O'Ward,pato o ward,5,230.441,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,23,00:39.0556
2025,Rinus VeeKay,rinus veekay,18,230.406,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,24,00:39.0615
2025,Robert Shwartzman,robert shwartzman,83,231.295,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,13,00:38.9113
2025,Ryan Hunter-Reay,ryan hunter reay,23,229.355,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,29,00:39.2404
2025,Santino Ferrucci,santino ferrucci,14,230.389,GENERAL_FAST_FRIDAY_BEST_SPEED,1,VERY_HIGH,OFFICIAL_RESULTS_PDF,https://www.imscdn.com/INDYCAR/Documents/6655/2025-05-16/indycar-results-p5.pdf,r4/evidence/fast_friday/r4f6j/2025_fast_friday_practice5_results.pdf,PDFTOTEXT_CROSSCHECK_OFFICIAL_SESSION_API,TECHNICAL_REGIME_TRANSFER,Official session fastest-lap result; not interpreted as a no-tow lap or four-lap average.,25,00:39.0643
2025,Scott Dixon,scott dixon,9,232.561,FOUR_LAP_QUALIFYING_SIM,3,VERY_HIGH,OFFICIAL_EDITORIAL_HTML,https://www.indycar.com/news/2025/05/05-16-fastfriday-practice,r4/evidence/fast_friday/r4f6j/2025_fast_friday_official_editorial.html,EXPLICIT_VERIFIED_STATEMENT,TECHNICAL_REGIME_TRANSFER,Official editorial explicitly reports a four-lap qualifying-simulation average of 232.561 mph.,,
