validation_scheme,model,n,mae_mph,rmse_mph,bias_mph,correlation
GLOBAL_DRIVER_GROUPED_5FOLD,FAST_FRIDAY_REFERENCE_ONLY,104,0.8603942307692318,1.1283224827149367,0.685759615384616,0.8952101582326827
GLOBAL_DRIVER_GROUPED_5FOLD,FAST_FRIDAY_PLUS_YEAR_OFFSET,104,0.6185963243468279,0.8868085437952661,0.0009229445875231607,0.9048455000093011
GLOBAL_DRIVER_GROUPED_5FOLD,FAST_FRIDAY_PLUS_THERMAL_RIDGE,104,0.6210645907344868,0.9053191320794118,0.007886276362716362,0.9024043789493433
GLOBAL_DRIVER_GROUPED_5FOLD,FAST_FRIDAY_PLUS_YEAR_OFFSET_PLUS_THERMAL_RIDGE,104,0.6269857164706202,0.9077372812064973,0.00826817885178845,0.902462294741619
